@relation data

@attribute id string
@attribute 1869 numeric
@attribute 8317 numeric
@attribute 5682 numeric
@attribute 9861 numeric
@attribute 8318 numeric
@attribute 5686 numeric
@attribute 5685 numeric
@attribute 5684 numeric
@attribute 5683 numeric
@attribute 9491 numeric
@attribute 10926 numeric
@attribute 10197 numeric
@attribute 6117 numeric
@attribute 6119 numeric
@attribute 6118 numeric
@attribute 81620 numeric
@attribute 23649 numeric
@attribute 5708 numeric
@attribute 5709 numeric
@attribute 5706 numeric
@attribute 5707 numeric
@attribute 5704 numeric
@attribute 5691 numeric
@attribute 5690 numeric
@attribute 5705 numeric
@attribute 5693 numeric
@attribute 5702 numeric
@attribute 51053 numeric
@attribute 5692 numeric
@attribute 7314 numeric
@attribute 5695 numeric
@attribute 5700 numeric
@attribute 5694 numeric
@attribute 5701 numeric
@attribute 5696 numeric
@attribute 5687 numeric
@attribute 5688 numeric
@attribute 5689 numeric
@attribute 5717 numeric
@attribute 5718 numeric
@attribute 5719 numeric
@attribute 5557 numeric
@attribute 5710 numeric
@attribute 5558 numeric
@attribute 5711 numeric
@attribute 5713 numeric
@attribute 5714 numeric
@attribute 5715 numeric
@attribute 5716 numeric
@attribute 5422 numeric
@attribute 84515 numeric
@attribute 5699 numeric
@attribute 5698 numeric
@attribute 23594 numeric
@attribute 4173 numeric
@attribute 5427 numeric
@attribute 4172 numeric
@attribute 4175 numeric
@attribute 4174 numeric
@attribute 4176 numeric
@attribute 5426 numeric
@attribute 1017 numeric
@attribute 10213 numeric
@attribute 5720 numeric
@attribute 5721 numeric
@attribute 4171 numeric
@attribute 1871 numeric
@attribute 1870 numeric
@attribute 4998 numeric
@attribute 4999 numeric
@attribute 55388 numeric
@attribute 5000 numeric
@attribute 5001 numeric
@attribute 990 numeric
@attribute 23595 numeric
@attribute Class {Control,BRCACancer}

@data
F07,0.0859,0.1183,0.5821,1.2726,0.019,1.0911,2.0645,0.6494,0.7288,1.1168,0.312,1.5803,1.17,0.1898,0.726,0.0154,0.7604,0.9943,0.8969,0.6443,1.0176,0.9551,0.7602,0.3873,0.8092,0.6194,1.4172,0.1657,1.7603,0.6331,0.7502,0.3324,1.3517,0.7331,1.9358,0.3936,0.9602,1.3524,1.1958,0.9672,0.8353,0.6165,0.2917,0.2266,0.9673,1.2494,1.0912,0.2518,0.895,0.3835,0.4088,1.0316,1.3984,-0.0278,0.2658,0.0987,0.7531,0.8277,0.9431,1.5072,0.4695,0.7867,0.5141,0.7977,0.5102,0.3656,0.5261,0.0561,-0.033,0.8791,-0.1194,0.7895,0.6618,-0.0278,0.4787,Control
F09,0.1578,0.346,0.6848,1.6353,0.033,1.2458,2.2561,0.8514,1.0625,1.19,0.3882,1.98,1.3612,0.3007,1.0904,0.0493,0.928,1.2757,1.1202,0.6861,1.2374,1.2688,1.0881,0.3219,1.0394,0.8905,1.4204,0.2198,2.215,0.5879,0.7548,0.472,2.0912,0.8195,2.217,0.4467,1.2294,1.7309,1.3889,1.1924,1.0278,0.6765,0.4184,0.2609,1.1819,1.6479,1.26,0.3403,1.0872,0.409,0.4952,1.3213,1.5534,0.0739,0.4542,0.2895,0.8653,0.9055,1.2093,1.6254,0.5245,1.0179,0.6545,0.9551,0.6701,0.427,0.3223,0.1323,-0.0039,0.9866,-0.0436,0.9963,0.7627,-0.0048,0.4959,Control
F10,0.1608,0.2465,0.6674,1.6411,0.0951,1.2602,2.2341,0.7559,1.0212,1.265,0.4015,1.8902,1.2979,0.2577,0.8387,0.1741,0.8967,1.1384,1.0975,0.6617,1.2857,1.2542,0.9576,0.3061,0.9558,0.8155,1.311,0.3119,2.1558,0.4101,0.773,0.4519,2.0831,0.8895,2.3049,0.4956,1.1598,1.6795,1.3235,1.1236,0.8525,0.5436,0.3974,0.2601,1.154,1.5603,1.2296,0.3738,1.0404,0.3361,0.4248,1.3259,1.7521,0.015,0.39,0.2174,0.7317,0.8657,1.1261,1.6315,0.5073,0.9183,0.6958,1.0513,0.8489,0.3813,0.4795,0.2128,0.0237,0.9383,-0.0319,0.9509,0.6907,0.0204,0.4822,Control
F11,0.1774,0.0848,0.5213,1.2347,0.0179,0.9545,2.3001,0.6408,0.8538,1.0045,0.2378,1.9509,1.3248,0.2175,0.7355,0.074,0.6925,1.0206,1.0335,0.5013,1.0414,1.2441,0.99,0.2413,0.86,0.7671,1.1694,0.1338,1.8553,0.3625,0.6557,0.2842,2.149,0.7143,2.0638,0.4299,1.0518,1.3271,1.3324,1.0752,0.7756,0.5005,0.3002,0.1056,1.0192,1.5037,1.1452,0.3664,1.1104,0.2411,0.3751,1.1677,1.4314,0.0277,0.3321,0.2156,0.5599,0.6859,1.0436,1.2736,0.4033,1.0648,0.5356,0.9907,0.6534,0.28,0.2263,0.176,0.021,0.6255,-0.0045,0.6484,0.4851,-0.0112,0.2802,Control
F12,0.0198,0.2936,0.6381,1.4221,0.0085,1.0427,2.005,0.6697,0.8264,1.1836,0.3084,1.6512,1.1331,0.1113,0.641,0.0194,0.7022,0.9394,0.8832,0.6312,1.1707,1.0288,0.9732,0.3275,0.8129,0.7814,1.2238,0.1997,1.7644,0.7654,0.8065,0.3505,1.7179,0.7867,1.6567,0.4383,0.982,1.4637,1.2676,1.1362,0.8011,0.4766,0.3302,0.2972,0.9185,1.3818,1.0826,0.2408,0.9515,0.3696,0.4804,0.9499,1.4075,-0.0794,0.2939,0.0589,0.6739,0.697,0.9263,1.2808,0.3856,0.7526,0.5756,0.8554,0.5876,0.2415,0.7118,0.0479,-0.0604,0.8322,-0.1297,0.8725,0.5629,-0.0346,0.3902,Control
G01,0.1391,0.1779,0.4293,1.1356,0.179,0.9393,1.9955,0.6311,0.7077,0.9935,0.0801,1.7531,1.0622,0.1927,0.6698,0.1111,0.6938,0.8612,0.9714,0.5633,1.003,1.0836,0.9489,0.3503,0.7548,0.5554,1.1483,0.1133,1.5402,0.5902,0.6916,0.3657,1.274,0.6086,1.5847,0.2142,0.9519,1.2328,1.1219,0.9938,0.8757,0.311,0.355,0.1085,0.9555,1.2746,1.2004,0.293,0.8763,0.2968,0.2496,0.9272,1.1825,0.0141,0.2898,0.351,0.5298,0.5447,0.9437,1.106,0.4012,0.6286,0.4444,0.8718,0.5479,0.2388,0.4742,0.1834,-0.0244,0.5941,-0.0605,0.5842,0.5111,0.1202,0.2646,Control
G02,0.151,0.2527,0.4619,1.2297,0.0492,0.6847,2.1545,0.5451,0.6509,0.7736,0.1604,1.6989,1.0905,0.1947,0.41,0.1066,0.5518,0.7888,0.8468,0.5094,0.8091,0.8251,0.8049,0.2237,0.6177,0.4508,0.9907,0.2104,1.6769,0.4365,0.4987,0.3708,1.3089,0.5846,1.4652,0.2583,0.8037,1.203,1.0518,0.8025,0.7229,0.2796,0.3267,0.1078,0.7752,1.2771,0.9389,0.193,0.8031,0.1729,0.3169,0.8555,1.192,0.0643,0.2974,0.1869,0.4151,0.5959,0.7945,1.286,0.3396,0.6981,0.3429,0.9632,0.6373,0.2668,0.3352,0.0595,0.0605,0.5882,-0.0483,0.5304,0.4188,0.1079,0.2595,Control
G03,0.0807,0.4187,0.6544,1.5774,-0.0169,1.1501,2.3452,0.7562,0.9832,1.0716,0.3419,1.8995,1.3216,0.3477,0.9987,0.0322,0.9541,1.1333,1.0614,0.6914,1.1991,1.202,0.9441,0.378,0.906,0.7465,1.2532,0.2581,1.9558,0.5147,0.7066,0.494,1.6091,0.892,1.9943,0.5216,1.0517,1.5612,1.3595,1.0793,1.0028,0.6599,0.4571,0.2908,1.2298,1.4066,1.1364,0.2565,0.9689,0.3634,0.5626,1.1273,1.6576,0.0245,0.3742,0.2673,0.7917,0.8102,1.0281,1.5715,0.5056,0.9186,0.5543,1.002,0.7807,0.3829,0.4241,0.0688,-0.0163,1.026,-0.0926,0.9643,0.6891,0.0272,0.4879,Control
G04,0.1076,0.243,0.5252,1.3465,0.107,0.9771,2.379,0.4756,0.8516,0.9544,0.4145,1.9138,1.4554,0.2569,0.7734,0.3024,0.8253,1.0446,1.0092,0.5025,1.2576,1.2095,0.9674,0.2719,0.6959,0.6409,1.3557,0.2714,2.0242,0.7293,0.6095,0.409,1.6693,0.7647,2.1114,0.3938,0.8542,1.458,1.3035,0.8478,0.6924,0.4771,0.3604,0.1379,0.9714,1.4609,0.8708,0.2076,0.7426,0.31,0.4441,1.2736,1.5705,0.033,0.6033,0.253,0.8073,1.0249,1.1477,1.7165,0.4067,0.8994,0.5683,0.9883,0.3963,0.5601,0.3085,0.2843,0.1037,0.8531,0.0444,0.8015,0.6167,0.1475,0.4321,BRCACancer
G05,0.0783,3e-04,0.3588,0.8722,0.1619,0.601,1.5794,0.5437,0.3791,0.6772,-0.106,1.0845,0.7973,-0.0184,0.0655,-0.1222,0.488,0.5087,0.6912,0.3899,0.5256,0.4634,0.7497,0.2454,0.5546,0.4604,0.7282,-0.102,1.3374,0.4761,0.5244,0.3724,0.6652,0.4155,1.1285,0.2864,0.7713,0.8928,0.8458,0.7129,0.637,0.2349,0.1703,0.0348,0.5274,0.9623,0.9142,0.1115,0.5866,0.2296,0.1962,0.6386,1.0432,-0.1383,0.1234,0.0916,0.3704,0.3248,0.6041,1.0711,0.3308,0.6287,0.21,0.6944,0.6073,0.0921,0.177,-0.0769,-0.0452,0.4224,0.0018,0.3537,0.2164,0.0328,0.0742,BRCACancer
G06,-0.0019,0.1614,0.4283,1.4986,0.0677,1.0017,2.094,0.5355,0.8416,0.8446,0.3373,1.5203,1.0333,0.2059,0.5308,0.068,0.6239,0.9668,0.8977,0.5038,1.1146,0.9689,0.7492,0.3864,0.6608,0.4967,1.0487,0.191,1.8026,0.3981,0.6081,0.313,1.3497,0.8235,1.7872,0.4214,0.8452,1.5552,1.0753,0.8454,0.5262,0.4289,0.3208,0.1975,0.7979,1.2884,0.8891,0.2017,0.8088,0.2658,0.3486,0.872,1.4956,0.0149,0.4714,0.1942,0.6381,0.7872,0.9696,1.3806,0.3467,0.77,0.5675,0.7654,0.3305,0.3516,0.4206,0.2562,0.13,0.7905,0.0042,0.8429,0.6604,0.1221,0.3714,BRCACancer
G07,-0.0125,0.0647,0.4839,1.1393,0.0708,0.69,2.0328,0.5869,0.5821,0.8635,0.2304,1.7131,1.2456,0.1477,0.4574,-0.0378,0.6725,0.7023,0.8692,0.5909,0.8285,0.9441,0.9138,0.2511,0.7167,0.641,1.1362,0.0384,1.4417,0.5177,0.5617,0.3107,1.1234,0.5368,1.5244,0.3424,0.9201,1.1965,1.1506,0.8724,0.628,0.5487,0.3513,0.0838,1.0892,1.2394,1.0783,0.1499,0.9373,0.2489,0.3954,0.867,1.2916,-0.0415,0.2228,0.1637,0.5657,0.6895,0.9018,1.2078,0.3252,0.854,0.4003,0.7709,0.4733,0.2667,0.1604,-0.0134,-0.0393,0.6666,-0.0401,0.6299,0.5305,-0.0641,0.2436,Control
G08,0.0679,0.1929,0.565,1.3529,0.1057,1.0193,2.1425,0.8158,0.8519,1.1014,0.2794,1.9447,1.3238,0.2835,0.6903,-0.0095,0.8737,0.9789,1.0107,0.6583,1.0259,1.1528,0.9807,0.3275,0.8536,0.7511,1.2555,0.1609,1.7826,0.6919,0.6688,0.4472,1.4535,0.7619,1.7064,0.4852,0.9923,1.382,1.34,1.0428,0.8488,0.5149,0.4593,0.1727,1.1493,1.4377,1.1152,0.2591,0.9446,0.376,0.507,1.0219,1.3775,-0.0975,0.2987,0.2544,0.6286,0.7924,1.0182,1.3449,0.4502,0.9463,0.5079,0.8563,0.5903,0.2414,0.3962,0.1389,-0.0012,0.8341,-0.0485,0.8665,0.569,0.0258,0.4507,Control
G09,0.1738,0.143,0.4121,1.0619,-8e-04,0.7362,1.9987,0.6064,0.5984,0.8585,0.1129,1.4454,1.0024,0.0986,0.3519,0.0971,0.5784,0.6445,0.7548,0.5875,0.7055,0.7882,0.7958,0.2954,0.7186,0.362,0.8008,0.1072,1.5694,0.5169,0.4694,0.3171,0.867,0.5108,1.1286,0.4513,0.8516,1.0516,0.99,0.7683,0.7602,0.201,0.2744,0.0099,0.7458,1.2252,0.9971,0.1881,0.6245,0.2072,0.1894,0.7584,1.3749,0.0352,0.1452,0.1872,0.3871,0.4927,0.6479,1.1189,0.2494,0.6499,0.3178,0.8838,0.5762,0.1097,0.2969,-0.0084,-0.0923,0.5526,-0.0738,0.515,0.339,-0.0597,0.2137,Control
G10,0.0777,0.0894,0.3108,1.166,0.1167,0.7514,2.0064,0.4912,0.5597,0.7496,0.0927,1.433,0.8767,0.1691,0.4818,-0.1121,0.4427,0.7437,0.7263,0.3941,0.9419,0.8109,0.7047,0.3476,0.5222,0.2304,0.8574,0.0465,1.391,0.4307,0.4396,0.3366,0.9283,0.6528,1.3379,0.2523,0.6325,1.2061,0.8702,0.7112,0.4042,0.2541,0.2791,0.1632,0.7912,1.072,0.9826,0.102,0.6958,0.1829,0.3362,0.627,1.4606,-0.001,0.327,0.06,0.5049,0.5521,0.6697,1.0398,0.2547,0.6553,0.4662,0.6728,0.3842,0.1911,0.2905,0.016,0.0358,0.4992,0.0186,0.66,0.3633,-0.0273,0.2237,BRCACancer
G11,-0.2115,-0.0572,0.35,0.4996,0.1721,0.5029,1.3887,0.4297,0.3105,0.5301,-0.0258,1.0207,0.8336,0.135,0.1502,-0.1,0.3808,0.3001,0.5832,0.4696,0.545,0.5123,0.5694,0.2461,0.432,0.5344,0.6061,0.0031,0.8049,0.5064,0.4427,0.1785,0.5841,0.3285,0.7883,0.3401,0.5259,0.7307,0.7864,0.5422,0.4369,0.298,0.3168,0.0085,0.5822,0.9973,0.8622,-0.0362,0.504,0.2673,0.2932,0.3057,1.0408,0.0545,0.0481,0.1046,0.2882,0.1914,0.336,0.5218,0.1118,0.4605,0.2702,0.6937,0.4561,0.029,0.1633,-0.1412,-0.0113,0.187,0.0353,0.3057,0.1929,-0.0403,0.1093,BRCACancer
G12,0.1014,0.1533,0.4378,1.2747,-0.0135,0.912,1.8957,0.5503,0.6023,0.8212,0.3056,1.412,0.9381,0.1408,0.3836,-0.0055,0.5394,0.8223,0.7735,0.561,1.0088,0.7775,0.5808,0.3595,0.5163,0.2781,0.8723,0.0603,1.6084,0.3538,0.567,0.3236,1.0293,0.7107,1.3713,0.4984,0.7436,1.2712,1.0047,0.7233,0.4305,0.3901,0.4241,0.1061,0.7975,1.2359,0.8767,0.1913,0.6453,0.1803,0.2326,0.6352,1.4005,-0.1109,0.2823,0.1508,0.4852,0.6516,0.6585,1.2403,0.3376,0.6161,0.3906,0.8142,0.4105,0.2081,0.4567,0.0796,-0.0699,0.7227,-0.0753,0.7013,0.5215,-0.0205,0.3951,BRCACancer
H01,0.0517,0.1291,0.3759,0.9128,-0.0632,0.6647,1.6986,0.4831,0.6006,0.6804,0.2222,1.4602,0.9499,0.1676,0.5115,-0.0037,0.4436,0.8251,0.7933,0.5043,0.7969,0.8039,0.6832,0.265,0.5384,0.1521,0.8591,0.105,1.1521,0.4171,0.5303,0.3775,0.812,0.6909,1.1231,0.1667,0.7188,1.0834,0.919,0.8152,0.4548,0.2923,0.2926,0.0683,0.8244,1.1513,0.8025,0.1326,0.67,0.1507,0.3064,0.6367,1.02,-0.0923,0.1772,0.1767,0.3749,0.5671,0.6832,1.0988,0.2053,0.6103,0.3177,0.6823,0.2751,0.1615,0.2183,0.0919,-0.0115,0.5827,-0.0933,0.5362,0.4222,0.0016,0.2118,Control
H02,0.1639,0.0521,0.5225,0.9093,-0.0042,0.6621,2.3494,0.5775,0.6316,0.9051,0.1075,1.9309,1.1605,0.1207,0.4471,0.172,0.5851,0.8132,0.9494,0.6268,0.7147,1.0238,1.0523,0.252,0.7062,0.4957,1.1461,0.0554,1.4369,0.4425,0.5059,0.2778,1.3679,0.4377,1.4622,0.3335,0.867,1.0165,1.1622,0.8957,0.6822,0.4833,0.2536,-0.0072,0.8672,1.3293,0.9258,0.1516,0.7767,0.2556,0.1985,0.9726,1.1198,0.1223,0.226,0.2565,0.467,0.4508,0.9332,1.1768,0.3332,0.7859,0.3208,0.9437,0.5394,0.2566,0.1677,0.0259,-0.0566,0.45,0.0068,0.4832,0.3498,-0.0125,0.1259,Control
H03,0.0017,0.148,0.4613,1.0616,0.114,0.8071,2.0466,0.569,0.6124,0.8792,0.1682,1.456,1.0548,0.1024,0.4391,-0.1317,0.6458,0.6634,0.8105,0.6344,0.7553,0.8983,0.818,0.2918,0.7268,0.6861,0.8886,0.0661,1.4082,0.6523,0.5625,0.345,1.0193,0.657,1.3729,0.4565,0.7382,1.1663,1.1144,0.8138,0.6716,0.3282,0.3207,0.0844,0.9715,1.1333,1.1103,0.0907,0.9436,0.2269,0.3923,0.6302,1.1872,-0.0307,0.1582,0.0111,0.42,0.4365,0.8175,1.059,0.3167,0.7444,0.4291,0.7357,0.5214,0.1369,0.2808,-0.0106,-0.0239,0.6278,-0.0206,0.5145,0.4358,0.0052,0.2567,Control
H04,0.093,0.1928,0.6577,1.2359,0.1389,0.9487,2.2265,0.8744,0.6625,1.124,0.2786,1.9037,1.2871,0.2555,0.5509,-0.0338,0.8978,0.8513,1.107,0.8035,0.9272,1.143,1.0768,0.3884,0.8475,0.8761,1.1851,0.0922,1.6518,0.6227,0.6964,0.4758,1.4422,0.7638,1.4247,0.4466,1.0675,1.4031,1.3671,1.1348,0.9361,0.5241,0.3323,0.1339,1.2512,1.4345,1.1381,0.2568,0.9446,0.3526,0.4797,1.0746,1.296,-0.0478,0.2907,0.2714,0.6353,0.6809,1.0941,1.3787,0.5245,0.9678,0.4671,0.8812,0.7121,0.3244,0.3706,0.0728,0.0454,0.6918,-0.013,0.7848,0.5156,0.1286,0.4099,Control
H06,0.1014,0.1105,0.4691,1.1409,0.0432,0.748,2.4236,0.6208,0.6778,0.8851,0.2478,1.7689,1.0556,0.1204,0.557,0.1368,0.6828,0.827,0.9541,0.5376,0.7842,0.9174,0.9522,0.2823,0.7588,0.5404,1.079,0.0623,1.6357,0.4378,0.5187,0.305,1.3541,0.5996,1.5644,0.4524,0.8766,1.1244,1.0426,0.8746,0.7438,0.3688,0.3545,0.035,0.903,1.3646,1.1058,0.2491,0.8186,0.2351,0.2513,1.089,1.6378,0.037,0.2449,0.1487,0.3336,0.5003,0.8385,1.1938,0.3866,0.8154,0.3409,1.0299,0.7553,0.2183,0.2655,0.0946,-0.0074,0.6341,-0.0344,0.5753,0.4154,-0.0166,0.2787,Control
H07,-0.0427,0.0448,0.6253,1.3022,0.0605,0.8482,2.242,0.9249,0.6269,0.8992,0.1793,1.6362,1.0067,0.1433,0.2811,-0.1783,0.75,0.7947,0.9494,0.7514,0.9481,0.873,0.7174,0.3486,0.7092,0.5915,0.8281,0.028,1.7503,0.5887,0.6209,0.4817,1.1523,0.8366,1.3765,0.5506,0.9092,1.3651,1.2368,1.1647,0.7364,0.385,0.2855,-0.0014,1.0711,1.5487,0.9641,0.1494,0.9926,0.273,0.3751,0.7364,1.4295,-0.0998,0.2174,0.0625,0.4824,0.538,0.8111,1.0804,0.367,0.7161,0.4715,0.7126,0.6252,0.1715,0.1618,-0.0682,-0.0087,0.5574,-0.1113,0.6173,0.4359,-0.0758,0.3235,BRCACancer
H08,0.0779,0.1233,0.4095,1.1422,0.0372,0.6163,2.3189,0.5072,0.5627,0.8594,0.2657,1.5456,0.8259,0.1316,0.2699,-0.0136,0.5091,0.6842,0.7652,0.514,0.8413,0.7503,0.7631,0.2857,0.6003,0.3412,0.7936,0.0355,1.5109,0.4092,0.5075,0.3626,1.1241,0.5537,1.3524,0.3823,0.8451,1.1089,1.0553,0.9409,0.5049,0.2169,0.2681,0.0572,0.7763,1.1577,0.9789,0.1047,0.7289,0.137,0.2277,0.6929,1.0123,-0.1231,0.2032,0.0603,0.2699,0.53,0.683,1.0202,0.2723,0.5718,0.35,0.7334,0.3887,0.1075,0.3443,0.235,-0.0547,0.4344,-0.0803,0.4846,0.3068,-0.1231,0.2594,BRCACancer
H09,-0.0563,0.0636,0.3579,0.8757,0.0023,0.4485,0.8445,0.3369,0.3061,0.5531,0.225,0.7595,0.4786,0.0786,0.1108,-0.0021,0.2949,0.4548,0.3122,0.6498,0.5957,0.2405,0.2817,0.3448,0.4484,0.2022,0.4515,0.1013,1.1591,0.8554,0.4166,0.3832,0.4183,0.6118,0.4599,0.4351,0.7273,0.9357,0.7104,0.7441,0.3913,0.1144,0.2622,0.1072,0.4468,0.8846,0.5411,0.0641,0.1752,0.1417,0.0716,0.3574,0.6251,0.0224,0.0732,-0.045,0.1907,0.3882,0.4166,0.8608,0.204,0.4934,0.2447,0.4039,0.2256,0.0078,0.398,-0.0421,-0.0775,0.3506,-0.0536,0.5069,0.2842,-0.1273,0.2486,BRCACancer
H10,-0.0192,0.0377,0.4184,1.2161,-0.0284,0.7059,1.7888,0.5305,0.497,0.7231,0.0858,1.2922,0.6926,0.1354,0.2481,-0.1014,0.5272,0.5788,0.7862,0.6592,0.8196,0.6905,0.5667,0.4121,0.4781,0.2042,0.6465,0.107,1.281,0.4148,0.5579,0.4797,0.8425,0.6677,0.8606,0.4764,0.7756,1.1991,0.9302,0.8737,0.456,0.2041,0.3428,0.0475,0.6329,1.2236,0.8756,0.1075,0.5429,0.1336,0.2407,0.6202,0.9525,-0.1306,0.1655,-0.047,0.4858,0.5058,0.6734,0.9345,0.24,0.5104,0.3954,0.577,0.3802,0.1584,0.2793,0.089,-0.0393,0.4345,-0.1389,0.5404,0.2999,-0.1361,0.2408,BRCACancer
H11,-0.0087,0.0378,0.4684,1.4578,0.0195,0.9371,1.865,0.4023,0.7544,0.6669,0.1877,1.3167,0.7711,0.1768,0.5899,-0.0264,0.5127,0.9175,0.669,0.5192,1.0406,0.8705,0.7573,0.3088,0.5423,0.4481,0.8397,0.1755,1.7513,0.5516,0.4627,0.328,1.2159,0.8098,1.6825,0.3151,0.7716,1.4647,0.9471,0.7601,0.4265,0.2686,0.3788,0.1993,0.7291,1.2119,0.8754,0.0996,0.6834,0.158,0.185,0.6003,1.5557,-0.1806,0.3708,0.0624,0.6223,0.7988,0.7446,1.3328,0.2292,0.4823,0.4906,0.5982,0.2618,0.2932,0.2691,0.1328,-0.0386,0.7443,-0.1158,0.7393,0.5652,-0.1123,0.3301,BRCACancer
H12,0.1613,0.2213,0.5821,1.5416,0.0906,1.2931,2.1692,0.8678,0.9891,1.0305,0.4627,1.7883,1.2702,0.3309,0.7579,-0.0293,0.8706,1.0876,0.9635,0.6268,1.2171,1.1505,0.919,0.4347,0.9052,0.5757,1.153,0.2116,1.9933,0.7,0.6579,0.4383,1.6555,0.9627,2.0451,0.4961,1.0023,1.5983,1.3479,1.0901,0.9785,0.5591,0.4,0.2696,1.182,1.473,1.1599,0.2621,0.9153,0.369,0.5544,0.9776,1.6376,-0.0415,0.4629,0.1985,0.8006,0.8768,1.0425,1.5088,0.4995,0.836,0.6702,0.8499,0.5465,0.4007,0.404,0.2244,0.0909,0.8985,-0.065,0.9023,0.7126,0.0375,0.4762,BRCACancer
I01,0.2018,0.347,0.5942,1.3348,0.0499,1.0046,1.9272,0.7024,0.7143,1.1781,0.4179,1.646,1.2142,0.1968,0.8081,0.2094,0.7093,1.0189,0.899,0.6993,1.1193,1.0087,0.8316,0.4218,0.792,0.523,1.0883,0.3505,1.8519,0.6717,0.7221,0.4054,1.3803,0.8697,1.7802,0.4781,1.0442,1.573,1.2828,0.9795,0.8317,0.3917,0.3266,0.3222,1.1142,1.3807,0.8605,0.1697,0.7904,0.3984,0.5607,1.1075,1.6419,0.0339,0.5018,0.2367,0.6857,0.9816,0.9392,1.455,0.5216,0.8748,0.6739,0.9,0.7277,0.3978,0.7265,0.1765,0.1316,0.8863,-0.0058,0.9305,0.6395,0.1165,0.4663,Control
I02,0.0842,0.0425,0.4062,1.0195,0.021,0.6701,1.5015,0.4027,0.4307,0.9109,0.125,1.2514,0.9642,0.1115,0.4904,-0.0673,0.4896,0.7581,0.6438,0.6609,0.8224,0.6591,0.5024,0.2966,0.5195,0.4151,0.7725,0.0671,1.2166,0.4975,0.5565,0.3694,0.8802,0.5406,1.0211,0.3148,0.6675,1.1085,0.9522,0.7758,0.4865,0.307,0.2242,0.2669,0.8286,0.9884,0.9073,0.0997,0.6139,0.1952,0.2848,0.5352,1.1545,-0.0569,0.2402,0.0337,0.4264,0.5771,0.6098,1.1585,0.3221,0.4893,0.4034,0.5577,0.4737,0.195,0.5585,-0.0137,-0.0111,0.6267,-0.0822,0.6571,0.4969,-0.0932,0.3329,Control
I03,0.0507,0.0609,0.3236,0.8896,0.0473,0.6799,1.6591,0.3721,0.4059,0.6578,0.1467,1.1949,0.8205,0.1305,0.2957,-0.0048,0.4275,0.6454,0.607,0.3836,0.6348,0.7567,0.5354,0.2163,0.4167,0.4796,0.6788,0.0677,1.328,0.5624,0.488,0.2974,0.8855,0.4128,1.036,0.3228,0.5764,0.8949,0.8822,0.6207,0.4432,0.3361,0.2924,0.1157,0.7103,1.014,0.9383,0.1289,0.727,0.0768,0.1126,0.5552,1.1302,-0.1218,0.1403,0.1213,0.4269,0.5211,0.5292,0.9685,0.2104,0.4381,0.2819,0.6035,0.282,0.1857,0.1612,0.1575,-0.1046,0.3407,-0.0913,0.4346,0.3483,-0.0757,0.2036,Control
I04,0.1626,0.2299,0.5221,1.2355,0.0579,0.9701,2.2725,0.5785,0.7874,0.9835,0.3176,1.8509,1.344,0.1867,0.8285,0.1525,0.8648,1.0631,1.0799,0.477,1.0453,1.2199,0.9067,0.2338,0.7795,0.6892,1.3294,0.2687,1.8725,0.5152,0.5917,0.3906,1.712,0.6888,2.0358,0.2814,0.9972,1.3457,1.3782,0.9146,0.7657,0.5703,0.4126,0.1378,0.9934,1.5192,1.0898,0.2448,0.861,0.3056,0.4324,1.3258,1.5603,0.0614,0.3206,0.2307,0.6799,0.8564,1.2073,1.6087,0.4702,0.8489,0.4804,1.04,0.6105,0.3656,0.3375,0.126,0.0081,0.7945,-0.058,0.8121,0.5808,-0.0133,0.3394,Control
I05,0.0758,0.155,0.4388,0.9132,0.0732,0.7445,2.0443,0.4161,0.5233,0.8985,0.2649,1.785,1.2892,0.1687,0.679,0.153,0.7231,1.0487,0.953,0.5172,0.8226,1.0904,0.9469,0.3105,0.763,0.6751,1.3161,0.1183,1.7633,0.3695,0.603,0.2279,1.6608,0.4512,1.4939,0.2798,0.9351,1.0713,1.2181,0.6785,0.8095,0.2895,0.3665,0.0752,0.9219,1.3838,1.03,0.2954,0.9394,0.2491,0.4192,1.0971,1.2803,0.0314,0.1838,0.2131,0.4929,0.6369,1.0198,1.3527,0.4587,0.8283,0.3987,0.9965,0.579,0.3198,0.3155,0.1456,-0.0356,0.543,-0.0613,0.506,0.422,-0.0468,0.3175,Control
I06,0.0547,0.0719,0.416,1.1382,-0.0227,0.7835,2.0575,0.4272,0.6388,0.8766,0.3232,1.7054,1.1842,0.2311,0.5566,0.0874,0.7135,0.9855,0.9598,0.509,0.9462,1.1004,0.8632,0.2798,0.6181,0.4901,1.2164,0.0983,1.7347,0.9773,0.5069,0.2963,1.6827,0.6881,1.5534,0.3521,0.9458,1.2404,1.0813,0.7753,0.6079,0.4157,0.325,0.1122,0.9784,1.4124,0.9466,0.1722,0.8305,0.2464,0.4395,1.0896,1.3276,0.0209,0.3366,0.2065,0.6155,0.7498,1.0549,1.3923,0.4075,0.7628,0.4156,0.8591,0.3849,0.3685,0.2565,0.056,0.0148,0.6956,-0.0942,0.6342,0.5422,-0.0339,0.3254,Control
