@relation data

@attribute id string
@attribute 1292 numeric
@attribute 64096 numeric
@attribute 782 numeric
@attribute 1293 numeric
@attribute 783 numeric
@attribute 1290 numeric
@attribute 784 numeric
@attribute 1291 numeric
@attribute 785 numeric
@attribute 1297 numeric
@attribute 5894 numeric
@attribute 8128 numeric
@attribute 9048 numeric
@attribute 2675 numeric
@attribute 2674 numeric
@attribute 1289 numeric
@attribute 1287 numeric
@attribute 7903 numeric
@attribute 1280 numeric
@attribute 5747 numeric
@attribute 1281 numeric
@attribute 1282 numeric
@attribute 5605 numeric
@attribute 9252 numeric
@attribute 1284 numeric
@attribute 375790 numeric
@attribute 57731 numeric
@attribute 1285 numeric
@attribute 775 numeric
@attribute 1286 numeric
@attribute 5604 numeric
@attribute 778 numeric
@attribute 779 numeric
@attribute 1385 numeric
@attribute 2260 numeric
@attribute 2668 numeric
@attribute 51332 numeric
@attribute 4893 numeric
@attribute 2885 numeric
@attribute 1277 numeric
@attribute 5595 numeric
@attribute 1278 numeric
@attribute 5786 numeric
@attribute 6654 numeric
@attribute 5594 numeric
@attribute 3265 numeric
@attribute 4684 numeric
@attribute 3845 numeric
@attribute 6708 numeric
@attribute 6709 numeric
@attribute 4902 numeric
@attribute 6900 numeric
@attribute 6714 numeric
@attribute 7529 numeric
@attribute 6712 numeric
@attribute 6710 numeric
@attribute 1298 numeric
@attribute 1299 numeric
@attribute 1463 numeric
@attribute 6711 numeric
@attribute 256076 numeric
@attribute 5623 numeric
@attribute 5621 numeric
@attribute 8912 numeric
@attribute 8913 numeric
@attribute 8911 numeric
@attribute 131873 numeric
@attribute 2534 numeric
@attribute Class {Control,BRCACancer}

@data
AI3233,0.2126,-0.0279,0.1962,0.1278,-0.0777,-0.0825,0.1897,-0.0282,-0.0017,-0.034,1.2645,-0.0113,-0.1499,0.0091,-0.0461,-0.124,-0.1827,1.1506,-0.0179,0.2063,-0.0204,-0.0557,0.4465,0.9001,-0.0827,0.077,-0.0857,0.0424,-0.0799,0.0184,0.544,-0.0051,-0.0272,1.6887,0.0251,0.0648,0.0512,2.5838,1.6419,-0.1702,1.004,-0.1192,0.7578,1.3882,1.8844,0.3183,0.1407,1.0485,-0.0847,1.9168,-0.1465,-0.0836,0.2419,2.5173,0.0456,0.0651,-0.0295,-0.034,-0.0555,0.6474,0.0081,0.1682,0.9946,-0.0175,0.0216,0.2774,-0.099,1.1366,Control
AJ3234,0.2433,-0.0538,0.24,0.0585,-0.0735,-0.0593,0.152,-0.0488,0.1269,-0.0422,1.2958,-0.1054,-0.0193,1e-04,-0.0858,-0.1257,-0.1458,1.1754,-0.0365,0.2212,0.0022,-0.0836,0.4934,0.8057,-0.0868,0.0703,-0.1114,-0.0228,-0.0681,-0.0071,0.5685,-0.0271,-0.0386,1.6624,-0.055,-0.0439,0.0324,2.3794,1.7076,-0.1604,1.0436,-0.0911,0.7669,1.1973,2.1162,0.3221,0.3244,0.9199,-0.0594,1.6879,-0.1218,-0.0477,0.1952,2.4355,-0.0754,0.0478,-0.0027,0.0188,-0.0558,0.3432,0.0013,-0.0353,1.0371,-0.032,-0.0753,0.162,-0.1126,1.2004,Control
AK3235,0.1528,-0.064,0.0751,0.1227,-0.1082,-0.0386,0.1142,-0.0203,0.0286,0.0128,1.2257,-0.0615,0.0831,-0.0132,-0.1352,-0.1531,-0.1962,0.8553,-0.0531,0.116,0.0581,-0.0998,0.1963,0.6513,-0.1096,-0.0109,-0.1143,-0.0364,-0.1367,-0.038,0.3937,-0.0713,0.0219,1.6483,-0.0355,0.0589,-0.0891,2.973,1.6088,-0.2013,1.0279,-0.0744,0.6828,1.0085,1.6915,0.2721,0.1892,1.0942,-0.0245,1.5893,-0.1978,0.0103,0.1978,2.3699,-0.0875,-0.0183,0.028,-0.0045,-0.0832,0.6573,0.0762,-0.0211,0.928,-0.0926,-0.0701,0.2132,-0.0331,1.1454,Control
AL3236,0.216,-0.0939,0.2075,0.1394,-0.0679,-0.0218,0.0709,0.0987,0.0107,-0.0457,1.044,-0.0608,-0.0296,-0.0181,-0.0362,-0.0754,-0.1219,0.7724,-0.0186,0.1017,-0.011,-0.0505,0.3094,0.6652,-0.0235,0.0238,-0.1131,-0.0289,-0.084,-0.0062,0.1975,0.0911,1e-04,1.681,0.0104,0.0883,0.0029,2.8988,1.3771,-0.1173,1.2641,-0.0486,0.5186,0.799,1.6221,0.2246,0.1341,0.8518,-0.0706,1.7154,-0.347,-0.007,0.2055,2.1755,-0.0023,-0.0105,-0.0622,0.0614,-0.1267,0.5157,-0.0308,-0.1053,0.9815,-0.1279,-0.0842,0.2295,-0.1243,1.0125,Control
AM3237,0.3783,-0.0352,0.1618,0.045,-0.0363,-0.1364,0.1745,0.2187,-0.0202,-0.0702,1.3603,0.0077,-0.1438,0.1315,-0.0175,-0.0791,-0.1005,0.9635,0.0267,0.2602,-0.0465,-0.0225,0.4561,0.806,0.0057,0.1104,-0.0311,-0.0413,-0.0438,-0.0659,0.4685,0.0581,-0.0666,1.7407,0.0756,-0.0347,0.0946,2.7118,1.5189,-0.0907,1.0287,-0.135,0.8236,1.1069,1.6546,0.4862,0.3253,1.1781,-0.0844,1.8151,-0.2638,-0.1118,0.3576,2.3661,0.0374,0.0905,-0.1053,0.1269,-0.0242,0.6614,-0.0694,0.1968,0.8278,0.0029,0.0417,0.2342,-0.1087,1.2139,Control
AN757,0.238,0.0323,0.1469,0.0428,-0.0763,-0.0806,0.0899,0.0624,-0.0074,-0.0349,1.5869,-0.0334,-0.0549,-0.0965,-0.085,-0.1095,-0.1684,1.2529,-0.0517,0.1096,-0.018,-0.0918,0.2197,0.5239,-0.0378,0.0425,-0.0027,-0.0398,-0.074,-0.034,0.712,-0.0171,-0.013,1.511,0.0356,-0.042,0.0174,3.2939,1.4372,-0.139,0.8737,-0.0988,0.6839,0.7993,1.645,0.2443,0.0553,1.3113,-0.0065,1.5747,-0.1831,0.0205,0.4677,2.343,-0.006,0.1092,0.026,0.0463,-0.0273,0.5635,0.016,0.0071,0.641,-0.0845,0.0118,0.2195,-0.093,1.6558,Control
C474,0.2575,0.0391,0.1348,0.1145,-0.0827,-0.0326,0.0925,0.2025,-0.0538,-0.0333,1.7002,-0.0609,0.0553,-0.0443,-0.072,0.0025,-0.1197,1.2692,0.0462,0.2969,0.0204,-0.0317,0.2225,0.3546,-0.0111,0.246,-0.0102,-0.0594,-0.08,-0.0888,0.551,-0.0395,-0.0403,1.1844,0.1048,0.0288,0.0164,3.1176,1.7552,-0.0344,0.8335,-0.1052,0.4808,0.5693,1.3647,0.4735,0.0728,1.187,-0.0749,1.0744,0.1747,-0.0021,0.8318,2.1594,-0.0203,0.0561,0.0909,0.1496,-0.0145,0.5624,0.0214,0.0726,0.8732,0.1351,-0.0406,0.1284,-0.0739,0.9315,Control
D480,0.2775,-0.1643,0.2042,0.2068,-0.1277,-0.0867,0.2035,0.0449,0.0095,-0.0057,1.3743,-0.0438,-0.0126,0.0102,-0.1037,-0.0964,-0.1333,0.6334,0.0636,0.1843,0.0515,-0.0738,0.3312,0.5805,-0.0805,0.0502,-0.0733,0.0193,-0.0776,0.0027,0.5893,-0.0082,0.0066,1.2417,0.0399,-0.0339,0.0332,2.9895,1.5336,-0.1931,0.8785,-0.0803,0.5312,0.9494,1.4099,0.3617,0.1736,1.2027,-0.04,1.5646,-0.1746,-0.0408,0.4387,2.2975,-0.014,0.1981,0.0455,0.1209,-0.046,0.7596,-0.0148,-0.1069,0.7838,0.0673,-0.0523,0.1752,-0.0793,1.0747,Control
E519,0.2358,-0.0491,0.3256,-0.0035,-0.0451,-0.1145,0.2229,0.1229,-0.0842,-0.0653,1.7931,-0.0453,-0.0872,0.0071,-0.0708,-0.0513,-0.1567,1.6015,-0.0248,0.186,-0.0536,-0.0503,0.5766,0.5313,-0.0048,0.3078,0.071,-0.0522,-0.0246,-0.097,0.6743,0.0448,-0.0687,1.5869,0.161,-0.0952,0.1056,1.814,1.8459,-0.0724,1.1364,-0.112,0.6905,0.8837,1.8194,0.5752,0.0776,1.3185,-0.1038,1.538,-0.1,-0.0756,0.5878,2.0291,0.0684,0.0251,0.0776,0.0606,-0.0274,0.4668,-0.0888,0.0789,0.4902,0.071,0.0307,0.2173,-0.1005,1.6051,Control
F548,0.3143,-0.1286,0.0351,0.0907,-0.0847,-0.0568,0.1042,0.0863,-0.0081,-0.0589,1.4146,-0.0139,0.026,-0.0766,-0.0941,0.021,-0.138,1.2065,0.0407,0.0983,0.0085,-0.0034,0.1992,0.4032,-0.0232,0.0676,-0.0648,-0.0604,-0.0513,-0.0892,0.3463,0.0233,-0.023,1.3341,0.0069,-0.0109,-0.0098,3.1399,0.9642,-0.1398,0.5033,-0.0535,0.4182,0.6211,1.3398,0.3519,0.1816,1.1034,-0.0155,1.1179,-0.0103,-0.0117,0.3225,2.0412,0.0175,0.0615,-0.0526,0.1039,-0.0557,0.7436,-0.0209,0.0177,0.6651,0.0477,0.0152,0.0271,-0.1075,1.8768,Control
G660,0.4019,-0.0356,0.1062,0.1758,-0.0717,-0.0577,0.0899,0.046,0.016,0.0239,1.3971,-0.059,0.0924,-0.048,-0.0875,-0.0553,-0.1225,0.6241,0.0634,0.0744,0.041,-0.0365,0.467,0.2159,-0.0547,0.1867,-0.0685,-0.0833,-0.1141,-0.0264,0.4391,-0.0239,0.0293,1.0236,0.0476,0.0479,-0.02,3.204,1.4585,-0.1131,0.9919,-0.0148,0.4671,0.4885,1.4312,0.4548,0.1399,0.6815,-0.0396,1.1973,-0.1199,-0.0162,0.5943,2.2381,-0.0765,0.0972,0.1083,0.1463,-0.1059,0.3959,0.1496,-0.1391,0.717,0.0697,0.0222,0.0602,-0.0464,1.1285,Control
H663,0.2562,-0.0326,0.1679,0.1725,-0.0658,-0.0639,0.1623,0.1925,-0.0225,-0.0503,1.3725,-9e-04,-0.0761,-0.0393,-0.0729,-0.0797,-0.1196,0.9698,0.0244,0.196,-0.0253,-0.011,0.3138,0.5998,-0.0552,0.0297,-0.1105,-0.0947,-0.046,-0.0729,0.3728,0.0383,-0.069,1.412,0.1007,0.0266,0.0052,3.2585,1.406,-0.0596,0.9099,-0.0661,0.5693,0.7112,1.5418,0.4476,0.1016,1.2526,-0.0771,1.589,-0.2593,-0.0566,0.4351,2.8424,-0.0328,0.1771,0.0261,0.0165,-0.0481,0.6944,0.0584,0.0518,0.753,0.0038,-0.0934,0.2104,-0.1024,1.1718,Control
I782,0.3526,-0.1895,0.0794,0.0657,-0.0664,-0.0493,0.0948,0.0296,-0.047,-0.0085,1.2969,-0.0184,-0.0383,-0.0833,-0.0472,-0.0692,-0.1308,0.877,0.0181,0.2576,-0.0074,-0.0698,0.3143,0.5755,-0.0687,0.0687,-0.0626,-0.0697,-0.0798,-0.0852,0.34,0.0362,-0.026,1.5115,0.0924,-0.0218,0.0213,2.9401,1.1471,-0.1533,0.7374,-0.0482,0.6008,0.6088,1.6467,0.3443,0.1169,1.3744,-0.0128,1.6459,-0.2021,-0.0392,0.2075,2.5708,-0.0381,0.0659,-0.0386,0.1529,-0.0981,0.5811,0.0509,-0.0237,0.8325,-0.0563,-0.0735,0.0511,-0.0932,1.3904,Control
J787,0.3734,0.006,0.3201,0.0729,-0.0648,-0.1138,0.1742,0.0774,-0.0332,-0.02,1.658,0.0154,-0.0595,-0.0048,-0.0635,-0.0208,-0.1155,0.9356,0.0542,0.3647,-0.0076,-0.0422,0.4967,0.5466,-0.0365,0.1642,0.1012,-0.1001,-0.0468,-0.0833,0.8856,0.0411,-0.0291,1.3143,0.1949,-0.0576,0.158,3.5636,1.8008,-0.0506,1.1568,-0.0952,0.7247,0.6629,1.8651,0.5952,0.2815,1.524,0.2373,1.6079,0.084,-0.0363,0.743,2.3032,0.0844,0.5574,0.1333,0.1999,0.0588,0.6388,-0.0429,0.0681,0.8968,0.0547,0.0887,0.1916,-0.1034,1.514,Control
K1162,0.3292,-0.084,0.2998,0.0922,-0.0898,-0.0728,0.1384,0.0209,-0.0034,-0.0259,1.1618,0.0214,0.0105,0.0447,-0.0993,-0.0456,-0.1166,1.2514,0.0104,0.0663,0.0061,-0.039,0.3895,0.5014,-0.0453,0.096,-0.1003,-0.0676,-0.0857,-0.072,0.4543,-0.0269,-0.0081,1.8291,-0.0046,0.0424,0.0102,2.9742,1.3358,-0.1499,1.0062,-0.0691,0.6,1.1226,1.8248,0.4475,0.3235,0.9459,-0.0713,1.5907,-0.2116,-0.023,0.2714,2.5416,-0.0181,-0.0297,0.0349,0.0856,-0.068,0.3688,-0.055,-0.0328,0.7401,-0.0717,-0.0347,0.0258,-0.0925,1.4048,BRCACancer
L1176,0.2895,-0.1756,0.2121,0.082,-0.1038,-0.053,0.1659,0.0074,-0.0152,-0.0153,1.4767,-0.075,-0.0257,0.01,-0.0955,-0.0982,-0.1813,1.0445,-0.0645,0.2206,0.0099,-0.1171,0.3037,0.6962,-0.0668,0.0328,-0.0587,-0.0237,-0.0818,-0.0613,0.5278,-0.0432,0.0075,1.3705,0.0953,-0.0457,0.0186,2.9328,1.3809,-0.15,0.7091,-0.0942,0.6468,0.8407,1.6871,0.2443,0.1245,1.587,-0.0607,1.706,-0.1686,-0.018,0.3242,2.2069,-0.0546,0.0262,0.0136,-0.0706,-0.1112,0.7926,0.1254,0.0829,0.8415,-0.0864,-0.0494,0.1165,-0.1212,1.2882,BRCACancer
M1263,0.2233,-0.128,0.2141,0.161,-0.0532,-0.0455,0.1216,0.027,-0.0248,-0.0411,1.2634,-0.0238,-0.0504,0.1174,-0.0706,-0.1067,-0.1166,0.8384,-0.0268,0.1684,0.0072,-0.045,0.2458,0.7352,-0.0572,0.0725,-0.1003,-0.0624,-0.0632,-0.0378,0.4245,0.0288,-0.0083,1.5899,0.0319,0.0174,0.0456,3.0227,1.4022,-0.1224,0.8997,-0.0601,0.6936,0.9352,1.6513,0.4445,0.1823,1.4379,-0.0585,1.8219,-0.0808,-0.0516,0.3281,2.4185,-0.019,0.088,0.0478,0.0445,-0.1131,0.755,-0.0447,-0.0879,1.2128,0.0405,-0.0608,0.2486,-0.082,0.9676,BRCACancer
P1075,0.5273,0.0696,0.3993,0.075,-0.0309,-0.0701,0.2706,0.1559,-0.0322,-0.0231,1.6929,-0.0441,-0.0592,-0.0958,-0.0356,-0.0279,-0.155,0.8578,0.0321,0.1428,0.0124,-0.0694,0.4666,0.4565,-0.0419,0.2204,-0.0224,-0.0055,-0.0687,-0.013,0.661,0.0075,0.0027,1.0003,0.1212,-0.052,0.0947,2.753,1.5234,-0.0736,1.0475,-0.0662,0.4311,0.5523,1.6486,0.3175,0.1337,1.845,-0.0713,1.613,-0.0944,0.0059,0.4574,1.7556,-0.0177,0.0797,0.035,0.098,-0.0363,0.7881,-0.0062,-0.1575,1.0096,0.032,0.0265,0.1431,-0.0709,1.5899,BRCACancer
Q1080,0.5691,-0.009,0.291,0.0355,-0.0983,-0.0673,0.3027,0.2718,-0.0518,-0.0256,1.7585,-0.0584,-0.0159,-0.0531,-0.128,-0.0059,-0.1122,0.8372,0.0976,0.0449,-0.012,-0.0473,0.4816,0.2034,0.0257,0.1625,0.0221,-0.0935,-0.0848,-0.0977,0.5662,-0.0218,-0.0602,0.9555,0.1516,0.0153,0.076,2.0417,1.521,0.0618,0.9036,-0.0973,0.4963,0.5941,1.4704,0.426,0.1046,0.9387,-0.0965,1.6786,-0.1175,0.0078,0.5651,1.8259,0.0068,0.0054,0.1364,0.1883,-0.0839,0.6471,-0.0833,-0.0413,0.5176,0.1131,-0.0208,0.1929,-0.0554,1.9397,BRCACancer
R1104,0.2804,-0.0491,0.2279,0.0705,-0.1086,-0.0915,0.1336,0.0185,-0.0104,0.0096,1.7097,-0.0523,-0.0619,0.0093,-0.0829,-0.0929,-0.141,1.2108,-1e-04,0.2321,0.0237,-0.05,0.38,0.721,-0.0632,0.0934,-0.0503,-0.0524,-0.0664,-0.0595,0.6618,0.0512,-0.0095,1.4165,0.1408,0.0295,0.0725,3.0674,1.6247,-0.0634,0.961,-0.0786,0.6956,0.8122,1.6748,0.3814,0.0712,1.2388,-0.0833,1.4439,-0.2042,0.0067,0.5624,2.479,-0.0075,-0.0286,0.0869,0.0711,-0.0286,0.6662,-0.0593,0.0232,0.7799,0.0212,-0.0584,0.127,-0.0531,1.5167,BRCACancer
S1133,0.1783,-0.1311,0.1783,0.0421,-0.0826,-0.0705,0.0794,0.0467,-0.0312,-0.0752,2.0262,-0.0256,-0.0379,-0.0374,-0.0965,-0.0626,-0.1386,1.2083,5e-04,0.248,-0.0071,-0.0402,0.3192,0.3369,-0.0256,0.107,0.0178,-0.0791,-0.0774,-0.0717,0.8389,0.0418,-0.0503,1.2136,0.2105,-0.0411,0.0127,2.3189,1.3883,0.0406,0.7555,-0.094,0.373,0.68,1.5474,0.2126,0.0604,1.4765,-0.0459,1.2576,-0.2524,-0.0403,0.5315,1.8146,-0.0172,0.0293,-0.0092,0.006,-0.0529,0.812,0.0018,-0.0639,0.6828,-0.1144,0.0438,0.0985,-0.072,1.6144,BRCACancer
T1463,0.3211,0.0412,0.4031,0.1098,-0.0503,-0.0962,0.3119,0.0717,0.0269,-0.0577,1.1723,-0.0454,-0.1661,0.0338,-0.0814,-0.0515,-0.1347,1.2243,0.0248,0.0984,0.0173,-0.0485,0.5721,0.7814,-0.0485,0.1428,-0.0407,-0.0479,-0.0732,-0.0312,0.5782,0.0309,-0.0406,1.9334,0.0646,-0.0117,0.086,2.5742,1.5011,-0.155,0.8888,-0.0801,0.8793,1.333,2.214,0.2478,0.4385,0.9105,-0.074,1.9504,-0.0182,-0.0388,0.2528,2.4017,-0.0169,0.0523,0.0376,0.116,0.0132,0.4811,-0.1012,0.0556,0.9034,-0.0486,-0.016,0.2234,-0.0914,1.5157,BRCACancer
U2017,0.2578,-0.2196,0.1878,0.0934,-0.1072,-0.0695,0.0636,-0.0312,-0.0553,-0.0578,1.4797,-0.0859,-0.042,-0.1194,-0.0703,-0.131,-0.1539,1.3225,-0.0804,0.1067,0.0207,-0.0812,0.2841,0.4312,-0.0901,-0.0137,-0.1021,-0.0238,-0.1048,-0.0489,0.4105,-0.0673,0.016,1.2836,0.1014,-0.0499,-0.0204,2.7481,1.4333,-0.1353,0.7819,-0.1028,0.5466,0.5702,1.6856,0.3845,0.094,1.3637,-0.0733,1.5822,-0.2338,-0.0056,0.4464,2.3757,-0.0047,-0.0094,-0.002,-0.1059,-0.0861,0.5121,-0.0319,-0.0302,0.6766,-0.0383,-0.0469,0.1661,-0.0586,1.5753,BRCACancer
V432,0.2649,-0.2296,0.1668,0.0066,-0.0143,-0.1403,0.1082,-0.0093,-0.0913,-0.1188,1.6618,0.0289,-0.1895,-0.0589,0.0219,-0.0551,-0.0704,1.3172,-0.0063,0.1803,-0.0887,0.0107,0.3443,0.2413,0.0214,0.1537,0.1123,-0.1279,0.0021,-0.1143,0.8117,-0.0015,-0.1094,1.2266,0.0638,-0.1791,-0.0101,2.4066,1.2781,-0.0316,0.5588,-0.115,0.4691,0.5586,1.5287,0.2382,0.1202,1.0681,-0.0923,1.1804,-0.3053,-0.1124,0.5681,1.85,0.0545,0.0819,-0.18,0.0033,-0.0091,0.5992,-0.029,-0.0268,0.5615,-0.0701,0.0012,0.1328,-0.1181,2.0288,BRCACancer
W433,0.3053,0.0664,0.2417,0.0779,-0.0406,-0.0937,0.1483,0.1822,-0.0042,-0.0679,1.362,-0.0343,-0.1035,0.0372,-0.0477,-0.0085,-0.0894,1.2679,5e-04,0.1687,-0.0719,-0.0114,0.3045,0.8007,-0.0247,0.0737,-0.0391,-0.0262,-0.0425,-0.0527,0.5292,0.0401,-0.0276,1.6452,0.0047,-0.049,0.0644,2.6428,1.5699,-0.1054,1.0085,-0.1556,0.7229,1.0989,1.778,0.38,0.1813,1.1169,-0.1184,1.4786,-0.3212,-0.112,0.522,2.5665,0.0609,0.0625,-0.0955,0.05,-0.0162,0.4296,-0.0237,0.0545,1.11,-0.0054,0.0119,0.1971,-0.1362,0.9921,BRCACancer
X524,0.1497,-0.0707,0.2283,0.1339,-0.0692,-0.1122,0.0991,-0.1164,-0.0486,-0.0101,2.1455,0.0274,-0.0761,-0.0503,-0.085,-0.1525,-0.1574,1.5525,-0.0674,0.1372,-0.0381,-0.0387,0.5277,0.5163,-0.0405,0.0586,-0.0345,-0.0611,-0.0944,-0.0472,0.7824,-0.0319,-0.0638,1.9496,0.1298,-0.0331,0.0018,1.6611,1.7608,-0.0625,1.1906,-0.0783,0.618,1.1024,1.771,0.2098,0.0306,1.1626,-0.0269,1.5164,-0.0914,-0.0322,0.4708,2.1642,0.0287,0.1213,0.0269,-0.0623,-0.113,0.4462,0.0429,0.0169,0.381,-0.1073,-0.0681,0.2126,-0.079,1.5233,BRCACancer
Y546,0.1765,-0.1808,0.0788,0.1235,-0.05,-0.0451,0.1042,0.0151,-0.0397,-0.0163,1.2453,-0.0367,0.0479,-0.0982,-0.1266,-0.072,-0.1217,1.0628,0.0079,0.0841,0.025,-0.0038,0.335,0.2774,-0.0746,0.0581,-0.0863,-0.0769,-0.0984,-0.0459,0.4212,0.0076,-0.0477,1.0162,0.0076,-0.0546,-0.0906,2.3767,1.0309,-0.1206,0.578,-0.0752,0.4144,0.5029,1.4294,0.3056,0.0455,0.7401,-0.0436,1.1975,-0.1599,-0.0568,0.3844,2.161,-0.0889,0.0795,0.0653,0.0841,-0.0357,0.446,0.0321,-0.0755,0.3719,-0.0179,-0.0951,0.0726,-0.0553,1.1032,BRCACancer
Z3225,0.2746,-0.0729,0.3813,0.164,-0.0588,-0.0834,0.1883,0.136,0.0225,-0.0717,1.2593,0.0578,-0.1682,0.0532,-0.039,-0.0609,-0.1467,1.5316,0.0307,0.147,-0.0188,-0.0233,0.6118,0.7877,-0.0168,0.0816,-0.0184,0.0118,-0.0668,-0.0248,0.4703,0.0479,-0.0295,2.1269,9e-04,-0.0141,0.1116,2.4523,1.1857,-0.1422,1.0031,-0.129,0.7674,1.3153,1.8022,0.4129,0.2543,0.8943,-0.0977,1.873,0.0332,-0.06,0.3665,2.4622,0,0.0983,0.0352,0.069,-0.017,0.5396,-0.1297,0.0624,0.6882,0.074,0.0228,0.2978,-0.1367,1.3736,Control
