@relation data

@attribute id string
@attribute 55746 numeric
@attribute 23511 numeric
@attribute 23279 numeric
@attribute 79902 numeric
@attribute 25929 numeric
@attribute 4927 numeric
@attribute 4928 numeric
@attribute 79084 numeric
@attribute 53371 numeric
@attribute 11097 numeric
@attribute 9972 numeric
@attribute 8021 numeric
@attribute 23225 numeric
@attribute 4686 numeric
@attribute 9818 numeric
@attribute 96764 numeric
@attribute 57122 numeric
@attribute 23165 numeric
@attribute 7175 numeric
@attribute 9688 numeric
@attribute 10762 numeric
@attribute 79760 numeric
@attribute 50628 numeric
@attribute 6637 numeric
@attribute 6635 numeric
@attribute 79023 numeric
@attribute 6636 numeric
@attribute 6633 numeric
@attribute 6634 numeric
@attribute 9883 numeric
@attribute 8487 numeric
@attribute 51808 numeric
@attribute 348995 numeric
@attribute 8480 numeric
@attribute 9631 numeric
@attribute 6628 numeric
@attribute 79833 numeric
@attribute 10419 numeric
@attribute 11218 numeric
@attribute 8086 numeric
@attribute 5903 numeric
@attribute 10073 numeric
@attribute 22916 numeric
@attribute 129401 numeric
@attribute 6632 numeric
@attribute 81929 numeric
@attribute 1207 numeric
@attribute Class {Control,BRCACancer}

@data
J03,1.2256,1.4694,1.1767,0.69,0.9118,1.5959,1.5736,1.5288,0.9162,0.6221,1.629,1.1163,1.6291,1.5142,1.0754,1.2872,0.9556,1.6283,1.8315,0.7574,0.6721,0.3631,0.5946,0.5152,0.2094,0.8153,0.5349,0.754,1.5974,0.6646,0.2082,0.8272,1.1096,0.9733,1.6883,1.3147,0.5736,0.9126,1.0724,1.0765,2.2792,0.5085,0.9851,0.4429,0.4439,1.2272,0.9236,Control
J04,0.9644,1.3643,1.1162,0.6019,0.7265,1.6589,1.6042,1.2705,0.7106,0.5424,1.4069,1.1239,1.4014,1.4767,1.1021,1.1536,0.8241,1.3802,1.5925,0.7782,0.7989,0.2508,0.6168,0.7187,0.1491,0.7865,0.5474,0.7954,1.6675,0.6673,0.0452,0.5554,1.0323,0.8612,1.3831,1.3267,0.4346,0.8748,0.825,0.9453,2.0258,0.4361,0.8812,0.3339,0.3967,1.1754,1.0018,Control
J05,0.6586,1.0328,0.9918,0.6453,0.4977,1.2482,1.3599,1.0415,0.5938,0.3668,1.2992,1.2,1.245,1.3315,1.1967,0.8772,0.6326,1.0254,1.26,0.5862,0.8263,0.3314,0.3397,0.245,0.0918,0.5206,0.1413,0.3845,1.0693,0.8119,-0.1002,0.2189,0.8695,0.5239,0.9474,0.7815,0.3807,0.5026,0.609,0.613,1.6334,0.3565,0.6063,0.5608,0.3679,0.8666,1.0296,Control
J06,0.7398,1.0254,0.9539,0.6775,0.4463,1.3014,1.2206,1.305,0.6343,0.5249,1.3848,1.0527,1.3848,1.4845,1.0953,0.8948,0.6163,1.1921,1.5654,0.6376,0.828,0.2256,0.2212,0.5314,0.3233,0.5687,0.2476,0.3115,1.2419,0.7605,0.0466,0.2811,0.9577,0.5728,1.0925,0.9971,0.3472,0.4568,0.6414,0.7103,1.9202,0.3339,0.8259,0.4518,0.1815,0.7737,0.8822,Control
J07,1.171,1.4339,1.1688,0.764,0.8071,1.5215,1.6598,1.5173,0.8456,0.7566,1.5242,1.1619,1.4301,1.6162,1.2289,1.2113,0.9367,1.4744,1.7585,0.8987,0.8776,0.3423,0.5555,0.8297,0.338,0.7985,0.6462,0.696,1.6792,0.6287,0.1201,0.7204,1.3317,0.9665,1.5954,1.5488,0.5491,1.0147,0.953,1.0961,2.2328,0.5119,1.1136,0.3059,0.5394,1.2072,1.0694,Control
J08,0.8204,1.2849,1.0306,0.6724,0.5269,1.3688,1.4826,1.2678,0.6834,0.4807,1.2983,1.0876,1.2575,1.4655,1.1308,1.0208,0.7087,1.1588,1.3547,0.7116,0.6859,0.4293,0.3716,0.1872,0.1588,0.6376,0.3506,0.5344,1.3759,0.5484,0.0063,0.312,0.9466,0.7007,1.11,1.159,0.3342,0.7561,0.6987,0.9615,1.7197,0.3829,0.8058,0.4313,0.3197,1.0135,0.9092,Control
J09,0.7481,1.0851,0.8073,0.703,0.4475,1.1622,1.1802,1.404,0.6102,0.2446,1.2345,0.9829,1.3489,1.2305,0.7588,0.8044,0.5177,1.2025,1.5376,0.4978,0.6788,-0.024,0.317,0.4097,0.0694,0.4327,0.258,0.3745,1.205,0.5528,-0.1226,0.1666,0.7937,0.6297,1.0229,1.0773,0.2561,0.4459,0.6967,0.8532,1.7667,0.2408,0.6962,0.2827,0.3735,0.7752,0.7443,Control
J10,1.0032,1.3589,1.2572,0.7032,0.6676,1.6351,1.6643,1.4091,0.9412,0.61,1.6616,1.3399,1.4711,1.6682,1.3371,1.2703,0.8933,1.4639,1.7976,0.7954,0.9572,0.2785,0.4805,0.7492,0.3997,0.8065,0.569,0.6028,1.466,0.7741,0.1595,0.5767,1.1134,0.8524,1.5058,1.4021,0.3998,0.6869,0.9179,0.9081,2.2245,0.492,0.9976,0.6211,0.422,1.169,1.1329,Control
J11,0.8082,1.3348,1.1289,0.7341,0.4485,1.5626,1.6176,1.1844,0.6406,0.348,1.4761,1.3545,1.462,1.6741,1.3574,0.756,0.8343,1.1937,1.5388,0.7809,0.981,0.1012,0.3916,0.4473,0.0703,0.5844,0.4895,0.5297,1.3379,0.6202,0.046,0.3052,0.8352,0.7511,1.1157,1.2964,0.2413,0.6044,0.6291,0.8207,1.9902,0.4007,0.6751,0.3352,0.3223,1.0652,1.0013,Control
J12,0.7896,1.0685,0.9849,0.5718,0.4041,1.286,1.3175,1.1862,0.5888,0.3781,1.4714,1.1143,1.3182,1.4259,1.0713,0.9065,0.7066,1.1633,1.68,0.6521,0.8428,0.0209,0.2816,0.343,0.0602,0.4922,0.2667,0.4699,1.2541,0.6421,0.1,0.4016,0.9271,0.6223,1.0862,1.0908,0.286,0.5678,0.587,0.7351,2.05,0.2579,0.7537,0.3203,0.232,0.9501,0.8595,Control
K01,1.3536,1.3959,1.294,0.7081,0.8039,1.4273,1.7661,1.4811,1.0158,0.9243,1.6795,1.3711,1.5468,1.745,1.5252,1.2621,1.0185,1.5554,1.8822,0.8862,1.0289,0.3737,0.4041,0.8087,0.24,0.8287,0.4356,0.7381,1.5388,0.9629,0.2023,0.7216,1.5918,0.8341,1.7097,1.3408,0.6398,0.9347,1.0771,1.0443,2.4939,0.5469,1.1269,0.6683,0.5801,1.2696,1.1109,BRCACancer
K02,1.2242,1.4087,1.2469,0.6836,0.8283,1.5696,1.6074,1.4537,0.897,0.7413,1.627,1.1759,1.5529,1.5843,1.2539,1.2541,0.9525,1.6223,1.758,0.7728,0.8546,0.2202,0.5008,0.5595,0.1705,0.6518,0.3145,0.7167,1.535,0.8154,0.1543,0.6366,1.5555,0.8272,1.5644,1.2416,0.5814,0.9262,1.054,1.1298,2.3763,0.4931,1.0006,0.5186,0.4959,1.1941,1.0367,BRCACancer
K03,1.0149,1.2036,1.1379,0.621,0.6171,1.3426,1.3995,1.3465,0.7691,0.6992,1.5571,1.05,1.3468,1.4795,1.1517,1.0565,0.906,1.381,1.6693,0.6019,0.8219,0.1957,0.3185,0.5679,0.1602,0.6825,0.1916,0.5573,1.2241,0.814,0.1084,0.4118,1.2743,0.7221,1.4297,1.0697,0.4157,0.583,0.897,0.8541,2.2224,0.3545,0.8752,0.4408,0.2324,1.0291,0.9709,BRCACancer
K04,1.0026,1.3826,1.2466,0.7377,0.7558,1.5675,1.6799,1.4421,0.7741,0.6628,1.5769,1.232,1.4885,1.6121,1.3,1.164,0.9874,1.4546,1.6711,0.7513,0.9346,0.4912,0.4577,0.6031,0.2602,0.7351,0.4965,0.7396,1.5905,0.8292,0.2037,0.5616,1.1047,0.8787,1.4563,1.2919,0.4092,0.8693,0.947,1.062,2.2205,0.4688,0.9384,0.5129,0.4314,1.1876,1.1124,BRCACancer
K05,0.6455,1.1494,0.9652,0.5645,0.3853,1.4272,1.4584,1.179,0.6331,0.4339,1.2424,1.1661,1.2359,1.4614,1.0596,0.7757,0.7608,1.1093,1.2658,0.6347,0.817,0.2774,0.3636,0.4525,0.2314,0.6507,0.469,1.0162,1.8789,0.5925,0.0786,0.4034,0.727,0.8097,0.9411,1.1345,0.5265,0.884,0.7986,1.0033,1.6863,0.4183,0.875,0.3505,0.3786,1.0589,1.18,Control
AA3226,1.066,0.8014,0.7426,0.4842,0.483,1.1879,1.8487,1.5745,0.7479,0.3771,1.465,1.0588,0.8783,1.218,1.3139,1.1944,0.6141,1.0953,1.2337,0.5333,0.9875,0.2404,0.2816,0.6454,0.1934,0.5257,0.3542,0.6491,1.4393,0.8733,0.1775,0.2069,1.1095,0.6791,1.6922,1.3045,0.3692,0.4782,0.9091,0.4876,2.4733,0.2605,0.7954,0.3571,0.234,0.7928,0.839,Control
AB3227,0.811,1.4723,1.1586,0.5388,0.5956,1.4449,1.25,1.1366,0.7647,0.7007,1.5748,1.1137,1.5086,1.3786,1.0739,1.1095,0.8099,1.1833,1.6515,0.8254,0.8914,0.1287,0.4334,0.6402,0.1632,0.5468,0.366,0.7169,1.546,0.6624,0.1648,0.4354,1.4924,0.6658,1.0032,1.086,0.5646,0.9797,0.8584,0.9961,1.9268,0.4421,0.8873,0.4123,0.4445,1.0373,0.8496,Control
AC3228,0.996,1.0569,1.0312,0.7758,0.6533,1.299,1.577,1.7857,0.7908,0.5215,1.3732,1.041,1.3019,1.5611,1.0913,1.1378,0.5837,1.5803,1.5352,0.7086,0.809,0.2307,0.3893,0.7391,0.4217,0.7073,0.5829,0.7249,1.5861,0.6158,0.1153,0.7121,1.1674,0.8594,1.7278,1.5573,0.4356,0.5559,1.1235,0.7079,2.0173,0.3404,1.0377,0.4585,0.4937,0.9722,1.0219,Control
AD3231,0.9841,1.4174,1.1723,0.5084,0.5902,1.3632,1.3444,1.2935,0.7549,0.5553,1.7859,1.1651,1.4687,1.3148,1.219,1.2642,0.7263,1.2027,1.6972,0.7718,0.8122,0.275,0.5477,0.5745,0.3747,0.5766,0.5993,0.4358,1.5385,0.6115,0.1172,0.4813,1.3695,0.7138,1.0596,1.1501,0.5259,0.8616,0.9666,0.8968,2.1192,0.436,0.9531,0.472,0.4735,1.1028,0.8628,Control
AE1543,0.8335,1.1515,0.9621,0.5716,0.328,1.4084,1.2616,1.0216,0.6297,0.3618,1.3749,0.9297,1.2149,1.1335,1.2548,0.8864,0.6943,1.128,1.1426,0.6777,0.994,0.2558,0.386,0.6493,0.1406,0.5025,0.2074,0.5818,1.5313,0.6212,-0.0654,0.4098,0.8776,0.76,1.0445,1.4118,0.4209,0.6212,0.6475,0.8186,2.0108,0.3669,0.8764,0.2967,0.2913,0.8975,0.7084,Control
AF3229,0.9987,0.8113,0.7142,0.4827,0.4947,1.308,1.606,1.564,0.9558,0.5467,1.6812,0.8213,0.9089,1.1256,1.4005,1.2523,0.5283,1.2379,1.6235,0.4199,0.941,0.3729,0.3567,0.6573,0.32,0.5445,0.3442,0.3901,1.4909,0.7225,0.2192,0.6588,0.9979,0.7055,1.282,1.1511,0.4583,0.5542,1.1712,0.5024,2.4191,0.2619,0.9285,0.3555,0.3293,0.766,0.7997,Control
AG3230,1.1842,1.1767,1.1404,0.9045,0.6337,1.4355,1.4485,1.2456,0.8533,0.3623,1.4555,1.1975,1.2365,1.559,1.0127,1.3348,1.0113,1.5883,1.6732,0.6825,0.7293,0.2429,0.5258,0.4005,0.2501,0.7567,0.5773,0.6462,1.5141,0.5753,0.0751,0.6121,0.9231,0.8372,1.4398,1.0849,0.3785,0.5567,1.1158,0.6827,2.1252,0.4314,1.0079,0.6804,0.3906,0.9769,1.0014,Control
AH3232,0.8225,1.0286,0.8675,0.3607,0.375,1.419,1.4392,1.1618,0.6127,0.2927,1.4483,0.8549,1.086,1.2686,1.1105,0.9932,0.6525,1.0145,1.1227,0.5177,0.7157,0.1077,0.357,0.5748,0.3797,0.4851,0.4045,0.5401,1.3318,0.5098,0.02,0.2452,1.0003,0.6129,0.9767,1.2883,0.3693,0.5506,0.8094,0.645,2.3386,0.2851,0.7159,0.1978,0.323,0.8006,0.8863,Control
AI3233,0.8523,1.4739,1.3499,0.659,0.7971,1.4409,1.1966,1.3159,0.8537,0.8089,1.3615,1.0619,1.6179,1.5496,0.9685,1.0369,0.8846,1.4563,1.7525,0.8137,0.9297,0.3183,0.4024,0.8246,0.4247,0.7043,0.4817,0.5779,1.4948,0.6407,0.2508,0.6136,1.5043,0.838,1.2062,1.3032,0.6795,0.9611,0.9771,0.9685,1.5154,0.5906,1.0391,0.534,0.6102,1.2598,0.9604,Control
AJ3234,0.7105,1.3859,1.173,0.6336,0.723,1.1164,1.171,1.2615,0.6696,0.8094,1.1316,0.9855,1.5833,1.3734,0.9281,0.7575,0.7656,1.2607,1.5028,0.8378,1.1142,0.4248,0.2976,0.6181,0.2453,0.6704,0.2622,0.5038,1.6826,0.618,0.1163,0.5504,1.3159,0.7028,0.9798,1.1968,0.6914,1.0634,0.8392,1.0321,1.234,0.5044,0.8372,0.4275,0.4435,1.1821,0.6598,Control
AK3235,0.8252,1.2775,1.0173,0.5452,0.5581,1.4143,1.1035,1.2987,0.8693,0.5847,1.2882,0.9511,1.5027,1.4652,0.8357,1.0274,0.7531,1.3405,1.6386,0.7865,0.9545,0.1471,0.2867,0.5756,0.349,0.5088,0.3436,0.7829,1.6568,0.6862,0.0101,0.4198,1.3399,0.8933,1.2224,1.3779,0.5835,0.863,0.882,0.9434,1.6213,0.4404,0.8956,0.4067,0.5067,1.1647,0.874,Control
AL3236,0.7668,1.2958,0.9273,0.5146,0.5416,1.1966,1.0863,1.5255,0.5816,0.4279,1.0334,0.944,1.5433,1.3374,0.6452,0.8962,0.6141,1.3239,1.3579,0.7428,0.7199,0.2706,0.4135,0.5086,0.2383,0.6846,0.5135,0.6213,1.4334,0.284,-0.0138,0.3754,1.0349,0.8065,1.0456,1.3899,0.3955,0.7822,0.8621,1.0289,1.3641,0.3884,0.805,0.1822,0.348,0.9078,0.7898,Control
AM3237,1.114,1.4203,1.3889,0.7656,0.6575,1.7036,1.2141,1.4159,0.9919,0.7542,1.5009,1.2115,1.4781,1.5825,0.9576,1.1654,1.0466,1.3982,1.624,0.9073,0.8049,0.3498,0.3213,0.6965,0.2744,0.7113,0.5382,0.6699,1.7284,0.8438,0.1587,0.5215,1.5323,0.8216,1.3009,1.2421,0.4449,0.888,0.8996,0.9949,1.7187,0.5447,0.9646,0.5408,0.6026,1.2726,1.1236,Control
AN757,1.1687,1.0218,1.0388,0.6723,0.6237,1.3482,1.5083,1.5661,0.8922,0.5457,1.3651,1.1729,1.2112,1.5482,1.1021,1.2078,0.9258,1.5207,1.7134,0.593,0.745,0.2769,0.5264,0.4566,0.2582,0.9025,0.6236,0.6495,1.5289,0.6431,0.1764,0.71,1.0512,0.8339,1.7078,1.237,0.3141,0.6001,1.0292,0.724,2.2046,0.2898,1.0668,0.5019,0.4035,1.1632,1.052,Control
C474,0.654,0.8676,0.5947,0.3338,0.3233,0.9684,1.4974,0.9216,0.5991,0.2929,1.3045,0.9442,0.949,1.1707,1.3898,0.7867,0.5236,0.8515,1.2424,0.6943,0.7863,0.1531,0.2311,0.4003,0.1376,0.3929,0.384,0.571,1.2208,0.5195,-0.0874,0.2766,0.6128,0.6823,1.175,1.2749,0.2847,0.5442,0.6461,0.5794,2.5631,0.2412,0.6162,0.2573,0.1909,0.8197,0.8868,Control
D480,0.691,1.147,0.8233,0.5987,0.3863,1.2944,1.1533,0.7964,0.7179,0.3634,1.4302,1.0025,1.2326,1.2492,0.9565,0.8605,0.5795,1.0345,1.4021,0.7614,0.746,0.1275,0.2999,0.3333,0.0798,0.4888,0.4608,0.4106,1.3053,0.5684,0.033,0.4702,0.9982,0.7865,0.913,1.0782,0.4907,0.6414,0.7227,0.7183,2.3138,0.2441,0.7804,0.2625,0.1841,0.9608,0.7182,Control
E519,1.1451,0.9628,1.0096,0.763,0.6192,1.0849,1.8775,1.2882,0.5025,0.3749,1.2071,1.0491,1.2385,1.3571,1.3506,0.7677,0.7806,1.0442,1.7256,0.4705,0.7759,0.2565,0.4809,0.2269,-0.0038,0.7242,0.1843,0.6324,1.1026,0.7414,0.1293,0.2677,0.8793,0.5809,1.1486,0.6866,0.3998,0.715,0.5846,0.7395,1.9562,0.343,0.8118,0.3929,0.0928,0.9513,0.8728,Control
F548,0.9919,0.9295,0.9045,0.4281,0.4554,1.4866,1.327,1.0171,0.6359,0.363,1.4942,0.7253,1.029,1.4005,1.3174,0.8887,0.6747,1.4201,1.6165,0.4673,0.5368,-0.1011,0.1804,0.2404,0.1282,0.5879,0.2311,0.6849,1.0427,0.3515,0.0773,0.2651,0.8105,0.5136,1.5484,0.843,0.3673,0.5327,0.8591,0.7312,2.4636,0.2226,0.7481,0.3506,0.1369,0.8835,0.4904,Control
G660,0.6437,0.9445,0.689,0.4788,0.3227,0.874,1.1161,0.8841,0.5758,0.2716,1.0585,0.9444,1.1443,0.9924,0.629,0.7123,0.4132,0.7014,0.9219,0.5606,0.4555,0.2351,0.5015,0.0134,0.0651,0.4405,0.3228,0.8535,1.4204,0.4219,-0.0844,0.3797,0.5455,0.8155,0.9019,1.0342,0.4057,0.6937,0.5086,0.8611,2.048,0.2406,0.67,0.2639,0.3315,0.8681,0.6908,Control
H663,0.925,1.1936,0.9621,0.6418,0.4452,1.4488,1.3288,1.2535,0.864,0.4956,1.3065,1.1049,1.1818,1.677,1.0433,1.1243,0.8656,1.259,1.3898,0.8324,0.8272,0.2795,0.5588,0.3898,0.3633,0.901,0.6962,1.0022,1.7825,0.3355,0.0821,0.5725,0.9215,0.9603,1.3676,1.3863,0.3351,0.7709,0.8984,0.9024,2.1196,0.3737,0.8252,0.5149,0.4242,1.1924,1.0211,Control
I782,0.9122,1.2161,1.2156,0.6607,0.5551,1.636,1.325,1.2331,0.7965,0.3926,1.3928,1.0174,1.3289,1.5496,1.039,1.0808,0.719,1.2948,1.3277,0.5949,0.5985,0.4897,0.4486,0.488,0.3142,0.7792,0.4646,0.5536,1.5004,0.5194,0.0692,0.658,0.8965,0.6867,1.326,1.5321,0.5165,0.6738,0.7382,0.8314,1.9022,0.3374,0.9164,0.5238,0.4901,1.1342,0.9166,Control
J787,1.065,1.1515,1.0978,0.8045,0.4966,1.5053,1.6731,1.1257,0.985,0.5762,1.5004,1.4392,1.1491,1.8052,1.2137,1.0009,0.9593,1.1943,1.4022,0.8569,0.8059,0.312,0.6354,0.4269,0.2925,0.8005,0.6557,0.9371,1.6455,0.5607,0.138,0.651,1.0058,1.0976,1.6608,1.5351,0.4048,0.7579,0.8645,0.8733,2.2708,0.3682,1.0507,0.3728,0.5654,1.4213,1.1319,Control
K1162,0.9208,1.4981,1.0703,0.639,0.7784,1.041,0.9781,1.4551,0.5517,0.8323,1.0702,0.8213,1.6418,1.3162,0.6424,1.0501,0.8093,1.548,1.6834,0.7851,0.7534,0.52,0.4793,0.3305,0.3605,0.7191,0.2967,0.8321,1.965,0.5695,0.0754,0.5463,1.3353,0.6745,1.4227,1.2195,0.6632,1.059,0.8325,1.1785,1.4225,0.5342,1.044,0.3928,0.4562,1.2,0.995,BRCACancer
L1176,1.1265,1.2163,1.1541,0.7193,0.5317,1.8725,1.5244,1.438,1.0324,0.6308,1.8276,1.2323,1.212,1.7408,1.2326,1.465,0.9223,1.3857,1.5607,0.7533,0.9554,0.2924,0.4885,0.612,0.4479,0.5507,0.766,0.448,1.5027,0.9365,0.122,0.6089,1.2303,0.9685,1.3514,1.331,0.409,0.5291,1.2572,0.6637,2.3293,0.3107,1.0272,0.5663,0.5336,1.1067,1.026,BRCACancer
M1263,0.9684,1.3625,1.1568,0.7563,0.5312,1.6851,1.2722,1.0298,0.7767,0.6383,1.3109,1.1366,1.378,1.7418,1.1822,1.0834,0.9942,1.561,1.7443,0.8953,0.9239,0.1986,0.3803,0.6855,0.3024,0.7158,0.4516,0.9887,1.6932,0.4525,0.2252,0.2469,1.1795,0.9703,1.4193,1.6286,0.5213,0.9861,0.8927,1.0885,1.8394,0.4761,1.071,0.3216,0.4862,1.1927,0.9543,BRCACancer
P1075,0.5997,1.124,0.9187,0.306,0.2964,1.4822,1.831,0.7206,0.5037,0.1699,1.5201,0.8505,1.0884,1.1709,1.4884,0.7739,0.5268,0.8347,1.0502,0.5552,0.7769,0.1256,0.2288,0.3209,0.0773,0.2315,0.3013,0.2957,1.1412,0.5757,0.2689,0.2793,0.5791,0.5789,0.7379,1.3565,0.1834,0.4548,0.5794,0.5694,2.2922,0.2189,0.5849,0.1634,0.1701,0.9542,0.616,BRCACancer
Q1080,0.8181,0.8421,0.7789,0.6457,0.3596,1.0899,1.5186,1.0761,0.5355,0.109,1.4349,1.0075,1.0167,0.9916,0.8787,0.8114,0.3978,1.0957,1.1595,0.4955,0.7209,0.0712,0.2744,0.0848,-0.044,0.2488,0.0249,1.0284,1.2055,0.8647,0.0617,0.3481,0.5529,0.6706,0.8804,0.9446,0.2252,0.4549,0.5174,0.646,2.2167,0.1631,0.6144,0.1837,0.1265,0.6758,0.7729,BRCACancer
R1104,1.4548,1.2532,1.1983,0.8438,0.7009,1.8537,1.5953,1.6134,1.0465,0.8182,1.6567,1.512,1.2495,1.6935,1.1382,1.2866,1.1003,1.6206,1.6177,0.8939,0.9226,0.3703,0.761,0.5925,0.4222,0.9042,0.8203,0.8116,1.3452,0.9198,0.1646,0.8227,1.0164,1.0894,1.8631,1.3606,0.358,0.7597,1.1389,0.7598,2.2583,0.3366,1.1206,0.7548,0.5203,1.5293,1.1249,BRCACancer
S1133,0.8962,0.9126,0.7407,0.4458,0.4014,1.5015,1.9422,1.2556,0.5861,0.3275,1.5117,0.9162,0.8874,1.1805,1.6953,0.81,0.3936,1.2147,1.225,0.4313,0.8494,0.1404,0.5263,0.436,0.1745,0.382,0.2339,0.7237,1.129,0.7352,0.0481,0.3163,0.7245,0.5885,1.0886,1.2235,0.2991,0.4595,0.8325,0.438,2.5693,0.1479,0.7654,0.2112,0.082,0.8768,0.5575,BRCACancer
T1463,0.9033,1.5532,1.344,0.829,0.9419,0.9608,1.1919,1.3352,0.529,0.6537,1.2153,0.9756,1.7213,1.3168,0.7473,0.8858,0.8646,1.462,1.6418,0.7859,0.872,0.4466,0.3946,0.5638,0.4773,0.5835,0.441,0.2576,1.7794,0.8386,0.0313,0.7744,1.5525,0.7177,1.3834,1.2889,0.6202,0.8115,0.6394,0.9188,1.3473,0.6004,1.0437,0.6066,0.4185,1.0878,1.1118,BRCACancer
U2017,0.7916,1.0894,1.0389,0.5506,0.4955,1.4554,1.5352,0.9217,0.6571,0.3116,1.3045,0.9036,1.15,1.4396,1.2179,1.1535,0.7599,1.0568,1.1479,0.5608,0.7115,0.1877,0.3163,0.3158,0.3048,0.5554,0.6245,0.6525,1.5624,0.4524,0.1376,0.4507,0.8779,0.7179,1.0001,1.0612,0.5499,0.5584,0.7269,0.6574,1.9931,0.3744,0.7964,0.4724,0.4392,0.8137,0.9752,BRCACancer
V432,0.5275,0.7872,0.6783,0.4978,0.4251,1.1083,1.6206,1.1274,0.6185,0.2286,1.4013,0.8618,0.9694,1.1638,1.4327,0.8531,0.41,1.02,1.1106,0.3679,0.5244,0.2242,0.2442,0.2843,0.1627,0.3001,0.3964,0.4944,1.1576,0.621,0.0615,0.2066,0.6011,0.618,0.9862,0.838,0.3307,0.4452,0.8016,0.4698,2.1937,0.2863,0.5627,0.3481,0.1725,0.7937,0.6255,BRCACancer
W433,0.7783,1.4248,1.2302,0.545,0.7619,1.1211,1.2707,1.0599,0.6159,0.6472,1.2937,1.0337,1.3739,1.4527,0.9605,0.8098,0.8764,1.294,1.86,0.723,0.5603,0.2131,0.4352,0.5195,0.175,0.762,0.255,0.8625,1.5799,0.3906,0.0657,0.2624,1.2196,0.6329,1.223,1.1479,0.5748,1.0998,0.8211,1.1306,1.5916,0.482,0.6784,0.3444,0.4878,1.2091,0.6581,BRCACancer
X524,0.8601,0.7452,0.8387,0.7173,0.6277,1.0565,1.9752,1.5549,0.3479,0.481,1.2703,0.8946,1.1789,1.0832,1.5331,0.636,0.7667,1.0655,1.5459,0.4757,1.0563,0.0804,0.3952,0.3208,-0.0207,0.6607,-0.0057,0.5214,1.2207,0.8552,0.1383,0.181,1.1227,0.4819,1.2961,0.636,0.3722,0.5171,0.7559,0.5983,2.2295,0.3343,0.6422,0.3109,0.0704,0.7611,0.8205,BRCACancer
Y546,0.6404,0.8197,0.6718,0.6056,0.4292,1.4284,1.3573,0.8564,0.3191,0.1866,0.8639,0.7531,0.9079,1.0402,0.7315,0.664,0.4924,1.0373,0.9619,0.5202,0.6546,0.307,0.3436,-0.0987,0.0961,0.4928,0.2637,0.7981,1.2193,0.2892,-0.1004,-0.0154,0.7031,0.5385,1.025,0.7749,0.2959,0.4441,0.4107,0.6515,1.7863,0.2251,0.6533,0.1199,-0.118,0.9815,0.8367,BRCACancer
Z3225,1.118,1.6442,1.4922,0.8348,1.1411,1.0295,1.118,1.5994,0.3828,0.8456,1.1574,0.9653,1.7766,1.2853,0.7656,1.1167,1.114,1.7471,1.9894,0.8588,0.856,0.662,0.388,0.3154,0.2944,1.0332,0.3526,0.6188,1.7758,0.5894,0.0839,0.9413,1.7823,0.5213,1.5573,1.0808,0.782,1.1053,0.7193,1.2001,1.5408,0.6472,1.1325,0.6672,0.4263,1.2444,1.196,Control
