@relation data

@attribute id string
@attribute 5682 numeric
@attribute 9861 numeric
@attribute 5686 numeric
@attribute 5685 numeric
@attribute 5684 numeric
@attribute 5683 numeric
@attribute 9491 numeric
@attribute 10197 numeric
@attribute 5708 numeric
@attribute 5709 numeric
@attribute 5706 numeric
@attribute 5707 numeric
@attribute 5704 numeric
@attribute 5691 numeric
@attribute 5705 numeric
@attribute 5690 numeric
@attribute 5702 numeric
@attribute 5693 numeric
@attribute 5692 numeric
@attribute 5700 numeric
@attribute 5695 numeric
@attribute 7314 numeric
@attribute 5701 numeric
@attribute 5694 numeric
@attribute 5696 numeric
@attribute 5687 numeric
@attribute 5688 numeric
@attribute 5689 numeric
@attribute 8454 numeric
@attribute 8312 numeric
@attribute 5717 numeric
@attribute 5718 numeric
@attribute 5719 numeric
@attribute 1452 numeric
@attribute 2932 numeric
@attribute 8945 numeric
@attribute 5710 numeric
@attribute 5711 numeric
@attribute 5713 numeric
@attribute 5714 numeric
@attribute 5715 numeric
@attribute 6500 numeric
@attribute 1499 numeric
@attribute 5716 numeric
@attribute 5516 numeric
@attribute 5515 numeric
@attribute 5518 numeric
@attribute 5519 numeric
@attribute 5699 numeric
@attribute 5698 numeric
@attribute 324 numeric
@attribute 10213 numeric
@attribute 5720 numeric
@attribute 5721 numeric
@attribute 5525 numeric
@attribute 5528 numeric
@attribute 5527 numeric
@attribute 5526 numeric
@attribute Class {Control,BRCACancer}

@data
AJ3234,0.6348,1.3308,0.8957,2.4892,0.9205,1.0099,0.8794,1.9257,1.0132,0.9421,0.8949,1.1332,1.4467,0.8095,0.7778,0.4698,1.135,0.5619,1.667,0.5779,0.6283,0.6127,0.9036,1.5128,2.1122,0.34,1.3182,1.2968,0.9317,0.3678,1.1287,1.224,0.6889,1.1793,0.8092,0.4836,0.3052,0.7367,1.3627,1.2458,0.3922,1.4656,1.6849,0.9698,0.6527,1.7285,1.3708,0.8429,1.0809,1.5774,0.7124,0.4538,0.816,0.5426,1.5584,1.142,1.0642,0.6194,Control
AK3235,0.5526,1.5841,1.0683,2.1282,0.8638,1.1102,0.9369,1.6861,1.065,1.0282,0.812,0.9902,0.9949,0.8336,0.8478,0.464,1.0443,0.621,2.059,0.6217,0.8187,0.6037,0.9592,1.6977,1.9516,0.4238,0.9717,1.5761,0.9464,0.2314,1.1966,1.1422,0.5958,1.2933,0.5322,0.3087,0.2934,0.8922,1.5243,1.0745,0.1982,1.2951,2.0585,1.0332,0.418,1.7008,1.3929,0.6992,1.0176,1.5265,0.445,0.5087,0.8059,0.4616,1.3299,1.1955,0.7667,0.4922,Control
AL3236,0.5585,1.4339,0.5191,2.041,0.6681,0.7815,1.0351,1.5811,0.6496,0.8456,0.826,0.7655,0.822,0.6765,0.6859,0.3959,0.9639,0.4157,1.5752,0.5486,0.6852,0.3566,0.95,1.6148,1.5859,0.1077,1.0677,1.2574,0.8909,0.1995,1.0352,0.7694,0.4747,0.9773,0.3687,0.3091,0.2731,0.8635,1.5515,1.0818,0.2009,1.1152,1.736,1.0632,0.3226,1.4038,1.3479,0.6505,1.1286,1.4406,0.3943,0.3957,0.7981,0.8037,0.886,1.0568,0.6814,0.5209,Control
AM3237,0.7059,1.5467,0.988,2.0686,0.9961,1.0745,1.0491,1.7183,0.9309,1.0628,0.7885,1.124,1.0083,0.9126,0.8284,0.5263,1.1607,0.66,1.8561,0.5968,0.9261,0.6198,0.8823,1.4059,1.8113,0.5148,1.0097,1.5408,0.8926,0.4356,1.2208,1.0841,0.8041,1.2532,0.6391,0.5517,0.2713,1.086,1.456,1.075,0.2722,1.2349,1.674,1.051,0.5124,1.5443,1.4554,0.9608,1.1396,1.4006,0.5435,0.5494,0.8321,0.6624,1.5354,1.0699,0.9701,0.4986,Control
AN757,0.5786,1.4579,1.2647,2.0804,0.6528,0.7324,1.351,1.6359,0.8988,0.9627,0.5675,1.1486,0.8869,0.9284,0.7568,0.3357,1.0322,0.5948,1.8217,0.5317,0.8094,0.3247,0.776,1.5346,1.6075,0.3571,0.8567,1.5621,0.8396,0.3258,1.2774,1.1121,0.8193,1.4161,0.4962,0.4308,0.403,1.2852,1.4656,1.0588,0.145,0.838,2.1735,1.2243,0.74,1.4759,1.3971,0.8175,0.8936,1.5568,0.5357,0.6504,0.8488,0.3684,1.29,0.8289,1.3536,0.3211,Control
C474,0.3895,1.0796,0.7354,1.7923,0.4257,0.4777,0.8911,1.622,0.6868,0.5439,0.6777,0.8773,0.9164,0.7346,0.6363,0.2515,0.9515,0.4933,1.3736,0.3352,0.5094,0.9771,0.5722,1.477,1.5865,0.304,1.2189,1.1968,0.9544,0.2888,1.0436,0.8983,0.5641,1.3624,0.4016,0.2669,0.3346,0.7776,1.2422,0.9953,0.1461,0.9428,2.4229,0.7941,0.4397,1.7946,1.2193,0.5765,1.1208,1.2344,0.3489,0.4354,1.0671,0.7608,0.8967,0.6959,0.6351,0.4864,Control
D480,0.4409,1.3359,0.6865,1.8591,0.4214,0.6832,0.9731,1.4905,0.9305,0.7523,0.6051,0.9656,0.8221,0.4327,0.6313,0.3213,1.0714,0.4602,1.8354,0.3749,0.7929,0.509,0.6459,1.1528,1.4578,0.2445,0.6699,1.1016,0.7149,0.2967,1.2359,1,0.8811,1.1377,0.4344,0.3001,0.2112,0.9315,1.2812,0.8947,0.2173,1.0436,2.1718,0.7234,0.3212,1.4667,1.0922,0.6292,0.7776,1.1194,0.3704,0.4852,0.7272,0.3529,1.2714,0.9108,0.6799,0.6797,Control
E519,0.4859,1.0768,1.1155,1.833,0.6275,0.4545,0.9999,1.394,0.8627,0.8082,0.3747,0.7256,0.6695,0.7825,0.6422,0.2474,0.7297,0.4859,1.8239,0.3464,0.4554,0.4471,0.5377,0.7066,1.53,0.3664,0.9463,1.1503,0.7224,0.3524,1.0361,0.9228,1.1253,1.2081,0.5298,0.385,0.4675,0.9664,1.0681,1.1341,0.2317,0.6129,1.5535,0.9861,0.7983,1.0877,1.0262,0.7553,0.7294,1.8339,0.4756,0.2348,0.8961,0.7262,1.0575,1.0206,1.545,0.979,Control
F548,0.41,1.3278,0.8274,1.8491,0.3593,0.6324,0.7504,1.1754,0.6654,0.5308,0.4281,0.7923,0.4463,0.5005,0.5139,0.1727,0.7564,0.3791,1.9038,0.166,0.5142,0.6139,0.4447,0.9961,1.0822,0.1859,0.8204,1.1473,0.6832,0.0762,0.8948,0.6334,0.4216,1.0082,0.3646,0.2076,0.2803,0.6164,1.2183,0.6371,0.0168,0.6198,2.0531,0.9943,0.3761,1.1381,0.7183,0.529,0.3578,1.1235,0.3014,0.5458,0.6021,0.4931,0.9756,0.7136,1.2535,0.3879,Control
G660,0.2361,0.9811,0.5129,1.6741,0.3924,0.3795,0.925,1.9222,0.8436,0.8154,0.421,0.8271,0.8311,0.9195,0.6353,0.1457,1.1662,0.3023,1.6818,0.1621,0.5322,0.5457,0.485,1.8393,1.3318,0.2535,0.9122,1.0048,0.5436,0.3605,0.9343,0.6133,1.1181,0.9886,0.2749,0.2106,0.3793,0.7987,1.4297,1.0239,0.2201,0.5548,1.9456,0.5985,0.5777,1.268,1.2219,0.3324,0.9312,1.1417,0.2807,0.3471,1.17,0.5305,0.8655,1.0423,0.5552,0.5474,Control
H663,0.5964,1.3693,0.9141,2.1051,0.7681,0.8571,1.3352,1.9036,0.8273,1.0424,0.7153,1.1231,0.8969,0.9688,0.9575,0.3381,1.2158,0.6057,1.7113,0.5407,0.8546,0.3263,0.7079,1.873,1.6608,0.3794,0.9981,1.2893,0.7225,0.1605,1.3407,1.0733,0.6353,1.2389,0.531,0.3859,0.3149,1.1998,1.6497,1.1502,0.3162,0.7161,1.6574,1.0646,0.6183,1.5107,1.3638,0.7962,0.9164,1.1791,0.4883,0.6624,0.9612,0.4319,1.1609,0.8526,0.7616,0.4945,Control
I782,0.5963,1.2455,0.8821,1.9913,0.6273,0.6048,1.1384,1.4954,0.6484,0.9373,0.6804,0.8793,0.7511,0.7226,0.6749,0.3567,0.915,0.5422,1.3644,0.3484,0.7201,1.1191,0.625,1.3226,1.4953,0.4088,1.0448,1.4939,0.6449,0.4239,1.0631,0.7316,0.8471,1.0216,0.4334,0.3855,0.299,0.9218,1.5244,1.2153,0.225,1.0169,1.8254,1.2569,0.348,1.5175,1.3004,0.6772,0.9342,1.4899,0.3257,0.4996,0.7671,0.4138,1.0533,0.7611,1.0358,0.4607,Control
J787,0.5329,1.4923,0.9716,2.4857,0.9339,0.9177,1.6651,1.9135,1.2015,1.1071,0.8296,1.3181,1.1256,1.2261,1.0418,0.4135,1.5887,0.6498,1.9671,0.5686,0.9743,0.6861,0.8437,2.335,2.0291,0.5243,1.1244,1.7561,0.8196,0.5853,1.6767,1.5007,1.091,1.5527,0.6394,0.5101,0.4027,1.3963,1.7662,1.4218,0.4595,0.9879,2.4448,1.1134,0.8353,1.6774,1.6971,0.9385,1.4127,1.2597,0.6421,0.7,1.1803,0.6091,1.3967,0.9331,1.0344,0.7123,Control
K1162,0.4882,1.3326,1.2032,2.5365,0.6813,0.9798,0.9514,1.8176,0.9594,0.9723,0.6498,1.1601,0.8922,1.0744,0.9743,0.3312,1.2858,0.7305,1.9261,0.402,0.6115,0.2631,0.7464,2.036,2.3221,0.3638,0.9153,1.453,0.9139,0.2197,0.9452,0.673,0.8203,1.0974,0.6713,0.3667,0.3275,0.6758,1.3537,1.0743,0.2736,0.6949,1.516,0.9701,0.5981,1.2279,1.2815,0.6519,1.2652,1.9503,0.5896,0.534,1.029,0.7699,1.2829,1.1783,0.9702,0.4544,BRCACancer
L1176,0.544,1.4775,1.1536,1.4741,0.7956,0.9444,1.0437,1.5877,1.0164,0.9754,0.9144,1.1572,1.0287,0.9196,0.7335,0.4824,0.9598,0.576,1.4723,0.6074,0.9563,0.3914,0.9548,0.794,1.2558,0.5064,0.8058,1.6118,0.9876,0.3415,1.4212,1.2381,0.7031,1.5113,0.6355,0.4453,0.3116,1.2222,1.3145,1.0099,0.285,1.2548,1.9757,0.8275,0.4143,1.6872,1.2267,0.747,0.6918,1.1851,0.5414,0.5926,0.6027,0.3445,1.483,0.8708,1.1293,0.5953,BRCACancer
M1263,0.7061,1.5333,0.9227,2.2859,1.0194,0.9505,1.065,1.7484,0.9864,1.1534,0.8089,1.1609,1.1076,0.9914,1.0599,0.4125,1.3776,0.7571,2.2422,0.5876,0.9705,0.7034,0.8242,1.78,2.0218,0.4181,1.3603,1.4999,0.8867,0.2317,1.3594,1.2197,0.6508,1.1906,0.4714,0.4578,0.2797,0.9877,1.8056,1.0714,0.2175,1.1114,1.866,1.1593,0.6142,1.5269,1.3141,0.8212,1.1504,1.2681,0.4103,0.6782,0.8858,1.0054,1.2212,1.0126,0.8607,0.5544,BRCACancer
P1075,0.4917,1.0731,0.6717,2.1482,0.5262,0.4199,0.696,1.5363,0.6983,0.7824,0.653,0.5914,1.2528,0.5367,0.6249,0.3561,0.8998,0.6017,1.3156,0.3256,0.5393,1.0295,0.4793,1.2179,1.3616,0.465,1.1133,1.3518,0.4506,0.3546,1.2796,1.0755,0.7141,1.108,0.3492,0.1827,0.305,0.7362,1.3841,1.0873,0.0955,1.0974,1.87,0.9066,0.2956,1.4372,1.3274,0.6543,1.0205,1.1868,0.1564,0.3415,0.6279,0.2883,1.083,0.7956,1.2288,0.7989,BRCACancer
Q1080,0.2513,1.2087,0.8664,1.6156,0.2783,0.4507,0.6971,1.1413,0.9615,0.9156,0.4756,0.815,1.0831,0.7167,0.5664,0.2489,1.0435,0.3436,2.1361,0.1782,0.5288,0.5314,0.4746,1.1582,1.2696,0.2617,0.9728,1.0972,0.4978,0.4042,1.2137,0.771,0.7913,1.088,0.2663,0.1929,0.4148,0.8109,1.1517,1.057,0.173,0.899,1.8277,0.4868,0.3206,1.0679,1.0178,0.4448,0.7823,1.2495,0.237,0.2736,0.9197,0.3759,0.9958,0.9927,1.0873,0.7587,BRCACancer
R1104,0.6395,1.6058,1.3184,2.0319,0.8932,1.0201,1.3103,1.8525,1.1581,1.1053,0.7549,1.3928,0.8775,1.1734,0.8424,0.393,1.0986,0.5142,2.0354,0.5071,0.88,0.475,0.9338,1.6637,1.7169,0.5275,0.9361,1.6608,1.1244,0.3816,1.481,1.1829,1.1289,1.5629,0.738,0.5621,0.4888,1.4002,1.4618,1.1067,0.2769,1.0795,2.1154,0.9529,0.6961,1.6952,1.4086,0.8215,0.9571,1.527,0.6521,0.7557,1.0464,0.8345,1.479,0.8956,1.166,0.4746,BRCACancer
S1133,0.3866,1.3382,0.8432,1.7791,0.4303,0.6937,0.719,1.4284,1.0437,0.7484,0.6078,0.9901,1.1429,0.6544,0.561,0.2538,0.943,0.4139,1.5859,0.318,0.5787,0.652,0.5387,1.4486,1.2233,0.3968,1.123,1.5415,0.5586,0.3275,1.3068,1.0791,0.9282,1.5086,0.3563,0.2126,0.427,0.9285,1.4089,0.9633,0.1272,0.9947,2.2683,0.8048,0.7054,1.3915,1.2822,0.6364,0.7569,0.9632,0.278,0.517,0.6409,0.1863,1.1915,0.7575,1.2286,0.659,BRCACancer
T1463,0.5766,1.1,1.1113,2.1411,0.8614,0.8918,0.958,1.7531,0.8378,0.9526,0.7571,1.0509,0.8046,0.7869,0.9659,0.5073,1.1146,0.8264,1.5176,0.5133,0.6581,0.6301,0.785,1.309,1.8642,0.487,0.9508,1.4302,1.1237,0.5383,0.9837,1.129,0.7655,1.0727,0.815,0.5797,0.286,0.9794,1.2075,1.2355,0.3806,1.1158,1.5291,0.6222,0.6521,1.4459,1.3339,0.8688,1.1554,1.451,0.7393,0.4841,0.7563,0.5913,1.5072,1.197,1.4781,0.6011,BRCACancer
U2017,0.6438,1.055,0.8552,2.163,0.8572,0.5092,1.0031,1.7198,0.6051,0.928,0.6384,0.7061,0.8904,1.0281,0.8218,0.3093,0.7887,0.7354,1.3855,0.3832,0.5762,0.532,0.5617,1.577,1.3334,0.7402,0.7648,1.193,0.9368,0.1938,1.1736,1.1099,0.8106,1.1129,0.3375,0.2703,0.3494,1.0806,1.2718,0.9358,0.2078,0.7088,1.6016,0.898,0.6936,1.3755,1.1254,0.8048,0.9147,1.354,0.3278,0.498,0.855,0.5948,1.1168,0.7573,1.4521,0.4459,BRCACancer
V432,0.4197,1.0288,0.6871,1.7291,0.6044,0.3531,0.7738,1.0048,0.5205,0.6977,0.3533,0.6231,0.867,0.6947,0.5789,0.2798,0.8889,0.5966,1.125,0.3056,0.505,0.5467,0.5326,0.8327,1.1581,0.4373,0.5112,0.8435,0.9511,0.3272,0.9003,0.7924,0.4639,1.2961,0.439,0.2058,0.3482,1.0546,0.9264,0.8757,0.1678,0.7942,1.8393,0.5537,0.3917,1.2992,1.0437,0.5997,0.4812,1.2289,0.2111,0.3343,0.6514,0.6106,1.1181,0.6162,1.3941,0.6123,BRCACancer
W433,0.6999,1.2372,0.9247,2.4384,0.8633,0.9509,0.7867,1.8527,0.9536,0.8378,0.5854,0.9588,1.0142,0.8285,0.7815,0.3823,0.9562,0.4887,2.0041,0.3828,0.5571,0.4633,0.7299,1.6593,2.019,0.5036,1.253,1.262,0.9036,0.2966,0.9756,0.9552,0.5694,1.1671,0.7718,0.4325,0.2045,0.6775,1.1954,0.9784,0.315,1.2147,1.8457,0.8192,0.6412,1.7623,1.183,0.7671,0.9588,1.2612,0.5351,0.4548,0.8795,0.6791,1.3228,0.9923,0.8282,0.4866,BRCACancer
X524,0.5996,1.2673,1.3306,2.0707,0.6381,0.5806,0.9831,1.4416,1.0624,0.8338,0.3615,0.92,0.795,0.8254,0.5282,0.2207,0.5882,0.3954,1.7204,0.291,0.4645,0.424,0.5859,0.8001,1.5932,0.5418,1.0084,1.1141,0.8045,0.3213,1.0804,1.0667,0.8247,1.3225,0.6573,0.3456,0.5889,1.134,1.1669,1.0159,0.1845,0.6691,1.614,0.9869,0.7508,1.1903,0.8602,0.7931,0.7983,1.7924,0.5081,0.2516,0.7746,0.5122,1.0772,1.1551,1.6202,1.0601,BRCACancer
Y546,0.2762,0.6522,0.8849,1.3527,0.1652,0.3326,0.7584,1.1002,0.6894,0.6818,0.37,0.5913,0.6055,0.7717,0.4793,0.0407,0.8726,0.3888,1.7611,0.0678,0.3548,0.4503,0.2703,1.0336,0.9913,0.2408,0.7101,0.7214,0.651,0.1582,0.8915,0.66,0.5948,0.7793,0.1626,0.2142,0.3008,0.7389,1.0689,0.761,0.0758,0.1873,1.5741,0.5222,0.4141,0.7829,0.7299,0.3002,0.6189,0.9759,0.273,0.2403,0.8677,0.6021,0.4915,0.5736,1.0782,0.4508,BRCACancer
Z3225,0.6057,1.041,1.2819,2.2488,0.7425,0.7602,1.0211,1.6731,0.8134,0.9196,0.4003,1.1833,0.675,0.7674,0.8815,0.2776,1.0007,0.5103,1.4155,0.291,0.5164,0.4026,0.6329,1.1914,2.0384,0.3203,0.9466,1.27,1.1439,0.3082,0.8432,0.7171,0.5374,0.8536,0.7035,0.5446,0.3096,0.7623,1.0737,1.1258,0.2259,0.6036,1.2112,0.8356,0.7372,1.119,1.273,0.8906,1.2784,1.8203,0.8223,0.5926,0.8743,0.9054,1.3437,1.1981,1.2039,0.4299,Control
