@relation data

@attribute id string
@attribute 54490 numeric
@attribute 1579 numeric
@attribute 1312 numeric
@attribute 1573 numeric
@attribute 1580 numeric
@attribute 1581 numeric
@attribute 1582 numeric
@attribute 54498 numeric
@attribute 2950 numeric
@attribute 1583 numeric
@attribute 7358 numeric
@attribute 116285 numeric
@attribute 5740 numeric
@attribute 8529 numeric
@attribute 84532 numeric
@attribute 29785 numeric
@attribute 6783 numeric
@attribute 9446 numeric
@attribute 5743 numeric
@attribute 5742 numeric
@attribute 1588 numeric
@attribute 221357 numeric
@attribute 2326 numeric
@attribute 1586 numeric
@attribute 2327 numeric
@attribute 1585 numeric
@attribute 2328 numeric
@attribute 1584 numeric
@attribute 2940 numeric
@attribute 1593 numeric
@attribute 1594 numeric
@attribute 11283 numeric
@attribute 1591 numeric
@attribute 1592 numeric
@attribute 2944 numeric
@attribute 10720 numeric
@attribute 2941 numeric
@attribute 2948 numeric
@attribute 7172 numeric
@attribute 9 numeric
@attribute 4837 numeric
@attribute 25830 numeric
@attribute 2949 numeric
@attribute 216 numeric
@attribute 1595 numeric
@attribute 217 numeric
@attribute 27284 numeric
@attribute 51302 numeric
@attribute 10941 numeric
@attribute 64816 numeric
@attribute 9420 numeric
@attribute 6819 numeric
@attribute 6817 numeric
@attribute 10 numeric
@attribute 55902 numeric
@attribute 10858 numeric
@attribute 1572 numeric
@attribute 348158 numeric
@attribute 1571 numeric
@attribute 10249 numeric
@attribute 6820 numeric
@attribute 191 numeric
@attribute 6822 numeric
@attribute 27233 numeric
@attribute 1562 numeric
@attribute 125 numeric
@attribute 126 numeric
@attribute 127 numeric
@attribute 124 numeric
@attribute 4258 numeric
@attribute 57834 numeric
@attribute 4257 numeric
@attribute 4259 numeric
@attribute 23169 numeric
@attribute 4548 numeric
@attribute 1559 numeric
@attribute 340665 numeric
@attribute 1557 numeric
@attribute 1558 numeric
@attribute 1555 numeric
@attribute 1553 numeric
@attribute 56603 numeric
@attribute 113612 numeric
@attribute 4129 numeric
@attribute 2939 numeric
@attribute 4128 numeric
@attribute 2937 numeric
@attribute 2729 numeric
@attribute 66002 numeric
@attribute 4051 numeric
@attribute 1543 numeric
@attribute 1544 numeric
@attribute 131 numeric
@attribute 1545 numeric
@attribute 130 numeric
@attribute 2730 numeric
@attribute 54905 numeric
@attribute 119391 numeric
@attribute 27430 numeric
@attribute 6799 numeric
@attribute 7360 numeric
@attribute 120227 numeric
@attribute 6916 numeric
@attribute 4143 numeric
@attribute 7365 numeric
@attribute 4144 numeric
@attribute 7364 numeric
@attribute 7363 numeric
@attribute 7367 numeric
@attribute Class {Control,BRCACancer}

@data
E05,-0.2186,-0.1479,0.2128,-0.0265,0.0455,-0.3408,-0.0019,0.8301,0.654,-0.072,0.5053,-0.0401,-0.051,-0.0897,0.4868,0.0709,-0.0694,0.5089,0.3451,1.642,-0.1115,-0.0635,-0.0133,-0.0086,-0.0825,-0.0811,-0.1011,-0.0874,0.1684,0.4118,0.026,-0.1318,-0.1781,-0.2512,0.3153,-0.0709,0.0793,0.3953,0.2838,0.1506,-0.0532,-0.2606,0.2576,0.4069,0.2317,0.6114,1.3556,-0.0615,0.0345,-0.0578,-0.1133,0.0431,0.0855,-0.3448,0.1834,-0.0747,0.0252,0.0628,-0.0194,-0.1936,-0.1555,0.5894,-0.1611,-0.1224,-0.0922,-0.0977,-0.2926,-0.036,-0.0586,0.4761,-0.1433,0.0918,0.3589,0.6916,1.3546,-0.0879,-0.2064,-0.0898,-0.1294,-0.3423,0.3566,0.1829,0.5317,-0.0209,0.3738,-0.0189,0.4035,0.6843,0.0581,0.145,-0.2713,-0.0286,-0.0262,0.5322,-0.0824,0.6376,0.0628,-0.0013,2.0192,0.0481,1.2154,0.6064,0.3754,0.0291,0.0102,1.9158,-0.1021,-0.1317,0.0386,Control
E06,-0.3952,0.0204,0.2403,-0.1786,0.2034,-0.4303,-0.0489,0.275,0.5418,-0.1142,0.4643,-0.0087,-0.1169,-0.0547,0.3971,-0.066,-0.0639,0.2896,1.2387,0.6353,-0.0972,-0.0101,-0.0218,-0.1182,-0.1088,0.1534,-0.0927,-0.0793,0.1881,0.5099,-0.057,-0.1386,-0.2625,-0.3991,-0.0558,-0.2384,0.1306,0.1192,0.247,0.0733,-0.1246,-0.2599,-0.0325,0.9338,0.1606,0.8548,0.9622,-0.0208,-0.1496,-0.0189,-0.2169,-0.0236,0.0511,-0.2487,0.2053,-0.1245,0.0488,-0.0054,-0.057,-0.2119,-0.1888,0.2847,-0.102,-0.0779,-0.0768,-0.0585,-0.1834,-0.0928,-0.0795,0.4213,-0.1075,0.1018,0.2759,0.5588,0.8932,-0.1921,-0.3008,-0.1219,-0.01,-0.443,0.4891,0.1199,0.3437,-0.0184,0.4317,-0.0995,0.2466,0.5149,0.2154,0.2472,-0.0997,-0.0179,-0.1947,0.7656,-0.0394,0.2075,-0.0099,-0.0312,1.5618,0.0375,0.959,0.2984,0.626,0.072,-0.0514,1.8988,-0.1753,-0.223,0.6432,BRCACancer
E07,-0.0092,-0.1176,0.4807,-0.0349,-0.0264,-0.1113,-0.0396,1.0895,0.8572,-0.0694,0.4922,-0.0552,-0.0248,-0.0477,0.5768,0.3452,-0.0484,0.6802,0.3178,1.8695,-0.1053,-0.0644,-0.0295,-0.0724,-0.1132,-0.0878,-0.1698,0.0998,-0.0068,0.6032,0.0441,-0.0714,-0.1274,-0.2236,0.3423,-0.1364,0.0736,0.248,0.3368,0.0416,-0.0538,-0.1484,0.2897,0.9394,0.2432,1.1825,1.05,-0.0377,-0.0544,-0.1037,-0.0718,-0.0909,0.2409,-0.0509,0.3051,0.0323,0.1614,-0.0597,-0.0187,-0.1748,-0.078,0.9097,-0.1124,-0.0816,-0.1138,-0.0821,-0.1444,-0.0357,-0.1464,0.6775,-0.0782,0.4216,0.3313,0.7309,1.1753,-0.1014,0.036,-0.1904,-0.089,-0.1044,0.2718,0.1182,0.3223,0.1061,0.5164,-0.0107,0.5873,0.4329,0.0654,0.2648,-0.1345,0.087,-0.0722,1.2879,-0.0688,0.6384,0.0857,0.0075,1.6736,0.0237,1.2415,0.627,0.4789,0.0176,0.0055,2.4552,-0.0211,-0.0297,-0.0273,BRCACancer
E08,-0.19,-0.2011,0.4834,-0.0066,-0.0333,-0.1317,-0.0593,0.8081,0.8481,-0.1234,0.5859,-0.0347,-0.0692,-0.0585,0.7085,0.2556,-0.0585,0.468,0.4268,1.7501,-0.1081,-0.1702,-0.0743,-0.0715,-0.115,-0.1007,-0.1371,0.1546,0.0168,0.3829,0.0219,-0.1326,-0.0859,-0.1544,0.3703,-0.1945,0.0406,0.0915,0.3813,0.0917,-0.135,-0.1793,-0.1015,0.7561,0.2278,1.0838,1.5501,-0.0886,-0.0082,-0.1096,0.0045,-0.0617,0.2342,-0.1492,0.2858,-0.0054,-0.0043,0.0077,-0.0815,-0.1284,-0.0394,0.9091,-0.1369,-0.0618,-0.0822,-0.1418,-0.1438,-0.0416,-0.117,0.5375,-0.0893,0.3642,0.3353,0.7964,1.1427,-0.0304,-0.0412,-0.0184,-0.104,-0.0402,0.4005,0.0959,0.4279,0.0387,0.2053,-0.0462,0.5447,0.5827,0.1149,0.0936,-0.1391,0.03,-0.0771,1.1759,-0.0657,0.522,0.1009,-0.0578,1.9524,-0.0355,1.2966,0.6987,0.4229,0.0766,0.0522,2.4198,0.0494,-0.1613,0.1713,Control
E09,0.0267,0.0265,0.3723,-0.0287,-0.0283,-0.1495,0.2366,1.1455,0.8832,-0.1158,0.4231,-0.0211,-0.0811,0.0485,0.6212,0.2335,0.0534,0.6169,0.3991,2.1914,-0.1058,0.0843,-0.0451,-0.0598,-0.0881,-0.1498,-0.0858,0.1709,-0.0874,0.5624,-0.0325,-0.1182,-0.1764,-0.161,0.1774,-0.2386,0.0605,0.2681,0.3285,0.0887,-0.1456,-0.1875,0.1587,0.8132,0.2703,1.0165,1.3795,-0.0458,0.0235,-0.0657,0.0227,-0.0301,0.1852,-0.2925,0.3444,0.0549,0.0951,-0.0895,-0.0773,-0.0896,-0.0569,0.9111,-0.109,-0.0185,-0.1312,-0.0844,-0.1348,-0.0059,-0.1419,0.7508,-0.0641,0.4601,0.3515,0.7028,1.0565,-0.056,-0.0622,-0.0301,-0.1446,-0.0263,0.32,0.1442,0.382,0.0695,0.3867,-0.0299,0.5006,0.4236,-0.0053,0.1893,-0.153,0.1344,-0.1504,1.1334,-0.0744,0.4523,0.0855,-0.0097,1.7748,0.1736,1.1917,0.6577,0.3732,0.0244,0.0072,1.993,-0.039,-0.1189,0.0418,BRCACancer
E10,-0.1395,-0.1506,0.4803,-0.0644,0.0144,-0.1884,0.0871,0.8732,0.7984,-0.0672,0.6627,-0.0225,-0.0503,0.0382,0.7486,0.4159,-0.0579,0.5522,0.6769,1.3753,-0.1324,-0.086,0.0212,0.0151,-0.0945,-0.0065,-0.1009,-0.0677,0.0725,0.5292,-0.013,-0.1054,-0.1533,-0.291,0.5777,-0.0027,0.0674,0.2774,0.4308,0.1876,-0.0336,-0.262,0.2035,1.0817,0.0919,1.1297,1.4952,-0.0569,0.0693,-0.134,-0.0481,-0.0997,0.0718,-0.0749,0.319,-0.0774,0.1391,-0.0061,-0.1234,-0.1441,-0.125,0.9355,-0.1083,-0.104,-0.1046,-0.0511,-0.1594,-0.0268,-0.1449,0.7665,-0.0897,0.6569,0.5998,0.8512,1.3155,-0.0349,-0.1389,0.0151,-0.1055,-0.2441,0.2985,0.0481,0.4471,-0.0097,0.4439,-0.0508,0.5405,0.6972,-0.1115,0.2037,-0.1872,0.024,-0.1005,1.3672,-0.1394,0.7475,0.0536,-0.006,1.9678,-0.0025,1.3621,0.7958,0.6408,0.021,0.0248,2.166,-0.0566,-0.0844,0.3217,BRCACancer
E11,-0.1094,-0.2616,0.3147,-0.1098,0.097,-0.1513,0.068,1.0613,0.6645,-0.0257,0.3972,-0.0324,-0.0539,-0.098,0.4791,0.1144,-0.0748,0.4335,0.2685,1.8768,-0.08,-0.0819,-0.0879,-0.0623,-0.1335,0.0325,-0.0779,0.0997,0.1987,0.5772,0.0144,-0.1013,-0.1262,-0.2007,-0.0064,-0.029,-0.0173,0.0592,0.1656,0.0715,-0.0535,-0.101,0.0311,0.8002,0.3405,0.9542,1.113,-0.101,0.0484,-0.1143,-0.0285,-0.0591,0.0884,-8e-04,0.1907,-0.0207,0.1593,-0.0254,-0.0197,-0.1681,-0.1783,0.6279,-0.1349,-0.0037,-0.0582,-0.1711,-0.4242,-0.0095,-0.1192,0.3187,-0.1132,0.4067,0.2854,0.5904,0.9608,-0.0843,-0.0941,-0.111,-0.1498,-0.1904,0.1088,0.1301,0.1534,0.0151,0.5527,-0.0587,0.4122,0.4119,0.1723,0.0732,-0.1519,0.1938,-0.1326,0.8842,-0.126,0.5332,0.1456,-0.0041,1.7174,-0.0051,1.1668,0.5154,0.3237,0.0359,-0.0724,1.9737,0.0011,-0.0649,0.0568,Control
E12,0.0446,0.0249,0.2469,-0.0852,0.1022,-0.1708,0.0065,0.4153,0.7933,-0.1166,0.3365,0.0056,-0.0043,0.0221,0.4397,0.0926,-0.0968,0.4964,0.2586,1.2342,-0.036,-0.0152,9e-04,0.0026,-0.0711,-0.0357,-0.0746,0.1049,0.1483,0.4626,-0.0589,-0.0502,-0.1264,-0.2261,0.2395,-0.3221,0.0421,0.0175,0.0733,0.1125,0.0209,-0.1284,-0.1299,0.8207,0.0227,0.9638,0.8559,-0.0726,-0.1687,-0.1561,0.0604,-0.0305,0.0776,0.0242,0.1646,0.0364,0.1338,-0.1448,-0.0157,-0.0416,-0.142,0.5908,-0.1377,-0.0876,-0.0412,-0.11,-0.0799,-0.0511,-0.1927,0.4746,-0.1452,0.3676,0.188,0.4561,0.6867,-0.0831,-0.2061,-0.0601,-0.0543,-0.1437,0.2509,-0.0484,0.0879,0.0507,0.4159,-0.0043,0.3226,0.3889,0.0076,-0.0248,-0.2242,0.089,-0.0168,0.893,-0.0589,0.2883,0.0023,0.0274,1.6509,-0.0342,0.9811,0.4071,0.2693,0.0686,0.0603,1.7549,-0.0296,-0.0037,0.7011,BRCACancer
F01,-0.0486,-0.0391,0.5351,-0.0266,0.0536,-0.1738,0.094,0.7538,0.7939,-0.0982,0.4719,-0.0676,-0.0589,0.0442,0.8082,0.2639,-0.061,1.0011,1.7963,1.1932,-0.1644,-0.1068,-0.1455,-0.042,-0.1412,-0.0898,-0.1047,-0.025,-0.0281,0.6772,-0.0604,-0.1377,-0.1288,-0.2501,0.2572,-0.2349,0.0389,0.0826,0.3701,0.2133,-0.1041,-0.2478,-0.0068,0.7319,0.2815,1.0579,1.5142,-0.007,0.0237,-0.0734,-0.0788,-0.0887,0.1309,-0.1022,0.4343,-0.0451,0.102,-0.1398,-0.0192,-0.2223,-0.1805,0.9763,-0.2057,-0.1438,-0.1512,-0.1216,-0.3686,0.0043,-0.1364,0.5782,-0.1459,0.4694,0.2919,0.7184,1.248,-0.067,-0.1889,9e-04,-0.1975,-0.2341,0.3159,0.105,0.378,0.0093,0.3767,-0.0764,0.6163,0.5066,0.0033,0.4214,-0.1165,0.1844,-0.0141,1.0297,-0.1516,0.628,0.0769,0.0547,1.7796,6e-04,1.276,0.8706,0.5199,0.0072,-0.068,2.0852,-0.0695,-0.1122,0.4736,Control
F02,-0.0929,-0.1224,0.5815,-0.0654,0.0436,-0.2124,-0.0818,0.8396,0.9713,-0.0917,0.6427,0.0071,-0.1113,-0.0215,0.6778,0.3945,-0.0563,0.6137,0.5157,1.222,-0.1224,-0.019,-0.0209,-0.0682,-0.0815,-0.0719,-0.0926,0.0982,0.0036,0.9205,0.0937,-0.132,-0.0678,-0.2001,0.0362,-0.2652,0.0479,0.1189,0.3976,0.2299,-0.0941,-0.142,-0.0134,1.0535,0.2902,1.2917,1.525,-0.0653,-0.0075,-0.0893,-0.0894,-0.0644,0.2812,-0.2644,0.4043,-0.0199,0.0869,-0.0487,-0.0693,-0.1524,-0.1184,0.9921,-0.1489,-0.0878,-0.1199,-0.1547,-0.2624,-0.0444,-0.1232,0.6055,-0.0937,0.4485,0.427,0.7874,1.3121,-0.1015,-0.093,-0.1406,-0.0982,-0.1038,0.214,0.1179,0.5292,0.0097,0.27,-0.0254,0.6094,0.4939,0.017,0.0884,-0.1571,0.0561,-0.0923,1.2871,-0.1247,0.602,0.1731,0.0152,1.92,0.0446,1.3633,0.8284,0.4966,0.0306,0.0479,2.3908,-0.0355,-0.1604,0.1348,Control
F03,-0.1194,-0.1584,0.4987,-0.1305,0.0627,-0.1815,-0.112,0.8179,1.0046,-0.0755,0.6506,-0.0827,-0.0445,-0.1455,0.6121,0.2662,-0.0357,0.6032,0.6053,1.5946,-0.1127,-0.0612,-0.0277,-0.0128,-0.0905,-0.1359,-0.0205,0.0599,-0.0529,0.4869,0.0542,-0.0844,-0.1644,-0.1817,0.3534,0.0306,0.0256,0.2569,0.4706,0.2327,-0.0961,-0.2443,0.0265,1.0632,0.5432,1.291,1.2688,-0.0199,0.0273,-0.1327,-0.0163,-0.0962,0.1257,-0.2495,0.3124,-0.0093,0.1445,0.0109,-0.051,-0.3552,-0.1351,0.9228,-0.0519,-0.0883,-0.1073,-0.0888,-0.1868,0.006,-0.1416,0.6127,-0.1307,0.516,0.3326,0.6211,1.0756,-0.1429,-0.1755,-0.0606,-0.0748,-0.1389,0.3352,0.1209,0.3939,0.1448,0.2637,-0.0262,0.5355,0.5228,-0.1463,-0.0166,-0.1229,0.1376,-0.136,1.3245,-0.0924,0.521,0.0686,-0.0106,1.831,0.1907,1.1077,0.7579,0.4196,0.0504,0.0377,1.9494,-0.0414,-0.0437,0.2692,Control
F04,-0.2569,-0.2177,0.5424,-0.1011,0.0369,-0.2526,-0.0388,0.7676,0.8326,-0.1057,0.4325,-0.044,-0.1083,-0.1602,0.7477,0.1329,-0.0921,0.6729,0.4563,1.2493,-0.1231,-0.0752,-0.1137,-0.0331,-0.1053,0.0787,-0.1336,-0.0113,0.1854,0.6291,0.0353,-0.09,-0.2078,-0.2437,-0.1703,-0.3584,0.0077,0.0879,0.2005,0.0554,-0.0062,-0.1986,8e-04,1.1762,0.1743,1.1078,1.2184,-0.05,-0.0815,-0.1116,-0.14,0.0063,0.1947,-0.1969,0.3522,-0.0544,0.1361,0.0457,-0.0156,-0.1957,-0.2696,0.7156,-0.1646,-0.162,-0.0948,-0.1483,-0.4544,-0.0084,-0.2288,0.5478,-0.1716,0.5087,0.3751,0.6169,1.061,-0.1148,-0.2322,0.0501,-0.0437,-0.2291,0.4017,0.0273,0.2164,-0.0346,0.2617,-0.1027,0.4756,0.5399,0.0056,0.1555,-0.1162,0.1224,-0.0791,0.9077,-0.1224,0.4077,0.0076,0.0069,1.6506,0.0872,1.1829,0.7346,0.6705,0.0177,-0.0268,2.0158,-0.1248,-0.1519,0.2793,Control
F05,-0.0884,-0.1623,0.5124,-4e-04,0.0225,-0.2076,-0.0544,0.9587,0.8853,-0.0552,0.4786,-0.0703,-0.0114,-0.0432,0.601,0.2528,-0.0838,1.153,0.394,2.0313,-0.0875,-0.1335,-0.0975,-0.051,-0.1082,-0.0323,-0.09,0.0237,0.0036,0.7164,0.0284,-0.1141,-0.1328,-0.1251,-0.1463,-0.2341,0.0563,0.1604,0.4438,0.0781,-0.0752,-0.164,-0.0042,1.0912,0.255,1.2767,1.5343,-0.0711,-0.0867,-0.0239,-0.101,-0.0507,0.2368,-0.035,0.3295,-0.011,0.1376,-0.0479,-0.0046,-0.161,-0.105,0.9128,-0.1056,-0.0472,-0.0793,-0.1293,-0.2777,0.0202,-0.0963,0.601,-0.0995,0.4262,0.3421,0.7383,1.1961,-0.056,-0.1348,-0.0757,-0.096,-0.0302,0.2538,0.0743,0.3919,0.1197,0.3558,-0.016,0.5768,0.5364,-0.0095,0.1385,-0.1129,0.0355,-0.0985,0.9745,-0.1078,0.705,0.0993,0.144,1.9206,0.0829,1.3304,0.7311,0.4354,0.0051,-0.0041,2.2201,0.0402,-0.1157,0.0065,Control
F06,-0.0845,-0.1955,0.3831,-0.0414,0.0736,-0.3087,0.0296,0.9222,0.9127,-0.151,0.5214,-0.0547,-0.1092,-0.0295,0.516,0.1176,-0.0022,0.3112,0.4968,1.8504,-0.1179,0.0461,-0.1051,-0.0068,-0.0829,0.0015,-0.0452,0.1433,-0.1156,0.9668,-0.0118,-0.0804,-0.2192,-0.1989,0.1595,-0.0599,0.0118,0.1995,0.2299,0.1506,-0.0587,-0.2628,0.2054,1.2701,0.279,1.3262,1.2232,0.0579,-0.0975,-0.0333,-0.031,-0.1179,0.1274,-0.1992,0.2763,0.0061,0.0036,-0.075,-0.0186,-0.2116,-0.144,0.9952,-0.1455,-0.1012,-0.1799,-0.1394,-0.395,0.0259,-0.2166,0.6545,-0.1177,0.4791,0.1856,0.566,0.9469,-0.0485,-0.3051,-0.015,-0.1789,-0.2117,0.1679,0.0849,0.2632,0.2787,0.3881,0.0586,0.3689,0.382,-0.0079,0.2316,-0.1483,0.0635,-0.0506,1.7019,-0.0854,0.4707,-0.0062,-0.0695,1.5732,-0.0898,1.039,0.5329,0.4942,0.0341,0.0591,1.7225,-0.0939,-0.1777,0.6611,Control
F07,0.0515,-0.1348,0.4381,-0.0924,-0.0148,-0.201,-0.161,0.7393,0.7157,-0.0826,0.4361,-0.04,-0.0758,-0.0614,0.7061,0.2191,-0.0235,0.4485,0.3149,1.3309,-0.1092,-0.0445,-0.079,-0.0112,-0.1357,-0.0032,-0.1114,0.0801,-0.2237,0.4639,0.0425,-0.074,-0.2163,-0.2166,0.2308,-0.2259,-0.0362,0.089,0.2473,0.1178,-0.0497,-0.1896,0.0369,0.4337,0.1729,0.7838,1.4168,-0.1122,-0.0167,-0.1346,-0.096,-0.0753,0.2101,-0.2334,0.3686,-0.017,0.0657,-0.0521,-0.0401,-0.1971,-0.0793,0.6982,-0.1366,-0.0416,-0.0584,-0.1407,-0.1351,-0.1069,-0.1259,0.4539,-0.1631,0.2424,0.3597,0.7147,1.4868,-0.0441,-0.126,-0.0625,-0.0706,-0.1036,0.167,0.0819,0.3872,-4e-04,0.3885,0.0181,0.4594,0.4841,-0.0099,0.1188,-0.0993,0.087,-0.1313,0.6872,-0.1375,0.5727,0.0974,0.0209,1.8495,0.2914,1.3166,0.7474,0.575,-0.0261,0.0145,2.0769,-0.0638,-0.1979,0.5339,Control
F09,-0.0802,-0.0055,0.5943,-0.0063,-0.0024,-0.1052,0.0076,0.8146,1.1051,-0.0787,0.8887,-0.0709,-0.0999,-0.0066,0.7294,0.3152,-0.0568,0.7058,0.7465,1.3824,-0.1189,-0.0844,-0.0685,-0.0591,-0.1148,0.0366,-0.118,0.1557,-0.018,0.9468,0.0824,-0.0763,-0.0257,-0.1992,0.314,0.0179,0.0156,0.1306,0.4817,0.3485,-0.0754,-0.1201,0.1774,1.2237,0.3449,1.6183,2.2471,-0.0972,-0.1354,-0.1207,-0.0604,-0.0875,0.3561,-0.2533,0.5265,-0.0247,0.1292,0.032,-0.0028,-0.1235,-0.0361,1.214,-0.0851,-0.0951,-0.0749,-0.074,-0.3156,-0.0691,-0.1555,0.932,-0.0805,0.7783,0.4898,0.8163,1.307,-0.1114,-0.0532,-0.0417,-0.0811,-0.0686,0.1805,0.0807,0.541,-0.043,0.419,0.0061,0.7311,0.6454,-0.0201,0.1241,-0.0971,0.0994,-0.162,1.9816,-0.1478,0.6633,0.0946,0.0059,1.9657,0.0778,1.4194,1.0704,0.5852,0.0404,0.0545,2.5261,-0.0449,-0.1079,0.124,Control
F10,-0.1738,-0.0551,0.6566,-0.0779,0.0277,-0.138,-0.0344,0.8155,1.0692,-0.0905,0.6536,-0.0695,0.0805,-0.0441,0.7567,0.3545,-0.0608,0.6959,0.7806,1.5669,-0.1135,-0.1036,-0.0726,-0.0292,-0.109,-0.0287,-0.0928,0.135,0.0066,1.0626,0.0686,-0.0301,-0.1053,-0.17,0.0722,-0.11,0.0713,0.2136,0.5289,0.2373,-0.0528,-0.1109,0.0644,1.2792,0.1763,1.3915,1.8534,-0.0795,-0.0579,-0.0581,-0.1353,-0.092,0.2651,-0.0572,0.4212,0.0386,0.1556,0.0242,-0.0144,-0.1513,-0.0834,1.175,-0.1136,-0.0783,-0.0468,-0.1141,-0.1747,-0.0717,-0.145,0.8301,-0.1104,0.637,0.5127,0.8522,1.3988,-0.1158,-0.0307,-0.0202,-0.1079,-0.1432,0.3242,0.0749,0.5213,-0.0227,0.331,-0.0703,0.6501,0.7403,0.0745,0.1536,-0.054,0.0713,-0.0588,1.15,-0.0805,0.6125,0.1186,0.0271,2.023,-0.011,1.4657,0.8172,0.6437,-0.017,0.0323,2.4583,-0.0965,-0.0667,0.2237,Control
F11,-0.0574,-0.1181,0.5797,-0.032,0.0371,-0.1425,-0.0451,0.9321,1.1164,-0.0623,0.4662,-0.0516,-0.0219,-0.0493,0.6005,0.4174,-0.0121,0.7269,0.7014,1.5935,-0.0906,-0.0079,-0.0675,-0.0935,-0.0933,-0.0414,-0.0233,0.0876,-0.0488,0.969,-0.0207,-0.1544,-0.1217,-0.1404,0.3635,-0.1446,0.0634,0.1545,0.3788,0.1096,-0.1075,-0.0951,0.0041,1.2242,0.2502,1.6202,1.7587,-0.0774,0.0398,-0.0205,0.0248,-0.0849,0.1535,-0.1176,0.3842,-0.0131,0.1843,0.0208,-0.0773,-0.1688,-0.0384,1.046,-0.1326,-0.0683,-0.02,-0.0689,-0.2154,0.0602,-0.128,0.5879,-0.183,0.7303,0.3282,0.5896,0.9236,-0.0775,-0.0079,0.0104,-0.0735,-0.0789,0.2089,0.1569,0.31,0.0695,0.3075,-0.0411,0.6585,0.4751,-0.0139,0.2149,-0.05,0.1081,-0.0172,1.3912,-0.0804,0.4717,0.1364,0.0138,1.7322,0.0984,1.2333,0.7106,0.4224,0.0061,-0.0243,2.2637,0.0905,-0.0798,0.2036,Control
F12,-0.1532,-0.3379,0.4551,-0.0521,0.0402,-0.1555,-0.1318,0.517,0.8653,-0.0617,0.578,-0.0892,-0.0692,-0.1649,0.6319,0.2673,-0.0921,0.867,0.3957,1.1648,-0.1541,-0.0529,-0.0445,-0.0871,-0.09,-0.0806,-0.103,0.0073,0.146,0.8739,-0.1274,-0.1258,-0.2379,-0.2058,0.1786,-0.0629,-0.0389,0.1138,0.3789,0.099,-0.001,-0.2167,-0.0363,1.0455,0.2767,1.1863,1.0995,-0.0539,0.1141,-0.083,-0.0877,-0.1065,0.3354,-0.3298,0.3298,-0.0597,0.1597,-0.1354,-0.1135,-0.2181,-0.1095,0.6862,-0.2092,-0.0998,-0.1312,-0.0875,-0.3512,0.0427,-0.1546,0.7305,-0.1926,0.4703,0.379,0.7096,1.2126,-0.1381,-0.2326,0.0463,-0.181,-0.3754,0.3314,0.0053,0.3317,-0.0639,0.3862,-0.0818,0.4723,0.6633,-0.0228,0.1084,-0.1062,0.1033,-0.1518,1.3036,-0.1111,0.626,-0.0414,-0.0414,1.7893,0.1391,1.2405,0.7174,0.8749,0.0033,-0.021,2.0874,-0.0478,-0.1223,0.2351,Control
G01,-0.1618,0.0061,0.57,-0.2147,0.0559,-0.2377,0.0644,0.7574,0.8582,-0.0587,0.5808,-0.0215,-0.0274,0.0285,0.5348,0.4081,-0.1502,0.6563,0.5882,1.3446,-0.1298,0.056,-0.101,0.0538,-0.0931,0.1375,-0.0812,0.1334,-0.0027,0.7499,0.1358,-0.0752,-0.1108,-0.2754,0.1712,-0.3023,0.0213,-0.0248,0.3502,0.2509,-0.0584,-0.1406,0.179,0.8643,0.1661,1.1986,1.2685,-0.0719,-0.2005,-0.1363,-0.0671,-0.0772,0.2726,-0.0547,0.3075,0.0217,0.2629,0.0886,-0.0125,-0.1766,-0.2703,0.9126,-0.151,-0.0706,-0.1047,-0.1133,-0.2806,0.0036,-0.1983,0.8207,-0.0573,0.5965,0.3713,0.4729,0.9801,-0.0914,-0.0659,-0.0569,-0.1686,-0.0975,0.2504,0.1126,0.3744,-0.0753,0.3781,-0.056,0.544,0.4892,0.0431,0.1504,-0.0884,0.0246,-0.1385,1.5403,-0.1937,0.404,-0.0092,0.0051,1.6646,-0.0124,1.1183,0.6418,0.7157,0.0559,-0.0473,2.0005,-0.073,-0.0962,0.1192,Control
G02,-0.0106,-0.1611,0.3811,-0.0369,0.0141,-0.1863,0.1045,0.9733,0.9214,-0.0937,0.3855,-0.0778,-0.1395,0.1155,0.4817,0.2296,-0.0525,0.4766,0.2747,2.0378,-0.0868,-0.1274,-0.0305,-0.0015,-0.0582,-0.0965,-0.1057,0.1569,0.0511,0.5839,0.0637,-0.1168,-0.13,-0.1819,0.2972,-0.1549,-0.0156,0.1156,0.2539,0.188,-0.0603,-0.1745,-0.1568,0.9519,0.3333,1.1387,1.3354,-0.0489,-0.0786,-0.1131,-0.1264,-0.0937,0.1862,-0.1382,0.2242,-0.0013,0.0798,-0.0534,0.0095,-0.0964,0.0267,0.7366,-0.096,-0.1315,-0.0725,-0.1149,-0.2725,-0.0555,-0.1351,0.4607,-0.135,0.3343,0.1684,0.5582,0.8901,0.0153,-0.0531,0.0231,-0.0027,-0.1701,0.1437,0.1402,0.1874,0.0238,0.3589,-0.0077,0.4522,0.3438,0.0264,0.3442,-0.125,0.035,-0.1238,1.3359,-0.1067,0.4443,0.1298,0.0104,1.5315,0.0316,1.1688,0.5729,0.4876,0.001,0.007,2.3221,-0.0568,-0.0107,0.3923,Control
