@relation data

@attribute id string
@attribute 10000 numeric
@attribute 1019 numeric
@attribute 10207 numeric
@attribute 103910 numeric
@attribute 10398 numeric
@attribute 10627 numeric
@attribute 10686 numeric
@attribute 11336 numeric
@attribute 1364 numeric
@attribute 1365 numeric
@attribute 1366 numeric
@attribute 137075 numeric
@attribute 1457 numeric
@attribute 1459 numeric
@attribute 1460 numeric
@attribute 149461 numeric
@attribute 1495 numeric
@attribute 1496 numeric
@attribute 1499 numeric
@attribute 150084 numeric
@attribute 154810 numeric
@attribute 2017 numeric
@attribute 2035 numeric
@attribute 2036 numeric
@attribute 2037 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 22800 numeric
@attribute 22808 numeric
@attribute 22989 numeric
@attribute 23136 numeric
@attribute 23562 numeric
@attribute 24146 numeric
@attribute 260425 numeric
@attribute 26285 numeric
@attribute 27134 numeric
@attribute 2770 numeric
@attribute 2771 numeric
@attribute 2773 numeric
@attribute 29119 numeric
@attribute 29895 numeric
@attribute 3059 numeric
@attribute 3265 numeric
@attribute 3845 numeric
@attribute 387 numeric
@attribute 3993 numeric
@attribute 3996 numeric
@attribute 4301 numeric
@attribute 4620 numeric
@attribute 4621 numeric
@attribute 4622 numeric
@attribute 4624 numeric
@attribute 4625 numeric
@attribute 4626 numeric
@attribute 4627 numeric
@attribute 4628 numeric
@attribute 4633 numeric
@attribute 4636 numeric
@attribute 4893 numeric
@attribute 4950 numeric
@attribute 49861 numeric
@attribute 5010 numeric
@attribute 50848 numeric
@attribute 50855 numeric
@attribute 51208 numeric
@attribute 51776 numeric
@attribute 53842 numeric
@attribute 5515 numeric
@attribute 5516 numeric
@attribute 5518 numeric
@attribute 5519 numeric
@attribute 5520 numeric
@attribute 5521 numeric
@attribute 5522 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 5580 numeric
@attribute 5581 numeric
@attribute 5582 numeric
@attribute 5583 numeric
@attribute 5584 numeric
@attribute 55844 numeric
@attribute 55870 numeric
@attribute 5588 numeric
@attribute 5590 numeric
@attribute 56288 numeric
@attribute 5728 numeric
@attribute 57530 numeric
@attribute 57644 numeric
@attribute 58494 numeric
@attribute 58498 numeric
@attribute 5865 numeric
@attribute 5872 numeric
@attribute 60 numeric
@attribute 60412 numeric
@attribute 6237 numeric
@attribute 64398 numeric
@attribute 6709 numeric
@attribute 6714 numeric
@attribute 7082 numeric
@attribute 71 numeric
@attribute 7122 numeric
@attribute 7525 numeric
@attribute 79784 numeric
@attribute 81 numeric
@attribute 8189 numeric
@attribute 83700 numeric
@attribute 84552 numeric
@attribute 84612 numeric
@attribute 8531 numeric
@attribute 8573 numeric
@attribute 87 numeric
@attribute 8735 numeric
@attribute 8777 numeric
@attribute 88 numeric
@attribute 89 numeric
@attribute 9071 numeric
@attribute 9073 numeric
@attribute 9075 numeric
@attribute 9076 numeric
@attribute 9080 numeric
@attribute 9218 numeric
@attribute 9223 numeric
@attribute 92359 numeric
@attribute 93408 numeric
@attribute 93643 numeric
@attribute 9414 numeric
@attribute 9863 numeric
@attribute 998 numeric
@attribute Class {Control,BRCACancer}

@data
C05,0.2704,0.329,0.2069,0.0938,0.4774,0.7547,0.0254,0.8219,-0.1562,0.1793,-0.0648,-0.0887,0.214,0.8936,1.5491,0.3849,0.2318,-0.0533,1.4874,0.0077,0.0762,0.3064,0.6681,-0.0086,0.0754,0.582,0.6006,0.1964,0.0297,0.0053,0.4213,0.0936,0.292,0.041,-0.0553,0.177,-0.0681,0.7132,1.2517,-0.093,-0.0599,1.4032,0.2967,0.8837,0.3798,0.2198,0.1529,0.0685,-0.116,-0.0753,-0.0908,-0.056,-0.1802,-0.0704,1.5956,-0.1047,-0.0203,0.0091,2.1059,-0.1035,-0.0642,0.0737,0.7523,0.1699,-0.0537,0.2482,-0.2046,1.34,0.3863,1.1161,0.5269,0.5426,0.0639,-0.0092,0.1357,0.4731,1.1205,0.1631,0.0529,0.5489,0.148,0.6806,0.6361,0.4365,0.1611,-0.0131,0.5074,-0.0368,0.0163,-0.0225,0.0937,-0.14,-0.0791,1.6668,0.1931,0.9617,0.1914,1.2901,0.3517,-0.0567,1.081,0.5276,0.2846,0.0146,0.6424,0.8196,0.2061,-0.0641,0.5371,0.2462,0.1386,0.6776,-0.1286,-0.0866,-0.0427,0.0165,-0.0867,0.127,-0.0592,-0.1749,-0.1608,0.7332,-0.0423,0.1628,-0.0576,0.3449,0.293,-0.0494,0.7005,BRCACancer
C06,0.0968,0.205,-1e-04,0.0513,0.7909,0.3181,0.0335,0.282,-0.4086,0.3114,-0.1976,-0.1974,0.167,0.3526,0.7585,0.029,0.0054,-0.0504,0.5687,0.0937,0.1034,0.3712,0.2796,0.0172,-0.0552,0.264,0.2491,0.139,0.0211,-0.1192,0.1067,0.1529,0.0091,-0.0883,-0.2089,0.2362,-0.0814,0.1564,0.1692,-0.0755,-0.1972,0.4886,0.1841,0.3249,0.2993,0.0968,-0.0876,0.0531,-0.1165,-0.1097,-0.1979,0.0295,-0.2163,-0.2029,0.843,-0.0424,-0.0459,-0.1536,0.4953,-0.0982,0.1785,0.0686,0.212,0.3,-0.0286,0.0497,-0.0905,0.4348,0.1378,0.4764,0.152,0.243,0.0569,-0.0668,0.0318,0.4341,0.3022,0.0504,-0.1241,0.3153,0.1682,0.1914,0.2284,0.1312,0.0711,-0.0065,0.2861,-0.0389,-0.0328,-0.0307,0.0263,-0.1429,0.06,0.8443,0.1069,0.3801,0.0231,0.5582,0.2542,-0.1498,0.5094,0.3119,0.1563,-0.0826,0.3274,0.42,0.1763,-0.0056,0.4317,0.1078,-0.0106,0.3821,-0.075,-0.1712,0.0011,-0.1964,-0.1605,0.1742,-0.0688,-0.352,-0.1731,0.3716,-0.0543,0.0724,0.0232,0.1837,0.118,-0.0662,0.4255,Control
C07,0.4051,0.4244,0.225,0.0604,0.8751,1.0095,0.1829,0.8169,-0.284,0.3017,-0.0217,-0.0626,0.2802,1.0112,1.654,0.1942,0.216,-0.058,1.683,0.005,0.0399,0.4982,0.7988,-0.0784,0.1571,0.5626,0.6757,0.2122,-0.0033,0.0178,0.3715,-0.0737,0.1377,0.0818,-0.1834,0.245,0.0611,0.6921,1.5275,-0.105,-0.0888,1.3221,0.3607,1.0226,0.3451,0.2534,0.1938,0.1321,-0.1472,-0.1468,-0.1066,-0.0809,-0.1889,-0.1139,1.8096,-0.0972,0.0104,-0.0107,2.6198,-0.0792,0.0427,0.084,1.0714,0.1453,-0.0325,0.2689,-0.1374,1.499,0.4556,1.1855,0.603,0.6318,0.0748,-0.0741,0.1667,0.619,1.1409,0.1725,-0.0617,0.7299,0.3022,0.7457,0.775,0.5869,0.1598,-0.0108,0.5401,-0.0882,-0.0217,-0.0529,-0.0552,-0.0579,-0.0069,1.5645,0.2331,0.8342,0.2515,1.6021,0.3657,-0.0409,0.9995,0.6596,0.208,0.0402,0.7897,0.903,0.3505,-0.106,0.4304,0.2233,0.2247,0.8035,-0.1282,-0.1499,0.0259,-0.0635,-0.1305,0.1347,-0.1464,-0.095,-0.1014,0.8947,-0.042,0.2004,-0.0815,0.3774,0.3732,-0.0453,0.7427,Control
C08,0.3989,0.5768,0.2796,0.3229,0.7584,1.3422,-0.0952,0.8975,-0.1939,0.0979,-0.0811,-0.152,0.3568,1.2443,1.7038,0.3414,0.2351,-0.0878,1.7804,0.0527,0.1045,0.6668,0.8858,-0.0157,0.2442,0.6256,0.7298,0.1434,0.0896,-0.0515,0.6131,0.0735,0.231,0.077,-0.2382,0.3539,0.0177,0.7597,1.5037,-0.1163,-0.1584,1.3444,0.4262,1.2852,0.4811,0.2634,0.2493,0.1651,-0.1509,-0.0131,-0.104,-0.1188,-0.1779,-0.1661,1.7274,-0.0744,-0.0577,-0.0096,2.8855,-0.175,-0.0351,0.0242,1.0683,0.082,-0.0357,0.2602,-0.1438,1.5117,0.664,1.3626,0.8054,0.7077,0.0838,-0.0386,0.2738,0.7114,1.2826,0.1947,-0.1018,0.7407,0.2169,0.9771,0.8316,0.7723,0.1967,0.0579,0.6034,-0.0454,-0.0189,-0.019,-0.034,-0.1027,-0.0869,1.5582,0.2347,1.1952,0.3565,1.7029,0.4913,-0.0846,1.0924,0.7428,0.3053,-0.0274,0.7834,1.0813,0.3348,-0.0711,0.7174,0.2209,0.3477,0.9065,-0.0813,-0.1426,0.0101,-0.0734,-0.1258,0.0799,-0.1947,-0.2006,-0.1325,1.0703,-0.0448,0.0728,-0.0352,0.4343,0.6516,-0.0758,0.8988,Control
C09,0.3365,0.4327,0.1935,0.2878,0.7532,0.9421,-0.0341,0.9009,-0.1628,0.1923,-0.0415,-0.1082,0.3126,0.8991,1.6942,0.2163,0.2063,-0.0917,1.7876,0.0277,0.1013,0.504,0.7915,-0.0376,0.119,0.5925,0.6605,0.1405,0.0666,-0.0949,0.43,0.0294,0.2149,0.0198,-0.1356,0.2523,-0.0115,0.7611,1.4865,-0.1083,-0.0866,1.5009,0.3085,0.9641,0.4766,0.2373,0.2066,0.1544,-0.1085,-0.06,-0.0546,-0.039,-0.0995,-0.1267,1.5931,-0.072,0.0753,-0.0537,2.8108,-0.0936,-0.0166,0.069,0.9942,0.1409,-0.0609,0.2536,-0.0283,1.4458,0.4548,1.2673,0.5486,0.6615,0.0354,-0.0462,0.1461,0.563,1.2869,0.1333,0.0027,0.6214,0.2199,0.7031,0.7614,0.5487,0.1618,0.0458,0.5046,-0.093,0,0.0074,-0.0059,-0.1256,-0.0157,1.8544,0.1827,1.1188,0.2141,1.5317,0.3827,-0.054,1.1848,0.6307,0.3415,-0.0075,0.7567,0.916,0.2335,-0.1131,0.6225,0.313,0.2209,0.7819,-0.072,-0.09,-0.0477,-0.0652,-0.1137,0.0783,-0.1227,-0.2249,-0.1347,0.7966,-0.0509,0.1211,-0.0536,0.3898,0.4766,-0.0754,0.8368,Control
C10,0.342,0.4493,0.2382,0.3112,0.9778,0.8678,-0.0472,0.9639,-0.087,0.3313,-0.0471,0.0395,0.2926,0.844,1.8684,0.2063,0.2969,-0.046,1.789,0.0431,0.0107,0.4074,1.0039,-0.071,0.2092,0.5969,0.6368,0.1165,0.0906,-0.0108,0.2972,0.0323,0.294,0.0237,-0.1626,0.2525,0.0115,0.822,1.5304,-0.0852,-0.0804,1.2746,0.3185,1.0153,0.3523,0.2079,0.2506,0.1259,-0.0953,-0.1001,-0.0827,-0.0579,-0.2446,-0.1141,1.6422,-0.0917,-0.0328,0.0738,2.9163,-0.0414,0.0367,-0.0588,1.1328,0.1427,0.0675,0.2783,0.0327,1.5109,0.4175,1.1633,0.5083,0.6503,0.0549,0.0104,0.143,0.5243,1.4953,0.1771,-0.026,0.5296,0.1783,0.7054,0.8339,0.4854,0.1767,0.021,0.4828,-0.0119,0.0391,-0.0954,-0.0632,-0.0559,-0.015,1.7545,0.2071,1.1213,0.2063,1.3298,0.3594,-0.0996,1.0914,0.5845,0.2143,-0.0064,0.6749,0.8592,0.4289,-0.0763,0.5063,0.2052,0.1848,0.8851,-0.0773,-0.1162,-0.0126,0.0124,-0.0952,0.1019,-0.0541,-0.1465,-0.0774,0.7437,-0.0421,0.1884,-0.0233,0.4242,0.3625,-0.0418,0.8464,BRCACancer
C11,0.3517,0.6044,0.2664,0.4323,1.0506,1.3691,0.0993,0.9681,-0.2081,0.1862,0.0232,-0.098,0.5335,1.2302,1.8226,0.2093,0.2355,-0.0833,1.7399,0.0785,0.1269,0.7952,0.8871,-0.0525,0.1987,0.7094,0.8274,0.2303,0.0841,-0.0699,0.6328,0.1206,0.2328,0.0162,-0.0814,0.3756,0.0346,0.8114,1.4077,-0.0666,-0.093,1.5314,0.5101,1.346,0.5739,0.4302,0.3342,0.1207,-0.0818,-0.0176,-0.1098,-0.0893,-0.1536,-0.1026,1.9285,-0.0205,0.0039,0,3.0611,-0.0623,-0.0432,-0.0221,1.1669,0.1236,-0.1006,0.2546,-0.1859,1.3868,0.6664,1.3826,0.7982,0.6659,0.0349,-0.0399,0.2985,0.813,1.2809,0.1685,-0.0343,0.9079,0.2911,1.0542,0.8309,0.8213,0.2132,0.0608,0.6107,-0.0612,0.0405,-0.047,-0.0922,-0.1203,-0.0439,1.6961,0.1897,1.18,0.3683,1.7151,0.6349,-0.0847,1.1042,0.6786,0.3284,0.0199,0.8881,1.19,0.5392,-0.0435,0.6984,0.3751,0.3762,1.0182,-0.0701,-0.1122,-0.0321,0.0327,-0.1809,0.0482,-0.1915,-0.1174,-0.0677,1.0369,-0.0705,0.1669,-0.0528,0.4798,0.7252,-0.0787,1.0187,Control
C12,0.2659,0.3357,0.1022,0.2473,1.2394,0.838,0.0993,0.6596,-0.0414,0.2803,-0.1113,-0.071,0.2266,0.728,1.4955,0.2126,0.1611,-0.0484,1.1849,0.0176,0.082,0.7013,0.6192,-0.098,0.1571,0.5239,0.5646,0.0986,0.0105,-0.0701,0.3357,0.0568,0.1214,0.0285,-0.2169,0.2624,0.0097,0.5819,0.921,-0.0766,-0.1731,1.0203,0.3112,0.8453,0.2969,0.1411,0.0803,0.0916,-0.0294,-0.103,-0.1692,-0.0951,-0.1524,-0.0814,1.7319,-0.079,-0.0405,0.012,2.3063,-0.0818,-0.0195,0.0286,0.9796,0.1211,-0.1238,0.1183,-0.0266,1.0128,0.4543,1.0396,0.4556,0.4398,-0.0012,0.008,0.1455,0.5599,0.9655,0.117,0.0318,0.4846,0.2054,0.5549,0.5224,0.494,0.1536,0.0204,0.453,-0.0212,0.0159,0.0222,-0.0658,-0.126,-0.024,1.5368,0.1491,0.9356,0.2264,1.262,0.4345,-0.0717,1.0489,0.7279,0.2619,-0.0746,0.5548,0.7452,0.6108,-0.0985,0.4417,0.2161,0.1811,0.9856,-0.0494,-0.1111,0.0196,0.0048,-0.0716,0.0938,-0.1212,-0.106,-0.0691,0.7559,-0.0304,0.1663,-0.016,0.2669,0.362,-0.0702,0.5849,BRCACancer
D01,1.0558,0.4473,0.4253,0.5571,0.4492,1.1796,-0.0942,1.1472,-0.4605,0.1906,0.0082,-0.1739,0.6105,1.0294,1.7453,0.1062,0.3892,-0.09,1.8935,0.0486,0.1165,0.2348,1.0335,-0.0753,0.2398,0.6018,0.702,0.3507,0.0409,-0.0679,0.6483,-0.0357,0.1781,0.0505,-0.0509,0.381,0.0131,0.8116,1.1414,-0.1191,-0.1942,1.7506,0.372,1.094,0.8636,0.2444,0.0613,0.2047,-0.2277,-0.0355,-0.1541,-0.0675,-0.1866,-0.2085,1.8112,-0.0571,-0.0067,-0.015,1.9795,-0.154,-0.03,0.0014,0.7331,0.079,-0.0632,0.321,-0.2683,1.243,0.4853,0.9702,0.9365,1.0506,0.1046,-0.0864,0.8266,1.7525,1.1893,0.5279,-0.1682,1.5358,0.291,1.3056,1.0394,0.9963,0.1857,-0.0253,1.5047,-0.1311,-0.0317,-0.0985,0.0308,-0.1774,-0.1792,1.6116,0.6529,0.8114,0.3241,1.5916,0.3332,-0.1365,0.7887,0.2875,0.3223,-0.126,0.7943,1.2342,0.1278,-0.1112,0.5298,0.4916,0.7991,0.7529,-0.0568,-0.1491,-0.0472,-0.0562,-0.1314,0.0473,-0.0768,-0.2561,-0.1058,1.2516,-0.0799,-0.0945,-0.0615,0.5905,0.4313,-0.113,1.4712,BRCACancer
D02,0.3337,0.4471,0.1709,0.2627,1.4539,0.9425,-0.0967,0.8287,-0.0549,0.2636,-0.05,-0.0601,0.3579,1.0443,1.792,0.1727,0.2753,-0.0935,1.6802,0.0407,0.1677,0.7394,0.8584,-0.0135,0.2541,0.6343,0.7363,0.2632,0.0209,-0.0847,0.5188,0.0311,0.1638,0.0429,-0.1763,0.2129,0.0201,0.7771,1.4097,-0.0829,-0.0878,1.3524,0.4568,1.0412,0.4528,0.254,0.2125,0.1178,-0.0801,-0.0458,-0.0797,-0.0505,-0.1462,-0.0661,1.9215,-0.0441,0.0349,0.0272,2.9727,-0.0616,-0.0155,0.0773,1.1911,0.1863,-0.0708,0.1917,-0.0499,1.2742,0.544,1.2707,0.6717,0.6498,0.0182,-0.0293,0.1983,0.7584,1.3373,0.1966,-0.0079,0.6306,0.2043,0.7539,0.805,0.5722,0.1291,0.0446,0.6567,-0.11,0.1004,0.0019,-0.1029,-0.0898,0.0309,1.6632,0.1587,1.0223,0.2656,1.5853,0.5147,-0.0518,1.1141,0.9999,0.2126,0.051,0.8294,0.977,0.5022,-0.0925,0.5533,0.3347,0.3246,0.9038,-0.0542,-0.088,0.0014,0.0249,-0.0691,0.1003,-0.1185,-0.1494,0.0334,0.8439,-0.0505,0.2044,-0.1017,0.2959,0.6271,-0.075,0.8958,BRCACancer
D03,0.292,0.3719,0.1162,0.2219,1.1073,1.0766,0.075,0.843,-0.079,0.1653,-0.1852,-0.068,0.3696,0.878,1.6304,0.251,0.2713,-0.0501,1.6781,-0.0443,0.0388,0.7814,0.7279,-0.0716,0.2146,0.6075,0.6722,0.2207,0.0463,-0.0685,0.3799,0.0175,0.1896,0.0504,-0.0659,0.1806,-0.0196,0.8315,1.335,-0.0852,-0.1322,1.3274,0.3427,0.9962,0.4292,0.2046,0.227,0.107,-0.1053,-0.1094,-0.1051,-0.0245,-0.1556,-0.1137,1.8839,-0.0707,-0.0233,2e-04,2.4588,-0.0727,0.0557,0.0232,1.2631,0.1399,-0.0451,0.203,-0.0634,1.2776,0.3872,1.138,0.5686,0.6435,0.0841,-0.0737,0.1406,0.7527,1.4,0.2005,-0.0978,0.6274,0.1695,0.7782,0.6772,0.5214,0.1584,0.042,0.5664,-0.0689,0.0045,0.0034,0.0343,-0.1606,8e-04,1.7514,0.2071,1.1917,0.2015,1.601,0.5069,-0.1099,1.1657,0.9051,0.2036,-0.0124,0.7812,0.9842,0.8603,-0.1236,0.4777,0.2405,0.2528,0.9751,-0.1254,-0.1236,-0.0255,-0.0447,-0.1059,0.1467,-0.073,-0.1265,-0.1964,0.728,-0.0494,0.1774,-0.0343,0.3671,0.5174,-0.0776,0.8469,BRCACancer
D04,0.3463,0.4204,0.2339,0.2906,1.023,1.0935,-0.0524,0.9376,0.1045,0.2745,-0.0235,-0.1124,0.3848,1.1635,1.7584,0.1752,0.2984,-0.0721,1.7915,0.0199,0.049,0.6802,0.7618,-0.0502,0.2356,0.638,0.7289,0.234,0.075,-0.0513,0.5003,-0.0579,0.2759,0.1406,-0.1705,0.2209,0.0148,0.7932,1.4212,-0.0999,-0.0968,1.5501,0.4717,1.0974,0.5248,0.2109,0.1873,0.097,-0.1327,-0.0689,-0.1235,-0.0282,-0.1397,-0.1259,1.8742,-0.0318,-0.1416,-0.0079,2.9415,-0.1367,0.0011,0.0187,1.2592,0.1441,-0.0853,0.3297,-0.1798,1.4074,0.6316,1.1751,0.6645,0.7034,0.0253,-0.044,0.2901,0.7928,1.3785,0.2187,-0.074,0.697,0.1938,0.8183,0.748,0.6178,0.1776,0.0375,0.7511,-0.0644,-0.0049,-0.0595,-0.0567,-0.0453,0.0721,1.8326,0.2385,1.0688,0.2736,1.5377,0.5287,-0.1075,1.0868,0.7832,0.2569,0.0243,0.789,1.0143,0.4386,-0.1185,0.6227,0.3381,0.3377,0.9375,-0.1064,-0.1515,-0.0063,0.0721,-0.09,0.0506,-0.1763,-0.1267,0.0052,0.9233,-0.0713,0.164,-0.0823,0.4327,0.5731,-0.0724,0.9437,BRCACancer
D05,0.3754,0.3187,0.1821,0.2147,1.2211,0.8486,0.1177,1.0932,-0.2093,0.1805,-0.1294,0.0407,0.2755,0.9989,1.9462,0.2569,0.3853,-0.0534,1.9316,-0.0025,0.1002,0.7132,0.7611,-0.0848,0.2912,0.7055,0.6837,0.167,0.0821,-0.0111,0.579,0.0466,0.2981,0.0083,-0.1347,0.204,0.0794,0.9747,1.6181,-0.0972,-0.1895,1.6284,0.3436,1.155,0.4986,0.2822,0.2644,0.1493,-0.1379,-0.0996,-0.1184,-0.086,-0.1847,-0.0922,1.8378,-0.0726,0.0015,0.0599,3.2242,-0.0504,0.1146,0.068,1.43,0.0925,-0.042,0.4413,-0.1153,1.5587,0.5117,1.2305,0.5965,0.665,0.1167,0.0148,0.1172,0.6554,1.659,0.2212,-0.1275,0.6518,0.171,0.8792,0.7221,0.5547,0.2009,0.0137,0.566,-0.0051,-0.0086,-0.0606,0.0211,0.0057,0.0362,1.9983,0.2279,1.2069,0.2036,1.3457,0.5736,-0.0805,1.1396,0.6605,0.3008,0.0165,0.8157,0.9902,0.5873,-0.1136,0.4675,0.3154,0.2007,0.976,-0.079,-0.1203,0.0096,-0.0142,-0.1126,0.0901,-0.0942,-0.1745,0.0092,0.8488,-0.0177,0.0864,0.0157,0.486,0.6671,-0.0526,1.0309,BRCACancer
D06,0.4245,0.5615,0.2866,0.4181,0.8967,1.3023,-0.0166,1.1136,-0.1491,0.1328,0.0572,-0.1331,0.4914,1.2315,1.9149,0.1751,0.3294,-0.0899,1.8982,0.0132,0.1332,0.6991,0.9134,-0.0548,0.2515,0.692,0.7939,0.2143,0.0353,-0.0634,0.6459,0.041,0.2668,0.0058,-0.1906,0.4218,0.0047,1.0288,1.5499,-0.1076,-0.182,1.6653,0.5196,1.2333,0.5952,0.344,0.3346,0.1556,-0.0911,-0.052,-0.0939,-0.0353,-0.1932,-0.147,1.8582,-0.0619,1e-04,0.0112,3.0671,-0.1028,0.0028,0.0424,1.3369,0.1575,-0.1049,0.3342,-0.2859,1.5434,0.6831,1.3741,0.8862,0.7656,0.0566,-0.0189,0.2738,0.7797,1.4377,0.2091,-0.1029,0.8395,0.223,1.0102,0.8716,0.7531,0.1889,0.0455,0.7758,-0.0654,0.0121,-0.0361,-0.0621,-0.0999,-0.0839,1.8739,0.2803,1.1571,0.328,1.7341,0.5301,-0.1093,1.1495,0.6869,0.3598,0.0031,0.8747,1.204,0.5093,-0.0793,0.7079,0.455,0.4382,0.8684,-0.0704,-0.1164,-0.0259,0.0172,-0.1069,0.0921,-0.1519,-0.1742,-0.0892,1.0613,-0.0717,0.0474,-0.0517,0.542,0.5725,-0.0846,1.1356,BRCACancer
D07,0.3478,0.5053,0.169,0.3611,1.3233,1.1973,-0.0508,1.0641,-0.0912,0.1518,-0.0667,-0.0416,0.3494,1.1393,1.9333,0.1044,0.2745,-0.0792,1.8117,0.0195,0.0834,0.7901,0.8679,-0.0367,0.124,0.6999,0.773,0.2264,0.0691,-0.0634,0.5695,0.0237,0.2254,-5e-04,-0.0526,0.284,0.0224,0.9329,1.5331,-0.0603,-0.1617,1.4658,0.4464,1.0653,0.4904,0.4627,0.318,0.1543,-0.0918,-0.0499,-0.0729,-0.1057,-0.1361,-0.0785,1.9103,-0.0372,0.0096,0.0348,2.8966,-0.0336,9e-04,0.0024,1.3518,0.1228,-0.0602,0.251,-0.0603,1.5137,0.6353,1.3801,0.7061,0.6464,0.0464,-0.0355,0.162,0.6879,1.416,0.1869,-0.0508,0.7291,0.1895,0.907,0.7839,0.7256,0.1755,0.041,0.6431,-0.0755,0.0465,-0.0103,-0.0724,-0.0831,0.0272,1.7257,0.1707,1.1304,0.324,1.6423,0.5619,-0.0473,1.1746,0.6966,0.2902,0.0512,0.8494,1.0686,0.4004,-0.0508,0.6059,0.4135,0.3159,0.918,-0.0532,-0.1081,-0.0345,0.0092,-0.0862,0.0053,-0.0277,-0.1615,-0.1002,0.9696,-0.0487,0.1515,0.0352,0.4589,0.6442,-0.0682,0.9428,Control
D08,0.3066,0.3602,0.1305,0.3479,0.8925,1.0362,0.1149,0.827,-0.053,0.2132,-0.12,-0.0792,0.1738,0.9388,1.6677,0.1386,0.2144,-0.0695,1.5557,0.033,0.0776,0.5854,0.7222,-0.0882,0.1609,0.5626,0.595,0.0744,0.0401,-0.0094,0.3791,0.0335,0.0835,0.0367,-0.31,0.3014,-0.0768,0.6549,1.2555,-0.1211,-0.1572,1.0275,0.3309,1.1195,0.418,0.1559,0.1709,0.155,-0.0981,-0.1085,-0.1605,-0.1178,-0.1475,-0.1308,1.5275,-0.0645,0.0318,-0.0478,2.4922,-0.0667,0.063,0.1213,1.1893,0.1707,-0.0498,0.2404,-0.0404,1.2686,0.455,1.0883,0.4985,0.5675,0.0503,-0.0017,0.1492,0.5777,1.2485,0.1567,-0.0503,0.5602,0.0983,0.7666,0.5613,0.4976,0.1619,0.0354,0.4499,-0.0484,-0.009,-0.0906,0.002,-0.052,0.0199,1.5816,0.1503,0.9771,0.2195,1.2784,0.4029,-0.0913,1.0515,0.5375,0.1882,-0.0249,0.6811,0.8737,0.3863,-0.0361,0.4665,0.3161,0.2131,0.8028,-0.0601,-0.1344,0.0143,-0.0504,-0.1161,0.0308,-0.1104,-0.101,-0.1745,0.769,-0.0268,0.0411,-0.0315,0.3485,0.4624,-0.0809,0.7879,Control
D09,0.3962,0.4525,0.2789,0.3518,0.8002,1.0484,0.1492,0.9981,-0.1343,0.2797,-0.0248,-0.2087,0.4123,1.1506,1.8623,0.2501,0.2831,-0.0909,1.7265,-0.0622,0.1021,0.7337,0.8428,-0.041,0.2177,0.6435,0.7035,0.116,0.0472,-0.0548,0.4812,0.1627,0.225,0.0082,-0.2132,0.3003,0.024,0.8275,1.421,-0.1003,-0.1645,1.5317,0.4244,1.1819,0.4465,0.1896,0.2171,0.1734,-0.1513,-0.0643,-0.1441,-0.04,-0.1541,-0.1781,1.763,-0.0691,-0.0383,-0.0121,2.9893,-0.1592,0.0656,-0.0074,1.1187,0.0503,-0.0742,0.2428,-0.1296,1.4305,0.5728,1.3326,0.6614,0.6371,0.0522,-0.0289,0.1937,0.6644,1.4131,0.1594,-0.0739,0.6679,0.2623,0.7997,0.7837,0.6033,0.172,0.0348,0.5417,-0.0907,-0.0152,-0.1041,-0.0087,-0.0932,-0.0252,1.906,0.2274,1.175,0.2922,1.5892,0.5661,-0.1046,1.1092,0.6238,0.1893,-0.0459,0.7538,1.0348,0.3817,-0.1244,0.5472,0.2819,0.3591,0.8623,-0.1263,-0.1541,-0.0229,-0.0948,-0.1225,0.1262,-0.0209,-0.128,-0.2571,0.8952,-0.0624,0.1218,-0.0217,0.4596,0.5243,-0.0885,0.9023,Control
D10,0.3118,0.4696,0.1501,0.314,1.1442,1.267,0.0328,0.8371,-0.1926,0.2075,-0.1607,-0.2628,0.2559,1.2012,1.5588,0.0559,0.1591,-0.0845,1.4728,0.0175,0.1438,0.6385,0.7762,-0.0356,0.1949,0.4594,0.6459,0.1952,0.0548,-0.0237,0.56,0.0294,0.0878,0.0156,-0.0845,0.2107,0.0026,0.7103,1.3176,-0.0765,-0.1381,1.2853,0.3991,1.0901,0.3351,0.1922,0.137,0.1255,-0.1132,-0.0248,-0.0959,-0.0602,-0.1361,-0.1124,1.5961,-0.0419,-0.0274,0.045,2.5983,-0.1184,-0.0219,0.0409,1.0206,0.1212,-0.0511,0.2777,0.0873,1.3884,0.7506,1.2069,0.6913,0.5394,0.0435,-0.0512,0.2191,0.6788,1.2504,0.1745,-0.034,0.672,0.161,0.7239,0.6147,0.6284,0.1124,0.0648,0.5464,-0.0282,0.0266,-0.0349,-0.0446,-0.0812,-0.0281,1.3995,0.1989,1.2145,0.2426,1.4699,0.3731,-0.0934,1.0309,1.0468,0.2769,0.0346,0.7063,0.8997,0.3436,-0.0563,0.4746,0.2397,0.275,0.8371,-0.0239,-0.1068,-0.0191,-0.0383,-0.0798,0.0237,-0.1234,-0.1228,-0.1016,0.9216,-0.0433,0.1001,-0.0207,0.268,0.5475,-0.0803,0.651,Control
