@relation data

@attribute id string
@attribute 11224 numeric
@attribute 9349 numeric
@attribute 6122 numeric
@attribute 6123 numeric
@attribute 6160 numeric
@attribute 6124 numeric
@attribute 6125 numeric
@attribute 6161 numeric
@attribute 6204 numeric
@attribute 6164 numeric
@attribute 6205 numeric
@attribute 6206 numeric
@attribute 6165 numeric
@attribute 6207 numeric
@attribute 6168 numeric
@attribute 6208 numeric
@attribute 6167 numeric
@attribute 6209 numeric
@attribute 6169 numeric
@attribute 9045 numeric
@attribute 6210 numeric
@attribute 2197 numeric
@attribute 3921 numeric
@attribute 6155 numeric
@attribute 6217 numeric
@attribute 6154 numeric
@attribute 6152 numeric
@attribute 6159 numeric
@attribute 6158 numeric
@attribute 6157 numeric
@attribute 7311 numeric
@attribute 6156 numeric
@attribute 25873 numeric
@attribute 6224 numeric
@attribute 6223 numeric
@attribute 6222 numeric
@attribute 6191 numeric
@attribute 6192 numeric
@attribute 6193 numeric
@attribute 51121 numeric
@attribute 6194 numeric
@attribute 6181 numeric
@attribute 6146 numeric
@attribute 6147 numeric
@attribute 6141 numeric
@attribute 6142 numeric
@attribute 6143 numeric
@attribute 6144 numeric
@attribute 4736 numeric
@attribute 6189 numeric
@attribute 5611 numeric
@attribute 6188 numeric
@attribute 6187 numeric
@attribute 6138 numeric
@attribute 6173 numeric
@attribute 6136 numeric
@attribute 6137 numeric
@attribute 6171 numeric
@attribute 6134 numeric
@attribute 6170 numeric
@attribute 6135 numeric
@attribute 6132 numeric
@attribute 23521 numeric
@attribute 6133 numeric
@attribute 6130 numeric
@attribute 2926 numeric
@attribute 6231 numeric
@attribute 6232 numeric
@attribute 6230 numeric
@attribute 6235 numeric
@attribute 6176 numeric
@attribute 6175 numeric
@attribute 6233 numeric
@attribute 6234 numeric
@attribute 6203 numeric
@attribute 6229 numeric
@attribute 6202 numeric
@attribute 6228 numeric
@attribute 6201 numeric
@attribute 6227 numeric
@attribute 6129 numeric
@attribute 6128 numeric
@attribute Class {Control,BRCACancer}

@data
F01,0.2438,1.5295,1.0201,0.0794,0.6309,1.2376,0.8987,0.8361,0.3264,0.6879,1.3803,1.3804,1.1839,1.5034,0.9965,0.7812,0.9678,0.2971,0.6481,0.9202,0.9362,0.864,1.2328,0.3344,1.4347,0.9444,0.5154,0.3446,1.1331,0.9064,1.4767,1.2514,0.504,0.788,0.36,0.5473,1.1626,-0.126,0.4103,-0.0078,1.3641,1.1106,0.8088,0.8751,1.0661,1.1481,0.3868,1.6048,0.9483,1.151,1.0623,1.4492,0.8154,1.4889,0.7028,0.2696,0.4551,0.8831,1.6979,0.5138,0.9481,0.7042,0.8409,1.3899,0.5767,1.0186,0.9356,1.266,1.471,1.9771,1.1324,1.1836,0.4859,0.4554,1.6254,0.8891,0.1692,1.2199,0.5697,1.1049,0.9004,0.8112,Control
F02,0.1525,1.4812,1.0069,0.1406,0.669,1.1113,0.9196,0.8786,0.3285,0.633,1.2742,1.4628,1.1067,1.432,1.079,0.9343,1.0353,0.2434,0.6239,0.924,0.6931,0.7526,1.0774,0.2739,1.1764,0.9715,0.4692,0.3704,1.0578,0.8079,1.4772,1.3995,0.478,0.7949,0.3677,0.6114,0.9401,-0.0932,0.4256,0.053,1.3808,0.959,0.998,0.726,0.9684,0.9966,0.3366,1.4057,0.8755,0.98,1.0316,1.3316,0.9985,1.4854,0.6748,0.5729,0.4677,0.9147,1.4314,0.2734,0.7716,0.806,0.7574,1.0521,0.5486,1.1683,0.6031,1.3285,1.2482,1.7637,0.9784,1.0028,0.3719,0.4763,1.4023,0.886,0.441,1.1795,0.4,1.0314,0.6258,0.8648,Control
F03,0.2097,1.3561,0.6558,0.0445,0.5531,1.1626,0.6433,0.4987,0.2788,0.4376,0.7982,0.8838,0.9804,1.0878,0.903,0.5574,0.7245,0.1772,0.4819,0.6865,0.6983,0.5538,0.9106,0.1905,1.1683,0.7251,0.459,0.061,1.0007,0.542,1.3892,1.1195,0.3567,0.4894,0.2561,0.3851,0.8629,-0.1187,0.3636,0.0561,1.1339,0.8458,0.6759,0.6259,0.9939,0.8394,0.2516,0.9573,0.8806,0.8155,0.979,1.04,0.6849,1.144,0.4379,0.2276,0.5179,0.7265,1.2132,0.4931,0.7141,0.7,0.646,0.8859,0.3632,0.9402,0.7471,1.0358,1.2576,1.3702,0.6536,0.7636,0.1844,0.3089,1.0721,0.862,0.1819,1.2969,0.375,1.0005,0.5219,0.6078,Control
F04,0.0842,1.4777,0.8673,0.0728,0.5138,1.2012,0.7671,0.7094,0.1674,0.6098,1.274,1.1606,0.9425,1.1535,0.8346,0.6901,0.5927,0.1484,0.5203,0.7336,0.8925,0.5109,0.9674,0.2241,1.2595,0.8748,0.346,0.2315,1.0039,0.7045,1.2495,1.1768,0.2645,0.6215,0.3322,0.5672,1.0677,-0.2041,0.406,-0.0634,1.3045,0.9605,0.7497,0.652,0.9581,0.8629,0.2139,1.3542,0.8207,0.8099,1.1314,1.3444,0.7155,1.1055,0.8289,0.564,0.1155,0.7204,1.5056,0.3592,0.9098,0.6741,0.8846,1.0548,0.1969,0.9405,0.9168,0.9692,1.3534,1.7085,1.1743,0.8608,0.1874,0.3465,1.3803,1.1799,0.2156,0.9714,0.3565,0.9007,0.7471,0.7256,Control
F05,0.2074,1.6232,0.9116,0.1661,0.4621,1.2896,0.7326,0.7872,0.2564,0.6102,1.2409,1.3197,1.0413,1.4541,1.0701,0.8635,0.9653,0.3547,0.5205,0.9815,0.8409,0.8527,1.0886,0.2459,1.3559,0.8067,0.5345,0.305,1.0719,0.7951,1.3589,1.2079,0.5448,0.7882,0.2852,0.5993,0.9163,-0.1474,0.4067,0.0481,1.3554,1.0918,0.9721,0.709,1.0766,1.0626,0.3159,1.4056,0.947,0.9646,1.0597,1.3789,0.9299,1.6449,0.6308,0.5433,0.3557,0.9539,1.5943,0.355,0.8856,0.8137,0.7682,1.2842,0.4213,1.1368,0.6993,1.5602,1.4356,1.9734,0.9122,0.9951,0.4612,0.3802,1.3015,0.7561,0.4533,1.4733,0.3866,1.2773,0.905,0.6837,Control
F06,-0.124,1.247,0.4885,0.0232,0.3208,1.1061,0.4308,0.4062,0.207,0.3715,0.8791,0.5669,0.8925,0.9415,0.7275,0.4723,0.4223,0.1013,0.3653,0.5634,0.4511,0.4044,0.4159,0.0705,1.0043,0.668,0.2193,0.1164,0.816,0.4038,1.3741,0.8371,0.3224,0.4024,0.0844,0.2919,0.525,-0.0557,0.2223,-0.0705,0.8732,0.9167,0.5588,0.5626,0.9033,0.5487,0.0693,0.7317,0.4522,0.6059,1.0132,1.0441,0.6223,1.088,0.4525,0.1427,0.1637,0.5039,0.8989,0.3274,0.6417,0.5803,0.4257,0.6502,0.1028,0.9206,0.5713,0.7207,0.9456,1.2538,0.5829,0.7051,0.031,0.1689,0.8714,0.5139,0.1076,1.0008,0.1835,0.9583,0.5982,0.4369,Control
F07,0.1145,1.4544,0.82,0.1371,0.5771,1.1695,0.756,0.5251,0.2061,0.4851,1.1114,1.3393,1.0122,1.3324,0.8858,0.778,0.9937,0.2757,0.4978,0.8148,0.6548,0.6093,0.9608,0.2039,1.2601,0.8438,0.3882,0.224,1.0354,0.7542,1.4916,1.1663,0.5069,0.5968,0.2631,0.4745,0.8856,-0.0282,0.3891,-0.0732,1.2465,0.9703,0.8534,0.6923,1.0246,0.8451,0.3169,1.1052,0.948,1.1364,0.9701,1.2776,0.7539,1.3413,0.4353,0.349,0.4604,0.8513,1.393,0.2349,0.7958,0.6879,0.6833,0.9154,0.4711,0.9395,0.5943,1.1585,1.3584,1.6096,0.703,0.9448,0.2428,0.3298,1.197,0.8438,0.2108,1.5027,0.4411,1.1108,0.668,0.6379,Control
F09,0.3249,1.6737,1.1059,0.1482,0.63,1.5023,0.9408,1.036,0.3598,0.9296,1.4553,1.6953,1.4752,1.6753,1.3089,1.0714,1.3968,0.3809,0.6412,1.1854,1.0522,1.2022,1.1828,0.4579,1.5878,0.9712,0.6711,0.5466,1.4063,1.1396,1.6338,1.5059,0.6241,0.8519,0.3492,0.7227,1.0775,-0.0457,0.5428,0.0641,1.4741,1.1265,1.0396,1.0238,1.1971,1.3712,0.6668,1.8099,1.1102,1.0991,1.2002,1.3243,1.0734,1.9898,0.6117,0.7299,0.7033,1.0266,1.7983,0.3699,1.0598,0.9163,0.9741,1.6613,0.7293,1.3041,1.0185,1.7923,1.6153,2.1574,1.1273,1.2153,0.5492,0.6338,1.5277,0.9154,0.6712,1.9868,0.6411,1.2543,1.3238,0.9436,Control
F10,0.1982,1.4798,0.9283,0.1338,0.6707,1.0876,0.8554,0.7384,0.265,0.609,1.1706,1.4624,1.0406,1.3418,1.1335,0.8294,0.667,0.2863,0.5116,0.8533,0.7567,0.7768,1.0566,0.2915,1.1887,0.8257,0.3714,0.3609,1.1782,0.7373,1.4072,1.2113,0.5471,0.6377,0.3718,0.5285,0.9928,-0.0498,0.3915,-0.0245,1.1876,0.9183,1.0025,0.6208,1.0399,1.0128,0.3163,1.2354,1.0095,0.9529,1.2038,1.2279,0.8407,1.5774,0.552,0.5702,0.415,0.7698,1.6383,0.2529,0.7682,0.8678,0.6772,1.1084,0.4419,1.2073,0.78,1.3963,1.3692,1.7177,0.9526,0.9552,0.33,0.5225,1.5994,0.8524,0.448,1.6689,0.4192,1.1831,0.7873,0.7957,Control
F11,0.0911,1.4981,0.7635,0.1533,0.4621,1.1021,0.6288,0.4497,0.2329,0.4751,1.0417,0.9941,0.8823,1.1127,1.0341,0.5975,0.479,0.2711,0.4663,0.6922,0.74,0.5847,0.6245,0.2663,1.2792,0.8119,0.3432,0.0348,1.0071,0.6619,1.5431,0.8683,0.5495,0.5873,0.2967,0.3438,0.8246,-0.0766,0.3579,-0.0442,1.1754,1.0498,0.6674,0.6065,1.027,0.8433,0.1561,1.0115,0.814,0.6992,1.2296,1.2171,0.7806,1.2756,0.4887,0.4603,0.4337,0.743,1.3868,0.2781,0.6609,0.7979,0.6915,0.8133,0.3205,1.005,0.5779,0.8914,1.2101,1.4749,0.7305,0.8681,0.2646,0.2912,1.3427,0.8497,0.3951,1.158,0.4037,1.1572,0.669,0.689,Control
F12,0.0337,1.4726,0.8648,0.0501,0.5359,1.0731,0.6839,0.5602,0.224,0.6099,1.127,1.151,1.0897,1.0186,1.0041,0.7006,0.8154,0.1986,0.4315,0.6998,0.7137,0.7177,0.923,0.1552,1.0693,0.8154,0.3597,0.0945,0.9527,0.7137,1.2201,1.2126,0.31,0.5638,0.19,0.3939,0.6782,-0.1276,0.3284,0.0324,1.2073,0.8085,0.5747,0.5883,0.9841,0.8936,0.1628,1.3483,0.6213,1.1148,1.162,1.2269,0.7388,1.3087,0.6741,0.6056,0.2048,0.8088,1.4202,0.47,0.9057,0.742,0.987,1.0683,0.4005,1.08,0.7499,1.1982,1.4459,1.7344,0.6826,0.8656,0.202,0.441,1.4162,0.6338,0.0592,0.7985,0.3522,0.9941,0.9222,0.6955,Control
G01,0.1158,1.3818,0.6683,0.1833,0.4043,0.9927,0.454,0.4604,0.205,0.499,0.9231,0.9725,0.9463,0.9998,0.7648,0.5991,0.6429,0.1623,0.4924,0.7851,0.4406,0.3899,0.8123,0.0674,1.0481,0.8097,0.3067,0.2697,0.9228,0.6072,1.3043,0.7356,0.3944,0.5201,0.3384,0.4172,0.8021,-0.1381,0.2883,0.0614,0.8485,0.9294,0.49,0.5778,1.072,0.713,0.2239,0.9997,0.6047,0.8396,1.1992,1.1563,0.5941,1.2264,0.4357,0.5551,0.316,0.6707,1.1975,0.3478,0.6847,0.6216,0.5699,0.6184,0.1989,1.0288,0.7754,0.7101,1.2135,1.3562,0.7797,0.7575,0.1612,0.3617,1.2023,0.8163,0.3637,1.259,0.422,0.8267,0.416,0.5391,Control
G02,0.0497,1.3275,0.7328,0.2196,0.2976,0.8896,0.48,0.5044,0.1242,0.3828,0.9968,0.9653,0.8175,1.1071,0.8304,0.6976,0.4796,0.2913,0.4103,0.7268,0.6863,0.4132,0.6902,0.1881,0.9902,0.8385,0.2113,0.1803,0.8657,0.546,1.2658,0.8209,0.4175,0.6239,0.2652,0.2832,0.7762,-0.0433,0.2921,-0.0762,1.0597,1.027,0.7412,0.4356,0.8016,0.5786,0.1808,1.0439,0.6856,0.7711,0.9429,1.2549,0.7329,1.1487,0.579,0.5884,0.4882,0.7411,1.4559,0.3737,0.6136,0.6333,0.4738,0.6878,0.2849,0.8497,0.6624,0.8391,1.2488,1.2251,0.9124,0.8577,0.2221,0.12,1.2863,0.7333,0.1861,0.9912,0.3894,0.8717,0.7347,0.5672,Control
G03,0.0723,1.4814,0.9754,0.1138,0.7818,1.0236,0.9722,0.8999,0.3449,0.6229,1.1986,1.4192,1.1778,1.4878,1.1364,0.8945,1.1316,0.3566,0.5974,0.9086,0.7493,0.7354,1.3197,0.2865,1.3822,0.8854,0.4941,0.2014,1.0489,0.8046,1.5135,1.288,0.4357,0.7661,0.2626,0.5874,1.0441,-0.1227,0.4583,-0.0105,1.2924,1.0891,1.0538,0.7269,1.0062,0.8657,0.2735,1.431,0.9556,1.1198,1.1289,1.4223,0.934,1.573,0.744,0.7537,0.4188,0.7924,1.4943,0.2195,0.8438,0.7499,0.825,1.1322,0.4953,1.2558,0.9111,1.3054,1.4792,1.8262,1.1189,0.9489,0.3773,0.2164,1.4388,0.9731,0.4702,1.6524,0.5517,0.9527,0.8052,0.8094,Control
G04,0.2702,1.3532,0.9844,0.1702,0.4658,1.3409,0.7975,0.8324,0.2894,0.5597,1.2289,1.2453,1.2547,1.5226,1.0385,0.9568,0.8956,0.407,0.4614,0.7397,0.6841,0.9758,1.4005,0.309,1.1541,0.8433,0.5641,0.4371,1.0878,0.8841,1.361,1.1578,0.5728,0.748,0.2843,0.3479,0.7533,0.0135,0.3466,-0.064,1.2752,1.0404,0.7294,0.7743,1.1496,1.3478,0.4293,1.2587,0.9211,1.0114,0.9842,1.4282,0.9102,1.7669,0.5312,0.4553,0.6353,0.7944,1.6335,0.1799,0.8447,0.7056,0.8547,1.3225,0.6259,1.0679,0.7413,1.2338,1.4324,1.9333,0.7997,0.9761,0.561,0.4572,1.0675,0.7135,0.7084,1.4429,0.4074,0.8916,0.948,0.6663,BRCACancer
G05,0.0464,1.0691,0.6392,-0.0055,0.2398,0.7222,0.3224,0.4485,0.0068,0.4849,0.9481,0.8488,1.1538,0.8781,0.5742,0.5343,0.3835,0.214,0.5175,0.6317,0.522,0.4513,0.6491,-0.0034,0.9105,0.6284,0.1933,0.0786,0.6073,0.5476,0.9661,0.7793,0.0605,0.2141,0.1426,0.3669,0.6962,-0.2136,0.0893,-0.1648,1.0219,0.8707,0.386,0.5681,0.8664,0.7172,0.1264,1.1819,0.637,0.7559,0.7602,1.2099,0.3118,1.0129,0.5501,0.1295,-0.1227,0.6536,1.4669,0.6428,0.771,0.4222,0.4749,0.7402,0.1257,0.7601,0.7111,0.7131,1.3564,1.4649,0.6468,0.828,0.044,0.1495,1.2086,0.68,-0.0942,0.7595,0.1712,0.6283,0.6697,0.3433,BRCACancer
G06,7e-04,1.1961,0.774,0.1167,0.5092,0.9508,0.7229,0.5619,0.2897,0.591,1.0868,1.3212,1.2604,1.3516,0.9559,0.6883,1.0384,0.2763,0.3254,0.8222,0.5397,0.6551,0.8731,0.2237,0.9534,0.6865,0.4251,0.3837,1.0429,0.5996,1.1378,1.0543,0.3525,0.3415,0.3138,0.4955,0.8307,-0.1179,0.3492,-0.0408,1.0119,0.9268,0.5529,0.5956,1.0651,0.8418,0.3202,1.2024,0.6981,1.0003,0.9019,1.1103,0.642,1.3595,0.6299,0.1725,0.1437,0.6503,1.3897,0.2119,0.7361,0.6725,0.7204,1.0336,0.3625,1.1415,0.4703,1.2507,1.1375,1.5646,0.7726,0.7534,0.3488,0.2265,1.2502,0.6452,0.2903,1.4345,0.3739,0.6866,0.5525,0.5528,BRCACancer
G07,0.1146,1.3664,0.7069,0.1043,0.4387,1.0122,0.5986,0.5367,0.1644,0.4126,1.0082,1.1706,0.977,1.0074,0.7836,0.6142,0.7122,0.2212,0.5486,0.7883,0.6235,0.5253,0.9432,0.217,1.1325,0.7323,0.2654,0.144,0.939,0.6174,1.4155,0.9469,0.47,0.4818,0.2874,0.2475,0.8742,-0.0443,0.3141,-0.0702,1.2201,1.0081,0.5993,0.7587,1.1039,0.814,0.2779,1.0384,0.7611,0.86,0.9103,1.1322,0.6601,1.1371,0.3812,0.4724,0.3655,0.8929,1.3271,0.0538,0.7406,0.6686,0.7081,0.7973,0.4101,0.8474,0.6593,0.8073,1.24,1.5807,0.9919,1.014,0.1754,0.1264,0.9738,1.1261,0.1871,1.515,0.3292,0.939,0.557,0.7775,Control
G08,0.0831,1.3922,0.8224,0.0839,0.5249,1.12,0.7223,0.7434,0.2549,0.6159,1.147,1.1786,1.0479,1.1297,0.9562,0.7018,0.8002,0.2008,0.5279,0.7669,0.7891,0.4694,0.8994,0.1918,1.1844,0.667,0.3662,0.1501,1.1252,0.6498,1.3487,1.1786,0.3874,0.6086,0.3455,0.4582,0.9811,-0.0839,0.2911,-0.149,1.2312,0.8719,0.6837,0.5042,0.9975,0.8557,0.2468,1.3285,0.7821,0.7417,1.0618,1.2146,0.711,1.2748,0.6524,0.4484,0.2192,0.7424,1.388,0.3752,0.7231,0.5898,0.6794,0.9914,0.3655,1.0924,0.9061,0.9926,1.3537,1.7441,1.053,0.8599,0.3276,0.5144,1.3246,0.9487,0.1828,1.4579,0.454,0.8615,0.7418,0.7917,Control
G09,0.0592,1.4946,0.6464,0.1737,0.3201,0.9061,0.6156,0.3588,0.1728,0.4411,1.0272,0.9146,0.9286,1.0801,0.6995,0.6591,0.6139,0.3075,0.4263,0.685,0.5672,0.2535,0.6773,0.0794,1.2023,0.823,0.3113,-0.0035,0.7911,0.6228,1.2761,0.8397,0.4744,0.6803,0.2848,0.4297,0.6717,0.0398,0.3467,-0.0164,1.1711,0.9993,0.5975,0.4992,0.8802,0.5528,0.1184,1.111,0.6263,0.746,0.902,1.192,0.633,1.2058,0.5176,0.4095,0.3758,0.8355,1.2247,0.2497,0.7663,0.6414,0.6983,0.6863,0.2773,0.8201,0.5846,0.8182,1.3448,1.5201,0.6401,0.8297,0.241,0.0809,1.1004,0.795,0.3179,1.0262,0.3997,0.8907,0.5696,0.5671,Control
G10,0.2171,0.9989,0.584,0.1518,0.3661,0.7678,0.6554,0.3028,0.1683,0.6234,0.9056,0.9984,1.2636,1.3125,0.8305,0.657,0.7412,0.2464,0.4774,0.763,0.6066,0.5266,1.0723,0.2404,0.9859,0.7597,0.4144,0.0119,0.8833,0.6546,1.0962,0.9341,0.265,0.4825,0.1188,0.4392,0.6181,-0.0573,0.2939,0.0457,1.0329,0.9814,0.5528,0.5812,0.9534,0.5861,0.2814,1.2024,0.5094,1.0676,0.8254,1.1337,0.4966,1.2276,0.4081,0.2113,0.0854,0.7091,1.5676,0.3402,0.8497,0.5155,0.8843,1.0976,0.2491,0.9657,0.6166,1.1032,1.5659,1.5448,0.5904,0.8409,0.1569,0.1234,1.0194,0.5459,0.3864,0.81,0.3577,0.6918,0.6195,0.5001,BRCACancer
G11,0.0447,0.8882,0.471,0.083,0.0241,0.5612,0.24,0.3278,0.1208,0.4179,0.6141,0.7808,0.597,0.3326,0.7833,0.2566,0.4806,0.1203,0.7024,0.3914,0.5743,0.1855,0.2056,-0.0566,0.6266,0.5685,0.1193,0.0292,0.5451,0.5249,0.9682,0.4738,0.0796,0.2092,0.0614,0.2325,0.669,0.1582,0.2875,-0.381,0.7929,0.7632,0.1915,0.4082,0.6937,0.5262,0.0017,0.7438,0.3233,0.1965,0.7192,1.1233,0.495,0.8335,0.2474,0.3579,-0.095,0.6366,0.5682,0.3662,0.3887,0.3301,0.2896,0.5836,0.2825,0.5531,0.0821,0.6259,0.7533,0.9651,0.5604,0.6083,-0.0133,-0.0324,0.5101,0.5106,0.2107,0.7204,0.2417,0.8958,0.4135,0.2494,BRCACancer
G12,0.1316,1.1286,0.6935,0.1598,0.3901,0.8909,0.6201,0.4586,0.2231,0.5257,0.768,0.8524,0.9468,1.1452,0.9899,0.6661,0.5879,0.2988,0.3997,0.6512,0.5301,0.5185,0.5907,0.1541,0.9701,0.7503,0.1435,-0.0416,0.7257,0.5987,1.0001,0.9979,0.3558,0.3998,0.2339,0.3318,0.619,-0.0399,0.1524,-0.0784,0.9822,1.0795,0.7143,0.5214,0.9198,0.6167,0.3079,1.1026,0.5708,0.8655,0.8747,1.0961,0.6496,1.2912,0.4631,0.0837,0.162,0.6285,1.3482,0.6064,0.7725,0.6562,0.7422,1.0437,0.3572,1.0867,0.5027,0.8909,1.3112,1.7768,0.5849,0.5875,0.2041,0.2053,1.1758,0.6754,0.395,1.1838,0.3201,0.6425,0.6865,0.5502,BRCACancer
H01,0.0699,1.2447,0.5899,0.1459,0.3544,0.5326,0.4863,0.2615,0.1114,0.4541,0.9817,0.8038,0.8662,0.9701,0.777,0.4122,0.7209,0.11,0.2723,0.7298,0.4496,0.1151,0.4862,0.0637,1.0051,0.723,0.2707,0.1497,0.6494,0.4965,1.2335,0.8423,0.3171,0.6389,0.2108,0.3228,0.614,-0.0208,0.289,-0.001,1.0019,0.8556,0.6317,0.3961,0.8493,0.7431,0.1466,1.029,0.7664,0.5892,0.8633,1.077,0.6192,1.0553,0.1697,0.6731,0.0694,0.7702,0.8861,0.2885,0.5301,0.4091,0.7056,0.7413,0.3266,0.7802,0.6253,0.5924,1.1545,0.9887,1.0629,0.6905,0.1352,0.2199,0.7905,0.8377,0.4135,1.1123,0.5082,0.8092,0.4149,0.4966,Control
H02,0.1204,1.3866,0.7763,0.1959,0.2496,0.9312,0.4656,0.3892,0.1176,0.3889,1.0364,0.8826,0.8447,1.086,0.7196,0.6144,0.486,0.3419,0.413,0.6866,0.5587,0.4703,0.5987,0.1184,1.1028,0.8666,0.2628,-0.0388,0.7261,0.6911,1.4048,0.6415,0.4948,0.4611,0.312,0.3474,0.5356,-0.0142,0.338,-0.0102,1.1874,1.1671,0.5282,0.6148,0.9336,0.7346,0.1652,1.1549,0.5708,0.7316,1.0111,1.3668,0.851,1.0968,0.4046,0.1465,0.3559,0.8345,1.3119,0.3704,0.4897,0.6181,0.5518,0.8165,0.354,0.7709,0.6367,0.8254,1.1058,1.4345,0.5473,0.729,0.2776,0.2237,1.3337,0.5803,0.4261,1.2489,0.2377,1.0189,0.7267,0.5081,Control
H03,0.0355,1.2819,0.69,0.0616,0.4489,0.9104,0.5278,0.5009,0.0507,0.4797,1.1064,1.1072,0.9582,1.1492,0.703,0.5083,0.4697,0.2057,0.4511,0.7486,0.487,0.4315,0.823,0.1735,1.03,0.7942,0.2185,0.1474,0.81,0.5391,1.1309,0.8281,0.1645,0.363,0.1667,0.3517,0.9397,-0.105,0.2715,-0.0927,1.1424,0.9973,0.6333,0.6742,1.1238,0.7265,0.1811,1.1629,0.6976,0.7155,0.9926,1.3469,0.664,1.0701,0.4306,0.4029,0.1022,0.7693,1.3685,0.3964,0.6587,0.5453,0.6029,0.7495,0.2807,0.8545,0.6833,0.716,1.3681,1.3716,0.978,0.8374,0.1847,0.1906,0.9826,1.0535,0.0583,1.1363,0.3154,0.7854,0.6116,0.6903,Control
H04,0.2019,1.6845,1.082,0.0751,0.5444,1.0762,0.8365,0.6175,0.2159,0.7408,1.3566,1.4227,1.1276,1.4935,0.9116,0.8432,0.9021,0.3121,0.7201,0.7563,1.2623,0.5047,1.2384,0.3057,1.4347,0.9182,0.5248,0.0443,0.9814,0.8456,1.4233,1.1738,0.4357,1.0692,0.3349,0.523,1.3543,-0.0834,0.3025,-0.1565,1.5139,1.072,0.7475,0.8012,1.1354,1.256,0.5594,1.5818,0.8618,0.9876,1.0664,1.5582,1.0242,1.3973,0.7166,0.4901,0.4013,1.0601,1.9512,0.7445,0.9962,0.6358,1.1567,1.4351,0.5083,0.866,1.1212,0.938,1.6854,2.1272,1.2624,1.1442,0.4764,0.475,1.6255,1.1571,0.0779,1.0868,0.6052,1.0287,1.2494,0.9005,Control
H06,0.1629,1.2874,0.7693,0.2255,0.379,0.9632,0.6717,0.3777,0.1204,0.4577,0.8381,1.051,0.8298,0.9517,0.7109,0.5847,0.7033,0.3962,0.5926,0.5527,0.6303,0.4732,0.5744,0.1297,1.0624,0.7582,0.2531,0.2658,0.9436,0.62,1.2584,0.8651,0.4536,0.3946,0.2673,0.3045,0.7147,-0.0223,0.3517,-0.1622,1.1475,1.058,0.6628,0.5599,0.9471,0.6839,0.2062,1.0835,0.7468,0.7874,0.9184,1.1621,0.5487,1.12,0.4812,0.6817,0.3938,0.7856,1.2558,0.4313,0.6598,0.5863,0.6804,0.7787,0.3243,0.894,0.842,0.6541,1.2517,1.3054,0.7508,0.7156,0.0513,0.3735,1.2287,0.6798,0.5594,1.069,0.3744,0.8763,0.5065,0.6158,Control
H07,0.2698,1.8903,1.0612,0.0194,0.4222,1.1417,1.0027,0.6644,0.2445,0.9509,1.1646,1.5223,1.4835,1.4505,1.0825,0.8584,0.9544,0.2263,0.6153,0.9873,0.976,0.5492,1.2251,0.3343,1.3015,0.8624,0.7088,0.2017,1.3082,0.7718,1.2851,1.1486,0.3584,0.8094,0.2193,0.5122,1.3876,-0.0771,0.3482,-0.3273,1.7766,1.0032,0.7015,0.9077,1.1621,1.3113,0.5028,2.037,0.8343,1.1336,0.9398,1.3894,0.8841,1.3419,0.9356,0.5641,0.1949,0.8469,1.9355,0.5161,1.2954,0.6949,1.0066,1.7573,0.5269,0.9662,1.1439,1.0493,1.8617,2.0593,1.1035,1.1473,0.3979,0.4346,1.647,1.0231,0.1033,1.3682,0.7913,0.7264,1.2141,1.1631,BRCACancer
H08,-0.0554,1.2758,0.6156,0.1575,0.2815,0.8401,0.4348,0.4574,0.1451,0.4974,1.102,0.9096,0.9361,1.2365,0.7656,0.6631,0.615,0.2123,0.48,0.6565,0.4947,0.7056,0.669,0.1916,1.0653,0.6197,0.2133,0.0306,0.958,0.494,1.1893,0.7709,0.1589,0.5256,0.1966,0.2772,0.7145,-0.1428,0.2942,-0.0045,0.8671,0.9407,0.474,0.6159,0.8583,0.5312,0.1498,0.992,0.6581,0.8696,0.9761,1.1887,0.6507,1.1994,0.4536,0.3782,0.0458,0.668,1.5012,0.493,0.7983,0.6464,0.5296,0.9078,0.2341,0.8663,0.7693,0.985,1.3814,1.4219,0.5298,0.5488,0.198,0.1567,1.9103,0.5181,0.2474,1.1542,0.3114,0.6196,0.8929,0.5804,BRCACancer
H09,-0.0103,1.0173,0.66,0.2057,0.3459,0.5804,0.8222,0.5512,0.0784,0.7122,0.9241,0.6087,1.1679,1.3534,0.6885,0.5258,0.7283,0.1718,0.198,0.7749,0.5141,0.589,0.9592,0.2489,0.6942,0.6285,0.3132,0.0841,0.6454,0.5106,0.7582,0.881,0.1818,0.115,0.1376,0.5584,0.6406,-0.1641,0.2341,-0.0894,0.8888,1.045,0.5115,0.689,0.8587,0.7646,0.372,0.8198,0.5646,1.042,0.6629,0.9086,0.5347,0.7064,0.5549,0.2039,0.1141,0.5223,1.3836,0.3739,0.7856,0.5674,0.4054,0.8875,0.3538,0.5618,0.5005,0.8121,1.7061,1.4533,0.6816,0.7576,0.1334,0.0261,1.096,0.6302,0.2099,0.6919,0.4425,0.3854,0.6969,0.618,BRCACancer
