@relation data

@attribute id string
@attribute 6559 numeric
@attribute 11254 numeric
@attribute 6558 numeric
@attribute 6557 numeric
@attribute 6519 numeric
@attribute 10991 numeric
@attribute 283652 numeric
@attribute 54716 numeric
@attribute 23657 numeric
@attribute 56301 numeric
@attribute 8671 numeric
@attribute 6512 numeric
@attribute 57030 numeric
@attribute 65010 numeric
@attribute 6522 numeric
@attribute 6521 numeric
@attribute 6520 numeric
@attribute 6565 numeric
@attribute 9498 numeric
@attribute 206358 numeric
@attribute 57282 numeric
@attribute 8501 numeric
@attribute 6564 numeric
@attribute 9497 numeric
@attribute 84679 numeric
@attribute 6560 numeric
@attribute 6549 numeric
@attribute 115019 numeric
@attribute 121260 numeric
@attribute 57835 numeric
@attribute 6546 numeric
@attribute 6509 numeric
@attribute 389015 numeric
@attribute 6548 numeric
@attribute 6547 numeric
@attribute 6505 numeric
@attribute 142680 numeric
@attribute 6506 numeric
@attribute 160728 numeric
@attribute 6507 numeric
@attribute 10861 numeric
@attribute 5172 numeric
@attribute 6508 numeric
@attribute 9056 numeric
@attribute 6511 numeric
@attribute 140679 numeric
@attribute 9057 numeric
@attribute 6510 numeric
@attribute 10479 numeric
@attribute 1811 numeric
@attribute 6553 numeric
@attribute 10723 numeric
@attribute 285195 numeric
@attribute 23315 numeric
@attribute 6550 numeric
@attribute 117247 numeric
@attribute 246213 numeric
@attribute 153201 numeric
@attribute 55117 numeric
@attribute 6539 numeric
@attribute 83697 numeric
@attribute 84889 numeric
@attribute 6543 numeric
@attribute 6542 numeric
@attribute 6541 numeric
@attribute 57468 numeric
@attribute 51296 numeric
@attribute 11136 numeric
@attribute 80024 numeric
@attribute 340024 numeric
@attribute 10568 numeric
@attribute 23428 numeric
@attribute 8140 numeric
@attribute 92745 numeric
@attribute 57419 numeric
@attribute 348932 numeric
@attribute 6568 numeric
@attribute 6569 numeric
@attribute 26503 numeric
@attribute 115111 numeric
@attribute 81539 numeric
@attribute 25769 numeric
@attribute 9990 numeric
@attribute 124935 numeric
@attribute 6528 numeric
@attribute 54407 numeric
@attribute 57084 numeric
@attribute 9187 numeric
@attribute 6533 numeric
@attribute 123041 numeric
@attribute 6574 numeric
@attribute 6575 numeric
@attribute 1836 numeric
@attribute Class {Control,BRCACancer}

@data
E01,0.0675,-0.1157,0.3595,-0.1361,-0.0549,-0.0438,0.0013,0.1093,-0.0311,0.1671,-0.009,0.0619,-0.038,0.3486,0.334,0.0019,0.9054,0.1727,0.0032,0.2004,-0.0127,0.1322,-0.0808,0.7901,0.1711,0.3654,-0.0784,-0.0451,0.7976,0.0317,0.2283,0.215,-0.0528,0.4155,-0.1084,0.0264,0.197,-0.0666,-0.0687,0.0057,0.0919,0.0296,0.066,2.0079,0.0014,-0.1786,0.8243,0.5684,1.0272,-0.0204,-0.0277,0.4036,0.135,0.4375,0.0405,0.0777,-0.0919,-0.1037,-0.093,0.1244,-0.0294,-0.1025,-0.078,-0.0799,0.2632,-0.0734,0.9849,-0.0401,0.6952,0.014,0.0228,-0.0623,0.3543,0.2268,-0.0199,0.0805,-0.0642,0.1012,0.6115,-0.0946,1.8033,-0.0499,0.9159,0.5461,-0.0202,2.3761,-0.055,-0.0047,0.4625,0.1255,1.5223,0.3245,0.3757,BRCACancer
E02,0.0688,-0.1527,0.701,-0.1156,0.0639,-0.0224,-0.0546,0.0588,0.0573,0.1986,0.078,0.1453,-1e-04,0.4204,0.4838,0.2778,0.9506,0.424,0.0651,0.2993,0.2257,0.2201,-0.0969,1.1786,0.2963,0.4532,-0.0768,-0.1232,0.8622,0.1115,0.2368,0.3585,-0.0723,0.6172,-0.0473,-0.0301,0.1721,-0.0605,-0.0516,0.0104,0.0946,0.0588,0.0475,1.566,-0.0207,-0.0211,1.132,0.6458,1.153,-0.0438,0.0358,0.5918,0.2227,0.523,-0.0018,0.3222,-0.1062,-0.0901,-0.1315,0.1206,-0.0351,-0.114,-0.0038,-0.0836,0.3139,-0.0875,0.9708,-0.0883,0.9122,0.036,-0.0443,-0.0168,0.5555,0.4304,0.0803,0.0011,-0.0147,0.1054,0.9875,-0.111,1.8894,-0.0714,1.1775,0.5749,0.0721,2.6009,-0.0667,0.0257,0.5682,0.1738,1.5777,0.4123,0.749,Control
E03,0.0464,-0.1135,0.4967,-0.1002,-0.0097,-0.0247,-0.0778,0.076,3e-04,0.2596,0.0081,0.0615,0.0505,0.377,0.5468,0.4141,1.0931,0.2747,0.097,0.2896,0.0276,0.2976,-0.0682,0.7348,0.3228,0.5474,-0.075,-0.1124,0.9498,0.0571,0.2179,0.1971,-0.0866,0.551,-0.0302,-0.0569,0.2557,-0.0762,-0.0163,-0.0153,0.0981,0.0626,0.0635,2.17,0.0517,-0.1728,1.0402,0.7723,1.2034,-0.099,0.0071,0.6205,0.1155,0.5112,0.074,0.1981,-0.093,-0.074,-0.0362,0.2331,-0.0356,-0.0915,-0.0082,-0.0806,0.3325,-0.0475,1.4196,-0.0666,1.0129,0.1511,-0.0156,0.1849,0.5752,0.3549,0.1501,0.0478,-0.0743,0.0924,0.7877,-0.0825,1.9284,-0.0674,1.2308,0.7101,0.0851,2.8973,-0.0962,0.013,0.4853,0.354,1.3302,0.4456,0.5948,Control
E04,0.0791,-0.1036,0.6618,-0.1197,0.0122,0.0242,-0.0531,0.0885,0.0346,0.294,0.0673,0.1676,0.0457,0.6093,0.5938,0.1784,0.99,0.4883,0.1193,0.3026,0.0724,0.3446,-0.0284,1.0748,0.3384,0.6646,-0.0683,-0.1572,0.9624,0.1573,0.2682,0.3206,-0.0228,0.65,0.0091,-0.0527,0.2925,-0.1159,-0.0318,-0.0255,0.1358,0.0695,0.1769,1.8096,-0.0249,-0.015,1.4272,0.6714,1.1345,-0.0893,-0.0173,0.5674,0.1409,0.642,0.0965,0.1964,-0.0948,-0.0702,-0.0726,0.1963,-0.0658,-0.1096,0.0419,-0.0914,0.456,-0.1043,1.1796,0.032,1.2655,0.0889,0.0118,-0.008,0.6854,0.3799,0.0986,0.0986,-0.0418,0.1,0.9549,-0.1228,1.9373,-0.0291,1.2901,0.6787,0.1168,2.7009,-0.086,0.0513,0.6094,0.3021,1.7141,0.5031,0.7413,Control
E05,0.0246,-0.3048,0.662,-0.1758,0.0309,0.0709,-0.118,0.1949,0.0702,0.2668,0.073,0.2162,0.0306,0.3936,0.3302,2.4742,0.67,0.3228,-0.0313,0.2418,0.0741,0.1871,-0.1251,1.1299,0.198,0.3997,-0.1587,-0.0255,0.7226,0.1323,0.2222,0.1832,0.0556,0.5065,-0.1054,-0.059,0.1492,-0.118,-0.1759,0.0152,0.0534,0.0693,0.1043,1.1077,-0.0961,-0.1878,1.0313,0.7132,0.9594,-0.0904,0.0657,0.6191,0.2298,0.4795,-0.0105,0.3166,-0.1378,8e-04,-0.193,0.0484,0.0237,-0.0543,1e-04,-0.0118,0.3333,-0.1136,0.6458,-0.0651,0.7679,0.0754,0.0592,-0.0231,0.6117,0.4417,0.0708,0.1291,-0.093,0.2754,0.7837,-0.1411,1.8781,-0.0688,1.0726,0.3621,-0.0268,2.5582,-0.1124,-0.0439,0.4994,-3e-04,1.4369,0.4041,0.6558,Control
E06,0.0586,-0.3226,0.3904,-0.2041,-0.0929,0.1042,-0.2009,0.2,0.0662,0.0787,0.0097,0.238,-0.0917,0.4787,0.1887,0.3552,0.5181,0.4352,0.0466,0.4622,-0.1478,0.0584,-0.1479,0.8477,0.1372,0.3509,-0.0508,-0.0017,0.8146,0.0865,0.5544,0.3026,0.042,0.3981,-0.0819,-0.0864,0.1143,-0.0421,-0.1636,0.0721,0.0661,0.025,0.024,1.8364,-0.0703,-0.1352,0.6908,0.4739,0.7562,0.085,0.0712,0.5713,0.2609,0.4179,-0.0903,0.0643,-0.201,-0.0116,-0.194,0.1568,0.0532,-0.074,-0.0878,0.0251,0.1757,-0.1256,0.93,-0.1073,0.5765,0.1405,0.0486,0.0101,0.2566,0.1139,-0.0175,0.1464,-0.1042,0.2829,0.5923,-0.0368,1.2938,0.015,0.8942,0.5538,-0.1451,2.173,-0.1334,0.0125,0.67,0.1428,1.5829,0.2942,0.4067,BRCACancer
E07,0.0711,-0.149,0.4836,-0.1301,0.0147,0.0393,-0.0222,0.0985,0.0442,0.2023,0.0426,0.1027,0.0521,0.5203,0.538,0.3263,0.9455,0.4356,0.1337,0.4776,-0.0444,0.2314,-0.1118,0.8679,0.2714,0.5222,-0.1072,-0.0644,0.9548,0.1091,0.2901,0.2832,-0.0616,0.736,-0.0142,-0.0907,0.2089,-0.0799,-0.0584,0.0025,0.0949,0.0888,0.0659,1.9506,-0.0094,-0.1157,1.0607,0.7021,0.9412,-0.0665,2e-04,0.5857,0.1572,0.5073,0.0511,0.1012,-0.1291,-0.0433,-0.129,0.1731,-0.0286,-0.1215,0.0301,-0.0961,0.3517,-0.033,1.2682,-0.0904,0.8692,0.0598,-0.0182,-0.0056,0.7538,0.3103,0.1535,-7e-04,-0.0536,0.0625,0.8152,-0.1167,1.7734,-0.0396,1.2549,0.6824,0.0578,2.7324,-0.071,-0.0112,0.6776,0.2463,1.6278,0.4066,0.6013,BRCACancer
E08,0.0506,-0.1624,0.5479,-0.1046,0.0312,-0.0342,-0.0587,0.0391,-7e-04,0.1697,0.008,0.0922,-0.0035,0.449,0.4695,0.1877,1.0505,0.2756,0.1318,0.469,-0.0476,0.2478,-0.0892,0.9455,0.2725,0.5519,-0.1075,-0.1712,1.0682,0.0317,0.2728,0.3494,-0.076,0.5611,-0.0659,-0.0501,0.1919,-0.1263,-0.0513,-0.0112,0.0778,0.0158,0.0038,1.9692,0.033,-0.0372,1.2543,0.867,1.2135,-0.0012,0.0054,0.6974,0.1751,0.5668,0.0289,0.2192,-0.1234,-0.0584,-0.0916,0.2426,-0.0664,-0.0647,-0.0067,-0.055,0.3995,-0.0888,1.2724,-0.1001,1.0618,0.0603,0.0051,-0.0518,0.5733,0.3087,0.0505,0.0844,-0.0085,0.0394,0.8532,-0.065,1.936,-0.0253,1.2347,0.7588,0.0614,2.8159,-0.102,4e-04,0.5577,0.2942,1.6574,0.424,0.7774,Control
E09,0.0781,-0.1155,0.5322,-0.1264,0.0088,-0.0538,-0.02,0.082,0.122,0.3358,0.0795,0.1834,-7e-04,0.4139,0.4082,0.2278,0.9493,0.3032,0.1043,0.3454,-0.0558,0.2399,-0.1047,0.936,0.2634,0.4475,-0.0784,-0.1054,0.9468,0.0675,0.1853,0.1776,-0.066,0.6503,-0.0461,-0.0853,0.2663,-0.0776,-0.1075,0.0022,0.1627,0.0366,0.1144,2.2802,-0.0432,-0.0809,1.149,0.7691,1.1081,-0.0472,0.0408,0.5058,0.1634,0.5162,0.062,0.1541,-0.1817,-0.0749,-0.0853,0.2019,-0.0056,-0.1398,0.0442,-7e-04,0.4168,-0.0659,1.2293,-0.0978,0.9984,0.0862,-0.0046,0.0198,0.5323,0.3616,0.1582,0.0792,-0.0552,0.1178,0.8384,-0.1239,1.8255,-0.0756,1.11,0.6306,0.0965,2.8669,-0.102,0.0472,0.5879,0.2877,1.5177,0.4505,0.58,BRCACancer
E10,-0.0185,-0.2162,0.7742,-0.1587,-0.0648,-0.0051,-0.1489,0.1487,0.0763,0.2292,0.1043,0.1596,-0.0843,0.4834,0.4715,0.8315,0.9405,0.6181,0.1892,0.521,0.181,0.1987,-0.1615,1.183,0.3735,0.5591,-0.1222,-0.0793,1.1931,0.144,0.3911,0.4807,-0.0802,0.6269,-0.1084,-0.0912,0.1816,-0.1424,-0.067,0.0343,0.1121,0.0306,0.1074,1.9385,-0.0012,-0.047,1.1875,0.8451,1.2372,-0.0337,0.0613,0.5766,0.2713,0.6741,0.0165,0.1403,-0.1731,-0.0611,-0.1421,0.2398,-0.0148,-0.1301,0.0298,-0.0601,0.4683,-0.1119,1.2252,-0.1122,0.8554,0.1049,0.0096,-0.0312,0.5178,0.3936,0.0395,0.1178,-0.0622,0.1257,0.9571,-0.1325,1.9128,-0.0417,1.3208,0.746,-0.0225,2.7833,-0.0803,0.0694,0.7727,0.3365,1.8307,0.5106,0.8487,BRCACancer
E11,0.0986,-0.0894,0.5288,-0.122,-0.0078,0.0939,-0.0772,0.1615,-0.0375,0.2631,-0.0386,0.2192,0.0092,0.3241,0.3058,0.4235,0.7747,0.1852,-0.0017,0.2381,0.0355,0.2298,-0.0889,0.861,0.1779,0.407,-0.0908,-0.0423,0.8142,0.0639,0.1207,0.1508,-0.0776,0.5103,-0.036,-0.0251,0.1975,-0.0884,-0.0481,-0.0288,0.0905,-0.001,0.0604,1.5318,-0.0455,-0.064,1.0234,0.4646,1.073,-0.0453,0.0758,0.4011,0.0974,0.4285,0.0249,0.1332,-0.1354,-0.0728,-0.127,0.0629,0.0098,-0.1163,0.0137,-0.1012,0.2753,-0.0713,0.8432,-0.0922,0.7457,0.1253,0.0261,0.0102,0.3661,0.2748,0.0734,0.0748,-0.1108,0.1594,0.7677,-0.1348,1.8347,-0.0248,1.0339,0.5304,0.0166,2.699,-0.1203,-0.0037,0.5008,0.1806,1.3087,0.3321,0.5869,Control
E12,0.0796,-0.1995,0.3612,-0.0877,-0.091,-0.1356,-0.077,0.0249,-0.0416,0.1814,0.0233,0.1113,-0.0393,0.2156,0.2084,-0.0106,0.7048,0.132,0.0885,0.1272,0.0687,0.1488,-0.0315,0.5822,0.1874,0.3102,-0.073,-0.0841,0.7184,0.0408,0.1496,0.1706,-0.0399,0.3192,-0.0121,-0.0227,0.1388,-0.0082,-0.0208,0.0147,-0.069,0.0513,-0.0696,1.7207,-0.0687,-0.2048,0.6486,0.4279,0.8205,-0.0665,0.0049,0.4129,0.1489,0.34,-0.148,0.0732,-0.0945,-0.0077,-0.0294,0.0509,-0.0423,-0.0408,-0.0523,-0.0622,0.2326,-0.0266,0.8619,-0.0699,0.5387,-0.0845,-0.0261,0.0858,0.2164,0.2055,0.0534,-0.0337,-0.1065,0.0269,0.553,-0.0869,1.6155,0.0096,0.7366,0.4329,-0.1321,2.2449,-0.1635,0.0318,0.3633,0.0572,1.2175,0.2388,0.3368,BRCACancer
F01,0.0609,-0.2342,0.6296,-0.1811,-0.0199,-0.0227,-0.0268,0.1257,0.003,0.208,0.0197,0.1148,-0.0259,0.5126,0.4377,0.1447,1.0797,0.674,0.1146,0.3618,0.063,0.25,-0.1366,1.13,0.3858,0.6493,-0.1537,-0.1521,0.9766,0.1746,0.3958,0.2373,-0.0706,0.5637,-0.1052,-0.1123,0.0998,-0.1384,-0.1211,-0.0385,0.1106,-0.0123,0.0413,1.7642,-0.0924,-0.134,1.4751,0.6546,1.252,-0.1042,0.0661,0.4628,0.2698,0.741,-0.0069,0.2921,-0.1133,-0.0867,-0.1477,0.1922,-0.0025,-0.1769,-0.0487,-0.1343,0.4768,-0.1124,1.1934,-0.1006,1.1332,0.1343,-0.0111,0.0038,0.5389,0.482,-0.0028,0.1403,-0.1116,0.1598,0.8361,-0.1762,2.05,-0.0827,1.5075,0.7625,0.0463,2.7262,-0.1547,0.1038,0.6261,0.3601,1.54,0.5373,0.6076,Control
F02,0.0437,-0.1758,0.725,-0.1553,0.0148,-0.0154,-0.0665,0.1518,-0.0294,0.2307,0.0526,0.1456,-0.0423,0.5757,0.5579,0.2983,1.1062,0.5949,0.1652,0.5314,-0.0664,0.3409,-0.0595,1.1609,0.3814,0.6643,-0.1177,-0.0922,1.0346,0.1267,0.3596,0.3005,-0.0601,0.5879,-0.1111,-0.1116,0.2527,-0.1506,-0.0901,-0.0158,0.122,0.0731,0.1343,1.9683,0.0072,-0.0901,1.4083,0.7551,1.2838,-0.093,0.0695,0.9449,0.185,0.628,0.087,0.1875,-0.1758,-0.0914,-0.1491,0.2885,0.0402,-0.1884,-0.0465,-0.0859,0.4397,-0.0805,1.3139,-0.0257,1.1674,0.0682,0.0019,0.0188,0.6067,0.4315,0.0193,0.0355,-0.0878,0.0711,0.9139,-0.12,1.957,-0.0623,1.3432,0.772,0.1048,2.8168,-0.0836,0.0461,0.6423,0.3508,1.6941,0.5372,0.8348,Control
F03,0.0845,-0.2017,0.6168,-0.1817,-0.0296,-0.0675,-0.044,0.2047,0.0565,0.2365,0.1015,0.2582,0.0242,0.4899,0.4421,0.4406,1.0765,0.4077,0.095,0.3879,0.1587,0.3132,-0.1183,0.9235,0.216,0.4902,-0.1348,-0.1343,0.9798,0.0548,0.2581,0.2987,-0.0215,0.549,-0.1203,-0.0655,0.1697,-0.049,-0.0161,-0.0018,0.1316,0.0712,-0.0039,2.0309,-0.0692,-0.0087,0.8446,0.6382,1.1782,-0.0692,0.0276,0.4084,0.2061,0.5279,-0.0012,0.1543,-0.1349,-0.0649,-0.1087,0.2763,-0.0045,-0.115,-0.0807,-0.032,0.33,-0.1325,1.2217,-0.1022,0.8202,0.1458,0.069,-0.0386,0.6598,0.3737,0.0423,0.1538,-0.061,0.2313,0.8099,-0.1743,1.6212,-0.0643,1.1576,0.6504,0.029,2.6317,-0.1459,0.0231,0.5837,0.2765,1.4095,0.4336,0.6444,Control
F04,0.0698,-0.239,0.508,-0.1717,-0.0684,-0.026,-0.0667,0.1057,7e-04,0.1837,0.0456,0.2077,-0.0033,0.4176,0.2782,0.0892,0.8936,0.6052,0.143,0.5272,-0.1005,0.2125,-0.1487,1.0414,0.329,0.5983,-0.1604,-0.0805,1.2679,0.1028,0.5882,0.1777,-0.0299,0.4538,-0.0733,-0.0555,0.0774,-0.0886,-0.1049,-0.0138,0.0672,0.0094,0.0416,1.9593,-0.074,-0.1467,1.2614,0.53,1.0721,-0.0976,0.1072,0.3072,0.2962,0.7826,-0.1081,0.1168,-0.2285,-0.0486,-0.1837,0.237,0.0605,-0.1746,-0.0684,-0.0815,0.3424,-0.1102,1.1742,-0.11,0.8969,0.1091,-0.024,-0.0519,0.4733,0.2865,0.0568,0.0797,-0.1389,0.163,0.6633,-0.1849,2.0786,0.0134,1.3798,0.7234,-0.0428,2.9322,-0.1252,0.0485,0.6939,0.3893,1.779,0.546,0.5117,Control
F05,0.0933,-0.2059,0.5881,-0.1605,-0.0062,0.0427,-0.0131,0.1454,0.0144,0.2303,0.0395,0.1713,0.0019,0.4531,0.4102,0.0686,1.0562,0.4228,0.1142,0.4169,0.1254,0.2534,-0.0814,1.0063,0.2282,0.5313,-0.0983,-0.0614,0.9277,0.092,0.2371,0.2478,-0.0467,0.6198,-0.0523,-0.0802,0.2568,-0.1125,-0.0813,-0.0103,0.0965,0.0647,0.0833,2.0092,-0.0405,-0.0223,1.132,0.582,1.1896,-0.0546,0.1026,0.3859,0.1811,0.5829,-0.0174,0.1903,-0.135,-0.0662,-0.1126,0.2088,0.0585,-0.1105,0.045,-0.0436,0.398,-0.0613,1.1252,-0.0853,1.0048,0.1318,0.0319,0.1344,0.4976,0.4037,0.1672,0.1011,-0.0783,0.167,0.8298,-0.1076,1.8168,-0.0267,1.1518,0.7079,0.0621,2.5672,-0.0619,0.0194,0.6434,0.2656,1.6196,0.5084,0.5998,Control
F06,0.0527,-0.1619,0.4505,-0.2043,0.0291,-0.001,-0.046,0.1834,0.0167,0.2781,0.0246,0.2003,-0.0732,0.4114,0.3194,0.6541,0.9856,0.4458,-0.0312,0.2773,-0.0071,0.1514,-0.0831,0.7757,0.1898,0.4494,-0.1394,-0.1115,0.6874,0.0128,0.3782,0.2739,-0.0619,0.607,-0.082,-0.1408,0.1592,-0.1426,-0.1067,-4e-04,0.1107,0.0366,0.048,2.1835,-0.0623,-0.0402,0.6479,0.6237,0.8997,-0.0879,0.0955,0.4507,0.233,0.3711,0.0375,0.1672,-0.2053,-0.0614,-0.1378,0.2382,-0.0101,-0.0778,-0.0098,-0.0267,0.264,-0.124,1.0388,-0.1397,0.7079,0.0821,-9e-04,-0.0233,0.4823,0.3507,0.1561,0.158,-0.0116,0.1575,0.6994,-0.0875,1.3887,-0.0256,1.0642,0.7278,0.0076,2.3002,-0.0958,-0.0307,0.5076,0.2129,1.1705,0.3366,0.431,Control
F07,0.0555,-0.2039,0.6253,-0.1599,-0.0649,-0.0515,-0.0342,0.071,-0.0402,0.2488,0.048,0.12,-0.003,0.3828,0.3598,0.1002,0.9946,0.7621,0.0933,0.4507,0.184,0.2805,-0.0866,1.2665,0.4219,0.4803,-0.1197,-0.1223,0.935,0.1587,0.5529,0.2125,-0.0688,0.5165,-0.0767,-0.0939,0.1543,-0.0748,-0.062,-0.0324,0.0529,0.0548,0.0625,1.2986,-0.0744,-0.0219,1.3517,0.5104,1.082,-0.0827,0.0932,0.6856,0.2843,0.6388,0.0212,0.3412,-0.2081,-0.1536,-0.1668,0.1264,-0.0417,-0.1217,0.0248,-0.1399,0.408,-0.0509,0.992,-0.0668,0.9749,0.0609,-0.0196,0.0129,0.5126,0.2658,0.0691,-0.0337,-0.0994,0.1018,0.7397,-0.1441,2.2031,-0.0488,1.407,0.6108,0.1446,2.5889,-0.0488,0.0624,0.6683,0.3011,1.602,0.5379,0.5611,Control
F09,0.1424,-0.1413,0.7383,-0.147,-0.0025,-0.065,-0.0441,0.0506,0.0724,0.2884,0.0035,0.099,0.006,0.7478,0.6494,0.0879,1.3408,0.5725,0.2032,0.6302,0.2897,0.369,-0.1163,1.0217,0.3139,0.7209,-0.184,-0.138,1.084,0.1074,0.4151,0.3035,-0.0961,0.6724,-0.0383,-0.0739,0.155,-0.1164,-0.0474,-0.0084,0.1391,-0.0148,0.1215,2.212,-0.0455,0.1255,1.2798,0.9984,1.4375,-0.1046,0.0894,0.7633,0.2081,0.6809,0.0334,0.2721,-0.1215,-0.1443,-0.097,0.3949,-0.03,-0.1371,0.0261,-0.1314,0.5043,-0.0637,1.5906,-0.0399,1.1999,0.0681,-0.0341,0.1202,0.6437,0.4546,0.0451,0.0334,-0.127,0.1201,1.0027,-0.1586,1.7581,-0.0164,1.3561,0.8992,0.1778,2.7208,-0.0671,0.104,0.688,0.5628,1.7349,0.5718,0.8085,Control
F10,0.0351,-0.1409,0.6856,-0.1386,-0.0126,-0.036,-0.0695,0.127,-7e-04,0.2251,0.0803,0.1134,0.0042,0.6487,0.6498,0.1748,1.1512,0.6678,0.2101,0.5975,0.079,0.3256,-0.0853,1.212,0.3831,0.6893,-0.1091,-0.0994,1.0559,0.1314,0.5577,0.4272,-0.0854,0.6867,-0.0678,-0.0668,0.213,-0.1057,-0.0682,0.0143,0.0857,-0.0033,0.0819,2.1523,-0.0462,0.0072,1.2403,0.891,1.2647,-0.089,0.0917,0.6986,0.2836,0.6549,0.0028,0.204,-0.1029,-0.1052,-0.0998,0.491,-0.0071,-0.1676,-0.0108,-0.1051,0.4536,-0.0567,1.5093,-0.0101,1.1294,0.0787,-0.0045,0.1098,0.5678,0.3705,0.0888,0.037,-0.1049,0.0457,0.9502,-0.0982,1.8391,-0.0367,1.4507,0.849,0.094,2.7679,-0.0875,0.0333,0.7913,0.4842,1.8566,0.5401,0.8603,Control
F11,0.0773,-0.1798,0.5189,-0.1321,-0.0056,-0.0024,-0.0186,0.1798,0.0474,0.2497,0.0068,0.2085,-0.0015,0.5474,0.5429,0.7191,1.0857,0.2249,0.0756,0.4474,-0.0454,0.293,-0.1152,0.788,0.2203,0.597,-0.0948,-0.1098,0.9316,0.0548,0.2851,0.2556,-0.0071,0.538,-0.1003,-0.0905,0.3195,-0.0782,-0.0821,0.0069,0.0453,0.0182,0.1061,2.3106,-0.0353,-0.1112,1.0409,0.7783,1.3608,-0.0229,0.0213,0.4901,0.1501,0.5295,0.0811,0.1063,-0.1267,-0.0831,-0.0872,0.3181,-0.0326,-0.1756,0.0331,-0.0779,0.2984,-0.0878,1.386,-0.0013,1.0098,0.1253,0.0425,-0.0488,0.5031,0.3705,0.0252,0.1113,-0.0469,0.1461,0.7852,-0.1131,1.6437,-0.05,1.2964,0.8061,0.0086,2.973,-0.1205,-0.0201,0.5619,0.4348,1.337,0.4474,0.5745,Control
F12,0.0027,-0.258,0.6358,-0.1725,-0.0493,-0.1273,-0.0665,0.0745,-0.0039,0.1897,0.1004,0.1215,0.0159,0.4546,0.385,-0.0261,0.9312,0.9435,0.1436,0.6115,0.0427,0.1652,-0.165,1.1966,0.3015,0.524,-0.1556,-0.1531,1.1463,0.0942,1.0546,0.3067,-0.0507,0.487,-0.103,-0.1127,0.0566,-0.139,-0.1412,-0.018,0.0216,0.0143,-0.0047,2.0291,-0.1598,-0.1252,1.055,0.4441,1.1127,-0.0166,-0.0304,0.3929,0.4485,0.6191,-0.1015,0.1368,-0.1291,-0.0815,-0.1766,0.2181,-0.0146,-0.14,-0.1158,-0.116,0.3201,-0.1542,1.0091,-0.1252,0.7621,0.0273,-0.0625,0.0188,0.4362,0.3244,-0.0262,0.0614,-0.1338,0.1385,0.7575,-0.1328,1.8774,-0.0877,1.4264,0.7297,-0.0054,2.7191,-0.1145,0.0707,0.848,0.2842,1.815,0.5043,0.5681,Control
G01,0.0777,-0.2315,0.5014,-0.1678,-0.1188,-0.0236,-0.047,0.1639,0.0506,0.23,-0.053,0.1254,0.0854,0.4015,0.3963,0.0476,0.7663,0.62,0.1352,0.501,-0.0482,0.1698,-0.0587,0.8,0.2256,0.4531,-0.1853,-0.0666,0.996,0.0016,0.581,0.3174,-0.0558,0.5477,-0.0775,-0.0592,0.1333,-0.1222,-0.1184,-0.0088,0.0286,-0.0154,0.0626,2.145,-0.0692,0.0386,0.8699,0.8722,0.9462,-0.1379,0.0262,0.5181,0.2653,0.4845,-0.0584,0.0846,-0.1803,-0.1057,-0.1966,0.278,-0.0386,-0.0426,0.0543,-0.0844,0.2646,-0.0947,1.3716,-0.037,0.8109,0.0438,-0.0216,-0.0184,0.4881,0.1917,0.065,-0.0085,-0.1543,0.1856,0.7603,-0.1554,1.4235,-0.0402,1.2318,0.7504,-0.0285,2.6161,-0.0659,0.0296,0.7129,0.3662,1.4363,0.3736,0.578,Control
G02,0.0834,-0.1303,0.4651,-0.1397,-0.0566,0.0361,-0.011,0.1264,0.0126,0.3244,-0.0172,0.1126,0.0103,0.4392,0.387,0.0455,0.8537,0.3864,0.0356,0.3227,0.0799,0.1895,-0.0442,0.6956,0.1794,0.4173,-0.1089,-0.1062,0.7346,0.0091,0.2702,0.2453,-0.0356,0.5297,-0.0273,-0.0898,0.2293,-0.0667,-0.0117,-0.019,0.0855,0.0622,0.0793,1.9333,0.0242,-0.0858,0.8592,0.6002,0.7927,-0.0161,0.017,0.3452,0.1545,0.4723,0.032,0.1199,-0.1199,-0.0834,-0.0901,0.1807,-0.0334,-0.1179,0.0326,-0.0979,0.2722,-0.0307,0.9788,-0.0469,0.7373,0.0735,0.0392,0.0361,0.4782,0.3677,0.0969,0.1771,-0.0902,0.1466,0.7169,-0.1434,1.6236,-0.0543,1.0366,0.6304,-0.0242,2.7946,-0.151,-0.0251,0.5252,0.2915,1.3057,0.3215,0.5142,Control
G03,0.0677,-0.1564,0.6625,-0.1935,-0.0184,-0.0244,-0.1053,0.1599,0.0166,0.2442,0.1132,0.101,-0.0314,0.6458,0.5437,0.0685,1.0232,0.4877,0.152,0.5159,0.1693,0.3169,-0.0961,1.1768,0.2516,0.5898,-0.1054,-0.1455,1.0662,0.1453,0.3848,0.2744,-0.0593,0.5863,-0.0763,-0.1026,0.1963,-0.1544,-0.1507,0.0303,0.1272,0.0036,0.0414,2.0272,0.0023,-0.1239,1.3172,0.7286,1.1967,-0.0678,0.0015,0.4847,0.2773,0.7029,0.0113,0.1872,-0.1829,-0.0719,-0.1523,0.3383,0.0321,-0.1899,-0.0013,-0.0714,0.2981,-0.1403,1.2471,-0.1095,1.1207,0.0597,0.0016,-0.0691,0.506,0.3277,0.0263,0.1252,-0.0694,0.1865,0.9552,-0.119,1.8848,-0.0367,1.346,0.7613,0.0369,2.8331,-0.1098,0.0942,0.6662,0.4158,1.7793,0.5158,0.8571,Control
