@relation data

@attribute id string
@attribute 1292 numeric
@attribute 64096 numeric
@attribute 1293 numeric
@attribute 1290 numeric
@attribute 1291 numeric
@attribute 1297 numeric
@attribute 55740 numeric
@attribute 8128 numeric
@attribute 10298 numeric
@attribute 10486 numeric
@attribute 9048 numeric
@attribute 10487 numeric
@attribute 1289 numeric
@attribute 79784 numeric
@attribute 1287 numeric
@attribute 64218 numeric
@attribute 10154 numeric
@attribute 6093 numeric
@attribute 1280 numeric
@attribute 5747 numeric
@attribute 1281 numeric
@attribute 1282 numeric
@attribute 9252 numeric
@attribute 1284 numeric
@attribute 375790 numeric
@attribute 1285 numeric
@attribute 6091 numeric
@attribute 1286 numeric
@attribute 6092 numeric
@attribute 9353 numeric
@attribute 5361 numeric
@attribute 5362 numeric
@attribute 1385 numeric
@attribute 25 numeric
@attribute 7408 numeric
@attribute 5365 numeric
@attribute 5364 numeric
@attribute 27 numeric
@attribute 3688 numeric
@attribute 4893 numeric
@attribute 64221 numeric
@attribute 1277 numeric
@attribute 23122 numeric
@attribute 80031 numeric
@attribute 1278 numeric
@attribute 56924 numeric
@attribute 55558 numeric
@attribute 5216 numeric
@attribute 23129 numeric
@attribute 80728 numeric
@attribute 4690 numeric
@attribute 5217 numeric
@attribute 57556 numeric
@attribute 3845 numeric
@attribute 9901 numeric
@attribute 1072 numeric
@attribute 27289 numeric
@attribute 3320 numeric
@attribute 4637 numeric
@attribute 8440 numeric
@attribute 23396 numeric
@attribute 4233 numeric
@attribute 57144 numeric
@attribute 8851 numeric
@attribute 391 numeric
@attribute 7529 numeric
@attribute 1463 numeric
@attribute 5058 numeric
@attribute 3326 numeric
@attribute 5623 numeric
@attribute 5621 numeric
@attribute 91584 numeric
@attribute 9037 numeric
@attribute 4627 numeric
@attribute 54209 numeric
@attribute 4629 numeric
@attribute 4628 numeric
@attribute 23332 numeric
@attribute 998 numeric
@attribute 23380 numeric
@attribute 782 numeric
@attribute 783 numeric
@attribute 6655 numeric
@attribute 784 numeric
@attribute 5063 numeric
@attribute 785 numeric
@attribute 5894 numeric
@attribute 10507 numeric
@attribute 2817 numeric
@attribute 5062 numeric
@attribute 10398 numeric
@attribute 9826 numeric
@attribute 51466 numeric
@attribute 389 numeric
@attribute 2675 numeric
@attribute 388 numeric
@attribute 387 numeric
@attribute 2674 numeric
@attribute 7903 numeric
@attribute 2064 numeric
@attribute 5880 numeric
@attribute 5605 numeric
@attribute 776 numeric
@attribute 57731 numeric
@attribute 5604 numeric
@attribute 775 numeric
@attribute 23365 numeric
@attribute 10570 numeric
@attribute 778 numeric
@attribute 971 numeric
@attribute 779 numeric
@attribute 57522 numeric
@attribute 2260 numeric
@attribute 56896 numeric
@attribute 51332 numeric
@attribute 10371 numeric
@attribute 2668 numeric
@attribute 7305 numeric
@attribute 2885 numeric
@attribute 8829 numeric
@attribute 5595 numeric
@attribute 2909 numeric
@attribute 5786 numeric
@attribute 5879 numeric
@attribute 5788 numeric
@attribute 6654 numeric
@attribute 5594 numeric
@attribute 3265 numeric
@attribute 4684 numeric
@attribute 2932 numeric
@attribute 9723 numeric
@attribute 6708 numeric
@attribute 1809 numeric
@attribute 6709 numeric
@attribute 4902 numeric
@attribute 3985 numeric
@attribute 1808 numeric
@attribute 3984 numeric
@attribute 6237 numeric
@attribute 9855 numeric
@attribute 103910 numeric
@attribute 6900 numeric
@attribute 8482 numeric
@attribute 9475 numeric
@attribute 6714 numeric
@attribute 3672 numeric
@attribute 6712 numeric
@attribute 1298 numeric
@attribute 6710 numeric
@attribute 1299 numeric
@attribute 6711 numeric
@attribute 256076 numeric
@attribute 1400 numeric
@attribute 2242 numeric
@attribute 8912 numeric
@attribute 1020 numeric
@attribute 8913 numeric
@attribute 8911 numeric
@attribute 131873 numeric
@attribute 7094 numeric
@attribute 2534 numeric
@attribute Class {Control,BRCACancer}

@data
K03,0.1679,-0.1878,0.1096,-0.127,-0.1092,-0.0404,-0.1247,0.0182,0.1448,-0.0158,-0.1624,1.4202,-0.0992,-0.13,-0.1594,0.7848,0.9483,1.293,-0.0264,0.1106,-0.0364,-0.0341,0.5976,-0.0301,0.0121,-0.1484,-0.1194,-0.0592,-0.1286,-0.1455,0.2312,0.0731,1.5853,0.3791,0.3466,-0.0328,0.0499,0.4504,2.3684,2.8864,-0.0854,-0.1175,0.7031,-0.1366,-0.1214,0.1309,0.2307,1.0853,0.4151,-0.0145,0.77,0.198,-0.0132,1.2276,0.0397,0.4822,-0.0081,0.5797,1.4153,0.6785,0.204,-0.0263,-0.119,-0.0385,0.8718,2.2668,-0.1017,0.9273,1.5244,0.1283,0.6453,0.0847,0.0085,1.6449,0.0323,0.0044,-0.0734,0.9116,1.219,0.6213,0.2162,-0.0997,1.0838,0.1291,-0.0787,-0.0346,1.5945,1.4886,-0.1006,0.8859,0.5271,0.4702,1.2524,0.5364,-0.1085,0.6419,0.709,-0.0414,1.2938,0.1757,1.3813,0.393,-0.0215,-0.1074,0.6238,-0.0457,0.5345,-0.0233,0.0047,0.2848,-0.0426,-0.0983,0.0954,-0.0926,-0.0338,-0.0772,-0.0863,0.9758,1.4173,-0.0706,0.8177,0.6916,0.5988,0.6738,3.399,1.0944,1.5807,0.2243,0.1897,0.5581,-0.2039,-0.1359,0.0185,1.7196,-0.4027,0.657,0.5474,0.3658,0.8098,0.1596,0.4392,-0.0354,0.276,0.7554,0.2937,0.2147,-0.0186,-0.1738,0.0176,-0.1204,0.6623,0.0746,0.0183,0.2699,-0.1539,0.2433,-0.0359,0.0961,-0.0912,2.1676,1.5669,BRCACancer
K04,0.4387,-0.0313,0.0505,-0.0861,0.1301,-0.0412,-0.0966,-0.0494,0.3389,-0.0618,-0.0113,1.5705,-0.0464,0.0772,-0.1199,0.9669,1.0951,1.3542,0.0279,0.1679,0.0179,-0.0409,0.6832,0.0023,0.2059,0.0471,-0.0394,-0.0268,-0.1121,-0.0943,0.3263,0.053,1.6953,0.4093,0.7427,0.1647,0.1104,0.4287,2.5914,3.0262,0.0421,-0.1168,0.747,-0.1392,-0.1274,0.0661,0.4419,1.3939,0.8045,0.0403,0.8481,0.2323,-0.0988,1.3447,-0.0125,0.6412,-0.0931,0.6604,1.6597,0.8613,0.5132,0.0656,-0.0998,0.3903,1.0922,2.3869,-0.0502,1.0609,1.4552,-0.0096,0.9359,0.0112,0.0596,1.9977,-0.078,0.0029,-0.0243,0.9713,1.388,0.6342,0.3603,-0.0845,1.3406,0.1667,-0.0609,0.006,1.6696,1.7541,0.0738,1.0053,1.0614,0.5327,1.5564,0.7494,0.0845,1.0513,0.8224,-0.0918,1.49,0.3358,1.9098,0.4847,-0.0729,0.043,0.716,-0.0902,0.9556,0.0698,0.0027,0.6714,-6e-04,-0.0723,0.0752,-0.0901,0.0673,-0.0413,-0.0124,1.4247,1.6918,-0.004,1.1272,0.8023,0.7618,0.5814,3.2586,1.0766,1.9174,0.4234,0.2753,0.5585,-0.1175,-0.0244,-0.0393,1.7984,-0.0148,0.6829,0.6295,0.6198,1.2219,0.2858,0.4992,-0.0128,0.6515,0.8424,0.5158,0.0733,0.0308,0.0305,0.157,0.1393,0.6004,-0.0685,-2e-04,0.5231,0.0851,0.5619,-0.0074,0.2007,-0.1163,2.7937,1.6771,BRCACancer
K05,0.3161,0.0015,0.0707,-0.06,0.1907,-0.006,-0.052,-0.0332,0.3019,-0.1167,0.0776,1.3205,-0.0546,0.0067,-0.1439,0.794,0.9965,1.1105,0.0386,0.1311,0.0182,-0.0452,0.5987,-0.01,0.1569,-0.005,-0.0327,-0.0036,-0.1201,-0.0885,0.3249,0.0359,1.3834,0.3811,0.7173,0.1438,0.0778,0.3091,2.3066,2.4177,0.003,-0.1192,0.5541,-0.1631,-0.0893,0.0526,0.39,1.2972,0.5822,0.0584,0.4925,0.1829,-0.0333,1.0267,-0.0082,0.6243,-0.0429,0.6756,1.6123,0.7176,0.5377,0.0112,-0.1097,0.4681,1.0133,2.0869,-0.0447,1.0753,1.4792,0.0032,0.9791,0.0304,0.0351,1.787,-0.0764,0.0091,-0.0047,0.6862,1.0163,0.4365,0.2524,-0.0611,1.2139,0.0871,-0.0888,0.0126,1.3307,1.5929,0.1503,0.7465,1.2115,0.4075,1.3742,0.8012,-0.0203,0.8674,0.6378,-0.1022,0.9471,0.2142,1.5688,0.517,-0.0523,0.0101,0.6282,-0.1047,0.727,0.0815,-0.032,0.7046,0.0189,-0.095,0.0033,-0.0596,0.0707,-0.0207,0.0161,1.5922,1.6587,-0.0477,1.0209,0.6247,0.6674,0.519,2.9423,0.7797,1.7917,0.4743,0.0989,0.413,-0.0984,-0.0472,-0.0145,1.4635,-0.0358,0.5161,0.3756,0.5508,1.1854,0.191,0.4205,-0.0112,0.4701,0.5227,0.4638,0.051,0.0278,0.0869,0.0884,0.1607,0.4777,-0.027,0.0897,0.3334,8e-04,0.4651,-0.0187,0.2188,-0.1067,2.7244,1.3169,Control
AA_RR-849,0.362,-0.0278,0.1034,-0.0527,0.2303,0.0302,-0.0582,0.0032,0.2522,-0.0225,0.0169,1.3294,-0.0511,0.034,-0.1596,0.8084,1.2155,1.2439,0.0228,0.0784,0.0631,-0.0362,0.4586,-0.0064,0.0939,-0.0732,-0.041,-0.0475,-0.0817,-0.0368,0.2594,0.0814,1.2549,0.2665,0.6826,0.064,0.0701,0.3049,2.2837,3.2103,0.0184,-0.0862,0.592,-0.1532,-0.1094,0.0618,0.2077,1.1019,0.6642,0.0322,0.5365,0.2124,-0.0721,1.2552,0.0315,0.3343,-0.0328,0.5473,1.485,0.7051,0.2948,0.0307,-0.1444,-0.0288,1.2426,2.5653,0.0057,1.0352,1.0617,-0.2035,0.6961,0.0825,0.0226,1.7648,-0.1709,0.0081,-0.1034,0.699,0.9274,0.4523,0.1907,-0.0826,1.2748,0.1046,-0.0955,-0.006,1.7966,1.4772,0.1034,0.7604,0.8514,0.5785,1.0673,0.6346,0.0035,0.829,0.4706,-0.1267,1.0309,0.1885,1.5615,0.2912,-0.0319,-0.0016,0.5386,-0.096,0.5426,0.2005,0.0056,0.1757,0.0019,-0.0634,0.1134,-0.0602,0.0343,-0.0213,0.0262,1.5439,1.5403,-0.0555,1.0829,0.4217,0.4707,0.506,3.1922,0.6903,1.5871,0.3387,0.0702,0.3683,-0.073,-0.0479,-0.008,1.4363,-0.02,0.8358,0.6145,0.5162,1.0944,0.1688,0.3882,0.0161,0.3035,0.45,0.4429,0.0891,0.0247,0.0497,-0.0121,0.1187,0.668,0.0457,0.0597,0.4309,-0.0369,0.4926,0.0059,0.2287,-0.044,2.615,1.3516,BRCACancer
AE_RR-3300,0.2723,-0.2242,0.0913,-0.0996,-0.0704,-0.0251,-0.0576,-0.0396,0.084,-0.0024,0.0271,1.5209,-0.1702,-0.1286,-0.214,0.6784,0.7261,1.0939,-0.1079,0.2891,0.0066,-0.116,0.6089,-0.1217,0.0295,-0.0014,-0.0465,-0.016,-0.0814,-0.0593,0.3463,0.0694,1.4439,0.3053,0.4443,-0.0506,0.0979,0.3578,2.1611,2.0453,-0.0325,-0.1522,0.8482,-0.1385,-0.0633,0.0717,0.2586,1.1839,0.5144,-0.0076,0.7859,0.3443,-0.0658,1.5277,0.0781,0.4169,0.0398,0.7937,1.6554,0.9878,0.1985,-0.017,-0.2384,0.3171,1.0337,1.7077,-0.082,0.6752,1.7348,-0.0353,0.9091,0.1024,0.0037,1.7159,0.0434,-0.0091,-0.085,0.9213,1.3995,0.4636,0.1268,-0.101,1.2578,0.0762,0.0116,-0.0298,1.4566,1.7799,0.033,0.9295,0.5963,0.4582,1.2946,0.6805,-0.029,1.1032,0.8736,-0.0846,0.9834,0.2127,1.4867,0.2831,-0.0263,-0.0957,0.482,-0.1035,0.4811,0.0909,-0.0012,0.3731,-0.0129,-0.1041,0.0615,-0.0068,-0.0344,-0.0194,-0.0089,1.048,1.3783,-0.1071,0.7977,0.4543,0.5659,0.5718,3.0858,1.0971,1.3921,0.3328,0.0746,0.4696,-0.1141,-0.0725,0.0345,1.685,-0.3109,0.353,0.4322,0.462,0.7924,0.2387,0.8857,-0.0141,0.4904,0.6477,0.2183,0.0614,-0.0216,-0.0501,-0.0201,-0.0748,0.8665,0.0658,0.0064,0.2331,-0.0399,0.2396,-0.1227,0.217,-0.0868,2.0214,1.5363,Control
AF_RR-3276,0.0106,-0.0845,0.0563,-0.0881,-0.0514,-0.0515,-0.086,-0.0849,0.2041,-0.0342,-0.0198,0.9905,-0.0673,-0.1286,-0.144,1.0141,1.0144,0.6824,-0.0408,0.0494,-0.0233,-0.0761,0.0923,-0.0557,0.2316,-0.0344,-0.027,-0.0144,-0.1314,-0.0517,0.3312,0.0268,1.5043,0.3135,0.3935,-0.0206,0.0994,0.148,1.8705,3.1658,-0.0769,-0.033,0.4981,-0.1461,-0.0855,-0.0553,0.2043,1.2267,0.2409,-0.0433,0.3218,0.0443,0.2657,0.8941,0.0132,0.4757,0.0624,0.8268,1.1349,0.5058,0.3271,0.3282,-0.1163,0.3176,0.7623,2.0923,-0.1039,1.0524,1.9136,0.1193,0.3809,0.0345,-0.0443,1.2537,0.0051,-0.0898,0.116,0.7579,0.5713,0.4474,0.1651,-0.0069,0.7581,0.1769,-0.1424,0.0106,1.5101,1.2325,-0.0325,0.5662,0.6038,0.2801,0.7036,0.7447,-0.1248,0.8568,0.367,-0.0657,1.2224,0.2136,1.8414,0.1813,-0.0122,-0.102,0.6517,-0.1081,0.6468,-0.0114,-0.0319,0.3648,-0.0222,0.0165,0.2144,-0.0433,-0.0806,-0.0251,-0.0073,1.0894,1.191,-0.0675,0.7827,0.5069,0.481,0.341,2.3413,0.5662,1.4127,0.3068,0.044,0.4003,-0.1711,-0.0765,-0.0217,1.3629,-0.4604,0.5289,0.445,0.5503,0.8324,0.1311,0.2281,9e-04,0.618,0.7,0.4788,0.1045,-0.0907,-0.0346,-0.0266,-0.0921,0.7259,0.0268,0.0588,0.1209,-0.1422,0.5046,-0.078,0.0068,-0.1079,2.1299,1.1819,Control
AG_RR-3298,0.268,-0.0389,0.1026,-0.011,0.1151,-0.0095,-0.0443,-0.0637,0.2576,-0.0306,0.0558,1.3963,-0.0519,-0.01,-0.1161,0.7844,0.909,1.1238,0.0877,0.1518,0.0232,-0.0477,0.378,-0.0214,0.1043,-0.0182,-0.0284,-0.0281,-0.0851,-0.0447,0.2119,0.056,1.2778,0.2104,0.6088,0.0535,0.0981,0.311,2.3731,2.8643,-0.0081,-0.0641,0.5344,-0.0843,-0.0791,0.0886,0.1833,1.1888,0.6266,0.0439,0.5501,0.1047,-0.0796,1.308,0.019,0.4493,0.0031,0.64,1.7209,0.6536,0.3033,-0.0108,-0.1178,0.1651,0.9733,2.0024,-0.0055,0.7495,1.5132,0.0632,0.9196,0.0673,8e-04,1.8456,-0.075,-0.0153,-0.0909,0.6396,1.3351,0.4632,0.1463,-0.0905,1.1823,0.0746,-0.0956,-0.0123,1.4728,1.3937,0.1718,0.8458,1.157,0.448,0.7792,0.6434,-0.0147,0.9474,0.7019,-0.1013,0.706,0.2494,1.3222,0.3637,-0.0183,-0.0095,0.5449,-0.0614,1.2675,0.0774,-0.004,0.2004,0.0112,-0.0611,0.0614,-0.0785,0.0845,-0.0756,0.0338,1.4561,1.6466,-0.07,0.7294,0.3624,0.434,0.3888,3.2327,0.719,1.698,0.426,0.1498,0.3631,-0.0976,0.1329,0.0112,1.4239,-0.1986,0.5751,0.4711,0.4432,1.0532,0.1693,0.4445,-0.0201,0.4389,0.6218,0.3653,-0.0233,0.0224,0.0885,0.4505,0.1834,0.6504,0.1191,0.067,0.3991,0.0399,0.4976,0.0347,0.2048,-0.0801,2.933,1.2913,Control
AH_RR-3295,0.2874,-0.1841,0.0781,-0.1059,0.0054,-0.0634,-0.1326,0.0015,0.1435,-0.0771,-0.1462,1.6124,-0.1005,-0.0892,-0.1076,0.8386,1.1021,1.3343,-0.0508,0.2476,-0.0228,-0.0202,0.5961,-0.0249,0.0142,-0.0228,-0.0366,-0.0356,-0.1104,-0.1101,0.2069,0.0512,1.5084,0.2968,0.4187,-0.0319,-0.0062,0.4221,2.0909,2.7845,-0.0193,-0.1937,0.9137,-0.1172,-0.1041,0.0646,0.0823,1.1218,0.5859,-0.0217,0.8216,0.1821,-0.0798,1.3784,0.0187,0.6418,-0.0353,0.5653,1.41,1.013,0.2118,-0.043,-0.1641,-0.004,0.8958,2.2845,-0.0319,1.2412,1.2852,-0.0343,0.7421,0.0264,-0.0305,1.5054,-0.1172,0.0076,-0.0791,0.9635,0.8982,0.5375,0.1147,-0.0652,1.2049,0.0684,-0.0472,-0.0353,1.4684,1.4369,-0.0257,1.0934,0.8356,0.5607,1.1506,0.6875,-0.0464,0.8137,0.4178,-0.0554,1.7206,0.1535,1.1967,0.2989,-0.078,-0.0769,0.3991,-0.0308,0.6612,0.0484,-1e-04,0.2817,-0.0414,-0.0476,0.0077,-0.0944,-0.0323,-0.0492,-0.0447,1.3291,1.4735,-0.0804,0.7538,0.5323,0.6026,0.4572,3.2505,0.8664,1.5767,0.3085,0.0588,0.6188,-0.1641,-0.0726,-0.0055,1.3127,-0.26,0.5642,0.4835,0.4714,1.0391,0.2313,0.4695,-0.0441,0.2889,0.6907,0.2655,0.008,-0.008,-0.0863,0.0506,-0.0367,0.6628,-0.0826,-0.0259,0.4099,-0.0613,0.359,-0.0602,0.1403,-0.1153,2.4684,1.7444,Control
AI_RR-3291,0.1719,-0.1504,0.1569,-0.0615,0.0307,-0.0211,-0.0587,-0.0351,0.1813,-0.0786,-0.0994,1.3361,-0.137,-0.0672,-0.1612,0.8712,1.0339,1.2473,-0.0753,0.1772,0.0129,-0.0484,0.5795,-0.0389,0.0451,-0.0085,-0.0179,-0.0149,-0.1045,-0.0641,0.2533,0.118,1.6518,0.3542,0.6142,-0.0366,0.1077,0.4625,2.2783,2.8256,-0.0179,-0.1713,0.8002,-0.1908,-0.1086,0.0201,0.2212,1.0692,0.7858,-0.0722,0.6557,0.2432,-0.0678,0.9398,0.0905,0.8023,-0.0279,0.8575,1.9822,0.6736,0.4183,-0.0638,-0.1232,0.0121,1.2994,2.5282,-0.0475,1.0573,1.9687,0.0745,0.8979,0.1106,-0.0229,1.6834,-0.096,-0.0326,-0.0894,0.8041,1.3029,0.7008,0.1137,-0.0988,1.0268,0.1877,-0.0934,-0.0358,1.4685,1.4611,0.0263,0.9157,0.7533,0.839,1.3032,0.7647,-0.0037,1.4917,0.8444,-0.1216,0.9019,0.2351,1.6475,0.3836,-0.0309,-0.078,0.5241,-0.1143,0.5588,-0.0044,-0.0149,0.6364,-0.0045,-0.0858,0.0646,-0.0568,-0.0445,0.0181,-0.0086,1.5743,1.3893,-0.054,1.1901,0.5626,0.6573,0.7582,3.0652,0.9763,1.6275,0.3864,0.1896,0.5102,-0.0716,-0.0858,-0.0127,1.6803,-0.1996,0.5055,0.7463,0.5749,1.2494,0.1816,0.6223,-0.03,0.3013,0.9278,0.4626,0.0841,-0.0103,3e-04,-0.0143,0.0368,0.5991,-0.0906,-0.0211,0.576,-0.049,0.644,-0.0584,0.2323,-0.0734,2.5347,1.3199,Control
AJ_RR-3296,0.3226,0.0125,0.0712,-0.0484,0.0903,-0.0189,-0.0875,-0.0098,0.2705,-0.0785,-0.0688,1.3487,-0.048,0.001,-0.1028,0.4483,0.6999,1.1441,-0.0015,0.2083,-0.0012,-0.0609,0.6716,-0.0182,0.1056,-0.0637,0.0292,-0.0819,-0.1094,-0.0801,0.2579,0.0996,1.3943,0.3404,0.4,0.0541,0.0388,0.4351,2.1142,2.5737,0.0136,0.0128,0.813,-0.0958,-0.1132,0.0911,0.2889,0.9396,0.579,0.0668,0.6998,0.2541,-0.0954,1.2634,-0.0062,0.6855,-0.0019,0.7022,1.5783,0.9803,0.3548,0.0607,-0.1504,0.2115,0.8882,2.3629,-0.015,0.668,1.679,0.1197,0.8753,0.1115,-0.0298,1.9979,-0.0259,0.0016,-0.0906,0.8993,1.3605,0.4719,0.1912,-0.079,1.1958,0.1163,-0.08,-0.0797,1.4438,1.838,0.0358,0.9727,0.9657,0.4985,1.4048,0.4718,0.0187,0.8704,0.7369,-0.0906,0.8733,0.2605,1.3739,0.3841,-0.0492,-0.0179,0.4559,-0.082,0.715,0.1009,0.018,0.4607,-0.0549,-0.042,0.0798,-0.0883,0.0563,-0.028,-0.0487,1.0102,1.2596,-0.0805,0.8249,0.4922,0.603,0.501,3.1528,0.7471,1.7305,0.3782,0.1275,0.4217,-0.0982,-0.0675,-0.0589,1.8765,-0.1899,0.4051,0.4531,0.3749,0.9351,0.2827,0.4973,-0.0771,0.2857,0.5446,0.3479,0.0372,0.0034,0.0596,0.0796,0.1334,0.6609,-0.042,-0.0041,0.2472,0.0689,0.1434,0.0183,0.1582,-0.0597,2.8977,1.6695,Control
AM_RR-1949,0.4579,0.0079,0.0505,-0.0637,0.1962,-0.0322,-0.064,-0.0553,0.2573,-0.042,-0.0602,1.4173,-0.03,0.0376,-0.1269,0.4859,0.7092,1.1183,0.0373,0.1217,0.0176,-0.046,0.602,0.0413,0.1089,-0.0193,-0.0369,-0.0307,-0.092,-0.0805,0.2923,0.0335,1.1817,0.3266,0.3453,0.1243,0.0768,0.4208,2.2326,2.7465,0.0264,-0.0825,0.7455,-0.0807,-0.0532,0.0834,0.2607,0.9988,0.5885,0.0836,0.6118,0.2724,-0.0779,1.4443,-0.0373,0.3472,-0.0792,0.6448,1.6021,0.9544,0.4426,0.1133,-0.0673,0.2742,0.8826,2.1694,-0.0308,0.5761,1.3155,0.0025,0.7061,0.0373,-0.0262,1.7539,-0.0288,-0.0325,-0.0966,0.8318,0.975,0.4518,0.2232,-0.0672,1.3105,0.1075,-0.0424,-0.0462,1.6466,1.7446,0.0926,0.9091,0.7609,0.4724,1.3663,0.6165,-0.0352,1.0529,0.4844,-0.041,1.1117,0.1956,1.2143,0.4063,-0.0396,0.03,0.4978,-0.0601,0.5171,0.1582,0.0223,0.1706,-0.0234,-0.0326,0.057,-0.1368,0.1031,-0.0453,-0.0231,1.2166,1.3673,-0.0946,0.8321,0.5268,0.5702,0.2383,3.3044,0.8818,1.6147,0.3511,0.0877,0.2969,-0.0645,-0.0991,-0.0334,1.8494,-0.0481,0.4082,0.3719,0.4078,0.8775,0.2339,0.5831,-0.0506,0.3006,0.5621,0.2647,-0.0104,0.0253,0.0731,0.0174,0.154,0.5715,-0.0655,0.0321,0.3957,0.0665,0.2476,0.0613,0.3064,-0.0643,2.4669,1.5904,Control
AN_RR-3297,0.404,0.0334,0.0321,-0.0822,0.2164,-0.0517,-0.0921,-0.0422,0.1983,-0.0825,-0.0567,1.48,-0.0671,-0.017,-0.1618,0.8774,0.8026,1.3207,0.007,0.1234,-0.0213,-0.0631,0.5278,-0.0525,0.1046,-0.0674,-0.0499,-0.0748,-0.1558,-0.0769,0.2327,0.0559,1.5444,0.3298,0.4166,0.0966,0.0653,0.5702,1.9054,2.9561,-0.0184,-0.1578,0.7819,-0.1222,-0.1115,0.0632,0.2181,1.3554,0.6989,0.0363,0.895,0.3591,-0.0875,1.1577,0.0198,0.7883,0.069,0.6285,1.39,0.9255,0.4604,-0.0402,-0.1287,0.1124,1.0819,2.3081,0.0196,0.8358,1.4146,0.0832,0.8154,-0.02,-0.0206,1.5071,-0.1086,-0.0322,-0.0828,1.0067,1.0501,0.5286,0.1954,-0.0864,1.2888,0.117,-0.0906,-0.0662,1.7825,1.6293,0.0597,1.0449,0.8291,0.6516,1.3549,0.7368,-0.0752,0.978,0.479,-0.0838,1.518,0.1819,1.3054,0.3935,-0.0646,0.0173,0.3819,-0.078,0.5064,0.0412,0.0114,0.1938,-0.0471,-0.069,0.0688,-0.0512,0.0519,-0.0373,-0.0093,1.4319,1.4972,-0.0944,0.879,0.5706,0.5739,0.628,3.1505,0.782,1.6229,0.3816,0.0957,0.4498,-0.1118,-0.1014,-0.0593,1.4549,-0.0037,0.4748,0.6026,0.5997,0.9737,0.2386,0.3265,-0.0629,0.2594,0.5955,0.4942,-0.011,0.0424,0.0922,-0.0068,0.1265,0.5613,-0.0652,0.0578,0.5297,0.046,0.2962,0.0138,0.252,-0.1231,2.2097,1.5667,Control
AO_RR-3288,0.295,-0.0424,0.0819,-0.0957,-0.0152,-0.053,-0.1136,-0.0152,0.262,-0.043,-0.1343,1.5178,-0.1045,-0.0111,-0.1274,0.86,0.9837,1.4012,-0.0179,0.1917,0.0401,-0.0561,0.7613,-0.0715,0.0172,-0.0116,-0.0708,-0.0262,-0.1213,-0.1132,0.2029,0.1415,1.5468,0.4137,0.6409,0.0593,0.0505,0.5042,2.4167,2.6737,-0.0272,-0.129,0.847,-0.1197,-0.1165,-0.0089,0.2942,1.2218,0.7991,-0.0061,0.9151,0.4403,-0.0892,1.2325,0.0836,0.6885,-0.0978,0.6543,1.4772,0.6276,0.4468,-0.0894,-0.1845,0.0308,1.0275,2.3773,-0.085,1.1499,1.5821,-0.1074,0.9267,0.0602,0.0291,1.8913,-0.0492,-0.0027,-0.0823,0.8316,1.2232,0.8337,0.1602,-0.071,1.2535,0.1933,-0.0763,-0.0094,1.3006,1.4807,0.0205,0.9655,0.7828,0.7517,1.111,0.694,0.0479,0.9635,0.8504,-0.0602,0.9281,0.2758,1.4816,0.4016,-0.043,-0.0759,0.5443,-0.0558,0.7051,0.0256,-0.0133,0.2232,-0.025,-0.0855,0.0451,-0.1383,0.0397,0.0172,9e-04,1.3557,1.769,-0.0602,1.0076,0.616,0.8086,0.7027,2.9744,1.0738,1.7968,0.2487,0.1773,0.6988,-0.1376,-0.0894,-0.0149,1.7053,-0.1408,0.3985,0.7647,0.4057,1.1182,0.2366,0.462,-0.051,0.2835,0.9401,0.3505,0.0642,0.026,-0.0385,0.0258,0.0146,0.5637,-0.0568,-0.0061,0.5679,-0.08,0.3977,-0.027,0.1967,-0.083,2.7005,1.4715,Control
AP_RR-3280,0.1783,-0.0996,0.027,-0.0641,0.0167,0.0096,-0.0528,-0.0775,0.1961,-0.0521,-0.0066,1.29,-0.065,-0.1029,-0.1553,0.9041,1.4903,1.2484,-0.0353,0.0911,0.0366,-0.0525,0.3001,-0.047,0.0767,-0.0377,-0.0447,-0.0456,-0.0726,-0.0396,0.3223,0.0535,1.2153,0.1989,0.8316,0.0231,0.0993,0.2888,2.2213,1.6584,-0.0276,-0.0691,0.4691,-0.1599,-0.0654,0.0963,0.2116,1.1638,0.4918,-0.0625,0.6942,0.2589,-0.0956,1.7145,0.063,0.6186,0.1727,0.6329,1.409,0.8771,0.4376,0.4607,-0.127,0.0409,1.1912,1.958,-0.1198,1.1188,1.5241,-0.0096,0.8354,0.0266,-0.0188,1.7961,0.0278,-0.0383,-0.1299,0.8218,1.3367,0.56,0.1013,-0.0959,1.2094,0.1252,-0.1142,-0.0574,2.1826,1.3685,0.0322,0.5629,0.7041,0.4631,0.6874,0.5466,-0.1055,1.5773,0.9449,-0.0767,1.0754,0.1576,1.7847,0.2376,-0.0327,-0.082,0.9249,-0.0862,0.3357,-0.0021,-0.0504,0.1045,0.0019,-0.0635,0.0916,-0.066,-0.0125,-0.0171,-0.0796,1.3945,1.6953,-0.0643,0.8065,0.3276,0.3027,0.827,3.1053,0.5797,1.185,0.1431,-0.001,0.5047,-0.0425,-0.0721,0.0776,1.3011,-0.2215,0.9826,0.3383,0.4548,0.692,0.1611,0.646,-0.0095,0.4376,0.4837,0.5245,0.0055,-0.0109,-0.0063,0.0063,0.0363,0.6597,0.0094,0.0306,0.2654,0.0202,0.1891,-0.0357,0.1278,-0.0824,2.4505,1.3991,Control
