@relation data

@attribute id string
@attribute 64805 numeric
@attribute 5733 numeric
@attribute 5539 numeric
@attribute 59345 numeric
@attribute 51083 numeric
@attribute 10692 numeric
@attribute 152 numeric
@attribute 59340 numeric
@attribute 6352 numeric
@attribute 150 numeric
@attribute 5368 numeric
@attribute 151 numeric
@attribute 5540 numeric
@attribute 5443 numeric
@attribute 2852 numeric
@attribute 5179 numeric
@attribute 5173 numeric
@attribute 5030 numeric
@attribute 4889 numeric
@attribute 1901 numeric
@attribute 1902 numeric
@attribute 1903 numeric
@attribute 4886 numeric
@attribute 339403 numeric
@attribute 4887 numeric
@attribute 3352 numeric
@attribute 3351 numeric
@attribute 3354 numeric
@attribute 6364 numeric
@attribute 6363 numeric
@attribute 6366 numeric
@attribute 3350 numeric
@attribute 6368 numeric
@attribute 51764 numeric
@attribute 283869 numeric
@attribute 1813 numeric
@attribute 1814 numeric
@attribute 1815 numeric
@attribute 2841 numeric
@attribute 2840 numeric
@attribute 6360 numeric
@attribute 6010 numeric
@attribute 6752 numeric
@attribute 8862 numeric
@attribute 6753 numeric
@attribute 6750 numeric
@attribute 6751 numeric
@attribute 2787 numeric
@attribute 2784 numeric
@attribute 1129 numeric
@attribute 2783 numeric
@attribute 2786 numeric
@attribute 2785 numeric
@attribute 2770 numeric
@attribute 2771 numeric
@attribute 2791 numeric
@attribute 728 numeric
@attribute 221391 numeric
@attribute 2792 numeric
@attribute 727 numeric
@attribute 2793 numeric
@attribute 623 numeric
@attribute 1132 numeric
@attribute 6374 numeric
@attribute 109 numeric
@attribute 6373 numeric
@attribute 54331 numeric
@attribute 108 numeric
@attribute 6372 numeric
@attribute 107 numeric
@attribute 10803 numeric
@attribute 729230 numeric
@attribute 6370 numeric
@attribute 624 numeric
@attribute 1269 numeric
@attribute 1268 numeric
@attribute 2832 numeric
@attribute 2833 numeric
@attribute 187 numeric
@attribute 10681 numeric
@attribute 2779 numeric
@attribute 2773 numeric
@attribute 9568 numeric
@attribute 6387 numeric
@attribute 2780 numeric
@attribute 2826 numeric
@attribute 719 numeric
@attribute 2781 numeric
@attribute 9170 numeric
@attribute 718 numeric
@attribute 2782 numeric
@attribute 183 numeric
@attribute 2587 numeric
@attribute 10022 numeric
@attribute 186 numeric
@attribute 611 numeric
@attribute 6755 numeric
@attribute 6754 numeric
@attribute 23596 numeric
@attribute 51289 numeric
@attribute 3627 numeric
@attribute 114 numeric
@attribute 115 numeric
@attribute 112 numeric
@attribute 2919 numeric
@attribute 113 numeric
@attribute 4852 numeric
@attribute 11255 numeric
@attribute 111 numeric
@attribute 3827 numeric
@attribute 10850 numeric
@attribute 643 numeric
@attribute 846 numeric
@attribute 8843 numeric
@attribute 55811 numeric
@attribute 7852 numeric
@attribute 3579 numeric
@attribute 11251 numeric
@attribute 3577 numeric
@attribute 94235 numeric
@attribute 165140 numeric
@attribute 56477 numeric
@attribute 3576 numeric
@attribute 53637 numeric
@attribute 50865 numeric
@attribute 301 numeric
@attribute 9290 numeric
@attribute 117579 numeric
@attribute 196883 numeric
@attribute 5697 numeric
@attribute 9294 numeric
@attribute 1232 numeric
@attribute 4543 numeric
@attribute 1233 numeric
@attribute 4544 numeric
@attribute 1234 numeric
@attribute 10663 numeric
@attribute 1236 numeric
@attribute 1237 numeric
@attribute 58191 numeric
@attribute 256933 numeric
@attribute 134 numeric
@attribute 2359 numeric
@attribute 2358 numeric
@attribute 2357 numeric
@attribute 8698 numeric
@attribute 53829 numeric
@attribute 1230 numeric
@attribute 3361 numeric
@attribute 3355 numeric
@attribute 10563 numeric
@attribute 8484 numeric
@attribute 4987 numeric
@attribute 4988 numeric
@attribute 4985 numeric
@attribute 8811 numeric
@attribute 4986 numeric
@attribute 55970 numeric
@attribute 2550 numeric
@attribute 9934 numeric
@attribute 5196 numeric
@attribute 2920 numeric
@attribute 2921 numeric
@attribute 23566 numeric
@attribute 5995 numeric
@attribute 4283 numeric
@attribute 5473 numeric
@attribute 140 numeric
@attribute 57007 numeric
@attribute Class {Control,BRCACancer}

@data
E08,1.1551,-0.0735,0.0122,1.0631,-0.0852,0.0342,0,0.0679,2.6833,0.3529,0.1989,0.2244,-0.1393,0.3156,0.0292,-0.2734,-0.1521,-0.0751,0.0509,1.8795,0.1057,0.6653,-0.0754,0.118,-0.0577,-0.1502,0.2742,-0.0637,0.0645,-0.0778,0.0796,-0.1033,-0.0745,0.1205,0.0994,-0.0897,-0.105,0.0253,1.3047,-0.1178,-0.1425,-0.0805,-0.013,-0.0822,0.3177,-0.2501,0.072,0.7076,-0.0377,-0.0471,0.7537,-0.0404,0.0244,0.0253,0.8803,1.7463,1.6791,-0.0503,-0.0595,0.175,0.3213,-0.1282,0.0523,1.1946,0.2837,-0.0738,1.0285,-0.0428,-0.073,-0.0209,0.1031,2.1805,0.2277,-0.008,0.1567,-0.143,-0.1665,0.6423,0.0784,0.3819,-0.0629,1.7073,-0.0735,-0.0275,-0.0798,0.0386,2.4564,0.7497,1.1578,0.0882,1.3952,-0.0035,-0.0105,0.0736,-0.1891,-0.0331,-0.0521,-0.2686,0.5696,0.0404,0.6307,-0.122,0.1695,0.1235,0.2446,1.9919,-0.0345,0.0714,-0.0567,-0.1324,-0.0064,0.4883,-0.0793,0.7593,-0.0661,2.5444,0.6185,0.4031,0.923,0.3079,0.3621,0.2964,0.8354,1.0919,0.5007,2.3186,0.6016,0.3547,0.1084,0.0052,0.2063,0.1953,-0.0065,1.8997,-0.0289,0.9302,0.3565,1.5092,0.6884,1.3614,0.2103,-0.0338,-0.0158,1.6908,2.0073,1.2192,2.532,1.2416,-0.0504,-0.0706,0.0188,-0.0885,0.2801,-0.0553,-0.0918,-0.0795,-0.0444,-0.0381,0.6738,0.0369,2.1724,0.3081,0.0013,-0.0488,-0.1259,-0.0926,5.0474,0.0347,0.0332,Control
E09,1.0441,-0.0473,-0.0118,0.7917,-0.0327,0.0141,0.0756,0.042,3.295,0.4535,0.3347,0.1299,-0.1307,0.3878,0.0598,-0.1258,-0.2346,-0.0234,0.0016,2.2422,0.0509,0.6456,0.0196,-0.0199,0.118,0.1014,0.537,-0.0568,0.1066,-0.1012,0.2203,-0.0795,-0.1036,0.2595,-6e-04,-0.0659,-0.0893,0.0953,1.4459,-0.0017,-0.0115,-0.0156,0.057,-0.0563,0.1757,-0.2073,0.2457,0.6164,0,-0.0378,0.6471,0.0266,0.0795,-0.0124,0.7663,2.5701,1.6311,-0.0271,-0.1206,0.1346,0.4232,-0.1934,0.1396,1.7112,0.3154,-0.1443,1.1172,-0.0553,0.0801,-0.0037,0.0691,2.3756,0.0756,-0.0692,0.1744,0.078,-0.1647,0.6501,0.0459,0.3815,-0.0404,1.438,-0.0741,0.0428,-0.0353,0.1065,2.3372,0.9237,0.8946,0.0856,1.344,0.069,-0.0534,-0.1518,-0.0069,-0.0038,0.0626,-0.4431,0.6012,0.092,0.19,-0.1127,0.2271,0.18,0.1697,1.6619,0.0858,0.0536,2e-04,-0.0757,-0.0327,0.5476,-0.0271,0.5543,-0.0391,2.2876,0.5043,0.492,1.0439,0.2363,0.3686,0.2101,0.6562,1.1179,0.6522,1.9848,0.3521,0.3529,0.0313,-8e-04,0.3729,0.0799,-0.0879,1.8589,-0.0867,0.9405,0.5654,1.4445,0.4831,1.2184,0.2809,-0.0623,0.0526,1.6741,2.2711,1.4967,2.2047,0.9606,6e-04,0.0487,-0.1079,-0.0336,0.2241,-0.043,-0.025,-0.1215,0.0033,0.03,0.5242,0.0646,3.5412,0.357,-0.1358,0.0125,-0.0949,0.0346,5.1757,0.0478,0.1467,BRCACancer
E10,1.0863,-0.0612,-0.0899,1.1169,-0.1834,0.0595,0.0258,0.7589,2.3925,0.1403,0.4398,0.276,-0.0578,0.3037,0.271,-0.3666,-0.2664,-0.0814,0.0259,1.6445,0.1488,0.8807,2e-04,0.2018,0.0867,0.1346,0.4125,0.0165,0.0372,0.0743,0.044,-0.2857,-0.1655,-0.0665,-0.1098,-0.0669,-0.0574,-0.1814,1.142,-0.0603,-0.0648,-0.0022,-0.0998,-0.0621,0.1086,-0.2206,0.0457,0.7967,-0.087,-0.0171,0.6155,0.0036,0.0508,0.0986,0.9916,1.6306,1.5589,-0.0123,-0.1426,0.3814,0.4585,-0.3016,0.0871,1.6039,0.3129,0.0187,1.1447,-0.0247,-0.0047,0.0781,0.6696,2.7107,0.0666,-0.0695,0.3391,-0.0144,-0.3326,0.5194,-0.0132,0.4398,-0.0664,1.6347,-0.1114,-0.0763,0.0432,0.1789,2.3337,0.4957,0.9667,0.1031,1.4744,0.0816,-0.1228,0.0307,-0.1844,-9e-04,-0.0789,-0.262,0.7469,0.054,0.2535,-0.1345,0.3641,-0.0329,0.4874,1.7952,-0.0012,-0.0055,0.0248,-0.1428,-0.0032,0.577,-0.0117,0.5276,-0.0775,2.4666,1.0027,0.631,1.3436,0.3215,0.6008,0.3248,0.876,0.9707,0.5552,2.245,0.3866,0.3228,0.1056,0.1074,0.2533,0.5709,-0.1413,1.7483,-0.1189,0.8471,0.3975,0.9157,0.7395,1.049,0.0801,-0.0194,0.1848,1.5212,1.7525,1.1291,2.5625,1.1223,-0.0657,-0.0702,-0.0274,-0.2394,0.2002,-0.0646,0.0097,-0.1102,-0.0573,0.0136,0.7094,0.1887,2.1341,0.279,-0.0101,-0.004,-0.1376,0.0352,4.4145,0.1497,0.0632,BRCACancer
E11,1.2329,-0.1021,0.0663,0.7302,0.0487,0.0583,-0.0697,0.433,2.8475,0.4435,0.0918,0.0648,-0.1288,0.2504,0.0845,-0.2326,-0.1301,0.0184,-0.011,1.8816,0.0786,0.5097,-0.0035,0.1162,-0.0115,0.0352,0.3677,-0.0578,0.1951,0.1217,0.1332,-0.1046,-0.0533,0.0511,0.0689,-0.0326,-0.0912,-0.1081,1.0836,-0.1033,-0.1141,0.0093,-0.0434,-0.0582,0.0905,-0.1806,0.1633,0.3974,0.0325,-0.0082,0.4924,0.022,0.0694,0.0084,0.6896,2.0855,1.2324,-0.0126,-0.1273,0.1553,0.2203,-0.1462,0.2069,1.3178,0.3519,-0.0778,0.8911,-0.0576,-0.0757,0.047,-0.0535,2.3465,0.0135,0.0134,0.1115,-0.0179,-0.0412,0.6693,0.0982,0.385,-0.0425,1.3277,-0.0448,0.0297,-0.0172,0.0499,1.9945,0.83,0.7004,-0.0316,1.2832,0.1658,-0.0906,-0.0708,-0.2929,-0.1023,0.0916,-0.206,0.3922,0.096,0.0467,-0.1064,0.1671,0.1422,0.5065,1.3764,0.0245,0.0718,0.0055,-0.1257,0.187,0.3564,-0.0371,0.2666,-0.0298,2.1165,0.4992,0.4546,1.0983,0.0626,0.3983,0.2664,0.689,0.8761,0.2954,2.1217,0.3773,0.4702,0.0805,0.0445,0.2339,0.4347,-0.0289,1.6024,0.0084,0.8714,0.4314,1.1265,0.3366,0.9944,0.1113,0.0278,-0.0053,1.3366,1.7009,1.0005,1.9812,0.7251,-0.044,0.0654,-0.0881,-0.1759,0.2651,-0.0859,-0.0933,-0.0036,0.0047,0.0048,0.4175,-0.0221,2.9315,0.3523,-0.1416,0.0135,-0.0998,-0.0657,5.894,0.0465,0.0402,Control
E12,0.5015,-0.0835,-0.0058,0.5853,-0.1444,-0.0491,-0.1043,0.0377,2.399,0.1828,0.1885,0.085,-0.1149,0.1018,-0.0287,-0.3503,-0.256,-0.1684,-0.0675,1.1946,0.1072,0.3655,-0.1404,-0.0043,0.1253,0.0723,0.3121,0.0304,0.0312,0.0646,0.0914,-0.1849,-0.0511,0.1155,-0.0075,-0.081,-0.1286,-0.1065,0.8633,-0.1392,-0.115,-0.0814,-0.0347,-0.123,0.0783,-0.1525,0.1796,0.4268,-0.0735,-0.041,0.4098,0.0112,0.244,0.0085,0.6162,1.0011,1.0984,-0.0182,-0.1314,0.0806,0.382,-0.0794,-0.0266,1.5219,0.034,-0.1209,0.8751,-0.0437,-0.1773,-0.0661,-0.1892,1.9333,0.0707,-0.0633,0.123,-0.072,-0.3972,0.1497,-0.0338,0.2574,-0.0895,1.1995,-0.0171,-0.0234,0.0141,-0.0359,1.6492,0.4604,0.5822,0.0136,1.1824,0.1252,-0.1323,0.0779,-0.1709,0.0345,-0.138,-0.2854,0.3966,-0.0667,0.0975,-0.0874,0.1084,0.0138,0.2288,1.4911,0.0533,0.064,-0.0555,-0.0545,0.1033,0.161,-0.0764,0.39,0.0015,2.2662,0.7297,0.3192,1.0718,-0.1832,0.2048,0.1284,0.7284,1.128,0.3846,1.9294,0.2037,0.214,0.0492,0.105,0.132,0.127,-0.1054,1.2027,-0.1091,0.7648,0.2694,0.5916,0.4671,0.8011,0.1384,-0.0693,0.0469,1.0931,1.803,0.7096,1.8718,0.625,-0.1255,0.0028,-0.0264,-0.1753,0.1745,-0.0305,-0.2124,-0.1791,-0.0018,0.0217,0.1886,-0.0161,1.7813,0.2563,-0.2048,0.0852,-0.1376,-0.0847,5.2574,0.0443,-0.0806,BRCACancer
F01,0.9502,-0.0745,-0.119,0.7906,-0.044,0.1714,0.0046,0.3342,2.281,0.1911,0.3162,0.2581,-0.1751,0.2529,0.1377,-0.3484,-0.192,-0.1596,0.0202,1.8515,0.079,0.6206,-0.0727,0.0777,0.2223,0.0094,0.3527,-0.0191,-0.0474,0.0042,0.1403,-0.201,-0.0465,0.1492,-0.0439,-0.1263,-0.1173,-0.1907,1.2261,0.0447,-0.1639,-0.0409,-0.076,-0.1275,0.4222,-0.2676,0.0563,0.7708,0.0779,-0.0758,0.6467,-0.0079,0.0839,0.0349,0.9064,1.3755,1.5356,-0.1031,-0.087,0.3371,0.1808,-0.1889,0.0475,1.1037,0.3833,-0.1023,1.0096,-0.0169,-0.0082,0.0234,-0.0538,2.108,-0.027,-0.0183,0.3417,-0.1341,-0.2,0.7574,-0.0136,0.4583,-0.1087,1.466,-0.1362,-0.0644,-0.0562,0.1508,2.1243,0.5528,1.0059,9e-04,1.3772,0.1197,-0.1419,-0.1339,-0.2151,-0.0423,0.0652,-0.3413,0.5689,-0.0591,0.2508,-0.1806,0.3042,0.0387,0.351,1.8892,0.0294,-0.0439,-0.0073,-0.1804,0.0817,0.794,0.0138,0.7934,-0.0834,2.7819,1.0007,0.6307,1.4432,0.562,0.5766,0.3871,1.5463,0.3968,0.5296,2.0832,0.432,0.4586,0.1148,0.0602,0.3494,0.3661,-0.0625,2.105,-0.0983,0.9278,0.3086,1.9086,0.9125,1.1851,0.0976,-0.0134,0.2775,1.4824,1.8333,1.5454,2.1586,1.15,-0.1713,-0.0416,-0.1967,-0.2433,0.2874,-0.0849,-0.1172,-0.0764,-0.0852,-0.0211,0.8992,0.0087,2.4199,0.4213,-0.0204,0.1184,-0.1743,0.0124,3.959,0.0331,0.0592,Control
F02,1.0758,-0.0665,-0.0988,0.9421,-0.0118,0.0498,0.18,0.3358,2.2609,0.0953,0.3988,0.2601,-0.1082,0.313,0.1711,-0.2713,-0.2595,-0.1635,-0.0423,2.0419,0.0727,0.7616,-0.0176,0.1066,0.1086,0.0151,0.4059,-0.0433,0.0112,-0.0164,-0.0087,-0.1592,0.0322,0.3011,0.0068,-0.074,-0.072,-0.0489,1.4108,-0.039,-0.0802,-0.0051,0.0064,-0.0833,0.2155,-0.1956,0.1179,0.8383,0.0125,-0.0115,0.7059,0.0336,0.1508,0.028,1.0319,1.7768,1.3495,-0.0902,-0.1274,0.3129,0.3959,-0.1575,0.0742,1.3283,0.3565,-0.1895,0.9636,-0.0164,-0.1565,0.0114,0.0625,2.4818,0.0074,-0.1085,0.2924,-0.036,-0.1396,0.8283,0.0925,0.3766,-0.0928,1.6415,-0.0814,0.0257,-0.0608,-0.0664,2.1087,0.5748,1.0316,-0.0125,1.4447,0.0851,-0.0927,-0.0727,-0.176,-0.0268,0.1407,-0.1706,0.6557,0.1272,0.2202,-0.1362,0.2904,0.0572,0.3648,1.9001,0.0262,0.0915,-0.0197,-0.1062,0.0678,0.8435,-0.0055,0.7477,-0.0403,2.8339,0.7914,0.4044,1.0908,0.3498,0.6122,0.3326,0.6745,1.0105,0.4971,2.3879,0.4584,0.3903,0.2052,-0.001,0.3484,0.294,-0.021,2.0634,-0.11,1.0209,0.4462,1.8393,0.6263,1.2983,0.2368,0.0302,0.2168,1.4294,1.8282,1.469,2.4439,1.2273,-0.046,-0.0563,-0.1135,-0.1078,0.2857,-0.0977,-0.0709,-0.0041,-0.1051,-0.0402,0.9647,0.1433,1.9571,0.2995,0.0844,0.1413,-0.126,-5e-04,4.1042,0.0914,0.1856,Control
F03,0.9285,-0.0611,0.0304,0.8505,-0.0397,0.0671,0.028,-0.016,2.9231,0.3705,0.1836,0.2056,-0.1339,0.3655,0.1189,-0.2836,-0.2461,-0.1677,-0.0429,1.6708,0.1485,0.7755,-0.0081,0.0215,0.1057,0.0972,0.5606,0.0804,-0.0236,-0.0874,0.0049,-0.2662,-0.1093,0.0995,-0.0866,-0.124,-0.0812,-0.2339,1.195,0.0565,-0.03,-0.0771,-0.0429,-0.1052,0.2307,-0.3017,0.072,0.5747,0.0649,-0.0764,0.7088,-0.0112,0.3083,0.0022,0.8308,1.7893,1.475,-0.0874,-0.1434,0.2097,0.339,-0.1406,0.0998,1.5134,0.2983,-0.2906,0.8901,-0.0215,-0.0791,0.0711,-0.0873,2.7129,0.0478,-0.0511,0.301,-0.0513,0.0544,0.8449,-0.001,0.2703,-0.0517,1.5198,-0.1337,-0.0266,-0.0272,0.0926,2.1254,0.6809,0.8606,0.138,1.3768,0.211,-0.1467,-0.0872,-0.2532,-0.0465,0.0554,-0.1936,0.5402,0.0661,0.3172,-0.1505,0.29,0.1262,0.3563,1.7779,-0.0091,0.0062,0.0582,-0.0991,0.0447,0.3142,-0.0333,0.8291,-0.0644,2.4923,0.6282,0.5398,1.2767,0.2565,0.4647,0.4093,0.57,1.3009,0.4294,2.2772,0.3529,0.4598,0.0819,-0.1052,0.3125,0.1376,-6e-04,1.7352,-0.058,1.5896,0.6762,0.8915,0.6081,1.2073,0.1111,-0.0048,0.2631,1.4254,1.7963,1.1388,2.3518,1.2161,0.0047,-0.0164,-0.0744,-0.1147,0.2981,-0.0295,-0.0337,-0.0714,0.0151,0.0223,0.5045,0.0532,2.8759,0.3552,0.0296,-0.1033,-0.086,0.0305,4.71,0.1264,0.1165,Control
F04,0.7229,-0.1377,-0.0208,0.7013,-0.0899,0.0326,-0.219,0.0611,2.7384,0.1315,0.1195,0.0786,-0.0989,0.2586,0.0769,-0.5809,-0.2521,-0.1094,-0.0763,1.4889,0.1821,0.7204,-0.0203,0.1007,-0.0053,0.0042,0.4041,0.0467,-0.039,0.0214,0.1713,-0.191,-0.0983,0.0246,-0.2525,-0.0764,-0.102,-0.4041,1.0159,-0.0404,-0.1043,-0.0665,-0.1155,-0.126,0.089,-0.3534,0.0966,0.783,0.0154,-0.0919,0.4269,-0.0264,0.1403,-0.0565,0.8225,1.2987,1.2081,-0.0973,-0.0324,0.3054,0.3544,-0.0979,0.1182,1.1686,0.2401,-0.1875,1.2353,-0.0655,-0.2257,0.0425,-0.01,2.1625,-0.1126,-0.0734,0.1466,-0.1176,-0.2552,0.5222,0.0409,0.397,-0.1137,1.3782,-0.1109,-0.1186,0.0503,-0.0188,1.8462,0.613,1.1666,-5e-04,1.3203,0.2146,-0.167,-0.0133,-0.2799,-0.0587,-0.1306,-0.3599,0.5027,-0.0643,0.1753,-0.1537,0.2261,0.0891,0.2226,1.8439,0.0281,-0.1216,9e-04,-0.1546,-0.0074,0.4605,-0.0704,0.6115,-0.066,2.157,0.4446,0.4448,0.8886,-0.0757,0.5531,0.15,0.8203,0.6986,0.4855,2.8561,0.4667,0.3892,0.2029,0.0695,0.0947,0.0367,-0.0729,1.3703,-0.1307,0.7629,0.2662,1.2566,0.4757,0.9525,-0.0688,-0.0231,0.0373,1.4923,1.9052,0.9869,2.3102,0.8462,-0.0777,-0.0549,-0.1054,-0.3554,0.2282,-0.1273,-0.0681,-0.11,-0.1552,-0.0394,0.738,0.1648,2.1659,0.3006,-0.0687,-0.0135,-0.0942,-0.112,4.2722,0.0774,-0.0085,Control
F05,1.3016,-0.0696,0.0308,0.9756,0.0039,0.0562,0.087,0.0393,2.5599,0.3071,0.2655,0.3074,-0.0676,0.3317,0.1338,-0.3105,-0.169,-0.1162,-0.0157,1.8586,0.1427,0.7155,-0.0489,0.124,0.133,0.1684,0.262,0.0078,0.0149,0.0899,0.0906,-0.1158,-0.1254,0.0403,-0.0564,-0.0331,-0.0711,-0.1006,1.0973,-0.0763,-0.0866,-0.0643,-0.0509,-0.0288,0.2567,-0.1548,0.1114,0.6712,0.0506,-0.0352,0.618,0.0356,0.1663,0.0114,0.9183,2.2244,1.3078,-0.0433,-0.146,0.2102,0.4006,-0.0266,0.1416,1.8309,0.4278,0.0242,0.8601,-0.0138,-0.0031,0.0267,-0.0284,2.7279,0.0617,-0.0368,0.1827,0.0171,-0.1941,0.6424,0.055,0.4269,0.0342,1.624,-0.057,-0.0254,0.0245,-0.0122,2.0699,0.924,0.9432,0.0884,1.4004,0.1008,-0.1698,-0.0626,-0.1577,-0.0187,-0.0593,-0.3231,0.5693,0.0633,0.7585,-0.1183,0.2613,0.2323,0.337,1.7701,0.0397,-0.008,0.0317,-0.1115,0.1183,0.4799,0.0165,0.8006,-0.0388,2.8434,0.4761,0.4862,0.8391,-0.0348,0.4583,0.2969,0.7792,0.9286,0.4692,2.1107,0.4228,0.4703,0.101,-0.0054,0.258,0.1109,-0.0504,1.6352,-0.0621,1.3766,0.5552,1.5434,0.3853,1.1445,0.1416,0.0436,0.1633,1.3789,1.8698,1.1753,2.578,1.1546,-0.0072,-0.0682,-0.0303,-0.1152,0.2739,-0.07,-0.0115,-0.1608,-0.0651,-0.0117,0.5947,0.156,3.0783,0.199,0.0665,-0.034,-0.0905,-0.0323,5.1864,0.079,0.1436,Control
F06,0.9874,-0.0222,-0.0203,0.7692,-0.0433,0.0862,-0.039,-0.0291,2.6598,0.3376,0.2663,0.1922,-0.0242,0.2772,0.281,-0.3303,-0.201,-0.0422,0.128,1.2302,0.1865,0.9835,0.0058,0.144,0.1635,-0.0785,0.4639,0.1455,-0.005,-0.0417,0.1475,-0.2069,-0.0305,0.1926,-0.0792,-0.0434,-0.0774,-0.2217,0.8806,0.0103,-0.0837,0.006,0.0333,-0.0309,0.2545,-0.2512,0.1407,0.4693,-0.0249,-0.0526,0.5133,0.0281,0.218,0.0824,0.7379,1.9516,1.7037,-0.1129,-0.1202,0.2465,0.2898,-0.3129,0.2176,1.4755,0.309,-0.1162,0.7911,-0.0022,-0.0128,0.0724,-0.1032,3.0735,-0.0053,-0.1355,0.2042,-0.1021,-0.0098,0.4346,0.0578,0.2478,-0.1164,1.4227,-0.1131,-0.0567,0.0025,0.0653,2.319,0.7381,0.6505,-0.0615,1.277,0.0779,-0.1894,-0.0943,-0.3456,-0.1513,0.0126,-0.3074,0.5159,-0.0531,0.2229,-0.1651,0.1472,0.116,0.3191,1.4433,0.0085,-0.0759,0.068,-0.0799,0.0175,0.3273,-0.0077,0.4412,-0.0753,2.5222,0.6539,0.3914,0.8347,0.3371,0.4252,0.2886,0.5779,0.3872,0.5848,1.897,0.3727,0.4002,0.0599,0.0123,0.0147,0.1364,-0.1575,1.4077,-0.1375,1.1154,0.6486,0.7991,0.3251,1.264,0.0779,0.0312,-0.0196,1.7931,2.1584,0.9386,2.5384,1.0025,-0.0666,0.1855,-0.0724,-0.1297,0.199,-0.0497,0.0155,-0.1219,-0.1052,0.0624,0.4112,0.0053,3.4575,0.3389,0.1758,0.0654,-0.1829,0.1183,5.1851,0.1759,-0.0124,Control
F07,0.5855,-0.0857,0.0166,0.6148,0.0071,0.1248,0.071,0.0857,2.3105,0.195,0.3609,0.2304,-0.0699,0.27,0.096,-0.2819,-0.2286,-0.1354,-0.0259,1.9754,0.1911,0.5806,-0.0108,-0.0166,0.0644,-0.0926,0.188,-0.0732,-0.019,0.0802,0.1282,-0.2134,-0.0328,0.2373,0.1061,-0.0866,-0.1038,-0.0593,1.3551,-0.0746,0.0039,-0.0202,-0.0844,-0.0437,0.2669,-0.1625,0.1413,0.668,0.0707,-0.0575,0.5527,-0.0191,0.0582,0.0736,0.8618,1.3433,0.9213,-0.1692,-0.0866,0.1831,0.3417,-0.1629,0.1523,1.3601,0.2524,-0.0618,1.1192,-0.0598,-0.1045,-0.0038,0.1852,1.9443,0.0489,-0.0832,0.2577,-0.0418,-0.1207,0.5852,0.0115,0.4336,-0.1015,1.4108,-0.0719,-0.0031,-0.0953,0.0119,1.2774,0.6072,0.9646,0.0192,1.4475,0.1319,-0.0366,-0.1133,-0.2133,-0.0916,0.098,-0.2627,0.5375,0.0115,0.0251,-0.1717,0.2295,0.0566,0.3157,1.7607,0.0048,0.0397,-0.0139,-0.1333,0.1368,0.7009,-0.0413,0.3986,-0.0832,3.0685,0.4371,0.5222,0.6694,0.2702,0.4317,0.3371,0.6734,0.7629,0.3506,1.9548,0.5445,0.5249,0.0772,-0.011,0.2813,0.1019,-0.1162,1.6757,-0.0527,0.7613,0.6526,1.7772,0.6082,0.9899,0.215,-0.0524,0.0295,0.6881,1.1405,1.2894,1.6565,0.6544,-0.0888,-0.0798,-0.1286,-0.0795,0.3019,-0.118,-0.0578,-0.0303,-0.0633,-0.0733,0.708,0.2321,2.071,0.2716,-0.0524,-0.0347,-0.1,0.0893,4.3858,0.0049,0.0411,Control
F09,1.0161,-0.0867,0.0702,1.1749,0.0477,0.0329,0.0837,0.1752,1.9907,0.2208,0.3124,0.1473,-0.0749,0.2632,0.1257,-0.1859,-0.22,-0.0824,0.0071,1.9236,0.1552,0.8647,-0.0353,0.0782,0.1157,-0.0606,0.197,-0.0783,0.0554,-0.0031,0.1695,-0.2608,-0.0519,0.1626,0.0502,-0.0822,-0.1304,0.0882,1.2467,0.0508,-0.0756,-0.0485,0.0228,-0.0754,0.2992,-0.1941,0.1873,0.9657,0.0419,-0.1064,0.8179,0.0027,0.1031,0.1035,1.0808,1.4991,1.7198,-0.1378,-0.1196,0.4126,0.4799,-0.056,0.1609,1.1017,0.3476,-0.0597,0.9278,-0.0661,-0.0263,-0.0086,0.1495,2.5796,0.101,-0.1516,0.1809,-0.0892,-0.1615,0.7027,0.0622,0.3793,-0.036,1.8177,-0.0766,0.0148,-0.0362,0.1285,1.9344,0.6849,1.1864,0.1956,1.4224,0.0137,-0.0948,-0.0997,-0.0335,-0.0051,0.1789,-0.3667,0.8049,0.1497,0.2901,-0.1138,0.3812,0.1704,0.5241,1.9432,0.004,0.0126,-0.0526,-0.1428,0.0675,0.5123,-0.0269,0.7646,-0.069,2.6554,0.945,0.5979,0.9199,0.3956,0.8475,0.3193,0.7583,0.8335,0.5941,2.1434,0.4924,0.5439,0.2028,-0.012,0.3964,0.0657,-0.0516,1.7349,-0.0278,1.0888,0.4684,1.6816,0.556,1.5069,0.2194,-0.1043,0.1654,1.7774,2.53,1.3302,2.6925,1.3935,-0.05,0.031,-0.1093,-0.0603,0.3967,-0.1121,-0.0097,-0.0472,-8e-04,-0.0359,0.8286,0.182,2.3399,0.237,0.0319,0.0986,-0.1375,9e-04,4.2347,0.1821,0.0203,Control
