@relation data

@attribute id string
@attribute 7535 numeric
@attribute 3111 numeric
@attribute 1147 numeric
@attribute 50852 numeric
@attribute 10892 numeric
@attribute 8767 numeric
@attribute 84433 numeric
@attribute 7454 numeric
@attribute 5062 numeric
@attribute 55740 numeric
@attribute 51466 numeric
@attribute 3109 numeric
@attribute 3108 numeric
@attribute 3635 numeric
@attribute 5588 numeric
@attribute 5170 numeric
@attribute 3551 numeric
@attribute 6885 numeric
@attribute 7408 numeric
@attribute 9402 numeric
@attribute 4790 numeric
@attribute 4792 numeric
@attribute 5788 numeric
@attribute 4690 numeric
@attribute 920 numeric
@attribute 3127 numeric
@attribute 8517 numeric
@attribute 5970 numeric
@attribute 3702 numeric
@attribute 27040 numeric
@attribute 7189 numeric
@attribute 7334 numeric
@attribute 919 numeric
@attribute 23118 numeric
@attribute 3113 numeric
@attribute 1445 numeric
@attribute 3115 numeric
@attribute 5728 numeric
@attribute 3118 numeric
@attribute 915 numeric
@attribute 916 numeric
@attribute 5058 numeric
@attribute 917 numeric
@attribute 55824 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 3937 numeric
@attribute 6957 numeric
@attribute 5335 numeric
@attribute 6955 numeric
@attribute 8915 numeric
@attribute 5295 numeric
@attribute 3932 numeric
@attribute 5296 numeric
@attribute 2533 numeric
@attribute 3122 numeric
@attribute Class {Control,BRCACancer}

@data
C474,0.7248,0.2754,0.9511,1.5602,0.9329,1.9175,0.2728,1.1553,0.4348,-0.0911,0.9868,2.2043,2.0493,1.1295,0.4592,0.8536,0.6671,1.0791,0.9361,1.3316,1.4215,2.5073,2.7939,0.4918,1.3081,0.2515,0.3887,1.4235,1.688,1.2734,0.8672,0.7506,0.4078,1.8154,3.1806,1.5263,1.1192,0.8148,0.2218,1.031,1.4421,1.1426,1.9255,1.0739,1.4015,1.3286,2.7012,0.1225,1.1397,0.0071,0.9699,1.1096,1.1939,0.3114,1.0919,3.7657,Control
D480,0.9634,0.3733,1.333,1.4431,1.0761,1.1766,0.6066,1.0903,0.588,-0.0715,0.8403,1.8302,1.5663,1.3836,0.5063,0.6827,0.7722,0.9404,0.6326,1.6344,1.5483,1.9719,2.9132,0.6353,1.3694,0.2786,0.1434,1.3203,1.5511,1.546,0.7823,0.9196,0.832,1.3932,2.6802,1.1094,1.0682,0.7231,0.0573,1.2981,1.8128,0.965,2.2111,0.7806,1.1762,1.2391,1.9324,0.1782,1.1399,0.0035,0.5897,1.3239,1.4526,0.3051,1.1407,2.9401,Control
E519,0.7978,0.323,0.9124,1.186,0.9565,1.261,0.4237,1.3451,1.0702,-0.0949,1.133,1.3159,1.1721,1.2173,0.9983,0.8471,1.0369,1.4196,0.6766,1.359,1.0361,1.5242,2.7446,0.5399,0.9227,0.3069,0.3188,1.4633,1.9785,1.2396,0.5068,0.5105,0.4507,1.4568,2.1072,1.39,1.1499,1.1706,0.0723,1.9151,1.7114,1.5049,2.1922,1.0469,1.0757,1.6759,2.358,0.0775,1.2194,0.1239,0.8003,1.2026,1.4291,0.2886,1.3354,2.5998,Control
F548,0.6675,0.2948,1.1099,1.9767,0.9004,1.4202,0.3036,0.6683,0.5774,-0.103,0.856,1.9676,1.5639,1.0139,0.7514,0.5599,0.5699,1.2459,0.3644,1.7011,1.5971,1.9189,3.9461,0.4404,1.2066,0.2155,0.164,1.0796,2.6264,1.2425,0.6428,0.4294,0.4772,1.4145,3.2891,0.6363,1.3748,0.4445,0.2386,1.4548,1.9167,0.8275,2.1518,0.975,1.4606,1.283,2.0379,0.1657,0.9385,0.113,0.6523,1.8131,1.41,0.0577,1.2134,3.3066,Control
G660,0.8076,0.395,0.8735,0.7259,0.7694,1.4442,0.6105,1.6026,0.5804,-0.0903,0.7758,2.1799,2.1653,1.4278,0.3284,0.7666,0.6711,0.8062,0.6113,1.338,1.3164,2.1673,2.4194,0.3436,1.5615,1.2306,0.3168,1.3248,1.3645,1.6205,0.7136,0.5132,0.7766,1.0605,3.0006,1.4477,1.0328,0.2661,0.1321,1.3068,1.7753,1.0535,1.551,0.413,0.9869,1.1539,1.8246,0.1037,0.7902,-0.0427,0.7414,1.4765,1.2001,0.4594,0.7881,3.3048,Control
H663,0.6217,0.4318,1.3615,1.6483,1.0335,1.1692,0.3338,1.0923,0.6132,-0.0852,1.1109,2.1978,1.8843,1.2144,0.5889,0.6822,0.7278,1.303,0.5248,1.6052,1.2671,1.6604,2.7584,0.6038,1.582,1.0087,0.404,1.1692,1.8597,1.6604,0.9769,0.9819,0.3599,1.473,3.111,1.1416,1.2322,0.772,0.085,1.4865,2.1699,0.9762,2.2459,1.1013,1.4514,1.1953,1.6175,0.1353,1.138,0.0775,0.8845,1.4287,1.3377,0.2142,1.2015,3.1682,Control
I782,0.8037,0.8414,0.9546,1.5371,0.8202,0.8697,0.6018,0.8047,0.5571,-0.035,1.3194,2.3231,2.0105,1.3021,0.7749,0.6149,0.8234,1.0597,0.3051,1.3773,1.2261,1.6454,3.0296,0.5533,1.1127,0.0549,0.1841,1.1786,2.0646,1.475,0.8475,0.9376,0.7066,1.3142,3.2179,0.9747,1.7377,0.7464,0.3222,1.9741,1.9186,0.5973,2.4333,1.1953,1.4094,1.0323,1.5357,0.1676,1.4417,0.0789,0.818,1.4578,1.755,0.2452,1.0459,3.2842,Control
J787,1.035,0.3703,1.5778,0.907,1.5225,1.6438,0.8478,1.2755,0.7518,-0.0857,0.9932,2.0781,1.9507,1.4845,0.4603,0.9491,0.7935,1.3811,0.6124,1.0309,1.4901,1.7817,2.6575,0.8834,1.5112,0.367,0.335,1.3908,1.4458,1.3032,0.9564,1.0599,0.9814,1.6299,2.8087,1.3247,1.2769,1.1017,0.0973,1.0301,1.4218,0.9527,1.7023,0.7938,1.4223,1.4246,1.8613,0.0518,0.8767,-0.002,1.0862,1.6488,1.1759,0.5319,0.807,2.9867,Control
K1162,1.1039,0.6753,1.0553,1.5997,0.7258,1.054,0.6292,1.3081,0.8451,-0.1237,1.3248,2.4345,1.7875,1.5396,0.8151,0.5012,1.0531,1.1755,0.5703,1.3306,0.9297,1.9122,3.4538,0.6557,1.6769,0.2627,0.3226,0.8765,2.0429,1.7181,0.7503,0.7912,0.6579,0.9021,3.3829,1.2319,1.1877,0.6637,0.0421,2.2761,1.9055,1.1741,2.7268,1.0291,0.9123,1.235,1.8501,0.1872,1.499,0.0628,0.559,1.3189,2.1931,0.2632,1.4901,3.2027,BRCACancer
L1176,0.866,0.4224,1.3353,1.7973,1.29,1.5243,0.6726,0.8175,0.8151,-0.0871,1.0383,1.9628,1.536,1.3785,0.5799,0.745,0.8764,1.2399,0.4273,1.3134,1.6394,2.1988,3.1851,0.8865,1.269,0.4692,0.1786,1.3176,2.1473,1.058,0.8426,1.1779,1.0526,1.5756,2.8031,0.96,1.4457,0.8925,0.2586,1.0313,1.6683,0.8253,1.9775,1.0209,1.7805,1.0003,1.9012,0.1783,1.3235,0.0616,0.8936,1.3486,1.3425,0.1279,1.1608,2.8558,BRCACancer
M1263,0.7513,0.5339,1.4214,2.0259,1.0093,1.3247,0.4467,1.3078,0.6722,-0.0527,1.2695,2.168,1.7095,1.3239,0.7688,0.6105,0.7507,1.1906,0.5456,1.8022,1.2408,2.1716,2.92,0.7194,1.7857,1.1586,0.3707,1.3425,2.0275,1.5951,0.8936,1.0472,0.6836,1.2853,3.0391,1.1874,1.1008,0.8845,0.1011,1.8629,2.1307,1.1099,2.5386,1.2278,1.3042,1.2145,1.7694,0.1846,1.5441,0.1588,0.8506,1.2261,1.7478,0.324,1.3528,3.1767,BRCACancer
P1075,1.0875,0.3738,0.9093,1.5389,1.0922,1.1753,0.6369,1.1701,0.4439,-0.0659,1.0076,1.7076,1.5477,1.0722,0.533,0.7959,0.6366,0.6181,0.989,1.7087,1.3827,2.623,3.4247,0.6391,1.1391,0.566,0.3998,1.8622,2.3032,1.2706,1.0189,0.7292,0.5911,1.3131,2.6499,1.3464,1.5635,0.9151,0.1716,1.9428,2.3764,1.0053,2.1415,0.5394,1.1399,0.8384,2.5671,0.1458,1.3099,0.04,0.6483,1.4677,1.7637,0.2034,1.0256,2.6519,BRCACancer
Q1080,1.2562,0.184,0.5631,1.4316,0.9409,1.0359,0.77,1.2905,0.8432,-0.1065,1.0821,1.5034,1.5037,1.4401,0.6339,0.7902,0.7958,0.6953,0.7267,1.5694,1.3361,2.1922,3.0613,0.4189,0.874,0.6243,0.2364,1.678,2.3791,1.6829,0.612,0.4997,0.9031,1.2151,1.8354,1.5531,0.7526,0.4092,0.0321,1.8825,1.862,0.6701,1.7352,0.6834,1.1319,1.1345,2.1734,0.0841,1.219,0.0106,0.3715,1.0142,1.8912,0.1326,1.0184,2.3173,BRCACancer
R1104,0.7618,0.5709,1.4265,1.3792,1.3551,1.3786,0.652,1.2083,1.0781,-0.0668,1.1594,2.3662,2.1418,1.5561,0.6772,0.8944,1.0047,1.5909,0.4855,1.0576,1.5007,1.9883,2.7403,0.9247,1.2844,0.38,0.2577,1.271,1.7814,1.0719,0.7489,1.0521,0.7792,1.6453,2.7953,1.169,1.3676,0.9359,0.2369,1.1263,1.7811,1.0553,1.6462,0.9907,1.6794,1.3995,1.9101,0.1312,1.0701,0.0135,1.1286,1.5771,1.2674,0.1507,1.129,3.1428,BRCACancer
S1133,0.7197,0.363,0.9123,1.7296,1.3983,1.5695,0.5945,1.0116,0.7374,-0.0764,0.8098,2.0182,1.6005,1.1713,0.4617,0.8238,0.7886,1.1411,0.6952,1.2763,1.6554,2.2432,3.1933,0.5252,0.7141,0.0395,0.3252,1.7013,2.1137,1.1842,0.7557,0.5814,0.6275,1.7402,2.7153,1.2312,1.2182,1.0584,0.127,1.4309,1.3649,0.9487,1.5656,0.9398,1.6049,1.5192,2.638,0.1585,0.9332,0.1016,0.8603,1.2343,1.4236,-0.0076,0.9062,2.7455,BRCACancer
T1463,1.311,0.4606,1.1419,1.5504,0.8,0.8451,0.8845,1.3254,1.0139,-0.0713,1.4542,1.9072,1.2247,1.7062,1.0387,0.6803,1.3315,1.1473,0.6063,1.7212,0.914,1.5325,3.1612,0.7764,1.5354,0.3089,0.4232,1.0985,2.2572,1.3186,0.8114,0.898,1.1056,1.0116,2.3886,1.324,1.0905,0.7887,-0.0135,1.6435,1.9001,1.106,2.5624,1.3397,0.8497,1.3777,1.7612,0.1416,1.5755,0.037,0.5373,1.2708,1.8645,0.3615,1.7706,2.6984,BRCACancer
U2017,0.776,0.2639,1.0945,1.736,1.0518,1.7431,0.4109,0.9446,0.7576,-0.0955,1.1697,1.7148,1.3865,1.1481,0.9284,0.7072,0.8037,0.9351,0.4519,1.7441,1.4328,2.5652,3.024,0.6927,1.4104,0.2561,0.1084,1.2922,2.5115,1.0871,0.6823,0.7535,0.5033,1.2496,2.8507,1.0428,0.9944,0.7508,0.2535,1.7943,1.9771,0.9363,2.3202,1.4966,1.1122,1.0698,1.9022,0.1877,1.2311,0.087,0.6589,1.4782,1.6502,0.0645,1.4187,3.0526,BRCACancer
V432,0.6741,0.2704,0.8804,1.803,1.0068,2.1668,0.5129,0.9017,0.7779,-0.0978,0.8268,1.2544,1.1009,1.2013,0.7942,0.6726,0.8141,0.7785,0.3488,1.6125,1.8093,2.554,3.2191,0.533,0.7847,0.2571,0.0393,1.5325,2.3486,0.9812,0.6404,0.6522,0.9498,1.593,2.5586,0.8198,0.762,0.7087,0.0106,1.1119,1.3918,0.8621,1.6424,0.807,1.3412,1.8111,2.5581,0.107,1.1318,0.0653,0.6131,1.428,1.1609,-0.0913,1.216,2.7635,BRCACancer
W433,0.6111,0.4061,1.2509,1.4966,0.7141,1.5751,0.5027,1.3832,0.9068,-0.122,1.1593,2.0741,1.5959,1.2788,0.7698,0.6458,0.9279,1.212,0.9522,1.3171,1.4208,2.4815,2.9373,0.5378,1.6276,0.3498,0.4502,1.1592,1.6836,1.4636,0.6996,0.9912,0.4936,1.2819,2.938,1.3643,1.1247,1.4419,0.0452,1.8307,1.9361,1.4136,2.293,1.2785,0.9791,1.2819,2.0845,0.1679,1.3982,0.1239,0.7986,0.7059,1.692,0.2831,1.4455,3.3745,BRCACancer
X524,0.801,0.041,1.1221,1.7946,0.8892,1.3896,0.4184,1.2923,1.1246,-0.1003,1.1322,0.7775,0.657,1.1445,0.8845,0.8862,1.0816,1.3851,0.738,1.4339,1.167,1.7092,2.6987,0.5426,0.6798,0.3426,0.4155,1.362,2.1474,1.295,0.536,0.303,0.6122,1.5625,1.5106,1.4565,0.0902,1.2283,-0.0214,1.9437,1.545,1.5402,1.9221,1.4262,1.0683,1.8187,2.7243,0.166,1.2534,0.1482,0.8799,0.9947,1.4243,0.1411,1.5955,1.8288,BRCACancer
Y546,0.8271,0.2044,0.5763,1.1853,0.967,0.9965,0.4214,1.0776,0.5574,-0.0637,1.0316,2.1711,1.8834,1.1448,0.6733,0.5486,0.7176,0.7405,0.2995,1.5827,0.7516,1.2735,2.6225,0.2362,1.0315,1.0931,0.3809,0.9784,2.0173,1.4279,0.419,0.4253,0.1879,0.9302,2.6854,1.0239,1.3234,0.2726,0.0668,1.4468,1.7571,0.7088,1.6213,0.529,1.027,1.2571,1.5001,0.1189,1.0482,-0.0104,0.322,1.001,1.3858,0.0945,0.8948,3.0008,BRCACancer
Z3225,1.2215,0.6678,1.1967,1.9084,0.7883,0.6659,0.7542,1.4023,1.0451,-0.1183,1.7681,2.367,1.6315,1.4526,1.1605,0.6676,1.3612,1.375,0.5695,1.9631,0.8579,1.0691,3.1831,0.762,1.8195,1.5932,0.4152,0.9071,2.5785,1.8727,0.5021,0.631,0.7541,1.0729,3.0374,1.3898,1.4389,0.8595,0.048,2.2516,2.2094,1.2694,2.7634,1.4586,0.9359,1.4877,1.9774,0.1971,1.7688,0.1599,0.6011,1.1109,2.1487,0.3422,2.0895,2.9479,Control
