@relation data

@attribute id string
@attribute 10154 numeric
@attribute 1020 numeric
@attribute 10298 numeric
@attribute 10371 numeric
@attribute 10500 numeric
@attribute 10501 numeric
@attribute 10505 numeric
@attribute 10507 numeric
@attribute 10509 numeric
@attribute 10512 numeric
@attribute 1072 numeric
@attribute 10725 numeric
@attribute 1073 numeric
@attribute 11261 numeric
@attribute 137970 numeric
@attribute 1630 numeric
@attribute 1942 numeric
@attribute 1943 numeric
@attribute 1944 numeric
@attribute 1945 numeric
@attribute 1946 numeric
@attribute 1947 numeric
@attribute 1948 numeric
@attribute 1949 numeric
@attribute 1969 numeric
@attribute 2041 numeric
@attribute 2042 numeric
@attribute 2043 numeric
@attribute 2044 numeric
@attribute 2045 numeric
@attribute 2046 numeric
@attribute 2047 numeric
@attribute 2048 numeric
@attribute 2049 numeric
@attribute 2050 numeric
@attribute 2051 numeric
@attribute 219699 numeric
@attribute 223117 numeric
@attribute 2242 numeric
@attribute 22854 numeric
@attribute 22885 numeric
@attribute 23365 numeric
@attribute 23380 numeric
@attribute 23654 numeric
@attribute 25 numeric
@attribute 2534 numeric
@attribute 25791 numeric
@attribute 27289 numeric
@attribute 2770 numeric
@attribute 2771 numeric
@attribute 2773 numeric
@attribute 285220 numeric
@attribute 2932 numeric
@attribute 29984 numeric
@attribute 3265 numeric
@attribute 3688 numeric
@attribute 3845 numeric
@attribute 387 numeric
@attribute 3897 numeric
@attribute 3983 numeric
@attribute 3984 numeric
@attribute 3985 numeric
@attribute 4233 numeric
@attribute 4690 numeric
@attribute 4772 numeric
@attribute 4773 numeric
@attribute 4775 numeric
@attribute 4776 numeric
@attribute 4893 numeric
@attribute 4917 numeric
@attribute 5058 numeric
@attribute 5062 numeric
@attribute 5063 numeric
@attribute 5361 numeric
@attribute 5362 numeric
@attribute 5364 numeric
@attribute 5365 numeric
@attribute 54437 numeric
@attribute 54910 numeric
@attribute 5530 numeric
@attribute 5532 numeric
@attribute 5533 numeric
@attribute 5534 numeric
@attribute 55558 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 56896 numeric
@attribute 56920 numeric
@attribute 56924 numeric
@attribute 57144 numeric
@attribute 5747 numeric
@attribute 57522 numeric
@attribute 57556 numeric
@attribute 57689 numeric
@attribute 57715 numeric
@attribute 5879 numeric
@attribute 5880 numeric
@attribute 5881 numeric
@attribute 5921 numeric
@attribute 59277 numeric
@attribute 5998 numeric
@attribute 6091 numeric
@attribute 6092 numeric
@attribute 6093 numeric
@attribute 6387 numeric
@attribute 63928 numeric
@attribute 6405 numeric
@attribute 64221 numeric
@attribute 6585 numeric
@attribute 6586 numeric
@attribute 7852 numeric
@attribute 7869 numeric
@attribute 80031 numeric
@attribute 8440 numeric
@attribute 84448 numeric
@attribute 8482 numeric
@attribute 8633 numeric
@attribute 8829 numeric
@attribute 90249 numeric
@attribute 9037 numeric
@attribute 9353 numeric
@attribute 9423 numeric
@attribute 9475 numeric
@attribute 9723 numeric
@attribute 9901 numeric
@attribute 998 numeric
@attribute Class {Control,BRCACancer}

@data
C05,0.7415,0.4454,0.2641,-0.0309,0.0388,0.3088,0.1477,1.4271,0.2055,0.1091,0.3574,0.692,0.5936,1.2805,-0.0563,-0.0604,0.0548,0.2827,0.1348,0.0998,-0.0576,0.1643,-0.0353,-0.0322,0.1446,0.3767,-0.0422,0.1327,-0.0359,-0.0667,0.1067,0.042,0.1117,0.0032,0.1679,0.2561,0.054,-0.0531,0.4844,-0.0755,0.1872,0.3412,0.3858,2.0522,0.2148,0.7848,-0.0211,-0.1411,-0.0674,0.698,1.2524,-0.077,0.2348,0.1474,0.2915,1.6506,0.8806,0.3584,0.0227,0.1718,0.5283,0.37,0.0556,0.4444,0.3758,0.242,0.8618,0.1084,2.1495,0.2424,0.7839,0.6373,-0.1058,0.2768,0.0894,0.1118,0.0772,0.0938,0.4657,0.3924,0.594,0.5989,0.8005,0.2031,1.4746,0.8555,-0.0548,0.0892,0.059,-0.1156,0.0514,-0.0612,-0.0499,-0.0691,-0.0198,0.4559,1.4929,0.0807,0.5275,0.0656,0.1352,0.0111,-0.0859,0.9308,-0.0151,0.0882,0.163,0.0249,-0.076,-0.0217,1.9557,0.0017,-0.1609,0.4279,0.1489,0.2948,0.0156,-0.0622,0.0561,0.029,-0.0383,-0.03,0.4301,-0.0592,-0.0279,0.6797,BRCACancer
C06,0.2221,-0.1054,0.1063,-0.119,-0.107,0.1088,0.0859,0.5976,0.0033,-0.1755,0.2456,0.2594,0.0813,0.3049,-0.0171,-0.086,-0.0293,0.017,0.1446,0.054,-0.0477,0.2242,-0.1425,0.034,-0.1049,0.1432,-0.1194,-0.0548,-0.1382,-0.1348,0.0506,0.0875,0.0714,0.1279,0.0221,0.1143,0.0144,-0.0394,-0.0584,-0.1581,0.1578,0.1061,0.0752,0.2376,0.1083,0.3585,-0.0692,-0.0287,-0.081,0.1152,0.1688,-0.1743,0.1177,0.3189,0.1733,0.5605,0.3181,0.2708,-0.0126,0.0837,0.1269,0.1439,-0.0441,0.0605,0.252,0.2826,0.3325,0.2482,0.5165,0.0342,0.1789,0.1142,-0.0935,0.1152,0.0312,0.0902,0.0551,0.091,0.1525,0.0981,0.2201,0.2312,0.3586,-3e-04,0.6234,0.3,-0.0471,0.0217,0.0861,-0.0906,-0.0571,-0.0455,-0.0378,-0.087,0.0568,0.0011,0.5011,-0.0424,0.0778,0.048,0.123,-0.0558,-0.1547,0.3764,0.0575,0.0274,0.0786,-0.0682,-0.0124,0.0505,0.9819,-0.1369,-0.1224,0.2124,0.1113,0.1642,-0.0106,-0.0795,-0.0804,-0.0188,-0.0768,0.0428,-0.0736,-0.1534,-0.0313,0.3935,Control
C07,0.6861,0.41,0.2557,0.0103,-0.0582,0.2352,0.2058,1.5108,0.196,0.1001,0.3544,0.8843,0.6925,1.1836,-0.0379,-0.0909,0.0766,0.1134,0.086,0.1732,0.0162,0.2468,-0.0424,-0.0742,0.1279,0.1833,-0.0535,0.2149,-0.0243,-0.065,0.091,0.0405,0.075,0.0445,0.0949,0.2897,0.066,-0.0017,0.3905,-0.0724,0.3042,0.7714,0.3932,1.8328,0.3144,1.0499,-0.02,-0.108,0.0637,0.6759,1.5284,-0.0995,0.3741,0.2261,0.3587,2.0737,1.0205,0.3207,0.0356,0.209,0.5378,0.3484,0.0767,0.5707,0.3457,0.3708,1.0001,0.063,2.6705,0.0546,0.7596,0.6666,-0.1022,0.2343,0.0583,0.095,0.1088,0.0386,0.5863,0.4471,0.7074,0.8746,0.9703,0.2331,1.5948,0.7808,-0.1018,0.0277,0.0907,-0.1211,0.1039,-0.0826,-0.0436,-0.1128,-0.0556,0.3857,1.4949,0.1252,0.6512,0.0091,0.1722,0.0485,-0.0985,1.0643,0.0198,-0.0252,0.083,0.0246,-0.0755,-0.0024,2.1653,-0.059,-0.1283,0.5341,0.129,0.3412,-0.0271,-0.1208,0.0278,-0.0315,-0.0296,-0.0358,0.6735,-0.0806,0.0315,0.7236,Control
C08,0.9269,0.5179,0.2842,0.035,-0.0386,0.2639,0.2607,1.46,0.2809,0.0374,0.4709,0.9929,1.0275,1.26,-0.0397,-0.0903,0.116,0.1152,0.157,0.2561,-0.0606,0.4897,-0.0798,-0.1241,0.0482,0.4261,-0.084,0.3068,-0.0611,-0.0781,0.0819,0.0832,0.0987,0.0211,0.1725,0.394,0.0788,-0.0372,0.507,-0.1072,0.3034,0.7487,0.4386,2.1364,0.3142,1.0038,-0.0642,-0.0399,0.0196,0.7466,1.5046,-0.128,0.4146,0.1374,0.4274,1.9168,1.2848,0.4685,0.003,0.3731,0.5894,0.5512,0.0041,0.6095,0.4312,0.4013,1.118,0.0346,2.94,0.0955,1.0215,0.7183,-0.1,0.3437,0.0781,0.1144,0.033,0.0704,0.6795,0.4492,0.8956,0.9889,0.9388,0.1988,1.5956,0.9573,-0.0565,0.0468,0.021,-0.1219,0.21,-0.0611,-0.046,-0.1494,-0.077,0.3339,1.5371,0.203,0.8049,-0.0265,0.1944,-0.0177,-0.0695,1.295,-0.0853,-0.0835,0.0821,0.0764,-0.0603,-6e-04,2.2462,-0.0897,-0.09,0.56,0.0929,0.3452,-0.0263,-0.0463,0.0425,0.0224,-0.0726,-0.0323,0.8302,-0.1473,0.0257,0.8861,Control
C09,0.9107,0.5405,0.2656,-0.0296,0.0272,0.324,0.2039,1.5007,0.2352,-0.0272,0.5761,0.7969,0.6586,1.119,-0.098,-0.0554,-0.025,0.1938,0.1545,0.1728,-0.0833,0.2146,-0.0631,-0.0573,0.0663,0.298,-0.1086,0.2382,-0.0743,-0.0717,0.038,0.0108,0.0938,0.0168,0.153,0.2536,0.0896,-0.0189,0.3275,-0.1195,0.2287,0.6284,0.4475,1.9525,0.2781,1.036,-0.0739,-0.066,-0.01,0.7481,1.4874,-0.1348,0.2952,0.1316,0.3039,1.9606,0.9616,0.4637,0.0314,0.2118,0.5136,0.5223,0.0155,0.4721,0.3873,0.3822,0.8728,0.0718,2.8642,0.1351,0.7608,0.7745,-0.044,0.2704,-0.0089,0.0716,0.0944,0.0765,0.6249,0.4338,0.6632,0.9517,0.9032,0.2734,1.4942,0.8657,-0.1093,0.0316,0.0538,-0.114,0.1271,-0.0239,-0.1064,-0.0734,-0.0242,0.4361,1.5655,0.1642,0.6863,0.0442,0.1607,-0.0117,-0.1207,0.9805,0.0103,0.0279,0.1071,-0.0057,-0.0491,-0.0372,2.057,-0.0533,-0.0853,0.5464,0.0803,0.3576,-0.0497,-0.083,0.0182,-0.0554,-0.0601,-0.0183,0.6537,-0.1114,-0.0046,0.8216,Control
C10,0.758,0.5445,0.2189,0.005,0.015,0.2642,0.1397,1.4191,0.2409,0.1419,0.4955,0.7244,0.6196,1.3012,-0.0343,-0.0798,0.1281,0.2258,0.1742,0.2112,0.0131,0.2647,-0.0884,-0.0224,0.2244,0.3889,-0.0113,0.2187,-0.0515,-0.0538,0.072,0.0569,0.1092,0.081,0.1904,0.3762,0.0852,-0.0145,0.3537,-0.0458,0.3423,0.6165,0.4598,2.2478,0.2566,0.9194,-0.0063,-0.1485,0.0133,0.8118,1.5314,-0.0548,0.3433,0.1091,0.3144,1.7524,1.0131,0.3285,0.0214,0.2315,0.6162,0.3665,0.0085,0.589,0.3378,0.2419,0.8827,0.0085,2.9712,0.1244,0.9055,0.7389,-0.0855,0.3203,0.0453,0.1055,0.08,0.0717,0.6641,0.4362,0.6185,0.7847,0.9843,0.1542,1.5345,0.8389,-0.0759,0.1043,0.0237,-0.119,0.1143,-0.0555,0.009,-0.0869,-0.042,0.3326,1.6002,0.0776,0.7599,0.0132,0.1262,0.0463,-0.0698,0.8729,0.0361,-0.0463,0.0666,0.0275,-0.0557,-0.0128,2.796,0.0135,-0.1196,0.6452,0.1296,0.3085,-0.0188,-0.0833,0.0648,0.0088,-0.0541,-0.0561,0.7821,-0.0468,0.0108,0.8316,BRCACancer
C11,1.0232,0.5261,0.3419,-0.0353,-0.0143,0.2785,0.1767,1.7423,0.3457,0.0568,0.5565,1.024,0.8873,1.2246,-0.0923,-0.0679,0.0361,0.1332,0.1202,0.2013,-0.0928,0.4809,-0.0021,-0.0317,0.1079,0.3982,-0.0758,0.1275,-0.0577,-0.083,0.0171,0.0206,0.0397,0.032,0.1482,0.3749,0.1553,-0.0355,0.5628,-0.0922,0.354,0.7334,0.5265,2.1421,0.3825,1.2161,-0.0551,0.0477,0.0368,0.8007,1.4085,-0.118,0.3865,0.0884,0.5154,2.1315,1.346,0.5695,0.0141,0.395,0.582,0.6338,0.0438,0.6146,0.5066,0.5657,1.2199,0.1259,3.118,0.1509,0.9931,0.7182,-0.1166,0.3224,0.0373,0.0677,0.1387,0.0465,0.8518,0.4468,0.9694,1.0492,0.9483,0.3717,1.6696,1.0236,-0.0888,0.0044,0.1364,-0.124,0.2377,-0.0325,-0.1037,-0.1171,0.0152,0.4923,1.7965,0.1059,0.7951,0.0183,0.2483,-0.0645,-0.1249,1.2825,-0.0581,-0.0287,0.0388,0.0651,-0.0311,-0.0429,2.0701,-0.0881,-0.1107,0.6394,0.081,0.5206,-0.0736,-0.0804,0.0331,-0.0542,-0.0933,0.0011,0.7428,-0.0759,0.0026,1.0109,Control
C12,0.6261,0.245,0.2985,-0.0526,-0.0321,0.3233,0.0488,1.3239,0.2034,-0.0319,0.3433,0.6863,0.536,1.1287,-0.0904,-0.068,-0.0094,0.1424,0.0953,0.2164,-0.0043,0.2481,0.0523,0.0192,0.1166,0.1789,-0.0811,0.0464,-0.0463,-0.0296,0.044,0.0543,0.0473,0.0434,0.057,0.1885,0.0806,-0.0509,0.2586,-0.0495,0.2898,0.7259,0.2213,1.5676,0.1825,0.6215,0.0034,-0.0306,0.0115,0.5605,0.9214,-0.0977,0.2864,0.0486,0.3067,2.0163,0.842,0.2682,0.0059,0.2768,0.3878,0.2548,0.078,0.399,0.3784,0.2531,0.7721,0.1495,2.3528,0.1551,0.7072,0.4327,-0.0801,0.2406,0.0589,0.1077,0.1372,0.0804,0.3071,0.3276,0.5481,0.5965,0.8105,0.172,1.3945,0.8239,-0.086,0.0096,0.0392,-0.0452,0.0727,-0.0558,0.008,-0.1671,-0.0402,0.4485,1.5015,0.177,0.4654,-0.0328,0.134,9e-04,-0.1004,0.7864,-0.0581,-0.0151,0.1327,0.0335,-0.0509,-1e-04,2.1552,-0.061,-0.0953,0.5827,0.0844,0.3504,-0.0564,-0.0914,0.0529,0.0015,-0.0696,-9e-04,0.3905,-0.0459,0.0132,0.5595,BRCACancer
D01,1.1565,0.1679,0.2352,-0.1058,-0.0212,0.0615,0.2215,1.9847,0.2976,0.1567,0.508,1.1586,0.7282,0.7779,-0.0468,-0.1237,0.0122,-0.0879,0.0205,0.0375,-0.0817,0.0674,-0.1269,-0.067,0.007,0.3722,-0.1732,0.4121,-0.138,-0.133,0.0764,0.0313,0.135,0.0265,0.1397,0.3804,0.0516,-0.0335,0.4887,-0.1567,0.1269,0.3074,0.7656,1.9707,0.4119,2.1241,-0.1083,-0.0029,0.0149,0.8009,1.142,-0.171,0.8254,0.2652,0.3705,2.6604,1.0924,0.8845,0.0099,0.4188,0.3447,0.7252,-0.0876,0.7219,0.4497,0.806,1.3145,0.0629,2.0213,0.0441,1.1432,0.929,-0.0552,0.2182,0.1198,0.0851,-0.0148,-8e-04,0.5382,1.0563,1.3304,1.2249,1.5229,0.3632,1.6488,0.7443,-0.0607,-0.0205,0.123,-0.1927,0.1745,-0.1061,-0.0634,-0.1966,0.0048,0.7285,1.2375,0.16,1.2488,0.004,0.1697,-0.1136,-0.1576,1.3601,0.0277,-0.144,0.0958,-0.0024,-0.0322,-0.0415,2.071,-0.16,-0.1261,1.2711,0.1089,0.1633,-0.1208,-0.0762,7e-04,0.0213,-0.1311,-0.022,0.7496,-0.1795,0.0756,1.4819,BRCACancer
D02,0.9207,0.3902,0.3313,-0.0234,-0.0108,0.3178,0.119,1.41,0.3247,0.0206,0.4848,0.9277,0.8705,1.2286,-0.1077,-0.056,0.0037,0.2273,0.0824,0.1186,-0.0512,0.4104,-0.0331,-0.0617,0.0999,0.2739,-0.0942,0.2238,-0.0679,-0.0716,0.0095,0.0261,0.0107,0.0244,0.0509,0.2751,0.165,-0.0579,0.3935,-0.0938,0.4287,0.9201,0.3903,2.231,0.2804,0.9532,-0.0535,-0.0124,0.0221,0.7648,1.4105,-0.0808,0.3446,0.1886,0.4595,2.1727,1.0392,0.4378,0.0955,0.3464,0.5917,0.3816,0.0025,0.53,0.4667,0.3955,1.077,0.1448,3.0284,0.2843,0.8156,0.7489,-0.0784,0.2376,0.0521,0.0626,0.2251,4e-04,0.5414,0.4605,0.7945,0.9008,1.012,0.3508,1.6835,0.9003,-0.1158,0.0076,0.057,-0.0613,0.2124,0.0053,-0.0559,-0.074,-0.0134,0.4669,1.6499,0.1702,0.7666,0.032,0.1393,-0.0266,-0.1065,1.0743,0.0538,-0.0838,0.0539,0.047,-0.0655,-0.0427,2.3716,-0.0499,-0.0995,0.5969,0.0834,0.4392,-0.031,-0.0234,0.0305,-0.0472,-0.0701,-0.0105,0.6374,-0.0745,-0.0381,0.883,BRCACancer
D03,0.9071,0.4386,0.2453,-0.0566,0.0015,0.294,0.1089,1.4776,0.2732,0.0393,0.4975,0.8569,0.5994,1.2404,-0.0688,-0.102,0.046,0.1443,0.0786,0.1739,-0.0186,0.2931,-0.0552,-0.1002,0.1025,0.2086,-0.0708,0.1648,-0.0559,0.0096,0.0476,-0.0319,0.0711,0.066,0.0685,0.2006,0.1068,-0.0114,0.399,-0.0917,0.3999,0.8038,0.4531,2.3947,0.2172,0.9841,-0.0567,-0.0081,-0.0183,0.8218,1.3357,-0.0932,0.3101,0.0288,0.3398,2.4395,0.9939,0.4121,0.0057,0.2562,0.4976,0.3647,0.0189,0.5493,0.38,0.3186,0.953,0.0294,2.5073,0.1325,0.9149,0.657,-0.0944,0.265,0.0346,0.0991,0.1962,0.0525,0.5459,0.477,0.7478,0.7232,0.9251,0.2116,1.6203,0.8992,-0.0408,0.049,0.0566,-0.1015,0.1674,-0.0603,-0.0344,-0.0804,-0.0559,0.391,1.6679,0.1326,0.6853,0.0159,0.1392,-0.031,-0.0779,0.9948,-0.0114,-0.0644,0.133,-0.0173,-0.0705,-0.0028,2.1162,-0.0178,-0.1335,0.6197,0.0891,0.3045,-0.0517,-0.1108,0.0634,-0.0484,-0.0376,-0.0221,0.6342,-0.1028,0.0096,0.8321,BRCACancer
D04,1.0768,0.3946,0.213,-0.0295,0.0209,0.3755,0.0672,1.467,0.2829,0.1145,0.632,0.9318,0.8381,1.3077,-0.0566,-0.0854,0.0686,0.1728,0.153,0.1965,-0.061,0.4174,-0.0224,-0.1179,0.0379,0.3849,-0.0555,0.1402,-0.0504,-0.0726,0.1303,0.0162,0.1436,0.0414,0.0986,0.3464,0.1653,-0.0478,0.5705,-0.0625,0.2619,0.8169,0.5081,2.358,0.3148,0.996,-0.0183,0.0012,0.0167,0.7817,1.4221,-0.1006,0.4031,0.2218,0.4751,2.3039,1.0957,0.5161,0.054,0.2651,0.5607,0.6016,-0.0423,0.5104,0.4164,0.358,1.0035,0.0678,2.9967,0.1433,1.1288,0.7984,-0.1092,0.2727,0.0281,0.1181,0.1444,0.0251,0.5109,0.4991,0.9428,0.7435,1.0278,0.3216,1.6468,0.9744,-0.0745,-0.0455,0.0382,-0.1436,0.1294,-0.0624,-0.1078,-0.109,-0.0625,0.3948,1.7207,0.1588,0.7899,0.0097,0.1461,-0.0789,-0.1106,1.2425,-0.0088,-0.1802,0.0754,0.0113,-0.0648,-0.0371,2.5122,-0.0674,-0.1229,0.5954,0.0786,0.3383,-0.0397,-0.039,0.0412,-0.0206,-0.0746,-0.0401,0.6663,-0.0944,0.007,0.9329,BRCACancer
D05,0.9288,0.5634,0.2187,-0.0065,0.0207,0.2215,0.2102,1.4958,0.201,0.0961,0.7311,0.8331,0.758,1.3346,-0.0456,-0.0949,0.2086,0.0967,0.1859,0.1918,0.039,0.2561,-0.1175,-0.1516,0.1271,0.2992,-0.0178,0.08,-0.0509,0.0241,0.1418,0.0496,0.1559,0.1382,0.1735,0.3318,0.0995,-0.045,0.5997,-0.0719,0.4395,0.8046,0.6223,2.5088,0.233,1.1459,-0.016,-0.1005,0.0823,0.9716,1.6191,-0.0832,0.4223,0.0618,0.3408,2.0159,1.1538,0.4876,-0.018,0.1895,0.7225,0.4245,0.0633,0.6582,0.3293,0.3055,0.9651,0.0792,3.2833,0.1396,1.1412,0.838,-0.1034,0.3102,0.116,0.1411,0.1286,0.0754,0.6222,0.5421,0.7585,0.8825,1.0532,0.1914,1.6712,0.8024,-0.0562,0.077,0.0691,-0.0908,0.1284,-0.0194,-0.046,-0.1203,-0.0136,0.5829,1.5772,0.0596,0.7572,0.0284,0.159,0.0348,-0.0746,1.1301,-0.0042,-0.1078,0.159,-0.0157,-0.0492,0.0126,2.4487,-0.0012,-0.1125,0.6071,0.1268,0.2588,-0.0062,-0.0943,0.0758,-0.0117,-0.0692,-0.0699,0.8248,-0.0559,0.0448,1.0237,BRCACancer
D06,0.9754,0.4788,0.2846,0.002,-0.005,0.2386,0.2663,1.5823,0.4078,0.0552,0.6097,1.0065,0.9279,1.2543,-0.0683,-0.0882,0.1,0.1359,0.1205,0.2166,-0.0862,0.3758,-0.0618,-0.0694,0.0719,0.345,-0.1331,0.3707,-0.0964,-0.0758,0.0915,0.0575,0.1207,0.1172,0.1581,0.4233,0.1473,-0.065,0.661,-0.1427,0.2993,0.7504,0.6422,2.2525,0.3967,1.2731,-0.0432,0.0404,0.0065,1.0282,1.5508,-0.1014,0.4539,0.1722,0.5254,2.3216,1.2325,0.5926,0.0474,0.3396,0.6752,0.5985,-0.0312,0.6601,0.4198,0.5146,1.1689,0.147,3.1241,0.1928,1.1797,0.8508,-0.0988,0.3154,0.1009,0.0848,0.1046,0.0307,0.7672,0.5719,1.0525,1.0984,1.0873,0.3669,1.6859,1.0468,-0.0997,0.1051,0.0978,-0.1242,0.1686,-0.0758,-0.0733,-0.1122,0.0181,0.5398,1.7064,0.1408,0.8696,0.0159,0.2446,-0.0829,-0.097,1.311,0.0569,-0.0731,0.0778,0.0699,-0.0174,-0.0135,2.5346,-0.0777,-0.1092,0.7026,0.0988,0.4858,-0.0505,-0.0633,0.0266,-0.0173,-0.075,-0.0378,0.7899,-0.1416,0.0398,1.1326,BRCACancer
D07,0.8592,0.518,0.2663,-0.0407,0.0543,0.3003,0.1698,1.6276,0.2933,0.1152,0.7367,0.9649,0.8235,1.2989,-0.0552,-0.0761,0.1235,0.1277,0.1476,0.1477,0.0091,0.3445,0.0128,-0.0575,0.1076,0.1848,-0.0687,0.2171,-0.109,-0.0066,0.0704,0.0408,0.0909,-0.0066,0.1579,0.3879,0.1194,-0.0347,0.4998,-0.0843,0.4268,0.9134,0.5058,2.19,0.3168,1.2464,-0.0402,-0.0149,0.0244,0.9278,1.5341,-0.0921,0.3588,0.0774,0.4486,2.2845,1.0634,0.4787,0.0414,0.2545,0.6795,0.4595,-0.0138,0.5676,0.3844,0.3982,1.1423,0.0976,2.9513,0.185,0.9408,0.6889,-0.052,0.2906,0.0832,0.0912,0.1593,0.0828,0.8264,0.5016,0.8676,1.0106,0.9816,0.3604,1.6863,0.9191,-0.0556,0.0317,0.0906,-0.066,0.2205,-0.0321,-0.0888,-0.087,-0.0992,0.3448,1.7716,0.0747,0.7504,0.0314,0.224,-0.0202,-0.094,1.2128,-0.016,-0.0553,0.096,0.0543,-0.0079,-0.026,2.8159,0.006,-0.0994,0.6299,0.0855,0.4148,-0.0481,-0.0067,0.0658,0.0062,-0.0404,-0.0136,0.772,-0.107,0.0209,0.932,Control
D08,0.7116,0.2696,0.2246,-0.0525,-0.0071,0.1682,0.0686,1.4648,0.1476,0.0337,0.554,0.6743,0.5835,1.1458,-0.0286,-0.0828,0.1171,0.0678,0.1308,0.1453,-0.0421,0.2084,-0.0228,-0.0951,0.084,0.3203,-0.108,0.034,-0.0583,-0.0284,0.1334,0.0805,0.1677,0.05,0.0968,0.3426,0.0889,-0.042,0.3293,-0.0831,0.3474,0.6274,0.4514,1.6648,0.2103,0.8923,0.0232,-0.0318,-0.0763,0.6369,1.2562,-0.1089,0.3108,0.1398,0.3274,1.9791,1.118,0.3999,0.0546,0.2143,0.4596,0.408,-0.0409,0.4281,0.3517,0.3113,0.9021,0.0462,2.5412,0.0947,0.6745,0.498,-0.1222,0.2398,0.0701,0.1089,0.035,0.0809,0.507,0.4049,0.606,0.7303,0.893,0.2055,1.507,0.7999,-0.039,0.0676,0.0337,-0.121,0.129,-0.058,0.0221,-0.1201,-0.0302,0.506,1.4001,0.0648,0.5609,-8e-04,0.1156,-0.0347,-0.1244,0.9559,0.0839,-0.181,0.1381,-0.0374,-0.0191,-0.002,2.5849,-0.0595,-0.0942,0.5511,0.1586,0.2557,-0.0719,-0.091,0.0687,-0.0527,-0.0672,-0.0332,0.5444,-0.1426,0.0092,0.7707,Control
D09,0.9449,0.5989,0.2649,-0.0229,-0.0291,0.227,0.2127,1.4801,0.2748,0.0424,0.6671,0.9025,1.0539,1.2134,-0.0517,-0.0889,0.0483,0.0692,0.1716,0.1327,-0.0443,0.3488,-0.0404,-0.1068,0.0601,0.4591,-0.0958,0.2661,-0.0847,-0.0603,0.0403,0.0754,0.0985,0.099,0.1769,0.4742,0.0923,-0.0099,0.5303,-0.123,0.3462,0.635,0.5275,2.2662,0.2988,1.0165,-0.0924,-0.0729,0.026,0.8176,1.4218,-0.163,0.3839,0.1305,0.4255,1.8801,1.1808,0.4309,0.0385,0.2911,0.6106,0.5875,-0.0071,0.5799,0.4272,0.3561,0.9608,0.0765,3.0452,0.1738,1.0365,0.7394,-0.061,0.3511,0.0712,0.113,0.118,0.0462,0.6197,0.4555,0.7616,0.8909,0.9946,0.3017,1.5424,1.0233,-0.1084,0.0167,0.068,-0.1719,0.185,-0.1335,-0.0044,-0.1151,-0.0793,0.4366,1.5847,0.1589,0.742,0.0143,0.1258,0.0394,-0.1313,1.1499,-0.0443,-0.0925,0.078,0.056,-0.0819,-0.0253,2.3685,-0.068,-0.1022,0.6284,0.0848,0.3825,-0.0542,-0.0833,0.0049,-0.0104,-0.0768,-0.047,0.7367,-0.1151,0.0208,0.8898,Control
D10,0.9561,0.5183,0.2442,-0.0706,0.0098,0.2199,0.0777,1.4273,0.2542,0.0804,0.5688,0.839,0.8311,1.3607,-0.0424,-0.0609,0.0777,0.0711,0.1622,0.1107,-0.0107,0.3391,-0.0539,-0.067,0.056,0.3033,-0.0758,0.1557,-0.0538,-0.0475,0.091,0.0392,0.073,0.0151,0.0831,0.2702,0.0703,-0.0128,0.4669,-0.0995,0.2428,0.7373,0.4165,2.0947,0.2293,0.7818,-0.0477,0.0349,0.0043,0.6949,1.3183,-0.0914,0.3543,0.2093,0.399,2.0026,1.0884,0.3098,-0.02,0.3182,0.4403,0.4313,0.0235,0.4217,0.3403,0.3824,0.9378,0.0721,2.6488,0.1714,1.0871,0.7018,-0.0784,0.2286,0.0695,0.1094,0.0436,0.02,0.3031,0.3574,0.841,0.7596,0.8608,0.1214,1.6398,0.8307,-0.0953,0.0327,0.1192,-0.1058,0.1735,-0.0438,-0.0173,-0.1287,-0.029,0.2536,1.5823,0.0835,0.579,-0.0445,0.16,0.0217,-0.0845,1.1154,-0.0698,-0.0596,0.0826,0,-0.0393,-0.0153,2.1123,-0.0974,-0.122,0.4755,0.1036,0.4404,-0.0351,-0.08,0.0678,0.0091,-0.0513,-0.0276,0.5549,-0.0806,0.0155,0.6282,Control
