@relation data

@attribute id string
@attribute 2147 numeric
@attribute 2149 numeric
@attribute 6019 numeric
@attribute 5021 numeric
@attribute 5539 numeric
@attribute 6347 numeric
@attribute 5020 numeric
@attribute 6348 numeric
@attribute 6870 numeric
@attribute 51083 numeric
@attribute 6352 numeric
@attribute 6869 numeric
@attribute 5368 numeric
@attribute 5540 numeric
@attribute 1524 numeric
@attribute 6866 numeric
@attribute 6356 numeric
@attribute 6865 numeric
@attribute 6354 numeric
@attribute 885 numeric
@attribute 886 numeric
@attribute 2150 numeric
@attribute 2151 numeric
@attribute 887 numeric
@attribute 4923 numeric
@attribute 4828 numeric
@attribute 4829 numeric
@attribute 5443 numeric
@attribute 2852 numeric
@attribute 4922 numeric
@attribute 5179 numeric
@attribute 5173 numeric
@attribute 4889 numeric
@attribute 4295 numeric
@attribute 122042 numeric
@attribute 4886 numeric
@attribute 1906 numeric
@attribute 4887 numeric
@attribute 339403 numeric
@attribute 1907 numeric
@attribute 1909 numeric
@attribute 1908 numeric
@attribute 6361 numeric
@attribute 6364 numeric
@attribute 59350 numeric
@attribute 6363 numeric
@attribute 6366 numeric
@attribute 10911 numeric
@attribute 6368 numeric
@attribute 6367 numeric
@attribute 7200 numeric
@attribute 283869 numeric
@attribute 7201 numeric
@attribute 6360 numeric
@attribute 8862 numeric
@attribute 6752 numeric
@attribute 6753 numeric
@attribute 1910 numeric
@attribute 6750 numeric
@attribute 6751 numeric
@attribute 728 numeric
@attribute 727 numeric
@attribute 6376 numeric
@attribute 2837 numeric
@attribute 6375 numeric
@attribute 623 numeric
@attribute 6374 numeric
@attribute 6373 numeric
@attribute 6372 numeric
@attribute 10803 numeric
@attribute 729230 numeric
@attribute 6370 numeric
@attribute 624 numeric
@attribute 2832 numeric
@attribute 2834 numeric
@attribute 2833 numeric
@attribute 10886 numeric
@attribute 23620 numeric
@attribute 187 numeric
@attribute 10887 numeric
@attribute 128674 numeric
@attribute 6387 numeric
@attribute 2826 numeric
@attribute 719 numeric
@attribute 718 numeric
@attribute 183 numeric
@attribute 2829 numeric
@attribute 185 numeric
@attribute 2587 numeric
@attribute 10022 numeric
@attribute 186 numeric
@attribute 6755 numeric
@attribute 6754 numeric
@attribute 51289 numeric
@attribute 3627 numeric
@attribute 84109 numeric
@attribute 84634 numeric
@attribute 3640 numeric
@attribute 84432 numeric
@attribute 2919 numeric
@attribute 4852 numeric
@attribute 60675 numeric
@attribute 3827 numeric
@attribute 10850 numeric
@attribute 643 numeric
@attribute 9002 numeric
@attribute 7852 numeric
@attribute 3579 numeric
@attribute 3577 numeric
@attribute 4157 numeric
@attribute 56477 numeric
@attribute 3576 numeric
@attribute 4159 numeric
@attribute 50865 numeric
@attribute 4158 numeric
@attribute 301 numeric
@attribute 51052 numeric
@attribute 3814 numeric
@attribute 117579 numeric
@attribute 5697 numeric
@attribute 1232 numeric
@attribute 1233 numeric
@attribute 1234 numeric
@attribute 10663 numeric
@attribute 1235 numeric
@attribute 1236 numeric
@attribute 1237 numeric
@attribute 1238 numeric
@attribute 4160 numeric
@attribute 4161 numeric
@attribute 58191 numeric
@attribute 594857 numeric
@attribute 256933 numeric
@attribute 51554 numeric
@attribute 2359 numeric
@attribute 2358 numeric
@attribute 2357 numeric
@attribute 1230 numeric
@attribute 8620 numeric
@attribute 10563 numeric
@attribute 8484 numeric
@attribute 4987 numeric
@attribute 4988 numeric
@attribute 4985 numeric
@attribute 8811 numeric
@attribute 4986 numeric
@attribute 387129 numeric
@attribute 554 numeric
@attribute 552 numeric
@attribute 553 numeric
@attribute 551 numeric
@attribute 2925 numeric
@attribute 64106 numeric
@attribute 5196 numeric
@attribute 2920 numeric
@attribute 2921 numeric
@attribute 2922 numeric
@attribute 257313 numeric
@attribute 2862 numeric
@attribute 4283 numeric
@attribute 3060 numeric
@attribute 6863 numeric
@attribute 5473 numeric
@attribute 3061 numeric
@attribute 3062 numeric
@attribute 57007 numeric
@attribute 2532 numeric
@attribute Class {Control,BRCACancer}

@data
A11,-0.1198,1.2784,0.0539,-0.0299,-0.104,-0.0611,-0.1282,0.5473,-0.2283,0.0098,2.773,-0.0798,0.2057,-0.1734,1.5965,-0.0187,-0.2554,0.0791,-0.207,-0.1098,-0.0524,0.2235,0.0222,-0.0948,-0.0789,-0.2163,-0.1446,0.306,0.0508,-0.1236,-0.3142,-0.1378,0.0727,-0.072,-0.098,-0.0029,-0.0261,-0.0207,0.0306,-0.1884,-0.125,0.0879,0.0519,-0.0754,-0.0596,0.094,0.0773,0.0421,-0.0249,0.0412,-0.0581,-0.0248,-0.1088,-0.016,0.033,-0.1137,0.0593,-0.0245,-0.4281,0.2051,1.5363,0.3726,0.0361,-0.0545,0.1575,-0.1633,1.0985,0.0929,-0.1161,-0.2233,2.4294,0.0854,-0.0067,0.1657,-0.0709,0.5639,-0.0365,-0.0628,0.0207,0.0721,-0.1695,-0.0735,0.2621,2.3735,-3e-04,0.0049,0.3679,0.02,-0.106,-0.1272,-0.2015,0.0047,-0.3291,-0.0327,0.0581,-0.0907,0.1986,0.0883,0.1987,0.0548,0.0122,0.5224,-0.1546,-0.0614,0.2034,0.1399,2.2581,0.3447,1.0694,0.0956,0.2962,0.5536,-0.1636,0.539,-0.0697,2.4889,0.0854,-0.2426,0.6257,0.1269,0.2027,1.7089,1.6876,0.6477,0.2365,0.8598,0.9379,-0.0496,-0.0233,-0.2434,1.1594,0.0468,0.0504,0.0958,0.2573,1.3799,1.8839,0.6248,0.6804,-0.119,-0.2675,0.2581,-0.0929,-0.2191,-0.0884,-0.0877,-0.0841,0.1236,0.2821,0.2021,-0.2458,-0.0914,-0.1697,1.535,0.3732,-0.1518,-0.2961,-0.0234,-0.108,0.0704,-0.0152,-0.2317,4.0527,-0.0586,-0.0731,-0.0553,0.0036,Control
A12,-0.1108,1.3837,-0.0431,0.2894,0.2638,-0.0561,-0.28,0.5381,-0.2025,-0.1402,2.6799,0.0307,0.2414,-0.0686,1.1353,-0.0934,-0.1716,-0.0036,-0.0957,0.0064,0.1107,0.2454,0.0243,-0.0062,-0.1154,-0.2157,-0.0444,0.2923,0.1212,-0.2296,-0.7134,-0.1816,-0.0049,0.1356,-0.2195,0.0191,0.0708,0.1519,0.0971,-0.0817,0.0353,0.0267,0.0753,0.2453,0.0061,0.2125,-0.0187,0.1534,-0.1608,0.3432,0.13,-0.2613,-0.0132,-0.0684,-0.0392,-0.1501,0.0836,-0.1419,-0.0623,0.1121,0.561,0.0632,0.0178,-0.1061,-0.0243,-0.0477,0.8578,-0.137,-0.1408,0.0805,1.9357,-0.1077,0.0396,0.0907,-0.1096,0.3898,0.0257,-0.0288,0.0688,0.225,0.0617,0.0261,-0.0328,1.0594,-0.0088,0.3584,0.4092,0.0895,-0.162,0.052,-0.246,-0.2595,-0.4512,0.0708,0.1092,0.0232,0.0083,0.1763,0.3968,0.4569,0.1144,0.5714,0.0164,0.0662,-0.0327,-0.028,2.698,0.2903,0.8742,0.0716,0.1641,0.7331,-0.1049,0.4617,-0.1019,1.5718,0.3344,0.0578,0.5042,0.1549,0.4454,1.1903,0.8976,0.4751,0.1383,0.8039,0.6513,0.1285,0.0719,-0.1003,0.7086,-0.042,-0.107,0.116,0.1985,0.8009,1.5141,0.3193,0.4319,-0.0709,-0.3567,0.3027,-0.0729,-0.0632,-0.1829,-0.1734,0.0176,0.1334,0.3592,0.3627,-0.4739,-0.1782,-0.1361,3.1909,0.5698,-0.2621,-0.2001,0.1542,-0.2513,0.0632,-0.2044,0.0491,4.6282,0.2186,0.0704,0.0496,0.1695,Control
B01,-0.1499,0.8178,-0.0673,-0.084,0.0907,0.128,-0.5522,0.9988,-0.1914,-0.2252,1.4929,0.022,0.33,-0.0657,1.002,0.194,-0.1238,-0.0697,0.0295,-0.1998,0.0174,0.1905,0.0742,-0.3222,-0.2721,-0.3652,-0.1104,0.036,-0.1613,-0.2063,-0.7979,-0.0209,-0.1323,0.0963,-0.1285,-0.0741,-0.0066,0.0443,-0.0153,-0.3089,-0.0848,-0.0628,-0.155,0.18,-0.0593,0.1731,0.0042,-0.0149,-0.0627,0.0204,0.0454,-0.3676,-0.1011,0.0417,-0.058,-0.3298,0.097,-0.113,-0.3829,-0.1462,1.0466,0.3383,-0.0604,-0.4969,-0.1047,-0.2305,0.7483,-0.218,-0.3659,0.0827,1.6391,-0.2587,0.064,-0.427,-0.3202,0.0896,-0.038,-0.1287,-0.249,0.1753,0.0706,-0.0095,-0.2207,1.7922,-0.0505,0.2783,0.3379,-0.0213,-0.3094,0.0395,-0.2587,-0.2708,-0.4606,-0.2291,0.4483,-0.1021,-0.2499,0.309,0.2458,-0.0472,-0.1389,0.4998,-0.0771,0.007,0.4393,-0.2615,2.6122,0.2753,0.7884,0.0199,0.3645,1.5089,-0.0646,0.4672,-0.0322,1.8664,-0.1147,-0.3008,0.3343,0.1148,0.0697,1.0019,0.8239,0.2975,0.1635,2.098,0.3552,0.0886,0.112,-0.2736,0.8668,0.1365,-0.3816,-0.0963,0.1932,0.9472,1.4039,0.4788,0.9893,-0.0431,-0.6472,0.0871,-0.0066,-0.2124,-0.3858,-0.1712,-0.047,-0.0484,0.1987,0.172,-0.7683,-0.0437,-0.2056,1.7218,-0.0557,-0.3989,-0.324,0.0845,-0.529,0.0354,-0.3589,-0.2975,3.4893,0.0433,-0.1238,0.0404,0.0549,Control
B02,-0.0799,1.289,-0.0886,-0.0609,0.0409,0.0619,0.086,0.6873,-0.1728,-0.0513,2.4601,-0.0608,0.3113,-0.1383,1.7541,0.0565,-0.095,0.0299,-0.0889,-0.0311,0.0529,0.5709,-0.0317,-0.102,-0.0625,-0.1209,-0.0923,0.2815,0.1279,-0.1508,-0.3428,-0.1513,-0.0234,-0.0676,-0.1043,-0.0787,0.0405,0.0413,0.0663,-0.1171,-0.0759,0.0338,0.0179,-0.0582,-0.0604,0.0819,0.0607,0.1587,-0.1002,-0.0411,0.1233,-0.0194,-0.0643,-0.1676,-0.0857,-0.074,0.2067,-0.0294,-0.1655,0.0372,1.6248,0.264,0.0069,0.0114,-0.1892,-0.0674,1.0795,-0.1366,-0.1634,-0.0029,2.2722,0.0421,0.0072,-0.1113,-0.0898,0.5971,-0.0512,-0.0021,0.1039,-0.0216,-0.0336,-0.0019,0.0861,2.4928,0.1469,0.138,0.1488,-8e-04,-0.1665,-0.0552,-0.2486,0.0362,-0.3503,0.0507,0.48,-0.0688,0.2378,0.3701,0.1105,0.4079,0.0157,1.0763,-0.1069,0.0187,0.3564,0.2673,3.0694,0.6591,0.9949,0.1552,0.4522,1.5833,-0.1804,0.6296,-0.1496,2.2979,0.3106,0.0944,0.404,0.0618,0.0759,1.555,1.2641,0.3999,0.3094,1.8752,0.5884,-0.0444,0.0226,-0.1368,1.2074,-0.2216,0.1096,-0.0712,0.1471,1.5449,2.0013,0.9839,0.8358,-0.0645,-0.1502,0.2751,-0.063,-0.0894,-0.1458,-0.073,-0.0637,0.0051,0.3445,0.231,-0.3588,-0.0097,-0.1773,2.1317,0.3518,-0.2499,-0.1024,-0.0655,-0.1605,-0.0499,0.0548,-0.1112,3.9776,0.0417,-0.063,0.03,-0.0079,Control
B03,-0.0631,0.9408,0.0771,-0.1197,-0.0396,-0.0397,-0.1464,0.842,-0.1415,-0.0695,2.2423,-0.0793,0.3202,-0.0759,1.3619,0.1081,-0.061,0.0054,0.0343,-0.1123,-0.0453,0.3959,-0.0182,-0.1615,-0.0973,-0.2471,-0.1124,0.1826,-0.001,-0.174,-0.4862,-0.0556,-0.0859,-0.0724,-0.1354,-0.0357,-0.0128,-0.0858,0.0644,-0.2023,-0.0947,0.0258,0.0417,-0.0345,-0.0803,0.113,-0.0103,-0.0196,-0.1355,-0.0282,0.0425,-0.0299,0.0278,0.021,-0.0238,-0.06,0.0767,-0.093,-0.3737,0.0572,1.4553,0.2982,0.0052,-0.1356,-0.1315,-0.1351,0.4309,-0.0191,-0.294,0.0084,2.2497,-0.0869,0.0533,-0.3389,-0.1491,0.4506,-0.1083,-0.0544,-0.0722,-0.0605,-0.0631,-0.0678,0.1229,2.4728,0.1031,0.0989,0.3236,-0.0323,-0.1492,-0.0842,-0.2649,0.1224,-0.3554,-0.0421,0.249,-0.0482,0.1012,0.3144,0.0319,0.2647,-0.0762,0.5644,-0.0865,0.0629,0.4323,0.0669,3.1133,0.5261,0.7321,0.0099,0.2924,1.514,-0.0443,0.5672,-0.0524,2.468,0.0759,-0.1082,0.5007,0.1401,-2e-04,1.7677,1.4074,0.401,0.3005,1.5699,0.5615,0.0059,-0.1375,-0.2105,1.1068,0.0043,-0.1113,0.0344,0.208,1.5091,1.9519,0.9751,0.8039,-0.0479,-0.2745,0.2179,-0.0646,-0.1437,-0.1436,-0.0627,-0.0701,-0.0529,-0.0531,0.2221,-0.5005,-0.0764,-0.1607,0.9078,0.2916,-0.2571,-0.1715,-0.0353,-0.1372,0.0421,-0.0639,-0.2035,2.7343,-0.0281,-0.0427,0.0101,-0.0307,BRCACancer
B04,-0.1392,1.2167,-0.13,0.0613,-0.0535,-0.0344,-0.2882,0.5167,-0.2271,-0.1208,2.4703,-0.0789,0.0693,-0.1546,1.7722,-0.0709,-0.1657,-0.0324,-0.1512,-0.0294,0.0511,0.278,0.0118,-0.1368,-0.1276,-0.2134,-0.1368,0.1359,-0.0119,-0.1781,-0.5386,-0.2705,-0.0323,-0.0714,-0.1272,-0.1403,-0.0875,-0.0883,0.1352,-0.2326,-0.0531,0.083,-0.0974,0.1065,-0.0799,0.0238,0.0342,0.0366,-0.106,0.0257,0.1735,-0.0657,-0.1372,-0.0821,-0.1178,-0.2074,0.0544,-0.0804,-0.2931,0.13,0.7221,0.2458,-0.0401,-0.1864,-0.1749,-0.206,1.6435,-0.0522,-0.1117,0.0343,1.8536,-0.0315,-0.0484,-0.1577,-0.0963,0.4399,-0.0845,-0.0765,-0.0432,0.094,-0.2638,-0.1304,-0.1629,1.5951,-0.0399,0.1269,0.2361,-0.0236,-0.1286,-0.0191,-0.2788,-0.0801,-0.5195,-0.0348,0.1652,-0.1107,0.0952,0.2569,0.0333,0.2235,-0.0139,0.4386,-0.1557,-0.0443,-0.0101,0.0346,1.9081,0.3523,0.7973,0.1985,0.1838,0.4971,-0.0492,0.4283,-0.1312,1.9911,0.1418,-0.1444,0.3542,0.143,-0.0127,1.4212,1.2484,0.6721,0.2047,1.2118,0.5087,-0.0491,-0.2852,-0.1234,0.6942,0.0193,-0.0744,-0.0252,0.1327,0.3202,0.6014,0.5645,0.9479,-0.0417,-0.3403,0.2423,-0.0357,-0.0731,-0.1366,-0.125,-0.0818,0.0814,0.2704,0.2656,-0.4179,-0.2251,-0.1536,2.2389,0.2224,-0.0203,-0.1225,0.1264,-0.2729,0.0945,-0.1037,-0.1606,4.009,-0.0129,-0.0031,0.1121,0.0082,BRCACancer
B05,-0.1032,1.0946,-0.2165,0.0998,0.0145,-0.1298,-0.1936,0.8693,-0.1552,-0.1178,2.4979,-0.0074,0.0348,-0.1782,1.2201,-0.093,-0.2808,-0.0105,-0.0924,0.0187,0.1033,0.2405,-0.0121,-0.155,-0.1241,-0.2354,-0.0815,0.3876,0.0841,-0.1683,-0.4105,-0.2622,0.0124,0.044,-0.1841,-0.0272,-0.0353,0.0644,-0.025,-0.0774,-0.025,0.0576,-0.087,0.0923,-0.0172,0.0895,0.0857,-0.0361,-0.1522,-0.0148,0.1079,-0.1287,-0.0795,-0.0098,-0.1042,-0.1175,0.0557,-0.1295,-0.2875,0.0028,1.2894,0.1306,-0.0453,-0.0819,0.1858,-0.2101,0.9336,-0.1519,-0.1372,0.0532,1.3137,-0.0749,-0.0869,-0.1459,0.0085,0.4503,0.0022,0.0132,-0.0169,0.1716,-0.2153,-0.0583,0.0397,2.1575,0.2281,0.2727,0.4201,0.0904,-0.1601,-0.0407,-0.3264,-0.1277,-0.3739,0.0302,0.0965,-0.0131,0.0841,0.433,0.2738,0.3289,-0.0032,0.4099,-0.1709,0.0145,0.0179,0.0537,3.0883,0.4351,0.5366,0.1266,0.2427,1.111,-0.1209,0.6112,-0.0927,1.682,0.3585,-0.1069,0.3636,0.0638,0.3043,1.2665,0.92,0.5116,0.1988,1.0162,0.6221,0.0465,-0.0829,-0.1918,1.9043,-0.0273,0.0522,0.0319,0.3081,0.8584,1.051,0.3272,0.8227,-0.0826,-0.2242,0.2152,-0.0312,0.0328,-0.1527,-0.1834,-0.0157,0.0814,0.3164,0.309,-0.4009,-0.2388,-0.1703,3.0452,0.4129,-0.1318,-0.2077,0.1249,-0.2392,0.2418,-0.0509,-0.1646,3.444,0.0416,0.0943,0.0081,0.0988,BRCACancer
B06,-0.1585,0.8543,-0.3159,-0.0499,-0.0628,0.096,-0.4912,0.8474,-0.1101,-0.2959,1.7643,0.0277,0.2047,-0.1177,1.0926,0.2926,-0.1068,-0.1985,-0.0465,-0.1387,-0.0626,0.1044,0.0014,-0.3773,-0.3551,-0.4363,-0.1648,-0.071,-0.1723,-0.3132,-0.922,0.0379,-0.194,-0.0018,-0.1427,-0.0449,-0.0819,0.1472,0.1366,-0.3105,0.05,-0.0565,-0.1702,0.2181,-0.002,0.308,0.0782,-0.1221,-0.1713,-0.1018,-0.0366,-0.4612,-0.1291,-0.0125,-0.2023,-0.2683,-0.1236,-0.062,-0.42,-0.2001,0.6727,0.169,-0.1411,-0.4278,0.0333,-0.1744,0.5618,-0.1919,-0.3768,0.0181,1.8099,-0.2897,0.1387,-0.4619,-0.3463,-0.1044,-0.0309,-0.2289,-0.2933,0.3347,-0.0624,-0.225,-0.195,1.4942,-0.16,0.2521,0.1499,0.017,-0.3024,0.2032,-0.3195,-0.3592,-0.4637,-0.1732,0.2807,0.0123,-0.38,0.3741,0.1985,0.0524,-0.0121,0.4295,0.0871,0.0107,0.0358,-0.2065,2.3045,0.2559,0.9417,0.0764,0.1319,1.1072,-0.0517,0.3744,-0.122,2.2827,-0.1053,-0.3287,0.2357,0.0893,0.1787,0.7763,1.396,0.3068,0.1086,1.2862,0.5113,0.2009,0.0426,-0.2491,0.4665,0.2279,-0.4385,0.043,0.247,1.0698,1.6799,0.6642,0.6131,-0.0142,-0.61,-0.0216,-0.0028,-0.2552,-0.4472,-0.1405,0.0296,-0.1667,0.1256,0.2224,-0.9287,-0.0093,-0.2488,0.9839,0.2212,-0.2571,-0.2486,0.1011,-0.5008,-0.0303,-0.3714,-0.2042,3.5066,-0.0781,0.015,-0.0801,-0.0587,BRCACancer
B07,-0.0836,1.3877,-0.0427,0.0517,0.0156,0.0266,-0.0289,0.6962,-0.1138,-0.0406,2.7528,-0.0779,0.2446,-0.197,2.0026,-0.0015,-0.0455,0.0465,-0.1126,0.0366,0.0269,0.4916,9e-04,-0.1481,-0.0707,-0.1485,-0.0828,0.2764,0.133,-0.1534,-0.3533,-0.2014,-0.0483,-0.0235,-0.128,0.0206,-0.1009,0.0765,0.2603,-0.2126,-0.0687,-5e-04,-0.0314,0.1004,-0.0734,0.0405,0.0431,-0.0161,-0.199,-0.0533,0.1279,-0.1079,-0.0302,-0.1168,-0.1019,-0.1254,0.1771,-0.0503,-0.2101,0.1237,1.2413,0.3004,-0.0511,0.0458,-0.1137,-0.1122,1.0488,-0.1526,-0.09,0.1239,2.5078,-0.0776,-0.123,-0.3053,-0.0465,0.4688,-0.0221,-0.0101,0.005,0.0145,-0.0866,-0.0414,0.1462,1.9922,-0.0443,0.1892,0.1775,0.0489,-0.1518,0.0295,-0.2367,0.01,-0.2999,0.0538,0.3582,-0.0297,0.2309,0.4617,0.0282,0.4905,-0.0109,1.0855,-0.1525,0.1537,0.578,0.2291,2.4092,0.7166,0.8364,0.0958,0.3535,0.7585,-0.2828,0.5763,-0.1385,2.5011,0.273,0.0051,0.3532,0.1313,0.2808,1.8599,1.7696,0.4553,0.3967,1.4041,0.9508,0.0344,-0.1255,-0.1827,0.994,0.0025,0.0533,0.0278,0.1261,1.6331,2.2431,1.1157,0.8024,-0.0634,-0.1667,0.2371,-0.0686,-0.0244,-0.1639,-0.0748,-0.0528,0.0299,0.3933,0.3274,-0.3853,-0.0714,-0.1736,2.0589,0.0645,-0.1155,-0.1558,0.0668,-0.2003,0.1203,0.0101,-0.1055,3.8219,0.0868,-0.0554,0.1447,-0.0101,BRCACancer
B08,-0.0268,1.3221,0.0302,0.0654,-0.0507,0.0011,0.0849,0.5452,-0.1378,0.0591,2.5913,-0.0764,0.1974,-0.1599,1.9787,0.0595,-0.1013,0.0263,-0.0771,0.0086,0.0015,0.418,-0.1041,-0.0706,0.0013,-0.1213,-0.1141,0.2522,0.1037,-0.0726,-0.2202,-0.1023,-0.0067,-0.025,-0.0833,-0.0214,-0.1553,-0.0332,0.1833,-0.1516,-0.0721,0.1013,0.1377,-0.1064,-0.0859,0.0604,0.1751,0.0772,-0.1684,0.058,0.1493,-0.0187,-0.1704,-0.0291,-0.0449,0.0591,0.1067,-0.0231,-0.2822,0.1651,1.7283,0.3053,0.0477,0.0985,-0.1782,-0.1785,1.6715,-0.0681,-0.0295,-0.0042,3.0261,0.1662,-0.022,0.195,0.0032,0.5237,-0.0436,-0.0238,0.1416,-0.0133,-0.0632,-0.007,0.2348,2.5518,0.0409,0.0961,0.3177,0.0088,-0.079,-0.0937,-0.2546,0.0302,-0.2478,0.0471,0.174,-0.0518,0.2881,0.4438,0.0826,0.307,0.0371,0.202,-0.1282,0.0384,0.2811,0.4129,1.9595,0.6982,1.1007,0.1987,0.1868,0.6871,-0.1838,0.6751,-0.0849,2.8356,0.2389,0.0207,0.4816,0.1186,-0.0268,2.2845,1.3576,0.325,0.237,1.3917,0.9309,0.0157,0.0194,-0.1936,1.2631,-0.0953,0.2276,-0.0807,0.0013,1.734,2.5953,1.0944,0.6905,-0.0869,-0.0917,0.3263,-0.0871,-0.0506,-0.0286,-0.0455,-0.0998,0.032,1.145,0.2223,-0.1706,0.015,-0.1589,3.0246,0.235,-0.0894,-0.1755,0.0161,-0.1052,0.0281,0.0938,-0.1354,4.6149,0.0194,-0.0497,-6e-04,-0.0422,Control
B09,-0.0929,1.1749,-0.0193,-0.0756,-0.0291,0.0591,-0.0372,0.7848,-0.0974,-0.0781,2.3566,-0.0849,0.1871,-0.1986,0.9735,0.008,-0.2416,-0.0228,-0.1482,-0.1495,-0.0169,-0.0089,-0.0445,-0.1893,-0.1353,-0.157,-0.1197,0.2618,-0.0877,-0.1139,-0.3519,-0.0517,0.0087,-0.1469,-0.0561,0.0314,-0.245,0.0701,0.0488,-0.22,-0.0619,0.0903,-0.0373,-0.0133,-0.1358,0.0319,0.2255,-0.0171,0.0207,0.2122,0.0508,-0.1176,-0.1221,0.013,-0.0724,-0.0962,0.0196,-0.1647,-0.1332,0.0025,0.8762,0.1682,-0.0443,-0.1055,-0.0084,-0.215,1.0897,-0.0012,-0.0658,0.1464,0.8775,-0.0371,-0.0173,-0.1778,-0.2462,0.2542,-0.1221,-0.1248,-0.111,0.0094,-0.0397,-0.0765,-0.1085,1.0075,0.0065,0.2658,0.2753,0.0013,-0.111,-0.0432,-0.2789,-0.1476,-0.362,0.0446,-0.1814,-0.1002,0.1823,0.3341,0.31,0.3315,0.0219,0.5185,-0.1774,0.044,0.4872,0.2026,2.3737,0.1187,0.7141,-0.0258,0.0927,0.7343,-0.1589,0.2996,-0.0467,1.4895,0.1804,0.0238,0.4689,0.2404,-0.0324,1.2007,0.6647,0.1872,0.3099,1.0072,0.5699,-0.0036,-0.0896,-0.1247,0.6143,0.0248,0.1488,-0.1136,-0.0079,0.2833,0.5469,0.3868,1.1682,-0.0641,-0.2414,0.2354,-0.0771,-0.13,-0.1369,-0.1305,-0.1483,0.0874,0.6318,0.2482,-0.3208,-0.1309,-0.0927,2.3561,0.1875,-0.2352,-0.2325,-0.1147,-0.1761,-0.0047,-0.1562,-0.1193,4.6782,-0.0342,-0.0466,0.0083,0.0115,Control
B10,-0.105,1.2718,0.0317,0.0536,-0.0341,0.0529,-0.1043,0.2906,-0.0959,-0.091,2.3247,-0.0139,-0.0042,-0.0939,1.7295,-0.0072,-0.1675,-0.0719,-0.0234,0.027,-0.0059,0.2096,0.0312,-0.1409,-0.1154,-0.2288,0.0229,0.3343,0.0641,-0.2164,-0.3795,-0.0534,0.0202,0.0751,-0.1755,-0.0081,-0.1047,-0.1131,-0.0085,-0.2046,-0.0386,0.0828,-0.0941,-0.0667,-0.0396,0.0284,0.0794,0.1332,-0.1254,-0.0257,0.1614,-0.1562,-0.137,-0.1535,-0.0833,-0.1068,0.0201,-0.1453,-0.1634,-0.0438,1.1139,0.118,-0.0038,0.0138,-0.055,-0.1243,0.9397,-0.0814,-0.1164,0.0418,1.9087,0.0839,-0.0409,0.0422,-0.2022,0.0836,0.008,-0.018,-0.0753,0.1588,-0.1077,-0.063,0.0134,1.2074,-0.086,0.1195,0.3346,0.0081,-0.1095,-0.0592,-0.2534,-0.0929,-0.3396,0.0419,0.1846,0.0295,0.2219,0.2189,0.2315,0.4525,-0.0264,0.121,-0.0512,-0.0812,0.1776,0.0941,2.4536,0.5658,1.368,-0.0736,0.1357,0.9211,-0.1394,0.2513,-0.0466,2.2056,0.3099,-0.0761,0.4472,0.0733,0.1244,1.8179,0.7781,0.3439,0.2047,0.9205,0.742,-0.0052,-0.096,-0.1129,0.6935,-0.0981,0.1344,0.0039,-0.0367,0.3746,0.8523,0.3968,0.6104,-0.0964,-0.1426,0.1436,-0.0586,-0.0138,-0.1133,-0.1645,-0.0654,-0.0884,0.191,0.2478,-0.4177,-0.0775,-0.1942,1.818,0.1618,-0.3293,-0.2312,-0.0779,-0.1507,-0.0456,-0.0779,-0.129,4.9916,0.0625,-0.013,0.113,0.0384,Control
B11,-0.0187,1.1801,-0.0195,0.0842,0.0557,0.0197,-0.0448,0.2666,-0.015,0.0144,2.5774,-0.0566,0.0106,-0.2138,1.6143,-0.0553,-0.0183,0.0374,-0.0981,0.089,-0.006,0.5608,0.0125,-0.0332,0.0465,-0.2047,0.0738,0.5043,0.0705,-0.1618,-0.3774,-0.2499,-0.0566,0.0484,-0.1075,-0.0946,0.0818,0.139,0.1124,-0.2481,-0.0073,0.004,-0.0157,0.0698,-0.0105,0.1221,-0.0119,0.0277,-0.0621,0.1016,0.1232,-0.1224,0.0489,-0.0436,-0.0502,0.0497,0.1813,-0.0555,-0.2004,0.1248,1.4118,0.2182,0.0529,0.0964,-0.0659,-0.0879,1.8712,0.0615,-0.1212,0.0881,2.8176,0.0408,-0.0981,-0.0146,-0.0966,0.3815,-0.0546,-0.0275,0.0511,0.0261,-0.0401,-0.0024,0.1074,2.0815,0.137,0.14,0.258,-0.0103,-0.1329,0.0902,-0.1273,-0.0787,-0.2701,0.1115,0.0362,-0.0222,0.2177,0.3733,0.1051,0.4088,0.0242,0.1599,-0.0301,-0.0185,0.1295,0.2039,2.0014,0.4008,0.6683,0.0244,0.0672,0.7328,-0.1842,0.8889,-0.0563,2.2854,0.4694,0.0057,0.4829,0.2886,0.1114,1.7692,1.0128,0.3922,0.3102,0.9379,1.3796,0.0144,-0.197,-0.1495,1.1831,0.1003,0.1784,-0.0892,0.254,1.1636,2.0901,0.795,0.5307,-0.0495,-0.1881,0.1488,-0.064,-0.0261,-0.1273,-0.0423,-0.0905,-0.0707,0.4115,0.2462,-0.1971,-0.0582,-0.1396,3.7633,0.3219,-0.0606,-0.2101,0.0151,-0.1194,0.0895,0.1397,-0.1249,4.5612,0.0886,0.0054,0.0536,0.1194,Control
