@relation data

@attribute id string
@attribute 10257 numeric
@attribute 10599 numeric
@attribute 107 numeric
@attribute 108 numeric
@attribute 1080 numeric
@attribute 10864 numeric
@attribute 109 numeric
@attribute 10998 numeric
@attribute 111 numeric
@attribute 112 numeric
@attribute 113 numeric
@attribute 114 numeric
@attribute 115 numeric
@attribute 123264 numeric
@attribute 1244 numeric
@attribute 1581 numeric
@attribute 196883 numeric
@attribute 200931 numeric
@attribute 2052 numeric
@attribute 23439 numeric
@attribute 2778 numeric
@attribute 28234 numeric
@attribute 3156 numeric
@attribute 343 numeric
@attribute 358 numeric
@attribute 361 numeric
@attribute 366 numeric
@attribute 3781 numeric
@attribute 3949 numeric
@attribute 476 numeric
@attribute 477 numeric
@attribute 478 numeric
@attribute 480 numeric
@attribute 481 numeric
@attribute 482 numeric
@attribute 483 numeric
@attribute 486 numeric
@attribute 5243 numeric
@attribute 5566 numeric
@attribute 5567 numeric
@attribute 5568 numeric
@attribute 5613 numeric
@attribute 570 numeric
@attribute 57552 numeric
@attribute 57835 numeric
@attribute 6256 numeric
@attribute 6344 numeric
@attribute 64240 numeric
@attribute 64241 numeric
@attribute 6513 numeric
@attribute 6522 numeric
@attribute 6523 numeric
@attribute 6548 numeric
@attribute 6550 numeric
@attribute 6554 numeric
@attribute 6555 numeric
@attribute 6579 numeric
@attribute 6580 numeric
@attribute 6822 numeric
@attribute 7363 numeric
@attribute 760 numeric
@attribute 8431 numeric
@attribute 8647 numeric
@attribute 8671 numeric
@attribute 8714 numeric
@attribute 9376 numeric
@attribute 9429 numeric
@attribute 949 numeric
@attribute 9971 numeric
@attribute Class {Control,BRCACancer}

@data
I10,0.3458,-0.1149,0.0055,-0.0504,-0.0982,0.0422,0.3006,-0.0085,0.0135,0.1373,1.7126,-0.1282,0.2667,0.1654,0.0747,-0.1588,0.2215,0.0262,0.2359,-0.1123,0.7069,-0.0318,1.8023,0.0741,0.0485,-0.1045,0.9784,-0.0855,0.6916,1.8461,-0.035,0.2062,-0.1596,0.2726,0.0151,0.3846,0.2211,0.6507,0.996,1.052,-0.0928,0.8444,0.0089,0.2562,0.0986,0.586,0.0699,-0.0063,0.0092,0.8284,0.4589,-0.0837,0.5475,-0.0653,0.1076,-0.0222,-0.1358,0.0257,-0.1424,-0.133,0.7361,0.0297,-0.099,0.0929,0.5644,0.0308,0.0506,0.2182,-0.1701,Control
I11,0.2275,-0.2351,0.0732,0.0761,-0.0197,0.2444,0.2685,-0.124,0.1131,0.0953,0.8676,-0.1469,0.0509,0.1784,-0.0938,-0.3074,0.0168,0.1164,0.2489,-0.1225,0.3817,-0.1542,1.1342,0.0751,0.0475,-0.0161,0.893,-0.0479,0.3042,1.585,0.0365,-0.0481,-0.1093,0.1901,0.0466,0.3036,0.0928,0.2606,0.7854,0.87,-0.1703,0.5557,-0.0052,0.19,0.1117,0.381,0.0654,0.0056,0.062,0.5227,0.2461,-0.0083,0.4049,-0.0406,0.1168,-0.0669,-0.1898,0.0913,-0.0807,-0.0745,0.7247,-0.0727,-0.0419,-0.0132,0.2502,-0.049,0.0959,-0.034,-0.1931,Control
I12,0.4816,-0.1419,0.0029,-0.0207,-0.0527,0.0938,0.2896,0.0413,0.038,0.0939,1.3776,-0.1414,0.1296,0.1663,0.0775,-0.2047,0.1337,-0.0892,0.2477,-0.1376,0.5848,-0.0834,1.4014,0.1243,0.0344,-0.0527,1.0667,-0.0893,0.3309,1.7863,-0.0305,0.031,-0.1296,0.2073,-0.0168,0.2491,0.0999,0.7395,0.7977,0.9396,-0.1228,0.8878,0.1081,0.0924,0.1444,0.4513,-0.0454,-0.0284,0.0185,0.5437,0.2634,-0.0608,0.4015,-0.0767,0.1854,-0.0444,-0.1612,-0.008,-0.0791,-0.1381,0.6575,-0.06,-0.0294,-0.0311,0.4463,-0.0473,0.0185,0.0309,-0.206,Control
I13,0.1812,-0.1105,0.0599,0.0119,-0.0741,0.0944,0.2515,0.0208,0.0316,0.0696,1.8556,-0.109,0.2228,0.1831,0.0182,-0.1559,0.0934,-0.023,0.2085,-0.1122,0.5724,-0.1304,1.33,0.1788,0.0779,-0.0423,0.8551,-0.0059,0.3722,1.8589,-0.0323,0.1639,-0.1133,0.126,0.0091,0.352,0.0334,0.8582,0.8362,1.1502,-0.1592,0.6202,-0.0412,0.1453,0.0418,0.5076,0.0968,0.0091,0.0311,0.6255,0.4878,-0.0841,0.4765,0.0428,0.095,-0.1,-0.1351,-0.0152,-0.1555,0.023,0.8686,-0.0177,-0.0727,0.0246,0.1468,-0.0075,0.0302,0.0729,-0.1568,Control
J01,0.1515,-0.0878,0.0466,-0.02,-0.0129,0.0438,0.1612,0.0195,-0.0122,0.1148,1.2853,-0.0808,0.1978,0.2404,0.023,-0.0557,0.0218,-0.0168,0.1256,-0.0676,0.5982,-0.093,0.9252,0.0962,0.0029,0.0172,0.6659,-0.0112,0.2837,1.4553,0.0112,0.1331,-0.015,0.1182,0.1123,0.2944,0.2123,0.2063,0.9828,0.8143,-0.0384,0.6841,-0.0959,0.1656,0.0016,0.5576,0.0119,-0.0953,-0.0035,0.3262,0.3477,0.0198,0.3907,0.1753,0.0048,0.0956,-0.1114,-0.0187,-0.0632,-0.0581,0.7441,-0.0408,-0.0934,-0.0397,0.243,-0.0575,-0.0751,0.1289,-0.1348,Control
J02,0.1924,-0.0725,0.0874,-0.0137,-0.0543,0.005,0.2402,0.0802,0.041,0.0971,1.3475,-0.154,0.1092,0.1634,-0.057,-0.0731,0.0508,0.0237,0.0684,-0.0937,0.6005,-0.0607,1.0635,0.233,-0.0135,-0.0062,0.6498,-0.0664,0.257,1.8702,0.0471,0.1438,-0.0694,0.07,0.0261,0.35,0.1877,0.3521,0.8197,0.9925,-0.1489,0.7137,-0.1083,0.1183,0.145,0.5131,0.0426,0.0014,-0.0487,0.4786,0.3496,-0.1205,0.4303,0.0774,0.0437,0.0161,-0.1614,-0.0042,-0.132,-0.0337,0.6896,-0.078,-0.0355,-0.0075,0.364,-0.062,0.0415,0.0858,-0.1557,Control
J03,0.353,-0.0789,0.0641,-0.0496,-0.1003,0.0376,0.3896,0.0974,-0.0114,0.1978,1.7923,-0.1225,0.4258,0.2538,0.0284,-0.1275,0.1148,0.0099,0.1939,-0.1097,0.6311,-0.1227,1.6862,0.0545,0.0978,-0.06,0.8496,-0.0565,0.8052,1.7737,0.0077,0.5588,-0.1202,0.3387,0.0243,0.457,0.1434,0.9544,0.9743,1.1942,-0.0642,0.9774,-0.1196,0.2568,0.0803,0.5548,0.006,-0.0503,-0.0214,0.986,0.597,-0.1026,0.6677,0.0874,0.0545,-0.026,-0.1258,0.1271,-0.0846,-0.0836,0.8301,-0.0982,-0.0515,0.1921,0.6072,-0.0739,0.1606,0.1671,-0.1433,Control
J04,0.2069,-0.1096,0.0528,-0.0261,-0.0794,0.1282,0.3414,0.0575,0.0104,0.1014,1.7322,-0.1217,0.2969,0.2239,0.012,-0.1671,0.1315,0.0636,0.1616,-0.1119,0.6354,-0.0614,1.3655,0.1083,0.034,-0.0216,1.367,-0.0556,0.5454,1.7516,-0.0239,0.1685,-0.0625,0.268,0.1452,0.2906,0.2372,0.5622,1.0763,0.9713,-0.098,0.9761,-0.0898,0.1561,0.0838,0.6417,0.0311,-0.0244,-0.0425,0.7677,0.4395,-0.1824,0.5263,0.0544,0.1453,0.0579,-0.176,0.03,-0.0969,-0.1302,0.5373,0.0983,-0.0994,-0.0133,0.233,0.0032,0.0915,0.1587,-0.2356,Control
J05,0.358,-0.2289,0.0501,0.0026,-0.0258,0.0978,0.2632,-0.0519,0.0666,0.0502,1.6139,-0.2606,0.2018,0.0113,0.0031,-0.2551,0.1358,0.0465,0.1424,-0.1726,0.6449,-0.162,0.9316,0.0927,0.0521,-0.1346,0.6077,-0.0752,0.3977,1.5283,0.0493,-0.0388,-0.036,0.1204,0.0711,0.3419,0.046,0.2543,0.9403,0.8148,-0.0493,0.9333,-0.2101,0.1942,0.2011,0.6921,-0.0141,-0.0146,-0.0445,0.5201,0.2664,-0.1982,0.5143,-0.0327,0.029,0.1673,-0.2489,-0.011,-0.0681,-0.2015,0.804,-0.0181,-0.0447,-0.0251,0.6279,-0.0253,0.0911,0.2206,-0.2456,Control
J06,0.2201,-0.217,0.1033,0.0408,-0.0354,0.2008,0.3381,-0.0447,0.0996,0.089,1.6835,-0.1703,0.1364,0.1419,-0.0147,-0.2456,0.1554,0.0319,0.1266,-0.1483,0.6302,-0.1121,1.1742,0.0585,0.0828,-0.1109,0.8863,-0.0689,0.3316,1.7066,0.0423,-0.0183,-0.0368,0.1174,-0.0289,0.5469,0.2649,0.5519,0.7437,0.8882,-0.2164,0.8892,0.001,0.2468,0.1415,0.5559,0.1048,0.0155,0.0619,0.6207,0.3637,-0.0631,0.4357,-0.1233,0.1563,-0.0148,-0.1881,0.072,-0.1393,-0.1468,0.5216,0.0436,-0.0281,0.044,0.2273,-0.0693,-0.0281,0.0338,-0.2036,Control
J07,0.6116,-0.0942,0.0716,-0.0193,-0.0676,0.0707,0.4014,-0.0331,0.0158,0.1877,1.9107,-0.127,0.3768,0.2822,-0.0218,-0.1415,0.1864,0.0345,0.2079,-0.1134,0.7495,-0.1008,1.7596,0.0873,0.1406,-0.0546,1.8542,-0.0508,0.8782,1.8998,0.0182,0.2619,-0.0287,0.4154,0.0207,0.6541,0.1752,0.6105,1.2181,1.1155,-0.0417,1.0184,-0.0943,0.3021,0.0862,0.7224,0.0456,0.0096,-0.0304,0.7804,0.5824,-0.1398,0.7044,0.1022,0.0871,0.0267,-0.1221,0.0131,-0.1162,-0.1538,1.0687,-0.0794,-0.0384,0.0813,0.7593,-0.0579,-0.0143,0.2746,-0.2012,Control
J08,0.3214,-0.1233,0.0231,-0.0071,-0.0919,0.0727,0.3324,-0.0202,0.0383,0.0419,1.8594,-0.1849,0.1979,0.1239,-4e-04,-0.2049,0.0696,0.0152,0.1325,-0.1281,0.672,-0.1548,1.2382,0.0652,0.187,0.0143,1.2649,-0.0464,0.4933,1.658,0.0682,0.1125,-0.1691,0.1104,0.0297,0.477,0.2159,0.5852,1.0069,0.8456,-0.0955,0.905,-0.2911,0.143,0.1197,0.63,-0.0245,0.0334,0.0129,0.5416,0.4245,-0.1411,0.4209,0.0231,0.0752,0.2056,-0.144,0.0017,-0.1115,-0.0444,0.7984,-0.0873,-0.0287,0.0925,0.5479,-0.0965,0.0329,0.1879,-0.2887,Control
J09,0.2329,-0.181,0.0122,0.0036,-0.0834,0.0422,0.1944,-0.0569,-0.0255,0.0407,1.3672,-0.1017,0.01,0.1498,0.082,-0.2616,0.103,-0.0115,0.1746,-0.1616,0.6414,-0.1,0.9866,0.0698,0.0938,-0.1592,0.549,-0.0879,0.2781,1.8759,0.0208,-0.0046,-0.152,0.0037,-0.0905,0.2219,0.2265,0.4274,0.6109,0.8637,-0.0396,0.7224,-0.1388,0.12,0.1924,0.3142,0.0159,-0.0325,-0.0124,0.557,0.2034,-0.095,0.3818,-0.1345,0.0543,0.1645,-0.1495,0.0683,0.002,0.004,0.9295,-0.084,-0.0265,-0.0179,0.2221,-0.071,-0.0257,-0.0669,-0.254,Control
J10,0.6553,-0.1396,0.0213,-0.0471,-0.1059,0.027,0.4645,-0.1246,0.0169,0.2388,1.7552,-0.2013,0.4,0.1306,0.0599,-0.1138,0.1887,0.0073,0.1372,-0.1346,0.7781,-0.1335,1.341,0.1086,0.1522,-0.15,0.7379,-0.0837,0.7631,1.8586,0.0161,0.2164,-0.1225,0.2266,-0.0336,0.5165,0.1991,0.8229,0.9505,1.1343,-0.175,1.0331,-0.1217,0.2689,0.1973,0.5203,0.0108,-0.0868,-0.0883,0.7984,0.3606,-0.1028,0.6029,4e-04,0.0474,-0.0314,-0.1363,-0.0499,-0.1542,-0.1192,0.927,-0.0323,-0.079,0.1072,0.4811,-0.0462,-0.0034,0.157,-0.2207,Control
J11,0.3073,-0.1005,0.0343,-0.0363,-0.0903,0.0809,0.1965,0.0019,-0.0046,0.0469,1.818,-0.1226,0.3314,0.2535,0.0484,-0.1648,0.0994,-0.015,0.1238,-0.1036,0.7239,-0.0966,0.9626,0.1014,0.0191,-0.0342,0.7207,-0.0333,0.3603,1.6449,0.0103,0.1457,-0.1321,0.0746,0.0442,0.3883,0.1234,0.8093,0.9919,1.1405,-0.112,1.0335,-0.0371,0.1473,0.1102,0.5632,0.0705,-0.0188,-0.0575,0.6112,0.3587,-0.1425,0.4748,9e-04,0.1275,-0.0647,-0.1314,-0.0092,-0.1495,-0.1058,0.647,-0.0568,-0.0961,0.0789,0.3258,-0.0573,-0.059,0.0579,-0.1505,Control
J12,0.3731,-0.1533,0.0464,-0.0349,-0.0874,0.1271,0.2332,-0.0285,-0.0059,0.1628,1.3926,-0.1116,0.1538,0.0931,0.1054,-0.2391,0.1327,-0.0341,0.1048,-0.0858,0.5713,-0.0998,0.944,0.0938,-0.0203,-0.0557,0.5655,-0.0761,0.4195,1.6875,-0.0345,0.0817,-0.1258,-0.0779,0.0441,0.3557,0.2332,0.5144,0.7344,0.9933,-0.3316,0.8507,-0.07,0.1056,0.0897,0.4589,-0.0398,-0.0922,-0.0078,0.6515,0.1936,-0.0033,0.3951,-0.1926,0.1511,-0.0189,-0.1798,-0.0312,-0.1134,-0.2091,0.4697,0.031,-0.0553,-0.052,0.3116,0.0499,0.0439,0.0702,-0.194,Control
K01,0.272,-0.1376,0.0693,-0.0238,-0.0691,0.0988,0.3627,-0.0285,0.0407,0.0868,2.0502,-0.1564,0.3885,0.0055,0.0274,-0.1904,0.1469,0.1189,0.2452,-0.1208,0.7157,-0.1354,1.8568,0.1223,0.0314,-0.066,1.8585,-0.0257,0.7528,2.0153,0.0331,0.1542,-0.0981,0.4693,-0.0038,1.1412,0.1409,0.7146,1.1712,1.1226,-0.1595,0.9671,-0.1311,0.385,0.0865,0.8095,0.1158,0.0074,-0.0084,0.6811,0.5864,-0.1526,0.6618,0.0812,0.0849,-0.1788,-0.1485,0.0806,-0.1606,-0.0505,0.939,0.0593,-0.0437,0.0923,0.5944,-0.0705,0.0815,0.2876,-0.1823,BRCACancer
K02,0.4382,-0.109,0.0534,-0.0367,-0.0698,0.0571,0.3695,0.0447,-0.0153,0.1481,1.9736,-0.1263,0.2923,0.1152,0.0816,-0.1484,0.1242,0.0125,0.2104,-0.0857,0.6855,-0.1172,1.7397,0.1697,0.1064,-0.0347,0.9064,-0.0349,0.6099,1.9341,0.0256,0.1308,-0.0976,0.3062,0.048,0.4193,0.2781,0.8373,0.9839,1.2276,-0.1552,1.0109,-0.1552,0.2245,0.1176,0.7027,0.0665,-3e-04,-0.0203,0.7088,0.5519,-0.0906,0.6622,0.0655,0.0316,-0.0162,-0.1423,0.0473,-0.1239,-0.0794,1.0586,0.0425,-0.0656,0.1118,0.7822,-0.047,0.0255,0.1524,-0.1938,BRCACancer
K03,0.2555,-0.1961,0.0456,0.0047,-0.0831,0.1037,0.2308,0.0458,-0.0046,0.1343,1.4614,-0.1722,0.1535,0.153,0.0875,-0.2286,0.1584,0.0229,0.2455,-0.074,0.6183,-0.1092,1.403,0.0711,-0.0266,-0.0122,0.6747,-0.1191,0.345,1.7483,0.0166,0.0215,-0.1415,0.1992,0.0112,0.3205,0.1665,0.7533,0.758,1.0196,-0.1441,0.8299,-0.0629,0.1259,0.1237,0.4453,0.0446,-0.0698,-0.0206,0.7166,0.1585,-0.0499,0.4687,-0.1816,0.1835,0.0292,-0.1624,-0.0049,-0.0941,-0.0802,0.4516,0.0696,-0.088,0.0947,0.1507,0.0024,0.0354,0.1112,-0.1879,BRCACancer
K04,0.3488,-0.0913,0.0219,-0.0412,-0.0746,0.0204,0.2724,0.0757,-0.0083,0.0804,1.8447,-0.1283,0.4127,0.1088,0.0223,-0.1586,0.1381,0.0711,0.1671,-0.0629,0.7912,-0.0878,1.3568,0.1885,0.0902,-0.0204,0.9394,-0.0743,0.4881,1.7938,0.0026,0.2603,-0.1204,0.1212,0.0467,0.4215,0.2477,0.7935,0.9011,1.0721,0.0548,0.9972,-0.0971,0.1907,0.0885,0.5903,0.0162,-0.0017,-0.0719,0.8857,0.4257,-0.0689,0.5763,0.0629,0.0754,0.1003,-0.1536,0.0296,-0.1503,-0.0783,0.6726,0.0533,-0.0917,0.1115,0.5675,-0.0118,0.061,0.1173,-0.1715,BRCACancer
K05,0.2466,-0.0798,0.0216,-0.0182,-0.0963,0.1048,0.2569,0.1262,0.0054,0.0648,1.5029,-0.1077,0.2422,0.1361,-0.0646,-0.1121,0.0825,0.0509,0.2018,-0.1253,0.7009,-0.041,0.9409,0.0943,0.1495,-0.0656,1.038,-0.0682,0.4385,1.5201,0.0385,0.1028,-0.0494,0.0818,0.0354,0.2978,0.3271,0.2387,1.0483,0.889,-0.0461,0.8407,-0.1611,0.0905,0.088,0.579,0.0622,0.0508,0.0011,0.6418,0.3659,-0.0653,0.5238,0.1101,0.1054,0.0152,-0.1934,0.0177,-0.0961,-0.1068,0.8604,-0.1047,-0.0734,0.0145,0.4327,-0.0567,-0.0177,0.0909,-0.2333,Control
AA_RR-849,0.2087,-0.1135,0.0753,-0.0049,-0.0876,0.1273,0.2023,-0.012,0.0607,0.0514,1.4869,-0.1077,0.1454,0.1,-0.0043,-0.2053,0.1053,0.0264,0.1596,-0.1244,0.5965,-0.1125,1.5871,0.1485,0.0897,-0.0607,1.5703,-0.0337,0.3795,1.6713,-0.0012,0.196,-0.1622,0.1171,0.0765,0.4457,0.1645,0.5212,0.9378,0.9052,-0.0608,0.8458,-0.1492,0.2253,0.0647,0.585,0.039,-0.0203,0.0332,0.4852,0.3646,-0.0746,0.4536,0.0603,-0.028,-0.0499,-0.1797,0.0995,-0.141,-0.1173,0.6845,-0.0051,-0.0466,0.046,0.4163,-0.022,0.0702,0.0423,-0.1848,BRCACancer
AE_RR-3300,0.2331,-0.1308,0.0962,0.0196,-0.0766,0.1436,0.3326,0.0114,0.0705,0.081,1.4587,-0.1567,0.2265,0.0511,0.1108,-0.1912,0.1481,0.0924,0.3002,-0.0715,0.7636,-0.1398,1.1556,0.1673,0.0283,-0.0672,0.3342,-0.0834,0.5571,2.0316,0.0251,0.0013,-0.1137,0.1909,-0.0143,0.3509,0.1383,0.8309,0.8146,0.9053,-0.1888,0.7675,0.1612,0.1842,0.2131,0.4761,9e-04,0.0656,0.0133,0.9942,0.2517,-0.0934,0.5912,0.0212,0.0437,-0.0724,-0.173,-0.0067,-0.2019,-0.0755,0.9148,0.0815,-0.085,0.0704,0.3452,-0.1018,0.1376,0.0237,-0.2356,Control
AF_RR-3276,0.4175,-0.1726,0.0356,-0.0625,-0.0371,-0.007,0.5249,0.0681,-0.0037,0.2127,1.3266,-0.1412,0.0354,0.0069,-0.0658,-0.2378,0.0746,0.0333,0.155,-0.1779,0.4029,-0.1514,1.4203,0.0476,0.045,-0.0929,1.183,-0.0373,0.4585,1.5676,-0.0128,-0.0842,-0.0951,0.5946,0.0115,0.2461,0.4102,0.518,0.6961,0.6029,-0.2101,0.6317,-0.0446,0.1089,-0.0272,0.529,0.0278,-0.0599,0.0245,0.6607,0.3964,-0.0323,0.4406,-0.0638,0.0308,0.063,-0.2114,0.0795,-0.0396,-0.183,0.3691,-0.1854,-0.0839,-0.0728,0.1972,-0.0352,-0.0445,0.4365,-0.2893,Control
AG_RR-3298,0.379,-0.057,0.05,-0.0177,-0.0378,0.1258,0.3015,0.0117,0.0526,0.1011,1.3878,-0.1405,0.1436,0.1335,-0.028,-0.1601,0.1327,0.0299,0.1916,-0.0217,0.6683,-0.1349,1.2248,0.0732,0.1301,0.0088,1.2077,-0.0799,0.5311,1.6812,0.0182,0.0949,-0.1003,0.1021,0.1834,0.4054,0.1395,0.506,0.8967,0.9375,-0.1591,0.7108,-0.0078,0.1839,0.0724,0.6062,0.0718,0.022,-0.0215,0.5356,0.3829,-0.0025,0.5441,0.0768,0.0829,-0.0673,-0.1394,0.047,-0.1649,-0.0782,1.0719,-0.0926,-0.0839,0.036,0.5939,-0.0328,0.4586,0.0437,-0.1991,Control
AH_RR-3295,0.3257,-0.1043,-0.0138,-0.0313,-0.0769,0.096,0.1589,-0.0364,-0.0242,0.0453,1.3293,-0.123,0.3229,0.2199,0.044,-0.1671,0.1189,-0.0272,0.2086,-0.1293,0.5563,-0.1195,1.5804,0.1333,0.0805,-0.0654,1.1439,-0.0972,0.4504,1.5055,-0.0036,0.0711,0.0076,0.1198,0.0284,0.4769,0.1716,0.5761,0.8034,1.0806,-0.1071,0.9258,-0.0449,0.2978,0.1132,0.4994,0.0113,-0.056,-0.0456,0.4363,0.1773,-0.0298,0.3579,-0.1724,0.15,0.0376,-0.1041,-0.0318,-0.1183,-0.2437,0.6298,-0.0524,-0.0739,0.1284,0.3542,-0.0707,0.0138,0.0764,-0.1723,Control
AI_RR-3291,0.1772,-0.1135,0.0348,-0.0473,-0.0554,0.0767,0.2775,-0.0337,0.03,0.059,1.8239,-0.1442,0.2772,0.1989,0.0516,-0.2089,0.0916,-0.0082,0.2276,-0.0906,0.6741,-0.1026,1.4063,0.0733,0.1126,-0.0042,1.1881,-0.0406,0.5811,2.0749,0.0221,0.1837,-0.0365,0.1959,0.0059,0.4989,0.1867,0.6217,0.9768,1.1351,-0.0776,0.7752,-0.0607,0.2559,0.126,0.5534,0.1112,0.0518,0.0674,0.7204,0.4296,-0.0588,0.5722,-0.0376,0.1164,-0.036,-0.2008,-0.0182,-0.201,-0.1047,0.9887,-0.037,-0.0565,0.0823,0.554,-0.0998,0.0295,0.063,-0.2324,Control
AJ_RR-3296,0.2552,-0.1401,0.0326,-0.0303,-0.0726,0.0254,0.2554,0.002,0.0044,0.058,1.4391,-0.1269,0.2435,0.1492,0.0521,-0.1558,0.1171,0.1239,0.143,-0.0307,0.8566,-0.1591,1.3869,0.1922,-0.0228,-0.0067,0.9425,-0.1064,0.6283,2.0862,-0.0144,0.1851,-0.1181,0.0513,-3e-04,0.3892,0.1808,0.8843,0.7949,0.9854,-0.1446,1.0502,-0.1543,0.0831,0.1371,0.5231,0.0243,-0.049,-0.0283,0.8777,0.2265,-0.034,0.4524,-0.0047,0.1588,-0.0593,-0.1038,-0.0343,-0.0977,-0.1145,0.8124,-0.0137,-0.1078,-0.0085,0.5785,-0.0661,-0.0326,0.008,-0.1898,Control
AM_RR-1949,0.1792,-0.0955,0.0186,0.0109,-0.0601,0.1211,0.2067,0.0496,0.0145,0.0635,1.515,-0.108,0.2229,0.1182,0.0763,-0.1159,0.1698,0.0666,0.0947,-0.1492,0.7384,-0.097,1.1343,0.0658,0.0302,-0.0399,1.0822,-0.038,0.1812,1.7337,0.028,0.1009,-0.0867,0.0638,-0.0093,0.1692,0.1439,0.8415,0.8039,0.9825,-0.0627,1.1631,-0.0295,0.068,0.1224,0.4861,0.0689,-0.0214,-0.0317,0.5381,0.3399,-0.1042,0.484,0.0548,-0.004,-0.0583,-0.1276,-0.0047,-0.0721,-0.126,0.5148,-0.062,-0.1022,0.0092,0.3833,-0.0386,-0.0498,0.0437,-0.2236,Control
AN_RR-3297,0.2227,-0.1395,-0.0061,-0.0502,-0.1134,0.1803,0.2376,-0.0052,-0.032,0.0638,1.3766,-0.1359,0.2687,0.2204,0.0469,-0.0847,0.1554,0.0381,0.1848,-0.1588,0.5802,-0.0447,1.4118,0.0491,-0.0147,-0.0145,0.886,-0.0695,0.2873,1.6564,0.0166,0.1494,-0.1811,0.1414,0.1054,0.2035,0.1191,0.7743,0.9688,1.0828,-0.133,1.0479,-0.0017,0.2891,0.1352,0.5281,0.0067,-0.0706,-0.0895,0.5778,0.2962,-0.1142,0.5058,-0.0207,0.11,-0.0658,-0.1033,-0.0467,-0.1117,-0.0872,0.8841,-6e-04,-0.0883,-0.0324,0.3276,-0.0218,0.0709,0.0654,-0.2003,Control
AO_RR-3288,0.3064,-0.1534,0.0224,-0.0379,-0.0748,0.0327,0.2296,-0.0528,-0.0147,0.0603,1.8849,-0.1537,0.3166,0.1178,0.0537,-0.1472,0.0712,0.0276,0.2146,-0.0358,0.6287,-0.078,1.0431,0.1804,0.0029,-0.0093,0.7892,-0.103,0.2503,1.8358,-0.0131,0.1213,-0.1817,0.1795,0.0689,0.799,0.1437,0.4986,0.9634,1.0245,-0.1494,0.9574,-0.0577,0.1256,0.1664,0.6472,0.0194,-0.0398,-0.0512,0.5996,0.3702,-0.0125,0.4827,-0.0986,0.0412,-0.0252,-0.1126,0.1125,-0.0887,-0.1065,0.7547,0.0517,-0.0244,0.1071,0.5732,-0.0023,0.0433,0.1129,-0.1674,Control
AP_RR-3280,0.1044,-0.1555,0.0676,-0.0265,-0.0369,0.0902,0.2699,-0.0134,0.024,0.0544,1.0615,-0.1412,0.1085,0.1452,-0.0955,-0.2247,0.2132,0.0449,0.188,-0.1188,0.6701,-0.1108,1.3581,0.0304,0.087,-0.119,1.9274,-0.0532,0.379,1.8414,0.0038,-0.0092,-0.058,0.0437,0.0353,0.2797,0.1999,0.76,1.0426,0.7866,-0.0581,0.3196,-0.118,0.2992,0.0232,0.6456,0.0606,-0.0548,0.0047,0.5398,0.2731,0.0202,0.795,0.0363,0.1807,-0.0113,-0.1655,0.0894,-0.1327,-0.1659,0.7855,0.0406,-0.0044,-0.0107,0.2563,-0.0802,0.0215,0.0581,-0.1333,Control
AR_RR-3278,0.3265,-0.1565,0.0522,0.0131,-0.0698,0.0888,0.2,0.0435,0.0149,0.1093,2.0128,-0.1365,0.2249,0.1068,0.0456,-0.2173,0.0408,0.0704,0.2529,-0.0785,0.5754,-0.17,1.3766,0.1194,0.0514,0.0479,1.4115,-0.0655,0.3939,1.6089,0.0117,0.091,-0.1615,0.0557,6e-04,0.5544,0.1702,0.5425,0.9685,1.1475,-0.2397,0.6741,-0.1433,0.1063,0.0853,0.626,0.0166,-0.0556,-0.0517,0.5862,0.3868,-0.1207,0.6232,-0.0535,0.1469,-0.0332,-0.1782,0.1165,-0.145,-0.1194,0.8482,0.0911,-0.0892,0.1414,0.691,-0.0548,-0.0213,0.0659,-0.2314,Control
AS_RR-3277,0.2818,-0.144,0.0523,-0.0353,-0.0819,0.0248,0.225,4e-04,0.0045,0.1227,1.4551,-0.1431,0.1718,0.2242,0.1558,-0.2372,0.2562,0.003,0.111,-0.0943,0.6143,-0.0478,1.5288,0.1263,-0.0437,-0.0299,1.6027,-0.0931,0.2655,1.7168,-0.0145,0.0996,-0.1355,0.1077,0.0535,0.3601,0.1661,0.9035,0.9888,1.0548,-0.1233,0.8618,-0.0858,0.5316,0.1283,0.6338,0.0309,-0.0574,0.0477,0.4572,0.2758,-0.1553,0.6219,-0.0768,0.2291,-0.0082,-0.1302,-0.017,-0.0511,-0.1139,1.077,0.0452,-0.0834,0.0555,0.6797,0.0308,0.0411,0.0354,-0.1191,Control
A_RR96-12,0.4345,-0.1308,0.0076,-0.0349,-0.0968,0.1049,0.1766,0.0248,-0.0742,0.0489,2.0567,-0.1128,0.3265,0.2146,0.1051,-0.1497,0.0829,-0.0333,0.1466,-0.0912,0.5005,-0.0419,1.1459,0.1905,-0.1564,-0.1012,0.5288,-0.0936,0.3264,1.8663,-0.0443,0.3137,-0.1041,0.1207,0.0246,0.2839,0.183,0.7248,0.7638,1.3692,-0.1334,1.0807,-0.1064,0.2932,0.1957,0.5822,0.0122,-0.068,-0.0867,0.7258,0.4839,-0.0126,0.3817,-0.0622,0.0278,-0.0418,-0.1843,0.0193,-0.1123,-0.0481,0.7758,-0.2226,-0.1091,0.1831,0.5305,-0.0579,0.1302,0.1262,-0.1487,BRCACancer
