@relation data

@attribute id string
@attribute 54490 numeric
@attribute 1579 numeric
@attribute 1312 numeric
@attribute 1573 numeric
@attribute 1580 numeric
@attribute 1581 numeric
@attribute 1582 numeric
@attribute 54498 numeric
@attribute 2950 numeric
@attribute 1583 numeric
@attribute 7358 numeric
@attribute 116285 numeric
@attribute 5740 numeric
@attribute 8529 numeric
@attribute 84532 numeric
@attribute 29785 numeric
@attribute 6783 numeric
@attribute 9446 numeric
@attribute 5743 numeric
@attribute 5742 numeric
@attribute 1588 numeric
@attribute 221357 numeric
@attribute 2326 numeric
@attribute 1586 numeric
@attribute 2327 numeric
@attribute 1585 numeric
@attribute 1584 numeric
@attribute 2940 numeric
@attribute 1593 numeric
@attribute 1594 numeric
@attribute 11283 numeric
@attribute 1591 numeric
@attribute 1592 numeric
@attribute 2944 numeric
@attribute 10720 numeric
@attribute 2941 numeric
@attribute 2948 numeric
@attribute 7172 numeric
@attribute 9 numeric
@attribute 4837 numeric
@attribute 25830 numeric
@attribute 2949 numeric
@attribute 216 numeric
@attribute 1595 numeric
@attribute 27284 numeric
@attribute 51302 numeric
@attribute 10941 numeric
@attribute 64816 numeric
@attribute 9420 numeric
@attribute 6819 numeric
@attribute 6817 numeric
@attribute 10 numeric
@attribute 55902 numeric
@attribute 10858 numeric
@attribute 1572 numeric
@attribute 348158 numeric
@attribute 1571 numeric
@attribute 10249 numeric
@attribute 6820 numeric
@attribute 191 numeric
@attribute 6822 numeric
@attribute 27233 numeric
@attribute 1562 numeric
@attribute 125 numeric
@attribute 126 numeric
@attribute 127 numeric
@attribute 4258 numeric
@attribute 57834 numeric
@attribute 4257 numeric
@attribute 4259 numeric
@attribute 23169 numeric
@attribute 4548 numeric
@attribute 1559 numeric
@attribute 340665 numeric
@attribute 1557 numeric
@attribute 1558 numeric
@attribute 1555 numeric
@attribute 1553 numeric
@attribute 56603 numeric
@attribute 113612 numeric
@attribute 4129 numeric
@attribute 2939 numeric
@attribute 4128 numeric
@attribute 2937 numeric
@attribute 2729 numeric
@attribute 66002 numeric
@attribute 4051 numeric
@attribute 1543 numeric
@attribute 1544 numeric
@attribute 131 numeric
@attribute 1545 numeric
@attribute 130 numeric
@attribute 2730 numeric
@attribute 54905 numeric
@attribute 119391 numeric
@attribute 27430 numeric
@attribute 6799 numeric
@attribute 7360 numeric
@attribute 120227 numeric
@attribute 6916 numeric
@attribute 4143 numeric
@attribute 7365 numeric
@attribute 4144 numeric
@attribute 7364 numeric
@attribute 7363 numeric
@attribute 7367 numeric
@attribute Class {Control,BRCACancer}

@data
G06,-0.0874,-0.0315,0.4344,-0.1196,0.0136,-0.1591,-0.0614,0.6837,0.7396,-0.0497,0.527,-0.0189,0.0227,-0.0338,0.5053,0.2486,-0.0588,0.3684,0.7733,1.2788,-0.1016,0.0144,-0.0938,-0.056,-0.11,-0.039,0.1191,0.0102,0.5355,-0.0339,-0.0754,-0.0816,-0.1505,0.2868,0.0294,0.0324,0.0455,0.3538,0.0402,-0.0583,-0.2155,-0.0443,0.5506,0.1364,1.1733,-0.0431,0.1823,-0.0657,-0.088,-0.1613,0.2625,-0.1947,0.3429,-0.0119,0.1112,0.0297,-0.0786,-0.1851,-0.1517,0.6697,-0.0659,-0.1102,-0.1239,-0.1768,-0.2386,-4e-04,0.6132,-0.1697,0.3175,0.3743,0.6972,1.2254,-0.1198,-0.1745,-0.0312,-0.123,-0.1258,0.2821,0.063,0.3834,-0.0341,0.459,-0.0425,0.3991,0.5708,0.0798,0.2362,-0.0251,0.1249,0.0046,1.2594,-0.1174,0.4851,0.0719,-0.0161,1.8016,0.1882,1.3016,0.5944,0.7687,0.0181,0.0592,2.2275,-0.0846,-0.061,0.1435,BRCACancer
G07,-0.0013,-0.2226,0.3179,-0.1106,0.0206,-0.2055,-0.1853,0.6219,0.6414,-0.079,0.3767,-0.0557,0.0031,-0.0261,0.5911,0.1742,-0.008,0.2026,0.3356,1.2244,-0.1046,-0.0419,8e-04,-0.024,-0.1293,-0.0195,0.1353,-0.0433,0.2836,0.0029,-0.1316,-0.222,-0.2319,-0.1503,-0.4778,-0.0499,0.1903,0.206,0.27,-0.1085,-0.1361,-0.2042,0.6381,0.1186,1.2651,-0.0105,-0.1313,-0.107,-0.1042,-0.072,0.1788,-0.341,0.2633,-0.0563,-0.0041,-0.0594,3e-04,-0.2274,-0.1228,0.7306,-0.1245,-0.0969,-0.1456,-0.1161,-0.3812,0.0081,0.2645,-0.1701,0.2194,0.1756,0.6799,1.0156,-0.1931,-0.1564,0.0103,-0.0573,-0.179,0.3853,0.1047,0.3879,-0.0349,0.2884,-0.0561,0.3444,0.4512,-0.0105,0.3462,-0.0225,0.1064,-0.1431,0.6879,-0.0551,0.446,0.0596,0.0567,1.7924,0.0709,1.0964,0.7096,0.3282,-0.0093,0.0612,1.9913,-0.1545,-0.1467,0.4334,Control
G08,-0.0363,-0.0594,0.4998,-0.1157,0.0586,-0.1582,-0.0209,0.6558,0.8459,-0.0935,0.5738,-0.0831,-0.0403,-0.0713,0.7088,0.2521,-0.0501,0.5875,1.1356,1.2881,-0.1043,-0.1541,-0.1389,-0.0192,-0.1524,0.0122,0.0152,-0.0442,0.7105,0.0064,-0.0502,-0.1835,-0.2611,-0.116,-0.3792,0.1765,0.0335,0.4004,0.2912,-0.04,-0.2492,-0.1175,1.1974,0.2184,1.27,-0.1375,0.0776,-0.1217,-0.0931,-0.0838,0.3088,-0.2484,0.4591,-0.0401,0.0928,-0.0332,0.0217,-0.2093,-0.1178,0.8851,-0.1441,-0.1451,-0.1003,-0.173,-0.4399,0.0015,0.6833,-0.0399,0.5537,0.407,0.7521,1.2155,-0.065,-0.2598,-0.0778,-0.1076,-0.2959,0.3626,-0.0123,0.3981,0.0066,0.5039,-0.0622,0.5373,0.6458,0.1301,0.2402,-0.1966,0.0285,-0.2031,1.6726,-0.1311,0.4743,0.0206,0.002,1.7851,-0.0083,1.1924,0.8229,0.6406,-0.0226,-0.1138,2.0608,-0.0262,-0.1168,0.4723,Control
G09,0.1377,-0.1476,0.3821,-0.1144,0.0039,-0.0393,-0.1608,0.9435,0.8247,-0.0379,0.2625,-0.0528,-0.0598,-0.0613,0.4025,0.2609,-0.0521,0.5443,0.5101,1.5952,-0.0671,-0.0241,-0.0221,-0.0369,-0.1038,-0.0355,0.0875,-0.0676,0.4787,0.0754,-0.0757,-0.1475,-0.3016,-0.0339,-0.1982,-0.0464,-0.0049,0.1719,-0.0357,-0.0055,-0.2017,-0.0708,0.855,0.1664,0.9334,-0.0817,-0.0442,-0.1022,-0.0696,-0.0254,0.1132,-0.1898,0.2956,0.0283,0.1682,0.0176,-0.037,-0.1219,-0.055,0.6026,-0.1054,-0.1549,-0.0482,-0.141,-0.1991,0.0081,0.4593,-0.0779,0.3835,0.2885,0.4142,0.8756,-0.0447,-0.0647,-0.026,-0.0963,-0.0763,0.2128,0.1205,0.2521,0.0076,0.6696,0.005,0.3717,0.2925,0.0028,0.1831,-0.1409,0.1397,-0.124,1.2627,-0.1314,0.3471,0.0484,-0.0084,1.6397,0.1632,0.8685,0.6263,0.5098,0.0221,0.0091,2.0331,0.0041,-0.1459,0.1629,Control
G10,-0.315,-0.1388,0.2467,-0.0762,0.0386,-0.196,-0.0139,0.1877,0.7107,-0.028,0.3812,-0.0691,-0.0813,-0.1452,0.4276,0.0372,-0.0229,0.1647,0.4975,0.3447,-0.1039,-0.0244,-0.0189,-0.0547,-0.0929,-0.0196,0.0601,0.0141,0.0965,-0.0414,-0.0967,-0.2412,-0.1589,0.1977,-0.0742,0.1235,-0.02,0.1462,0.188,-0.1516,-0.2086,0.0123,0.1601,0.2055,0.5476,-0.005,0.0209,0.0103,-0.0967,-0.0619,0.1576,-0.2844,0.0237,0.0215,-7e-04,-0.1028,-0.0107,-0.188,-0.1357,0.393,-0.1353,0.0295,-0.0627,-0.1214,-0.4325,0.1033,0.2888,-0.1203,0.1522,0.2297,0.6031,0.9674,-0.0406,-0.1557,-0.0339,-0.1456,-0.2617,0.4146,0.0559,0.251,-0.0734,0.4095,-0.105,0.3005,0.5366,0.1168,0.2446,-0.1836,0.0536,-0.156,0.6718,-0.0311,0.4464,0.0537,-0.0354,1.702,6e-04,1.0952,0.5489,0.4771,-0.0325,0.0647,1.8537,-0.0417,-0.0755,0.2025,BRCACancer
G11,0.0768,-0.2805,0.0642,-0.0136,0.0253,-0.1721,0.1142,0.3101,0.4206,0.0836,0.0305,0.1959,-0.043,0.3986,0.3585,0.11,-0.1381,0.2729,0.1735,0.8115,0.0289,-0.1067,-0.0702,0.0269,-0.0756,0.0173,0.0579,-0.0458,-0.0382,-0.0253,0.1266,-0.1909,-0.1568,0.0548,-0.1817,0.0424,0.0162,0.251,-0.1606,0.15,-0.1292,-0.1181,0.4212,-0.0494,0.5032,0.1196,0.3473,-0.1802,-0.0109,-0.029,0.1799,-0.1291,0.1972,0.0816,0.0274,0.4537,0.1051,-0.0433,-0.1136,0.2317,0.1265,-0.0496,-0.0756,-0.0634,-0.5752,0.1567,0.2658,-0.0379,0.1227,-0.0168,0.4487,0.5376,0.2179,-0.16,0.1317,0.2342,0.0551,0.5274,-0.0163,0.1829,0.032,0.3096,0.0676,0.1735,0.2918,0.3615,0.1665,0.1179,0.5359,0.1144,0.3719,-0.0448,0.1554,-0.1204,0.0357,1.1586,0.5031,0.8749,0.3621,0.2807,0.2583,0.0166,1.0673,-0.41,-0.1377,0.5495,BRCACancer
G12,-0.2463,-0.0332,0.3952,-0.0955,0.0658,-0.1973,0.154,0.8531,0.6478,-0.0211,0.3218,0.0023,8e-04,-0.0742,0.4954,0.1891,-0.0414,0.2912,0.483,1.5281,-0.1223,0.0152,-0.0714,-0.0293,-0.1136,-0.1862,-0.0636,0.1353,0.3336,-0.0529,-0.0935,-0.1174,-0.3402,0.0996,0.014,-0.0176,0.1458,0.4091,0.0526,-0.0131,-0.2292,-0.0316,0.5118,0.3001,1.0563,-0.0327,-0.0967,-0.1331,-0.1088,-0.0846,0.2973,-0.324,0.2163,0.0772,0.2498,-0.0287,-0.0627,-0.2533,-0.0515,0.4075,-0.0106,-0.1129,-0.0904,-0.1195,-0.1917,0.0132,0.4772,-0.1597,0.1608,0.2189,0.6268,1.1149,-0.0396,-0.1379,0.0318,-0.1134,-0.1496,0.3477,0.1272,0.3599,-0.0034,0.6213,-0.0237,0.3939,0.5239,0.0054,0.2207,-0.11,0.1617,-0.0483,1.2319,-0.0984,0.5473,0.1417,-0.0054,1.6916,0.0614,1.302,0.5735,0.5972,-0.0028,0.0322,2.2996,-0.0583,-0.1304,0.2361,BRCACancer
H01,0.2774,-0.2423,0.2832,0.014,-0.0172,-0.1693,-0.1594,0.7397,0.5567,-0.0796,0.3457,-0.1016,-0.1975,0.0299,0.473,0.0082,0.0802,0.5296,0.5711,1.1209,-0.1441,0.057,-0.054,0.0215,-0.0811,-0.296,-0.0611,-0.1666,0.2579,-0.0661,-0.0799,-0.1829,-0.1881,-0.0796,-0.1447,-0.0288,-0.0654,0.2318,0.189,-0.1909,-0.2405,-0.0839,0.6769,0.2294,0.9965,-0.0524,0.0615,-0.0966,-0.1572,-0.1254,0.2762,-0.1644,0.1759,0.071,0.1205,-0.0271,-0.0196,-0.2296,-0.1513,0.6055,-0.0466,-5e-04,-0.0817,-0.0776,-0.1543,0.2134,0.2641,-0.153,0.2834,0.1432,0.5717,0.8702,-0.0528,-0.1618,-0.08,-0.1485,-0.4199,-0.1074,0.0746,0.1814,-0.0945,0.5621,-0.0379,0.351,0.4465,0.067,0.1251,-0.2503,0.3004,-0.0683,0.8507,-0.1712,0.2282,0.0521,-9e-04,1.5322,0.1772,0.9819,0.4892,0.3963,-0.023,0.0189,1.6414,-0.0036,-0.1555,0.3392,Control
H02,-0.049,-0.1306,0.374,-0.1245,0.0601,-0.0831,-0.1467,0.8065,0.9175,-0.0869,0.3902,-0.0224,0.0061,0.0969,0.5909,0.2696,-0.112,0.3665,0.5222,1.274,-0.0465,-0.1223,-0.0397,-0.0247,-0.1133,-0.1018,0.1539,-0.058,0.4503,0.0558,-0.0774,-0.0845,4e-04,-0.0138,-0.3931,-0.0281,-0.0293,0.2225,0.0342,-0.0865,-0.1364,-0.0395,0.9561,0.1732,0.9076,-0.0246,-0.1,-0.0922,-0.0659,-0.117,0.1659,-0.2516,0.3196,0.0121,0.1575,-0.2082,-0.0774,-0.136,0.0014,0.7773,-0.0755,-0.1571,-0.017,-0.1304,-0.0182,0.0552,0.3424,-0.1129,0.3478,0.119,0.3846,0.8041,-0.026,-0.0426,0.0234,-0.0719,-0.0742,0.2368,0.1178,0.3308,0.0203,0.3628,0.0023,0.3969,0.3718,0.0769,0.2249,-0.1556,0.0868,-0.0907,0.896,-0.1117,0.3621,0.142,0.0257,1.4835,0.0962,0.856,0.6277,0.3619,0.024,-0.0553,2.034,0.0099,-0.0492,0.0312,Control
H03,-0.1986,-0.189,0.3195,-0.0641,0.1005,-0.3151,0.1991,0.2873,0.6033,-0.0746,0.4767,0.1025,-0.1132,0.0056,0.6334,0.1386,-0.0642,0.2959,0.35,0.7481,-0.0586,-0.0289,-0.0529,-0.0113,-0.1254,0.1438,0.007,0.1808,0.5025,0.0596,-0.0313,-0.0966,-0.2218,-0.0048,-0.0582,-0.0061,0.1575,0.2612,0.1571,0.0147,-0.2375,-0.0222,0.7139,0.1289,0.9039,-0.112,-0.1552,-0.1268,-0.0118,-0.1088,0.1955,-0.26,0.2314,0.0179,0.1506,0.0296,-0.0087,-0.1505,-0.1284,0.5162,-0.0784,-0.2182,-0.0455,-0.1797,-0.2686,0.0286,0.233,-0.0637,0.3793,0.1346,0.61,0.9019,-0.0679,-0.2683,-0.0796,-0.0294,-0.2667,0.3988,0.0133,0.2064,0.051,0.1989,0.0349,0.4238,0.4309,0.11,0.1217,-0.032,0.1833,-0.1133,0.9528,-0.1646,0.352,-0.031,0.089,1.6957,0.1415,1.028,0.5916,0.3298,0.1233,-0.2021,1.8686,-0.0881,-0.1395,0.2748,Control
H04,-0.1668,-0.0176,0.4298,-0.1361,0.118,-0.1666,-0.0399,0.7275,0.736,-0.0824,0.4019,0.0624,-0.0863,-0.0304,0.7336,0.2999,-0.0205,0.6248,0.5957,1.3127,-0.1213,-0.0949,-0.137,0.0286,-0.098,-0.0712,-0.0514,-0.0032,0.7482,-0.0093,-0.1297,-0.1165,-0.1906,-0.0173,-0.1411,0.0054,0.0688,0.14,0.1267,-0.0786,-0.2269,-0.2557,1.0234,0.2267,1.0773,-0.0232,0.0136,-0.1605,-0.1157,-0.0333,0.2265,-0.1897,0.4195,-0.0304,0.0541,-0.0286,0.0064,-0.2483,-0.1738,0.822,-0.1187,-0.1963,-0.2275,-0.0817,-0.3492,-0.0143,0.4551,-0.108,0.48,0.2219,0.7258,1.0704,-0.1021,-0.2162,-0.0303,-0.0213,-0.2318,0.3347,-0.0106,0.3388,-0.0401,0.4482,-0.024,0.569,0.4816,0.0208,0.1353,-0.136,0.3086,-0.0744,1.1132,-0.2353,0.5802,0.0184,-0.0097,1.5808,0.2329,1.0847,0.9719,0.5379,0.044,0.0097,2.042,-0.0854,-0.1638,0.0559,Control
H06,0.0237,-0.2297,0.4354,-0.1282,0.0372,-0.1442,-0.0092,0.8962,0.7715,-0.0471,0.3973,-0.0286,0.0034,0.0996,0.5844,0.3567,-0.0448,0.6432,0.6155,1.8356,-0.0938,0.1183,-0.0297,-0.024,-0.1325,-0.1422,0.0969,-0.001,0.3514,0.0026,-0.0297,-0.105,-0.1551,0.3243,-0.3541,-0.0309,0.1893,0.2459,0.1763,-0.1099,-0.1304,-0.08,1.1905,0.1931,1.0831,-0.0269,-0.0591,-0.1205,-0.0565,-0.1288,0.177,-0.0572,0.3579,0.0454,0.0788,-0.1858,-0.0991,-0.1874,-0.0739,0.7797,-0.1685,-0.138,-0.0911,-0.179,-0.3362,-0.0788,0.4291,-0.1342,0.4084,0.2477,0.5043,1.0083,-0.024,-0.1311,-0.0264,-0.0678,-0.0888,0.1629,0.1017,0.3116,-0.0118,0.377,-0.0585,0.3831,0.3785,-0.0241,0.2386,-0.2483,0.0681,-0.0702,1.1456,-0.1227,0.4236,0.1432,-0.0374,1.7285,0.1268,0.9951,0.6196,0.4717,0.0451,-0.0115,2.0903,0.0091,-0.0378,0.1701,Control
H07,-0.1633,-0.2335,0.3575,-0.0588,0.0331,-0.344,-0.0076,0.3265,0.6513,-0.0844,0.2905,-0.0646,-0.1414,-0.1447,0.5673,0.2595,0.0086,0.4803,0.4736,0.6879,-0.153,0.0768,-0.0415,-0.0475,-0.1514,0.0288,-0.0838,0.3292,0.6599,-0.0133,-0.1015,-0.259,-0.237,-0.0296,-0.0201,0.0207,-0.0649,0.3268,0.0821,-0.0851,-0.2915,-0.059,0.8499,0.125,0.864,-0.0318,0.0142,-0.0312,-0.0713,-0.2131,0.2357,-0.1416,0.327,-0.083,0.1332,0.1131,-0.0656,-0.2774,-0.2496,0.5813,-0.1982,-0.2262,-0.1442,-0.2686,-0.516,-0.0642,0.3771,-0.0275,0.4371,0.2426,0.5303,0.9559,-0.1006,-0.3256,0.0053,-0.1864,-0.4668,0.1898,-0.0505,0.2408,-0.0421,0.3921,-0.12,0.4375,0.4619,0.0368,0.1451,-0.1305,0.1547,-0.1272,0.8132,-0.1283,0.2434,-0.008,-0.0777,1.551,0.0449,1.0187,0.7567,0.5559,0.0308,-0.0456,2.1825,-0.0482,-0.2859,0.3387,BRCACancer
H08,-0.071,-0.0342,0.3329,-0.1199,0.0575,-0.2116,-0.0566,0.7958,0.6488,-0.0335,0.254,-0.1301,-0.0755,-0.1207,0.3935,0.0794,-0.0879,0.3728,0.9227,1.5087,-0.1156,-0.125,0.0075,-0.0605,-0.046,0.0761,0.1714,-0.0427,0.5633,0.0086,-0.1076,-0.1448,-0.2524,-0.0823,-0.338,0.031,0.0238,0.1798,0.1652,-0.0599,-0.1534,-0.1372,0.6344,0.1911,1.6113,-0.1012,-0.0888,-0.0638,-0.1193,-0.0971,0.124,-0.0061,0.2444,-0.014,0.1405,-0.0943,-0.0868,-0.1075,-0.0693,0.3971,-0.0846,-0.0844,-0.0792,-0.1475,-0.3079,0.0023,0.2507,-0.1466,0.5113,0.0836,0.4601,0.784,-0.0976,-0.1623,0.0455,-0.1349,-0.0727,0.1697,0.0524,0.0667,-0.0267,0.4494,-0.0146,0.3332,0.4727,0.1222,0.3425,-0.1522,0.1034,-0.1738,1.5461,-0.1134,0.4089,0.0133,0.0251,1.737,0.1146,1.087,0.4865,0.6327,-0.065,-0.0169,2.3239,0.0975,-0.0108,0.1524,BRCACancer
H09,-0.0783,-0.0674,0.1971,-0.0756,-0.0367,-0.1308,-0.1099,0.3304,0.4751,-0.0912,0.0898,-0.0945,-0.0039,-0.0366,0.4064,-0.0367,-0.0799,0.1309,0.3215,0.8722,-0.1217,0.1247,-0.0452,-0.0295,-0.1044,0.0174,-0.0561,-0.2034,0.4168,0.065,-0.0486,-0.1568,-0.2209,-0.1323,-0.2973,0.036,0.0406,0.14,-0.0278,0.0159,-0.1927,-0.0053,0.133,0.1422,0.3674,-0.0438,-0.0478,-0.0797,-0.1377,-0.0463,0.3226,-0.3466,0.1308,0.0356,0.0376,-0.1349,-0.0422,-0.126,0.0131,-0.0206,-0.0886,-0.1725,-0.0275,-0.0773,-0.3461,0.0775,0.05,-0.0926,0.055,0.0908,0.461,1.0009,-0.0585,-0.1685,0.0092,-0.1434,-0.1897,0.115,0.0699,0.066,-0.0064,0.1347,-0.0057,0.0617,0.2676,0.071,0.2118,-0.0786,0.1755,-0.3114,0.4807,-0.1376,0.3239,-0.0108,-0.0553,1.0835,0.0982,0.5516,0.3257,0.6172,0.1633,0.0107,1.7368,-0.0081,-0.0237,-0.0178,BRCACancer
H10,-0.1248,-0.267,0.3687,-0.0653,0.0614,-0.0775,0.0522,0.419,0.6673,-0.0633,0.2337,-0.0095,-0.1857,-0.0318,0.4426,0.1596,-0.0077,0.1798,0.605,1.168,-0.1257,0.122,0.0061,-0.0133,-0.0688,-0.0756,0.0204,0.0516,0.6301,-0.0888,-0.0926,-0.2722,-0.2115,0.0236,0.0523,0.0345,-0.0315,0.2272,0.0201,0.048,-0.1399,-0.055,0.5328,0.0367,0.7734,0.0074,0.0348,-0.0032,-0.1712,-0.2098,0.136,-0.3308,0.2389,-0.0212,0.1309,-0.1979,0.0085,-0.2112,-0.25,0.2795,-0.1011,-0.1412,-0.195,0.0519,-0.2981,-0.0048,0.2998,-0.0755,0.2637,0.1437,0.5183,0.9394,-0.0323,-0.2715,-0.061,-0.117,-0.3884,0.3538,0.0263,0.3505,-0.0991,0.4241,-0.0674,0.2655,0.4372,0.2134,0.2312,-0.225,0.0382,-0.0403,1.0904,-0.1541,0.3238,-0.0733,-9e-04,1.2065,0.0241,0.7767,0.4469,0.6127,0.0727,0.0679,2.0356,-0.1885,-0.2542,0.4272,BRCACancer
H11,0.0451,-0.257,0.3255,-0.001,0.0347,-0.1471,-0.0289,0.5894,0.8162,-0.039,0.5802,-0.0672,-0.1449,-0.1279,0.4384,0.1769,-0.0252,0.2278,0.5732,1.1408,-0.1158,0.0606,-0.0538,0.0126,-0.1081,0.0419,0.1364,0.0813,0.6407,0.0321,-0.0937,-0.18,-0.3163,0.4005,-0.1396,0.0513,0.2047,0.3347,0.2413,-0.1018,-0.1683,0.0514,0.8765,0.1481,1.7285,-0.0237,-0.0854,-0.0781,-0.144,-0.1062,0.2052,-0.2915,0.1956,-0.0523,0.2461,-0.0687,-0.1289,-0.2269,-0.0575,0.5755,-0.1032,-0.123,-0.0984,-0.1424,-0.4109,0.0928,0.4938,-0.0997,0.3403,0.347,0.6198,1.0855,-0.0741,-0.1724,0.0809,-0.0441,-0.2237,0.2988,0.084,0.3765,-0.1005,0.3012,-0.0474,0.2568,0.5215,0.0361,0.1533,-0.1633,0.1002,-0.1398,0.9802,-0.1212,0.5898,0.1139,-0.0465,1.9781,0.0992,1.3736,0.4642,0.5864,0.0419,0.0264,2.3326,-0.1424,-0.1534,0.392,BRCACancer
H12,-0.3508,-0.098,0.3867,-0.1266,-0.0085,-0.2872,0.0849,0.6094,0.693,-0.1083,0.6603,-0.1105,-0.0261,-0.0014,0.7023,0.2558,-0.0592,0.487,0.7537,1.071,-0.1273,-0.1403,-0.0616,-0.1105,-0.1388,-0.0378,-0.0637,0,0.936,0.0377,-0.1128,-0.1192,-0.1798,0.321,-0.2453,0.1194,0.2199,0.477,0.2624,-0.0532,-0.1986,0.1256,0.8982,0.254,1.3046,-0.0892,-0.0461,-0.0727,-0.1349,0.0054,0.2334,-0.1546,0.3036,-0.0438,-0.0074,0.0032,-0.0106,-0.1278,-0.1162,0.7282,-0.0877,-0.105,-0.103,-0.1682,-0.4028,0.0377,0.5263,-0.1005,0.5303,0.4119,0.8152,1.3432,-0.1282,-0.1761,-0.1282,-0.0944,-0.2389,0.3534,0.0575,0.4541,-0.0434,0.3907,-0.0749,0.5272,0.748,0.036,0.153,-0.1728,0.097,-0.1073,1.7722,-0.0592,0.7602,-0.0287,-0.1075,2.0085,0.0106,1.352,0.8298,0.5955,0.0695,-0.0273,2.1135,-0.1036,-0.1829,0.3328,BRCACancer
I01,-0.0541,-0.2463,0.3656,-0.0719,-0.0702,-0.2009,-0.0395,1.1104,0.7097,-0.0715,0.3828,-0.0877,-0.0655,-0.1112,0.6892,0.1979,-0.0761,0.5693,0.4789,1.9195,-0.1167,-0.0395,-0.1327,-0.022,-0.0873,0.0275,0.1333,0.1208,0.6422,-0.0532,-0.0728,-0.0759,-0.178,-0.1208,-0.1372,0.0203,0.0978,0.3897,0.2566,-0.1102,-0.2076,-0.1415,0.5566,0.168,0.6923,-0.0978,-0.0445,-0.0891,-0.1298,-0.0857,0.1328,-0.2138,0.2372,-0.0209,0.0898,-0.0526,-0.0879,-0.1116,-0.0761,0.6742,-0.1759,-0.0534,-0.079,-0.0937,-0.3648,0.0284,0.2512,-0.1287,0.2474,0.2892,0.7724,1.3716,-0.1363,-0.0719,-0.0768,-0.1392,-0.3019,0.0545,0.1167,0.3247,0.0288,0.223,-0.0301,0.4258,0.6001,-0.0094,0.1898,-0.1512,0.0879,-0.0348,1.0605,-0.1211,0.7763,0.0768,0.0091,1.8036,0.1852,1.2625,0.7497,0.6374,0.0207,0.0088,2.206,-0.1655,-0.057,0.0589,Control
I02,-0.1956,-0.2133,0.3411,-0.1531,0.064,-0.203,-0.1675,0.5033,0.4427,-0.0224,0.2914,-0.0718,-0.08,-0.0992,0.4468,0.0646,-0.0673,0.3341,0.336,1.1907,-0.0731,-0.3123,-0.0718,-0.0786,-0.0919,0.0813,0.0012,0.2613,0.456,0.0426,-0.0454,-0.1916,-0.2529,-0.0812,-0.1913,0.0663,0.0054,0.154,0.1071,-0.0959,-0.2727,-0.0834,0.5441,0.1102,1.0204,-0.0166,-0.1617,-0.1383,-0.1599,-0.0537,0.0737,-0.3015,0.2009,-0.0473,0.0701,0.0967,-0.0346,-0.2679,-0.1502,0.559,-0.0826,0.055,-0.1129,-0.0828,-0.4434,0.0884,0.3128,-0.1761,0.2652,0.2332,0.6163,1.1701,-0.0821,-0.2182,-0.0376,-0.096,-0.3313,0.1707,0.0439,0.2578,0.0303,0.6175,0.0227,0.2608,0.4108,-0.042,0.0408,-0.0381,0.1707,-0.2716,0.5482,-0.0702,0.404,-0.0666,0.0086,1.4536,-0.1317,0.9595,0.4335,0.6477,-0.0764,0.002,1.7021,-0.1144,-0.2435,0.2889,Control
I03,0.1039,-0.1459,0.2374,-0.137,0.0533,-0.2269,0.1067,0.5198,0.7036,0.0275,0.2384,-0.0808,0.0033,-0.0768,0.4493,0.025,-0.0719,0.1545,0.411,0.9092,-0.0615,-0.2104,-0.0689,0.0553,-0.1245,0.0566,0.106,0.2156,0.1231,0.1436,-0.048,-0.2183,-0.287,0.1613,-0.0905,0.0329,0.06,0.148,-0.013,-0.0076,-0.2054,-0.0826,0.2565,-0.052,0.7383,-0.0395,-0.061,-0.1319,-0.0814,-0.0415,0.1636,-0.3553,0.104,-0.0271,0.1702,-0.2753,0.0358,-0.1871,-0.0376,0.3353,0.0654,-0.2081,-0.1007,-0.145,-0.3039,-0.0034,0.1906,-0.1103,0.158,0.1878,0.4738,0.8915,-0.0205,-0.1456,0.0515,0.018,-0.2594,0.1884,0.0645,0.209,0.0236,0.4072,-0.0566,0.2418,0.3657,-4e-04,0.2208,-0.0158,0.1652,-0.0521,0.6415,-0.0464,0.2745,0.0131,0.0313,1.9132,0.0337,0.8183,0.4885,0.2995,0.1091,-0.0438,1.6133,-0.1023,-0.1519,0.2244,Control
I04,0.0996,-0.1039,0.6002,-0.0437,-0.0057,-0.0695,-0.0931,0.8156,0.8642,-0.1079,0.5696,-0.0357,-0.0164,0.002,0.7542,0.295,-0.0178,0.5189,0.7887,1.8654,-0.0959,0.0279,0.0106,-0.057,-0.0302,0.0179,0.1877,0.0561,0.934,0.0317,-0.1047,-0.0392,-0.1526,-0.0126,-0.2071,-0.0329,0.1729,0.3223,0.1949,-0.0349,-0.1579,-8e-04,1.1697,0.3313,1.6194,-0.0486,0.058,-0.0289,-0.0717,-0.0663,0.1984,-0.1373,0.3759,0.0175,0.0623,-0.1169,0.0254,-0.1771,-0.0892,1.1084,-0.0748,-0.0735,-0.0205,-0.052,0.0041,0.0266,0.5177,-0.1071,0.5018,0.3443,0.8628,1.2423,-0.0552,-0.0268,0.0885,-0.094,-0.0902,0.155,0.1231,0.4128,0.0106,0.3574,-0.0296,0.5606,0.5322,0.0599,0.1289,-0.0763,0.0488,-0.0727,1.4429,-0.0781,0.5193,0.1708,0.0228,2.1317,0.052,1.1819,0.7549,0.4164,0.0092,0.0522,2.3209,-0.1356,-0.0945,0.0518,Control
