@relation data

@attribute id string
@attribute 1351 numeric
@attribute 29796 numeric
@attribute 1350 numeric
@attribute 4698 numeric
@attribute 2110 numeric
@attribute 4697 numeric
@attribute 374291 numeric
@attribute 2109 numeric
@attribute 6392 numeric
@attribute 6390 numeric
@attribute 6391 numeric
@attribute 1349 numeric
@attribute 2108 numeric
@attribute 1345 numeric
@attribute 1340 numeric
@attribute 1329 numeric
@attribute 1327 numeric
@attribute 7381 numeric
@attribute 4695 numeric
@attribute 4696 numeric
@attribute 1337 numeric
@attribute 7388 numeric
@attribute 4694 numeric
@attribute 7386 numeric
@attribute 7385 numeric
@attribute 7384 numeric
@attribute 54539 numeric
@attribute 4709 numeric
@attribute 4707 numeric
@attribute 4708 numeric
@attribute 4705 numeric
@attribute 4706 numeric
@attribute 4704 numeric
@attribute 4701 numeric
@attribute 4702 numeric
@attribute 10975 numeric
@attribute 4700 numeric
@attribute 4731 numeric
@attribute 27089 numeric
@attribute 9167 numeric
@attribute 126328 numeric
@attribute 9377 numeric
@attribute 4716 numeric
@attribute 4728 numeric
@attribute 4717 numeric
@attribute 4718 numeric
@attribute 4719 numeric
@attribute 4729 numeric
@attribute 4712 numeric
@attribute 4724 numeric
@attribute 4713 numeric
@attribute 4723 numeric
@attribute 4714 numeric
@attribute 4726 numeric
@attribute 4715 numeric
@attribute 4725 numeric
@attribute 51079 numeric
@attribute 4720 numeric
@attribute 4710 numeric
@attribute 4722 numeric
@attribute 4711 numeric
@attribute 1537 numeric
@attribute 54205 numeric
@attribute 55967 numeric
@attribute 6389 numeric
@attribute Class {Control,BRCACancer}

@data
J11,0.6556,0.507,0.7343,0.5876,0.4397,0.7956,0.2818,0.1731,0.6001,0.3904,0.747,0.8223,0.7116,0.5938,1.1483,0.5346,0.8425,0.5031,0.449,0.3939,0.0394,0.3637,1.3548,1.2051,1.6611,0.6742,0.5653,-0.004,0.7707,0.1846,0.851,0.3158,0.7992,0.3743,0.0787,0.7436,1.6896,0.6498,0.7238,0.7284,0.4535,0.7557,0.6058,0.2281,0.8226,0.7386,1.1914,1.0597,0.0359,0.3384,0.7315,1.218,1.6103,0.7876,0.3152,0.467,0.4305,0.7972,0.8636,0.9664,0.9918,0.8197,0.5918,0.8646,1.2959,Control
J12,0.5881,0.45,0.8529,0.6729,0.5129,0.7302,0.1005,0.0999,0.5714,0.3698,0.8675,0.7882,0.6215,0.6654,1.0758,0.5976,0.8297,0.4079,0.4937,0.3768,0.1661,0.3927,1.4349,0.791,1.4729,0.6003,0.3437,-0.0304,0.7403,0.277,0.8601,0.2475,0.572,0.289,0.0886,0.7163,1.4122,0.5736,0.7421,0.7683,0.36,0.6707,0.4776,0.1549,0.9485,0.7462,1.1907,1.0062,-1e-04,0.2783,0.5999,1.1296,1.2837,0.8338,0.4339,0.573,0.2449,0.8716,0.9277,0.8132,0.9278,0.7601,0.2604,0.9144,1.2535,Control
K01,0.8624,0.8173,0.7904,0.9161,0.8178,1.1366,0.383,0.2353,0.7018,0.7565,1.0432,1.0426,0.8346,0.8133,1.2725,0.7469,0.784,0.6133,0.8193,0.4026,-0.0331,0.6656,1.3259,1.1843,1.856,1.1758,0.6837,0.2146,0.9045,0.6449,0.9394,0.5712,0.9356,0.635,0.3178,0.9664,1.7096,0.9979,1.1088,1.0963,0.6601,0.7538,0.8601,0.2184,0.9685,0.9518,1.7873,0.9436,0.0908,0.4885,0.8603,1.3267,1.5354,1.0551,0.7283,0.7011,0.5585,1.3495,0.9798,1.1322,1.8752,1.3894,0.7983,1.1316,1.3099,BRCACancer
K02,0.7065,0.8761,0.8335,0.9233,0.6782,1.3185,0.3758,0.2001,0.5021,0.6406,1.1565,0.9274,0.7006,0.7462,1.2843,0.7367,0.6538,0.5229,0.7132,0.3025,0.1292,0.5415,1.2531,0.9078,1.7411,1.1021,0.5993,0.1614,0.7926,0.4655,0.8342,0.4863,0.8617,0.5013,0.4411,0.9042,1.6043,0.8325,1.0518,0.9182,0.5395,0.6728,0.8761,0.2071,1.0534,1.0492,1.5894,0.9399,0.0653,0.3078,0.8265,1.3481,1.4427,0.9928,0.5549,0.655,0.3819,1.2321,1.0917,1.152,1.6341,1.377,0.6775,1.0781,1.445,BRCACancer
K03,0.5277,0.4675,0.6391,0.5455,0.5766,0.9717,0.0832,0.2011,0.3787,0.5637,1.0617,0.8035,0.6252,0.6985,0.9382,0.4388,0.5996,0.4491,0.3676,0.3512,-0.1759,0.6287,0.9099,0.8217,1.6619,0.6638,0.1963,-0.0112,0.7313,0.4456,0.7668,0.4585,0.7538,0.2699,0.1613,0.6533,1.1223,0.669,0.9098,0.7446,0.3338,0.5631,0.5275,0.0848,0.8349,0.9448,1.4841,0.763,0.0015,0.2009,0.3395,1.1237,1.2285,0.8456,0.4774,0.6356,0.2558,0.9285,0.8794,0.8597,1.3423,0.9162,0.5503,0.8291,1.1751,BRCACancer
K04,0.8071,0.9011,0.738,0.7131,0.6619,0.9823,0.4335,0.3049,0.5898,0.5952,1.1466,0.9913,0.7632,0.9194,1.2276,0.6571,0.7963,0.6643,0.6989,0.4176,0.1123,0.5764,1.219,0.9472,1.8525,0.9438,0.6836,0.0551,0.8914,0.5413,0.8272,0.4876,0.873,0.7242,0.2758,0.8908,1.611,1.006,1.0369,0.943,0.6142,0.7116,0.8857,0.2365,1.0491,1.098,1.549,0.9354,0.1201,0.2807,1.0837,1.333,1.7279,0.9158,0.5723,0.6945,0.5501,1.1573,0.886,1.1772,1.4943,1.1977,0.6778,1.1605,1.4631,BRCACancer
K05,1.0033,1.0704,0.5905,0.6766,0.3862,0.9962,0.3953,0.2622,0.5508,0.5479,0.5469,1.1032,0.74,0.7198,1.5397,0.6465,0.843,0.4653,0.8448,0.4169,0.3335,0.455,1.233,0.9843,1.7388,0.7381,0.8722,0.1299,0.8885,0.4001,0.766,0.5521,0.7058,0.7757,0.4127,0.9252,1.8442,0.9204,1.103,0.7862,0.7126,0.8808,0.991,0.2525,0.997,1.0284,1.1525,0.8917,0.062,0.2288,1.1999,1.1008,1.8479,0.8278,0.4869,0.7494,0.623,0.9602,0.8633,1.196,1.6092,1.2188,0.5367,1.4099,1.0718,Control
AA3226,0.8792,0.6528,0.9126,0.728,0.7828,0.9906,0.2993,0.2396,0.3993,0.6129,0.8752,0.8526,0.6116,0.6933,1.2449,0.7205,0.8122,0.4861,0.5531,0.4395,0.4174,0.5797,1.1115,0.7272,1.7257,0.6866,0.5513,0.2034,0.9164,0.3169,0.7044,0.3237,0.6003,0.5845,0.1452,0.7183,1.4403,0.843,1.1511,1.1724,0.4349,0.7042,0.5774,0.3877,1.0835,0.836,1.448,0.9989,-0.0138,0.3084,0.3682,1.075,1.6021,0.8765,0.4499,0.8188,0.3309,1.0227,1.2143,1.0083,1.1858,0.9941,0.645,1.004,1.3692,Control
AB3227,0.8417,0.8319,0.7309,0.6264,0.5217,0.9642,0.2537,0.2071,0.468,0.587,1.0555,0.9695,0.6888,0.6195,1.1669,0.7026,0.6348,0.5994,0.7386,0.3182,0.1222,0.4891,1.4516,0.7349,1.7648,0.9844,0.5915,0.0873,0.8542,0.5643,0.624,0.3736,0.6536,0.5834,0.5101,1.0397,1.4811,0.7111,1.0721,0.7741,0.4787,0.706,0.898,0.1583,1.0775,0.9981,1.4233,0.8091,0.1451,0.2155,0.8676,1.3189,1.5059,0.8703,0.4457,0.7139,0.4247,1.0714,0.8374,0.9683,1.583,1.122,0.8725,1.1212,1.119,Control
AC3228,0.7874,0.9145,1.1296,0.9001,0.7691,1.3727,0.302,0.0509,0.9116,0.6469,0.8783,0.9745,0.5106,0.8274,1.2538,0.7686,0.776,0.6236,0.8056,0.4285,-0.0141,0.5897,1.6949,0.9823,1.8024,0.9081,0.5742,0.19,0.8459,0.4252,0.8348,0.4918,0.8402,0.6733,0.2732,0.8813,1.7959,0.864,1.1941,0.8719,0.5369,0.5176,0.8126,0.1618,1.2215,1.0219,1.5342,0.8675,0.0509,0.2675,0.5013,1.2157,1.8402,0.9695,0.7209,1.0011,0.2591,1.2776,1.2587,1.1839,1.3879,1.2086,0.7021,0.8579,1.4936,Control
AD3231,0.5059,0.6654,0.6291,0.7752,0.6545,0.9162,0.1768,0.0175,0.5952,0.6323,1.1228,0.8238,0.472,0.8277,0.8857,0.6265,0.6098,0.4892,0.6797,0.3037,0.0975,0.4774,1.3323,0.8639,1.7721,1.0098,0.3073,0.163,0.8087,0.4845,0.8026,0.5555,0.676,0.3313,0.1824,0.8049,1.4247,0.7231,0.912,0.9398,0.4149,0.4928,0.5126,0.1394,0.9297,0.92,1.3862,0.7274,0.1024,0.1825,0.4231,1.1512,1.4907,0.9037,0.5685,0.742,0.3381,1.0413,0.8314,0.8841,1.2864,0.9731,0.7294,1.1361,1.3179,Control
AE1543,0.8957,0.911,0.7643,0.5779,0.2638,0.9597,0.363,0.1492,0.4767,0.4821,0.7568,1.1552,0.477,0.6778,1.1544,0.6112,0.822,0.6944,0.6381,0.2734,0.1544,0.232,1.3621,0.9041,1.7239,0.9096,0.6596,-0.0243,0.8148,0.4571,0.7146,0.2791,0.7021,0.4569,0.1829,0.7217,1.4389,0.6399,1.1712,0.7106,0.5355,0.6351,0.6186,0.1191,1.0701,0.8387,1.1422,0.8208,0.0742,0.182,0.9745,1.1545,1.5132,0.8167,0.4021,0.7654,0.3159,0.8648,1.0417,1.0315,1.2504,1.0151,0.8753,0.8495,1.4006,Control
AF3229,0.7453,0.7698,0.936,0.8615,0.6072,1.2141,0.289,0.149,0.8218,0.6867,0.7949,0.828,0.582,0.8455,1.3517,0.7963,0.7445,0.3367,0.7563,0.4123,0.0763,0.6888,1.0964,0.7323,1.7003,0.7941,0.5369,0.2598,0.9916,0.4914,0.684,0.5106,0.6921,0.473,0.3481,0.87,1.4176,0.8943,1.0535,1.1695,0.4529,0.736,0.6267,0.3397,1.2146,0.7725,1.6629,0.8927,-0.0238,0.2504,0.5746,1.2481,1.6275,0.9055,0.6434,0.8283,0.5697,1.3017,1.2022,1.2293,1.3787,1.1804,0.7158,0.9312,1.4075,Control
AG3230,1.0727,0.9482,0.8269,0.7155,0.518,0.9219,0.3223,0.1131,0.6771,0.7437,0.9173,0.7863,0.5876,0.7675,1.1527,0.5695,0.7959,0.3542,0.6576,0.3972,0.0719,0.5194,1.1225,0.6946,1.9942,0.8319,0.5144,0.0401,0.8464,0.45,0.8572,0.5941,0.9588,0.5474,0.4044,1.0034,1.4764,0.7532,0.8117,0.8644,0.679,0.5932,0.6364,0.2183,1.0408,0.9905,1.512,0.8357,0.02,0.3162,1.048,1.232,1.7064,0.9885,0.5633,0.7477,0.361,1.1282,0.9199,1.3009,1.5098,1.2309,0.4462,1.1871,1.3803,Control
AH3232,0.5523,0.552,0.9032,0.5767,0.4957,0.9636,0.1956,0.0663,0.5931,0.4404,0.8782,0.7811,0.4046,0.6801,0.9848,0.5415,0.7528,0.3078,0.5457,0.3083,-0.0625,0.1829,1.0937,0.8269,1.437,0.6003,0.2829,-0.0754,0.7413,0.3351,0.7243,0.3003,0.5624,0.5023,0.0233,0.6192,1.2356,0.5809,1.0481,0.8354,0.3992,0.5437,0.4341,0.118,1.312,0.8712,1.0973,0.9558,-0.0215,0.1181,0.7616,0.9491,1.7267,0.7144,0.5069,0.795,0.2368,0.7231,0.9128,0.9423,0.979,0.9666,0.744,0.8413,1.415,Control
AI3233,0.6687,0.7449,1.0197,0.8026,0.5352,1.1399,0.3183,0.0958,0.6501,0.6579,1.2536,0.879,0.7667,0.7789,1.1659,0.8261,0.7198,0.651,0.8441,0.2648,0.0326,0.4306,1.7818,1.0756,1.4692,1.1195,0.6578,0.0359,0.8508,0.6332,0.7094,0.4432,0.7086,0.6227,0.6209,0.9266,1.6779,0.7465,1.4169,0.878,0.5092,0.771,0.7379,0.1658,1.4068,1.1667,1.5446,0.75,0.3602,0.3205,0.7812,1.2116,1.3985,0.9173,0.6902,0.9227,0.4684,1.1557,0.8881,1.136,1.7747,1.0804,0.9572,0.9406,1.2935,Control
AJ3234,0.6734,0.6778,0.6862,0.619,0.3503,0.7508,0.2489,0.1024,0.4523,0.7117,1.2975,1.1097,0.6159,0.7823,1.1906,0.6997,0.5687,0.6942,0.769,0.2613,0.2103,0.6924,1.113,0.8559,1.4581,1.0829,0.5472,-0.0176,0.915,0.6347,0.6249,0.4039,0.6367,0.6323,0.4533,0.84,1.6508,0.7162,1.0641,0.8417,0.5071,0.9449,0.8113,0.1428,1.206,0.9633,1.4256,0.4867,0.1714,0.2831,0.9718,1.3604,1.3225,0.7909,0.5786,0.5403,0.414,1.0883,0.7644,1.122,1.6745,0.8731,0.9005,1.053,1.0601,Control
AK3235,0.7852,0.8682,1.0311,0.7727,0.4382,1.3551,0.1868,-0.0161,0.4804,0.7095,1.1651,1.0219,0.4816,0.8089,1.149,0.7986,0.7503,0.7326,0.8438,0.2079,0.3333,0.4623,1.3761,1.0916,1.7234,1.1552,0.6023,0.177,0.7831,0.5588,0.6694,0.4095,0.8006,0.6547,0.3553,0.8608,1.6419,0.7584,1.2948,0.8819,0.4973,0.7724,0.7331,0.0798,1.3254,1.0748,1.4914,0.7981,0.1549,0.2484,0.9691,1.1494,1.4938,1.0424,0.6665,0.89,0.4315,1.2325,1.2077,1.1619,1.601,1.2915,0.9225,1.1843,1.3727,Control
AL3236,0.6664,0.6476,0.8187,0.4651,0.3137,1.1331,0.2415,0.0368,0.2584,0.5034,1.0331,0.7253,0.4447,0.6829,1.1667,0.6089,0.6691,0.8184,0.8257,0.2693,0.1597,0.3374,1.2742,1.5219,1.4488,0.9663,0.5169,0.013,0.749,0.2834,0.6115,0.3683,0.759,0.5475,0.1278,0.5352,1.3906,0.6473,1.0013,0.5119,0.5675,0.6937,0.624,0.0963,0.8824,1.1508,1.2818,0.722,0.1665,0.1597,0.7974,1.1615,1.1819,0.7614,0.6083,0.8367,0.3872,1.0714,0.8551,1.0968,1.324,0.7996,0.9599,0.7959,1.2736,Control
AM3237,0.858,0.95,0.9557,0.8227,0.4964,1.2269,0.3279,0.1699,0.6272,0.6183,1.1177,1.2182,0.6867,0.7498,1.2657,0.7074,0.6906,0.6325,0.7171,0.3855,0.3094,0.5981,1.3425,1.1013,1.7658,0.9077,0.4804,0.1043,0.8102,0.587,0.7104,0.4519,0.8403,0.5524,0.3125,0.9085,1.56,0.8078,1.0823,0.7857,0.6312,0.7313,0.9201,0.1945,1.2084,1.0622,1.5552,0.9794,0.1652,0.3132,0.7965,1.3538,1.7249,0.9672,0.6771,0.6973,0.4898,1.1593,1.083,1.0794,1.6506,0.9751,0.8866,1.0497,1.4125,Control
AN757,0.8477,0.6425,0.9824,0.839,0.8293,1.1341,0.2942,0.3104,0.7385,0.6019,0.9196,0.9665,0.6886,0.6521,1.1686,0.6117,0.9651,0.4303,0.7007,0.3523,0.183,0.4562,1.1956,0.9555,1.6916,0.8491,0.5158,0.197,0.8224,0.4546,0.9086,0.4605,0.9056,0.5966,0.4042,0.8667,1.5965,0.8577,0.9181,0.925,0.5305,0.7125,0.7828,0.1387,0.9761,1.1081,1.6815,0.7898,0.0533,0.3472,0.7001,1.2589,1.5074,0.8042,0.8004,0.703,0.4184,1.2236,1.0343,1.1797,1.5449,1.1911,0.39,1.0011,1.4642,Control
C474,1.052,0.6647,0.5617,0.5759,0.3347,0.8915,0.377,0.162,0.4427,0.409,0.6963,1.0224,0.5409,0.6229,1.1027,0.6413,0.9647,0.2866,0.5341,0.2265,0.3799,0.3568,1.7715,0.9578,1.5325,0.8764,0.7024,0.1411,0.705,0.4122,0.7718,0.1823,0.7038,0.4518,0.1135,0.5648,1.413,0.435,0.9446,0.829,0.5083,0.8114,0.6534,0.1315,0.9195,0.7966,1.2759,0.6476,0.0021,0.1997,1.2506,0.9941,1.3396,0.7945,0.4837,0.4607,0.5416,0.904,0.842,1.0306,1.4668,1.2063,0.6694,0.839,1.2623,Control
D480,0.5395,0.4089,0.6765,0.7552,0.2119,0.747,0.2412,0.0727,0.2385,0.5156,0.7786,0.839,0.4161,0.599,1.153,0.4483,0.8986,0.5316,0.6332,0.3385,-0.2195,0.4842,1.3089,0.7594,1.7215,0.9354,0.3254,-0.0058,0.4227,0.3401,0.8498,0.2669,0.7624,0.3519,0.0797,0.6217,1.7759,0.4419,1.017,0.6125,0.3365,0.721,0.5132,0.0427,0.8084,0.7843,1.0822,0.7234,0.061,0.1964,0.7447,0.9654,1.1825,0.966,0.3602,0.4903,0.1742,0.7981,1.0232,0.9917,1.2848,1.1487,0.5735,1.3193,1.3136,Control
E519,0.8626,0.4021,0.2759,0.6639,0.7778,0.8143,0.2323,0.4257,0.6622,0.3333,0.8157,0.7438,0.7948,0.4605,0.9948,0.5629,0.9843,0.3284,0.3731,0.378,0.0952,0.535,1.19,0.4003,1.3061,0.6544,0.4123,0.1348,1.0414,0.256,0.7111,0.3266,0.4646,0.3497,0.3309,0.8141,0.9881,0.7125,0.76,0.9668,0.5254,0.6083,0.6571,0.1855,0.6459,0.7235,1.4864,0.7356,0.0211,0.2144,0.4443,1.091,1.4795,0.4498,0.4713,0.5026,0.1953,1.0203,0.6379,0.7496,1.2998,0.8275,0.027,0.764,1.1112,Control
F548,0.3707,0.5884,0.7296,0.8381,0.6231,0.8463,0.1283,0.0665,0.1429,0.3303,0.7304,0.7192,0.517,0.4746,0.8611,0.4065,0.9622,0.2779,0.4366,0.1868,-0.0882,0.2154,1.0755,0.7487,1.6142,0.5441,0.5189,0.0527,0.4747,0.1457,0.7173,0.0793,0.509,0.1184,0.244,0.5657,1.4323,0.3362,1.1766,0.6945,0.2584,0.4462,0.387,0.0941,0.8159,0.5691,1.3048,0.5807,-0.0142,0.1456,1.0044,0.6817,1.149,0.6065,0.3219,0.4014,0.139,0.7441,1.0365,0.6491,1.0961,1.0558,0.4865,0.7048,1.1102,Control
G660,1.5726,0.7636,0.2086,0.3723,0.2773,0.7196,0.5998,0.2689,0.5223,0.5971,0.7734,0.6713,0.5283,0.4245,1.2412,0.7718,1.1387,0.0131,0.6485,0.3503,-0.1058,0.4131,1.8704,0.5542,1.5372,1.1574,0.9371,0.0725,0.9312,0.4524,0.8861,0.3972,0.6616,0.5478,0.0238,0.9898,1.7802,0.6265,1.298,0.7275,0.938,0.9064,1.076,0.2316,1.1788,1.0539,1.1703,0.1997,-0.1173,0.1564,1.2292,1.3345,1.5775,0.649,0.3776,0.5858,0.6344,0.9875,0.5341,1.3398,1.5565,1.7014,0.3411,1.0726,1.0889,Control
H663,1.0211,0.8962,0.881,0.7718,0.4025,1.1106,0.2663,0.1274,0.5428,0.588,0.8072,0.9238,0.6484,0.8582,1.356,0.6141,0.8198,0.4864,0.7119,0.3418,0.193,0.4929,1.4051,0.8801,2.0073,0.9911,0.6502,0.0753,0.8967,0.4261,0.8364,0.6074,1.1077,0.5401,0.3544,1.0939,1.935,0.7953,0.7835,0.8785,0.6718,0.6179,0.9195,0.1688,1.0732,1.1471,1.4168,0.8748,0.0867,0.341,1.1933,1.3046,1.8766,1.0284,0.7,0.6333,0.4795,0.9815,0.873,1.3497,1.4553,1.1919,0.4923,1.1992,1.1746,Control
I782,0.7604,0.8919,0.8656,0.7115,0.4069,0.9221,0.3071,0.1376,0.3036,0.4376,0.9499,0.8506,0.5676,0.7794,0.9823,0.5904,0.9111,0.5859,0.5724,0.3113,0.0446,0.3195,1.3234,1.0307,1.5922,0.5861,0.6072,0.0901,0.7848,0.3997,0.7568,0.3527,0.7766,0.381,0.1609,0.7013,1.4578,0.5073,1.046,0.808,0.6441,0.5642,0.5335,0.0684,1.0934,0.856,1.1792,0.7934,0.0855,0.2205,0.9179,1.2394,1.465,0.757,0.5774,0.6239,0.3303,0.7726,0.7748,1.0534,1.2046,0.9227,0.8567,0.9161,1.2622,Control
J787,1.3915,0.8148,0.6879,0.8502,0.6062,1.1263,0.7699,0.4181,0.6841,0.7549,0.5673,1.1098,0.8095,0.8568,1.4491,0.8374,1.0844,0.5663,0.8376,0.466,-0.182,0.6215,1.7717,1.0035,2.0119,1.2773,1.0364,0.2006,1.113,0.6361,0.8918,0.5139,1.0867,0.8047,0.4178,1.1994,1.7664,0.9649,1.0153,0.979,0.7649,0.9477,0.9985,0.3812,1.1159,1.1162,1.551,1.0862,0.0974,0.4391,1.1558,1.6553,1.8174,1.155,0.6813,0.6512,0.7288,1.2266,1.0179,1.5539,1.6997,1.6522,0.4923,1.1335,1.3907,Control
K1162,1.0319,1.0334,0.8979,0.7406,0.4195,1.0881,0.4465,0.1716,0.5034,0.5832,1.1814,0.8191,0.5263,0.7596,1.2275,0.9487,0.5038,0.3441,0.891,0.2364,0.0388,0.6386,1.6731,0.827,1.7476,1.2912,0.9532,0.145,1.114,0.5185,0.6829,0.519,0.8141,0.6051,0.6198,1.0057,1.2453,0.8793,1.3854,0.965,0.7579,0.8658,1.0498,0.1697,1.1948,1.2989,1.7022,0.3417,0.0617,0.3821,1.2061,1.3873,1.5826,0.8782,0.5251,0.7693,0.5352,1.4413,0.8496,1.2658,2.0471,1.442,0.5956,1.2403,1.2239,BRCACancer
L1176,0.4802,0.3512,0.8143,0.9511,0.4562,1.0161,0.1594,0.0982,0.7957,0.7197,0.8902,0.9405,0.7246,0.9097,0.9458,0.5447,0.7229,0.5262,0.5513,0.3877,-0.0268,0.7293,1.15,0.68,1.8946,0.8676,0.2077,-0.051,0.6383,0.6641,0.9119,0.7055,0.8894,0.4482,0.1153,0.7907,1.3008,0.6478,0.7905,0.9151,0.3516,0.6718,0.504,0.111,1.1272,0.8975,1.2765,1.2332,0.0875,0.3478,0.7532,1.1677,1.4679,1.1233,0.7675,0.8272,0.4524,0.921,1.1021,1.1362,0.9939,0.9328,0.6885,0.8068,1.4118,BRCACancer
M1263,0.9616,1.0735,1.0932,0.8494,0.2909,1.413,0.2681,0.0619,0.5414,0.5403,1.084,1.2311,0.6316,0.8014,1.4658,0.7956,0.7831,0.8419,0.8941,0.2952,0.2531,0.4391,1.8749,1.3308,1.9513,1.0485,0.8182,0.0599,1.0856,0.4161,0.769,0.4364,0.9948,0.6384,0.3341,1.0734,2.0086,0.7026,1.4313,0.6741,0.6357,0.7259,0.9221,0.2116,1.3332,1.0971,1.3999,1.0505,0.1443,0.2344,0.9362,1.3238,1.6893,0.8281,0.5412,0.8086,0.6095,1.0613,1.2793,1.33,1.537,1.1374,1.0331,1.161,1.3384,BRCACancer
P1075,0.5654,0.6301,0.5324,0.3839,0.1307,0.8218,0.2712,0.2515,0.091,0.3155,0.5333,1.0193,0.5717,0.6452,1.2288,0.5469,0.9309,0.6767,0.6035,0.3803,0.0027,0.2042,1.2509,0.9692,1.4412,0.7355,0.5662,-0.0933,0.3986,0.2775,0.6245,0.1504,0.5319,0.4505,0.1133,0.4964,1.4331,0.4485,1.2348,0.5835,0.4168,0.4678,0.3384,0.1789,1.0727,0.6121,0.7899,0.9472,0.0666,0.017,0.4587,1.1476,1.4089,0.7713,0.1332,0.5432,0.4375,0.5807,0.8335,0.7445,0.8897,0.7991,0.9663,0.9112,1.4023,BRCACancer
Q1080,0.9341,0.2273,0.1402,0.2723,0.3719,0.3283,0.3854,0.5454,0.2319,0.4591,0.6684,0.6259,0.5222,0.4073,1.2302,0.5529,1.3104,0.0581,0.4786,0.4107,-0.1524,0.5573,1.2664,0.2579,1.5238,0.7341,0.7591,0.0579,0.7548,0.3808,0.9276,0.1423,0.4837,0.4929,0.2101,0.7348,1.3497,0.5039,1.1233,0.847,0.5559,0.7724,0.9519,0.2893,0.934,0.5236,0.9994,0.3253,-0.0877,0.0641,0.8399,1.3656,1.5816,0.9321,0.2133,0.5219,0.5211,1.0258,0.9109,1.0676,0.8624,1.5126,0.3781,0.9543,1.5096,BRCACancer
R1104,1.0274,0.6087,0.8355,0.9308,0.9196,1.0566,0.4759,0.2575,0.9545,0.7292,0.9304,0.9631,0.7867,0.8303,1.0381,0.714,0.9678,0.4552,0.7174,0.4865,0.1892,0.8315,1.7112,0.8452,1.8718,1.0587,0.6283,0.1615,0.9304,0.6359,1.2612,0.622,1.0627,0.5496,0.2467,0.8834,1.5516,0.8556,0.9169,1.0266,0.7082,0.848,0.7917,0.2688,1.0889,1.1405,1.5895,0.8979,0.0386,0.6299,0.6537,1.3884,1.689,1.2824,0.8876,0.5262,0.4453,1.2458,0.8972,1.3901,1.6089,1.2924,0.4707,1.0229,1.4267,BRCACancer
S1133,0.8232,0.6288,0.5655,0.7561,0.5893,0.7456,0.1257,0.1681,0.1335,0.4406,0.718,0.8466,0.5102,0.5515,1.1444,0.6005,0.9597,0.4288,0.6446,0.2882,-0.0671,0.5136,1.2809,0.7997,1.547,0.7748,0.4929,0.1802,0.6254,0.2495,0.769,0.1513,0.3878,0.3857,0.1638,0.579,1.4636,0.6798,1.3116,0.9345,0.4697,0.4671,0.6004,0.2159,1.0366,0.5069,1.0665,0.9628,-0.0461,0.1034,0.6236,0.9847,1.4331,0.695,0.4104,0.7132,0.3089,0.8768,1.1764,0.7428,1.0262,1.0048,0.7323,0.7903,1.3339,BRCACancer
T1463,0.5857,0.6116,0.9384,0.6322,0.5257,1.0272,0.4865,0.388,0.6047,0.4091,1.2556,0.7644,0.7941,0.6153,1.0674,0.8844,0.5428,0.6466,0.704,0.4371,-0.1506,0.6062,1.2929,0.9866,1.411,0.9835,0.477,0.1289,1.0829,0.7722,0.7692,0.5148,0.7213,0.5051,0.5848,0.9242,1.2537,0.9871,1.4333,0.6726,0.5223,0.8894,0.5514,0.2006,1.0984,1.1296,1.7825,0.6225,0.1575,0.4264,0.7841,1.2473,1.3013,0.8307,0.5757,0.7519,0.394,1.0918,0.8328,1.0963,1.4883,0.9313,0.8343,0.9465,1.3125,BRCACancer
U2017,0.7028,0.7306,0.6723,0.4897,0.3255,0.8518,0.1639,0.1636,0.7629,0.4966,1.0234,0.9868,0.5954,0.8568,1.0279,0.4324,0.6434,0.3695,0.5063,0.3473,0.1775,0.3583,1.5155,0.8299,1.8725,0.7381,0.3199,0.0342,0.7785,0.4332,0.6186,0.5022,0.7662,0.2825,0.2161,0.893,1.3945,0.7834,0.8071,0.7837,0.4727,0.6657,0.6283,0.0954,0.976,0.9603,1.2933,0.8776,0.0581,0.1506,0.6254,1.161,1.6904,0.7038,0.4587,0.5574,0.2739,0.8489,0.6889,0.9995,1.2846,1.0822,0.4293,1.0572,1.0068,BRCACancer
V432,0.4674,0.3243,0.3843,0.4222,0.4148,0.5416,0.0779,0.114,0.4991,0.407,0.5252,0.6015,0.4842,0.4797,0.9538,0.2979,0.6527,0.1638,0.2749,0.3612,-0.0763,0.4632,0.6932,0.3621,1.5432,0.4419,0.2932,-0.0359,0.676,0.3287,0.5522,0.511,0.5628,0.1855,0.232,0.5038,0.8651,0.3561,0.5566,0.5998,0.3006,0.5786,0.4059,0.1537,0.3944,0.7535,0.9077,0.6241,-0.028,0.0105,0.3628,0.8721,1.099,0.4917,0.3211,0.4659,0.1516,0.6763,0.4741,0.978,0.6055,0.634,0.3844,0.5808,1.1618,BRCACancer
W433,0.8902,0.8082,0.6904,0.4997,0.6608,0.9859,0.2774,0.1061,0.5238,0.4675,0.8288,0.8862,0.6352,0.5887,1.1079,0.5784,0.5882,0.4218,0.698,0.2825,-0.0286,0.4722,1.7522,0.8554,1.5287,0.9702,0.6647,0.0384,1.0596,0.5225,0.6697,0.4126,0.6822,0.5457,0.4888,1.0147,1.5398,0.617,1.0106,0.6032,0.5807,0.7875,0.9052,0.051,0.9152,0.9908,1.435,0.3047,0.1776,0.235,0.8594,1.1404,1.1404,0.5783,0.3682,0.7774,0.4642,1.0652,0.5809,0.9485,1.784,1.0819,0.7707,1.1166,0.9545,BRCACancer
