@relation data

@attribute id string
@attribute 10161 numeric
@attribute 10681 numeric
@attribute 10800 numeric
@attribute 1081 numeric
@attribute 10886 numeric
@attribute 10887 numeric
@attribute 10911 numeric
@attribute 1128 numeric
@attribute 1131 numeric
@attribute 1133 numeric
@attribute 11343 numeric
@attribute 114814 numeric
@attribute 115557 numeric
@attribute 1241 numeric
@attribute 128674 numeric
@attribute 139189 numeric
@attribute 146 numeric
@attribute 147 numeric
@attribute 148 numeric
@attribute 156 numeric
@attribute 1606 numeric
@attribute 1607 numeric
@attribute 1608 numeric
@attribute 160851 numeric
@attribute 1609 numeric
@attribute 183 numeric
@attribute 185 numeric
@attribute 1902 numeric
@attribute 1906 numeric
@attribute 1907 numeric
@attribute 1908 numeric
@attribute 1909 numeric
@attribute 1910 numeric
@attribute 2147 numeric
@attribute 2149 numeric
@attribute 2150 numeric
@attribute 2151 numeric
@attribute 221955 numeric
@attribute 222545 numeric
@attribute 23236 numeric
@attribute 23566 numeric
@attribute 2358 numeric
@attribute 23620 numeric
@attribute 257313 numeric
@attribute 2641 numeric
@attribute 27334 numeric
@attribute 2767 numeric
@attribute 2769 numeric
@attribute 2776 numeric
@attribute 2782 numeric
@attribute 2783 numeric
@attribute 2784 numeric
@attribute 2785 numeric
@attribute 2786 numeric
@attribute 2787 numeric
@attribute 2791 numeric
@attribute 2792 numeric
@attribute 2793 numeric
@attribute 2798 numeric
@attribute 2828 numeric
@attribute 2829 numeric
@attribute 2837 numeric
@attribute 2840 numeric
@attribute 2846 numeric
@attribute 2862 numeric
@attribute 2864 numeric
@attribute 2867 numeric
@attribute 2869 numeric
@attribute 2922 numeric
@attribute 2925 numeric
@attribute 29933 numeric
@attribute 301 numeric
@attribute 3060 numeric
@attribute 3061 numeric
@attribute 3062 numeric
@attribute 3269 numeric
@attribute 3356 numeric
@attribute 3357 numeric
@attribute 3358 numeric
@attribute 3708 numeric
@attribute 3709 numeric
@attribute 3710 numeric
@attribute 3814 numeric
@attribute 3827 numeric
@attribute 387129 numeric
@attribute 4295 numeric
@attribute 4828 numeric
@attribute 4829 numeric
@attribute 4922 numeric
@attribute 5020 numeric
@attribute 5021 numeric
@attribute 5028 numeric
@attribute 5029 numeric
@attribute 5031 numeric
@attribute 51764 numeric
@attribute 5290 numeric
@attribute 5295 numeric
@attribute 5330 numeric
@attribute 5331 numeric
@attribute 5332 numeric
@attribute 54331 numeric
@attribute 551 numeric
@attribute 552 numeric
@attribute 553 numeric
@attribute 55970 numeric
@attribute 56413 numeric
@attribute 57105 numeric
@attribute 5731 numeric
@attribute 5737 numeric
@attribute 59345 numeric
@attribute 594857 numeric
@attribute 60675 numeric
@attribute 623 numeric
@attribute 624 numeric
@attribute 6368 numeric
@attribute 6375 numeric
@attribute 64106 numeric
@attribute 6863 numeric
@attribute 6865 numeric
@attribute 6866 numeric
@attribute 6869 numeric
@attribute 6870 numeric
@attribute 7200 numeric
@attribute 7201 numeric
@attribute 7204 numeric
@attribute 747 numeric
@attribute 8111 numeric
@attribute 84109 numeric
@attribute 84432 numeric
@attribute 846 numeric
@attribute 84634 numeric
@attribute 8477 numeric
@attribute 8525 numeric
@attribute 8526 numeric
@attribute 8527 numeric
@attribute 8620 numeric
@attribute 885 numeric
@attribute 886 numeric
@attribute 887 numeric
@attribute 8997 numeric
@attribute 9002 numeric
@attribute 9162 numeric
@attribute 9170 numeric
@attribute 94233 numeric
@attribute 94235 numeric
@attribute 9630 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__F12,2.1214,0.2852,1.4893,-0.0159,-0.0583,0.0489,-0.0013,-0.0798,-0.0897,-0.0469,0.1323,0.1428,-0.0231,1.3043,0.0234,-0.0229,-0.1496,-0.024,-0.1725,1.1369,1.5587,-0.05,0.2762,0.3891,0.321,0.1251,0.0374,0.3304,-0.0197,-0.2335,0.1002,-0.0516,-0.1197,-0.1045,1.2129,0.4256,0.0071,0.7385,-0.1038,0.7414,-0.0376,1.0385,-0.0437,-0.0456,0.1374,1.4882,-0.0359,1.1847,0.87,1.429,0.5103,-0.0316,0.1317,-0.0836,0.8146,1.2676,-0.0375,0.447,-0.175,-0.1097,0.2085,-0.1757,-0.1121,0.0297,-0.1994,-0.0941,0.2756,0.4102,-0.079,-0.0569,0.937,2.5288,0.0451,0.0399,-0.0235,0.001,-0.063,-0.1238,-0.1345,0.8089,0.9018,0.6965,-0.1388,-0.0904,-0.0626,-0.028,-0.1865,-0.1932,-0.1492,-0.194,0.0545,0.2253,0.2162,-0.0148,0.0533,1.416,1.4184,1.7597,0.6226,-0.1219,1.2863,-0.4004,0.5224,0.2091,-0.0307,0.1296,1.2319,0.0135,-0.0032,0.829,0.1554,0.533,-0.1239,-0.1168,-0.1115,0.0937,-0.2663,-0.1463,0.001,-0.0933,-0.0853,-0.187,0.0649,-0.2423,0.5754,0.2046,0.0016,-0.1319,0.1602,-0.1447,0.154,2.1575,0.3231,1.0951,1.0358,0.7594,-0.1068,-0.0289,-0.1493,-0.0368,0.1946,-0.033,0.7193,0.0464,0.3375,-0.1289,Control
Utah__G01,1.9539,0.196,1.5643,0.0044,-0.1157,0.0623,-0.096,0.1576,-0.0875,-0.0946,0.249,0.1176,0.0919,1.2302,0.0521,0.022,-0.1144,-0.034,-0.0582,1.1415,1.2484,-0.0988,0.2389,0.1841,0.2776,0.1833,0.0616,0.2923,0.068,-0.1371,0.0494,-0.1189,-0.0829,-0.0162,1.1393,0.1772,0.0281,0.8019,-0.1776,0.3349,0.0196,1.5493,0.0286,-0.0762,0.0045,1.089,0.1149,1.6828,0.3688,1.3215,0.6552,6e-04,0.2148,-0.0287,0.7237,1.427,-0.0593,0.4852,-0.2082,0.1409,0.3878,-0.0723,0.0068,0.0786,-0.0971,0.1457,0.4437,0.3241,-0.1893,-0.1821,1.143,1.9985,-0.0714,0.1235,-0.0843,0.0072,-0.0502,0.001,-0.2064,0.5239,0.6332,0.4036,-0.0894,-0.043,-0.1351,0.0541,-0.1835,-0.2662,-0.1448,-0.0245,0.0078,0.3415,0.565,0.0676,0.1206,1.2117,1.1588,1.794,0.8681,-0.0535,1.0812,-0.3706,0.2685,0.2182,5e-04,0.2492,1.3238,0.0077,-0.0402,1.0152,0.0355,0.2019,-0.1895,-0.0065,-0.148,-0.0295,-0.1212,-0.1686,-0.0125,0.0409,-0.0245,-0.1565,0.0157,-0.0807,0.3908,0.2436,0.0394,-0.0195,0.2235,-0.096,0.2644,2.3153,0.3808,0.8316,0.8349,0.73,-0.1254,0.0218,0.0057,-0.0479,0.2397,-0.0577,1.0218,0.15,0.1145,-0.0722,Control
Utah__G02,1.6322,0.2545,1.2771,-0.0666,0.0227,0.0136,-0.0532,0.0037,-0.0411,-0.0382,0.2787,0.0348,0.0148,1.4236,-0.14,0.0868,-0.13,-0.0351,-0.1204,1.1085,1.5234,-0.0283,0.0703,0.1649,0.4085,0.0214,0.0011,0.1649,-0.05,-0.1534,0.0501,-0.0458,-0.0429,-0.0495,1.2982,0.2101,-0.0182,0.596,-0.119,0.2021,0.0052,1.1174,0.0407,-0.0971,-0.0207,1.155,0.123,1.3106,0.2126,1.2646,0.5284,0.0708,0.0819,0.0383,0.5703,1.7517,-0.0976,0.1623,-0.2249,-0.0477,0.2403,0.1555,-0.0221,0.4662,0.0164,-0.132,-0.019,0.3229,-0.0656,-0.1611,0.9182,2.6066,0.0452,0.0568,-0.0027,-0.018,-0.0521,-0.0302,-0.1233,0.3706,0.4209,0.5106,0.1067,-0.1292,-0.0928,-0.011,-0.1769,-0.0912,-0.1807,0.0096,-0.0086,0.4534,0.3215,0.0341,0.2087,1.0169,1.01,1.6167,0.6081,-0.0556,0.9565,-0.2039,0.6324,0.2201,-0.0237,0.2763,0.817,0.1676,-0.0522,0.8008,0.0489,0.3738,-0.055,-0.0583,-0.146,-0.0448,-0.068,-0.112,0.0123,-0.0817,-0.0459,-0.1509,0.1379,-0.0433,0.262,0.1679,0.0068,0.0217,0.1412,-0.0669,0.2845,2.1652,0.3329,0.8162,0.8288,0.6541,-0.0781,-0.0353,-0.0555,-0.0368,0.3479,-0.0372,0.7734,0.1241,0.294,-0.0475,Control
Utah__G03,2.1398,0.3458,1.513,-0.0503,-0.0276,-0.0266,-0.0104,0.0805,-0.0492,0.0058,0.2278,0.2221,0.0399,1.5042,-0.0323,0.0361,-0.1471,-0.0386,-0.1728,1.2729,1.9016,-0.0412,0.2026,0.2613,0.4946,0.0629,0.0245,0.2648,-0.0454,-0.1707,0.0715,-0.0288,-0.0832,-0.0767,1.3777,0.4553,-0.0358,1.004,-0.1308,0.3141,0.1063,1.8315,0.0113,-0.0358,-0.0084,1.6437,0.0519,1.3669,0.3261,1.4044,0.6566,-0.0705,-0.027,0.0203,0.885,1.747,-0.0982,0.3461,-0.2195,0.0491,0.2913,0.0982,-0.0373,0.266,-0.212,0.0919,0.1615,0.3041,-0.1851,-0.0447,1.225,2.7834,0.0415,0.0336,-0.021,0.0052,-0.0483,-0.0411,-0.1673,0.5881,0.6054,0.7822,0.0728,-0.15,-0.0702,-0.0794,-0.1257,-0.1323,-0.1014,0.0076,0.0393,0.4621,0.2736,0.1045,0.1923,1.48,1.4426,1.8168,0.7486,-0.0762,1.1603,-0.2286,0.6209,0.2589,-0.0246,0.3063,1.2598,0.0259,-0.0345,1.0278,0.0035,0.4298,-0.1652,-0.1412,-0.2119,0.1144,-0.0794,-0.0533,0.0642,-0.0465,-0.085,-0.1437,0.17,-0.0336,0.3374,0.2074,0.0543,-0.0127,0.0318,-0.0431,0.2113,2.4401,0.4187,1.3064,1.0521,0.8296,0.0337,0.0478,-0.0647,-0.0167,0.3419,-0.0524,1.0305,0.1118,0.5902,-0.0873,Control
Utah__G04,1.7278,0.3857,1.6423,-0.0227,-0.0907,-0.052,0.0534,-0.0876,-0.037,-0.0796,0.2248,0.1604,-0.038,0.9899,-0.0171,0.0045,-0.052,-0.0432,-0.0939,1.3211,1.9204,-0.0449,0.1098,0.2256,0.5699,0.0598,-0.0132,0.1964,-0.1254,-0.1198,0.1013,-0.0413,0.0315,-0.0444,1.1319,0.4321,-0.0606,1.0102,-0.0778,0.1431,0.062,1.2898,0.0297,-0.0489,0.028,1.3949,0.1663,1.5304,0.235,1.5626,0.7636,0.0173,0.227,0.028,0.7651,1.8606,0.0224,0.2501,-0.1267,-0.0107,0.1971,0.1507,-0.0329,0.1006,0.003,0.0165,0.1899,0.3375,-0.0388,-0.0537,1.1205,1.8965,0.1575,0.0814,-0.0455,-0.0011,-0.0249,-0.0232,-0.0979,0.4877,0.523,0.7914,0.0482,-0.1424,-0.0672,-0.0541,-0.0243,-0.1056,-0.0512,0.1344,0.063,0.6815,0.3205,0.1281,0.141,1.36,1.2702,1.6611,0.746,-0.0553,1.0111,0.0505,0.4978,0.1847,-0.0483,0.3826,0.7769,0.245,0.0249,1.1816,-0.1783,0.5394,0.0479,-0.0517,-0.0719,-5e-04,-0.0584,-0.0625,0.0663,-0.0129,-0.0708,-0.0498,0.0589,-0.0336,0.2913,0.2294,0.0655,0.0203,0.0237,-0.006,0.3448,1.9353,0.4199,0.8339,1.0067,0.5205,0.035,-0.0125,-0.0603,-0.0346,0.5249,-0.049,0.9055,0.0428,0.1693,-0.0299,BRCACancer
Utah__G05,1.4934,0.1666,0.9068,0.2135,-0.0847,0.0546,-0.2564,0.2418,-0.1934,0.0512,0.1297,0.008,0.0949,1.1321,0.0385,0.1017,-0.1093,0.0147,-0.0542,0.9634,1.4877,-0.1562,0.0311,0.1053,0.067,0.1306,0.0708,0.2715,-0.1367,-0.4085,0.0035,-0.1086,-0.116,-0.1514,0.6163,-0.0406,-0.0778,0.4246,-0.1443,0.3075,-0.0287,0.7837,-0.1021,-0.1768,0.0072,0.9979,0.0768,0.9241,0.3362,0.9049,0.1542,0.0468,0.1314,0.0042,0.4328,1.0096,-0.1069,0.0358,-0.3062,-0.0103,0.3849,-0.2327,-0.1223,-0.0797,-0.2834,0.2254,-0.0691,0.3022,-0.1716,-0.2069,0.7382,1.8851,-0.2231,0.0623,-0.0612,0.1162,0.0817,-0.095,-0.2234,0.3741,0.5241,0.3995,-0.1689,-0.0649,-0.1099,0.0881,-0.2795,-0.136,-0.3182,-0.1786,-0.0077,-0.0157,0.223,0.1863,0.0511,0.7323,0.9355,1.4963,0.3745,-0.0678,0.8934,-0.5353,0.4732,0.2218,-0.0214,0.0398,0.4666,0.0317,-0.0384,0.3051,0.0682,0.0535,0.0094,0.073,-0.1187,-0.1018,-0.0691,-0.1942,3e-04,0.0441,-0.0559,-0.2367,0.0508,-0.1425,0.2393,0.1339,-0.1565,-0.1234,0.3309,-0.03,-0.0536,1.2317,0.3035,0.6256,0.7687,0.7736,-0.155,0.0785,-0.1332,-0.0261,-0.0355,-0.0512,0.923,0.1285,-0.0814,0.0068,BRCACancer
Utah__G06,1.8573,0.1967,1.2354,1e-04,-0.0389,-0.0721,-0.0611,0.0357,-0.1113,-0.0772,0.2677,0.1249,-0.0634,1.0857,-0.1062,0.2669,-0.1261,-0.0338,-0.1265,1.1065,1.3543,-0.0406,0.2274,0.1885,0.3783,0.1795,-0.0638,0.1559,-0.0028,-0.2746,0.0544,-0.1146,-0.0062,-0.0696,1.4714,0.3255,-0.1123,0.8035,-0.0306,0.2907,-0.0077,1.463,-0.0212,0.0879,0.0755,1.2028,0.0285,1.0626,0.3088,1.4342,0.6431,-0.0087,0.1457,-9e-04,0.7833,1.4101,0.0145,0.3761,-0.0903,-0.0093,0.4375,-0.0053,-0.0358,0.1595,-0.1073,0.1048,0.4806,0.2622,-0.1702,-0.082,0.9837,1.8737,-0.1174,0.1763,0.0163,-0.013,-0.0687,0.0016,-0.1298,0.5311,0.5602,0.6738,-0.0613,-0.0916,-0.1093,-0.0529,-0.1506,-0.0867,-0.0594,-0.0868,-0.03,0.2725,0.3094,-0.012,0.0639,1.2154,1.2309,1.6028,0.6359,-0.0704,1.1003,-0.3044,0.186,0.2532,-0.044,0.2061,1.0623,0.1082,-0.0033,1.0053,-0.1409,0.2983,-0.293,0.0513,-0.0434,-0.3477,-0.1214,-0.0809,0.0221,-0.039,-0.0503,-0.1087,0.0542,-0.168,0.4227,0.213,-0.0379,0.0209,0.3237,-0.1156,0.0928,2.0017,0.3516,0.7358,0.9184,0.4313,-0.0376,0.0335,-0.093,-0.0343,0.2778,-0.0193,0.8129,0.0923,0.2106,-0.054,BRCACancer
Utah__G07,2.1401,0.3572,1.3392,0.0612,0.0048,0.0531,-0.0635,0.0462,-0.1359,-0.0982,0.1914,0.1811,0.018,0.8653,0.0191,0.1048,-0.0087,-0.0631,-0.0999,1.0229,1.9016,-0.083,0.0377,0.1649,0.274,0.1495,0.0705,0.1301,-0.1662,-0.2247,-0.0073,-0.0916,-0.0861,-0.122,0.8527,0.2861,-0.0787,0.5779,-0.1197,0.1523,-0.0538,1.142,0.0061,-0.0025,-0.0086,1.6989,0.0618,0.9323,0.2211,1.2213,0.4121,0.0094,0.1206,-0.0462,0.5248,0.9684,-0.1197,0.116,-0.1382,0.2105,0.1443,-0.1133,-0.1324,0.0222,-0.1141,0.2529,0.3159,0.3007,-0.1041,-0.084,1.1445,2.0827,-0.0332,0.0856,-0.0198,-0.0359,-0.0211,-0.0793,-0.2046,0.4183,0.5072,0.609,-0.0242,-0.1283,-0.069,-0.0678,-0.1214,-0.1231,-0.0686,-0.0451,-0.0293,0.1792,0.2615,0.0668,0.1704,1.1957,1.123,1.2981,0.3804,-0.0645,0.986,-0.3971,0.3362,0.2178,-0.0253,0.1339,0.9248,0.0996,-0.0856,0.5683,0.0546,0.291,-0.0747,-0.0333,-0.153,-0.1618,-0.1548,-0.156,-0.0266,-0.0175,-0.0854,-0.1079,0.0922,-0.1235,0.1886,0.1708,0.0232,-0.0759,0.2033,-0.057,0.1475,2.0086,0.3264,1.0259,0.8548,0.6865,-0.1609,-0.0057,-0.0334,-0.0382,0.2023,-0.041,0.9001,0.0827,0.2864,-0.0155,Control
Utah__G08,2.0254,0.2812,1.571,-0.0693,-0.012,0.0313,-0.114,-0.0407,-0.0828,-0.0746,0.2643,0.2047,-0.0054,1.34,-0.0164,0.0502,-0.2454,-0.0413,-0.1293,1.2068,1.5958,-0.0789,0.1759,0.2216,0.3616,0.1924,0.012,0.2783,-0.1144,-0.3365,0.0699,-0.0641,-0.0968,-0.0453,1.065,0.4033,-0.122,0.904,-0.1895,0.371,-0.1028,1.6289,-0.0727,-0.0011,0.0213,1.6126,0.0591,1.4926,0.3133,1.3733,0.5623,-0.0212,0.2397,-0.0408,0.7941,1.379,-0.0263,0.5633,-0.2147,-0.0726,0.3433,-0.1741,-0.0857,0.3329,-0.1986,0.1005,0.6019,0.3188,-0.0999,-0.0877,1.2374,2.356,-0.176,-0.0096,-0.0076,-0.0371,-0.0602,8e-04,-0.2618,0.4995,0.6834,0.6689,-0.0989,-0.1468,-0.159,0.0489,-0.216,-0.1461,-0.2184,-0.1553,-0.006,0.3995,0.4028,0.0758,0.0891,1.3234,1.2513,1.8641,0.7309,-0.0914,1.1967,-0.3923,0.4637,0.1705,-0.0181,0.2214,1.3007,0.0223,0.0112,0.8661,-0.2366,0.7981,0.0215,-0.0576,-0.1181,-0.3781,-0.1384,-0.1436,-0.0426,-0.0112,-0.035,-0.1578,0.0077,-0.157,0.3533,0.2819,0.0226,-0.0633,0.1057,-0.1406,0.1186,2.4007,0.3522,1.1772,0.8968,0.7941,-0.1218,0.0855,-0.119,-0.0359,0.1783,-0.0571,0.7263,0.0469,0.1748,-0.069,Control
Utah__G09,1.4224,0.2313,0.9821,-0.0111,-0.0615,-0.0792,-0.0603,-0.0468,-0.0313,0.0582,0.1611,0.1711,-0.0489,1.3567,-0.1424,-0.0213,-0.0958,-0.0821,-0.1444,1.0641,1.447,-0.0569,0.0468,0.1728,0.3125,-0.135,-0.0018,0.0552,-0.1002,-0.2123,0.14,-0.1094,-0.0265,-0.0159,1.3632,0.1344,-0.1012,0.4712,-0.1014,0.1889,-0.0824,1.0465,-0.0813,-0.1013,0.0241,1.1139,0.1206,1.0939,0.2117,1.1853,0.5517,0.047,0.1465,0.0437,0.5187,1.6484,-0.037,0.2849,-0.1682,0.0238,0.0735,0.0312,-0.1799,0.3203,0.0101,-0.0706,0.1329,0.2763,-0.0501,-0.1542,0.8385,2.4442,0.043,0.0411,0.0121,0.0265,0.0113,-0.0207,-0.0848,0.3,0.4873,0.4421,-0.0435,-0.171,-0.1643,-0.0838,-0.0769,-0.0741,-0.1076,0.0885,0.0347,0.4193,0.4737,0.0711,0.2927,0.942,0.9553,1.6882,0.4797,-0.0589,1.038,-0.0781,0.4825,0.2358,-0.0409,0.134,1.0521,0.1362,-0.0662,0.7491,-0.1271,0.4757,-0.0672,-0.0406,-0.2238,0.0887,-0.1251,-0.0594,-0.0528,-0.059,-0.0489,-0.1674,0.0923,-0.0555,0.2166,0.1608,0.0868,-0.0471,0.0499,-0.0421,0.2829,1.7693,0.3941,0.7869,0.7135,0.8845,0.0619,-0.1173,-0.093,-0.0583,0.3026,-0.0604,0.6885,0.1058,0.257,-0.0451,Control
Utah__G10,1.6404,0.1677,0.85,0.1464,-0.0228,0.1161,-0.0343,-0.0094,-0.074,-0.0378,0.1071,0.2027,0.0253,0.945,0.0836,-0.0239,-0.0865,0.1141,-0.1348,0.9014,1.0364,-0.059,0.0357,0.146,0.3643,0.2515,0.0662,-0.0141,-0.0883,-0.0933,-0.0093,-0.1169,-0.103,-0.054,1.1906,0.0634,-0.0225,0.5353,-0.0932,0.11,0.0417,0.5846,0.0198,-0.0566,0.1805,0.9947,-0.0867,0.5083,0.2054,1.3253,0.3212,-0.0179,0.2128,0.0557,0.5994,-0.1202,-0.0194,0.3287,-0.1295,-0.099,0.4656,0.0531,-0.0192,0.0654,-0.1282,0.1677,-0.078,0.2502,-0.1133,-0.1254,0.9411,1.9522,-0.0799,0.0582,0.0055,0.1439,-0.0211,0.038,-0.2266,0.4189,0.4225,0.7133,-0.0916,-0.1032,-0.0454,0.1334,-0.2142,0.0023,-0.2673,-0.0948,-0.0315,0.0886,0.2128,0.077,0.2067,1.0947,1.3084,1.3326,0.3257,-0.0768,1.2286,-0.506,-0.0553,0.325,0.0123,0.0769,0.7156,0.0691,-0.117,0.592,-0.0261,0.3936,-0.1499,-0.0096,-0.0283,-0.2379,-0.1521,-0.096,-0.0821,-0.0257,-0.0395,-0.2236,0.1112,-0.0805,0.2554,0.1119,0.0669,-0.0536,0.1726,0.0521,0.1909,1.9098,0.2828,0.7791,0.7555,0.5731,-0.008,-0.03,-0.0884,-0.0117,0.1662,0.0144,0.9996,0.0702,-0.0219,-0.0589,BRCACancer
Utah__G11,1.2627,0.196,1.0386,0.1734,0.0087,0.0101,-0.0788,0.147,-0.1265,-0.0916,0.061,-0.1475,-0.0383,0.4455,0.2396,0.1975,-0.3134,-0.0646,0.0487,0.5001,1.0784,0.0372,0.0655,0.1571,-6e-04,0.0671,-0.0654,0.1868,-0.0191,-0.3545,0.1591,-0.1464,0.0549,0.0465,0.8281,-0.1316,-0.018,0.1821,-0.0982,0.2431,-0.0382,0.7905,-0.1381,-0.1439,-0.1539,1.0665,0.0306,0.6828,0.236,0.7711,0.0185,0.2298,0.0373,-0.0555,0.3381,0.9154,-0.1568,0.0645,-0.2148,0.4243,0.727,-0.282,-0.0524,0.3997,-0.0575,0.3819,0.2602,0.3064,0.0556,0.1218,0.565,1.6779,-0.3663,0.0652,0.0289,0.0323,0.1512,0.1566,-0.0129,0.2684,0.3508,0.1596,-0.0866,-0.1169,-2e-04,0.1828,-0.1105,-0.0405,0.0492,-0.188,-0.1042,0.0035,0.0191,0.2733,-0.0595,0.7595,0.7129,0.8855,0.1697,0.0046,0.9717,-0.1377,0.5456,0.1121,0.0929,0.1496,0.8753,0.164,-0.0376,0.3222,-0.0572,0.0619,-0.0902,0.0331,0.1187,-0.1974,0.0029,-0.2056,-0.0252,0.0343,0.062,-0.0389,0.2092,-0.0104,0.1542,0.1135,-0.0779,-0.0562,0.4917,-0.0602,0.1044,1.5531,0.1771,0.6129,0.4259,0.3986,-0.0826,0.0168,0.0116,-0.0249,-0.1581,-0.0415,0.5821,0.1196,0.3375,0.0511,BRCACancer
Utah__G12,1.5326,0.2085,1.2162,0.0911,0.013,0.1152,-0.0721,-0.0063,-0.0749,-0.0173,0.2452,0.1738,-0.1126,1.1261,-0.0879,-0.0269,-0.09,-0.0382,-0.1139,1.0265,1.406,-0.0371,0.104,0.1858,0.4151,0.0277,0.059,0.1028,-0.0655,-0.1656,0.0382,-0.0175,-0.0089,-0.0222,1.3009,0.1879,-0.0434,0.8405,-0.0965,0.245,-0.0633,0.8207,-0.0295,0.0227,0.0843,0.9771,0.0384,0.6566,0.2857,1.3916,0.497,0.004,0.1981,0.0231,0.5323,1.398,-0.1942,0.2684,-0.1591,0.2582,0.3685,0.1401,0.0419,0.0472,0.012,-0.0568,0.3401,0.313,-0.1177,-0.1877,0.8374,1.9445,0.0588,0.0618,0.0391,0.0123,-0.0429,-0.0518,-0.1756,0.5389,0.5281,0.5487,-0.0149,-0.0779,-0.045,-0.0401,-0.1467,-0.0578,-0.0118,0.1361,0.1112,0.4969,0.2897,0.0623,0.3324,1.175,1.2087,1.6507,0.3503,-0.0805,1.0187,-0.3092,0.5839,0.2955,-0.0052,0.2014,0.6855,0.1716,-0.037,0.8972,0.311,0.9195,-0.1672,0.0247,-0.141,-0.0646,-0.209,-0.1268,-3e-04,-0.1324,-0.0815,-0.1005,0.068,-0.1312,0.3055,0.2064,0.0105,-0.0347,0.1297,-0.0588,0.2209,2.0552,0.4043,0.8928,0.9446,0.66,-0.0731,0.0589,-0.1278,-0.0346,0.3211,-0.0362,0.7491,0.0647,0.0141,-0.0231,BRCACancer
Utah__H01,1.5992,0.205,1.3052,-0.0045,-0.0187,-0.029,0.5486,0.06,-0.068,-0.1302,0.1342,0.0962,0.0474,0.797,-0.1732,-0.0595,-0.1036,-0.0491,-0.1229,0.9502,1.3608,-0.048,0.0984,0.1368,0.1954,0.0751,0.0939,0.1304,-0.0727,-0.2975,0.0627,-0.1618,-0.2309,-0.0279,1.1077,0.1274,-0.0957,0.508,-0.0486,0.0587,0.0222,0.7736,0.0253,0.1502,0.0164,1.3258,0.0107,1.0163,0.2186,1.1196,0.3298,-0.0422,0.0433,0.0727,0.3252,1.077,0.0288,0.147,-0.2188,-0.0165,0.4465,-0.1716,-0.003,-0.1367,-0.079,-0.0908,0.1957,0.2524,-0.2569,-0.1276,0.8219,1.8949,-0.2875,0.0234,-0.0308,-0.0142,-0.0804,-0.0307,-0.1967,0.4326,0.4817,0.5028,-0.2122,-0.1472,-0.1212,0.0582,-0.173,0.0568,-0.1611,-0.1299,0.077,0.3346,0.0779,0.0648,0.1633,1.1303,1.0265,1.2572,0.3872,-0.077,0.9418,-0.361,0.3534,0.2486,-0.0635,0.078,0.7541,0.2036,0.0064,0.7074,-0.1611,0.3653,-0.1157,-0.0943,-0.1785,0.202,-0.1909,-0.0786,0.0352,-0.0283,0.01,-0.1698,0.1339,-0.01,0.25,0.0419,-0.0267,0.0103,0.2429,0.0594,0.1022,2.0122,0.2572,0.6883,0.7692,0.7997,-0.0339,-0.1389,-0.1709,-8e-04,0.16,-0.0113,0.7224,0.0598,0.0747,-0.1315,Control
Utah__H02,1.9506,0.2455,1.3493,-0.025,-0.0662,-0.1515,-0.1276,0.0858,-0.0313,0.0117,0.1825,0.2038,-0.0285,1.1043,-0.106,0.0333,0.007,-0.0205,-0.0633,1.2237,1.6637,-0.0614,0.0453,0.1997,0.4308,0.0754,0.0449,0.0583,0.0074,-0.0532,0.0796,-0.0384,-0.0433,0.0675,1.041,0.2118,0.0211,0.6431,-0.0964,0.2215,-0.0693,1.6559,0.0144,0.0277,0.0781,1.3513,0.1636,1.2353,0.1808,1.2533,0.5899,0.0868,0.1061,0.0537,0.5487,1.1043,0.0177,0.2302,-0.153,0.2405,0.1503,0.1209,-0.008,0.3608,-8e-04,0.0386,0.5076,0.2337,-0.12,-0.0373,1.0803,2.1118,0.1129,0.0404,-0.0271,-0.0128,0.0102,-0.0888,-0.1151,0.322,0.4363,0.5287,0.059,-0.0939,-0.065,-0.1024,-0.1442,-0.05,-0.1027,0.1235,0.0712,0.4047,0.2537,0.0487,0.1357,0.8891,0.8541,1.8239,0.626,-0.06,0.8923,-0.3258,0.3592,0.228,-0.0262,0.2007,0.9293,0.2017,-0.0372,0.7222,-0.2325,0.1549,-0.0656,-0.0712,-0.0203,-0.0189,-0.1097,-0.1138,0.0302,-0.0919,-0.0751,-0.1519,0.1425,0.0498,0.1946,0.1392,0.0377,-0.0152,0.0474,-0.0973,0.3256,2.2011,0.3827,0.8553,0.7087,0.9697,-0.0387,-0.0568,-0.1671,-0.0155,0.5184,-0.056,0.7876,0.0557,0.2862,-0.035,Control
