@relation data

@attribute id string
@attribute 1056 numeric
@attribute 107 numeric
@attribute 108 numeric
@attribute 1080 numeric
@attribute 109 numeric
@attribute 111 numeric
@attribute 112 numeric
@attribute 113 numeric
@attribute 1131 numeric
@attribute 114 numeric
@attribute 115 numeric
@attribute 1179 numeric
@attribute 123745 numeric
@attribute 1357 numeric
@attribute 1358 numeric
@attribute 1359 numeric
@attribute 1360 numeric
@attribute 1361 numeric
@attribute 1504 numeric
@attribute 1506 numeric
@attribute 1811 numeric
@attribute 196883 numeric
@attribute 219931 numeric
@attribute 22802 numeric
@attribute 23236 numeric
@attribute 23436 numeric
@attribute 23439 numeric
@attribute 26279 numeric
@attribute 2776 numeric
@attribute 2778 numeric
@attribute 280 numeric
@attribute 30814 numeric
@attribute 3708 numeric
@attribute 3709 numeric
@attribute 3710 numeric
@attribute 3778 numeric
@attribute 3784 numeric
@attribute 387 numeric
@attribute 391013 numeric
@attribute 4218 numeric
@attribute 476 numeric
@attribute 477 numeric
@attribute 478 numeric
@attribute 480 numeric
@attribute 481 numeric
@attribute 482 numeric
@attribute 483 numeric
@attribute 486 numeric
@attribute 487 numeric
@attribute 488 numeric
@attribute 489 numeric
@attribute 490 numeric
@attribute 491 numeric
@attribute 492 numeric
@attribute 493 numeric
@attribute 50487 numeric
@attribute 51032 numeric
@attribute 5319 numeric
@attribute 5320 numeric
@attribute 5321 numeric
@attribute 5322 numeric
@attribute 5330 numeric
@attribute 5331 numeric
@attribute 5332 numeric
@attribute 5406 numeric
@attribute 5407 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 5582 numeric
@attribute 5646 numeric
@attribute 5874 numeric
@attribute 5879 numeric
@attribute 5906 numeric
@attribute 5908 numeric
@attribute 6262 numeric
@attribute 63036 numeric
@attribute 6344 numeric
@attribute 64600 numeric
@attribute 6522 numeric
@attribute 6548 numeric
@attribute 6558 numeric
@attribute 683 numeric
@attribute 7220 numeric
@attribute 760 numeric
@attribute 81579 numeric
@attribute 8398 numeric
@attribute 8399 numeric
@attribute 84647 numeric
@attribute 8671 numeric
@attribute 8681 numeric
@attribute 8766 numeric
@attribute 886 numeric
@attribute 952 numeric
@attribute 9635 numeric
@attribute Class {Control,BRCACancer}

@data
I05,-0.0027,0.0761,0.0294,-0.0645,0.2998,0.0021,0.1428,1.8197,-0.0819,-0.1304,0.1743,-0.0071,0.0808,0.0043,-0.0283,0.1392,-0.0653,-0.1172,0.1897,0.5513,-0.1258,0.1471,0.7234,-0.0018,0.1635,0.1655,-0.0269,0.1343,0.1911,0.6246,0.3197,-0.1437,0.393,0.4814,0.7042,-0.0678,0.1506,0.4303,-0.0467,1.7298,1.7073,0.0022,0.1637,-0.0651,0.1353,0.1481,0.2693,0.1753,0.0262,1.4207,1.276,1.6677,0.0513,0.0679,1.0173,-0.0446,0.008,0.0388,0.0375,0.3204,-0.1735,1.8185,0.7746,-0.0506,-0.0141,-0.1254,0.215,0.6101,0.0721,-0.0636,1.6792,0.431,0.6237,0.816,-0.0263,0.0719,-0.0266,0.075,0.5254,0.5695,0.4401,0.97,0.0853,0.9845,0.3323,0.398,-0.143,-0.0956,0.0081,0.5673,2.7848,-0.0102,0.4736,0.0346,Control
I06,-0.0486,0.068,-0.0182,-0.0516,0.2507,0.0539,0.0449,1.8005,-0.0369,-0.1246,0.1935,-0.0704,-0.01,-0.0451,-0.0317,0.2723,-0.0995,-0.0934,0.1874,0.4173,-0.0355,0.0975,0.6887,0.0469,0.2042,0.0233,-0.0483,0.2298,0.198,0.5676,0.2483,-0.0714,0.4181,0.481,0.7014,-0.046,0.1281,0.3727,-0.0457,1.5329,1.7706,-0.0143,0.218,-0.0871,0.1378,0.0782,0.3399,0.1862,-0.0206,1.4063,1.1388,1.7434,0.0114,0.0757,1.2917,0.0683,0.0336,-0.0752,-0.0218,0.1649,-0.0862,1.6771,0.6625,-0.0499,-0.0123,-0.0856,0.1569,0.5742,-0.0516,-0.0971,1.7498,0.4033,0.7047,0.9727,-0.0437,0.1388,0.0485,0.0688,0.499,0.4877,0.5545,0.9931,0.0857,0.929,0.2795,0.4332,-0.0784,-0.052,0.0287,0.5437,2.5908,-0.0034,0.6084,-0.0525,Control
I07,-0.0964,-0.0131,-0.0328,-0.0464,0.3585,-0.0394,-0.0445,2.1478,-0.0802,-0.1295,0.3984,-0.0878,-0.0562,-0.0287,-0.1228,0.2851,-0.1149,-0.1098,0.131,0.6618,-0.102,0.2279,0.8218,-0.0266,0.2647,-0.1771,-0.1228,0.2028,0.3307,0.7685,0.4958,-0.0825,0.6201,0.6583,0.9011,-0.0247,0.1369,0.8652,-0.0891,1.5405,1.8765,0.0065,0.231,0.0297,0.2045,-0.0115,0.4492,0.2104,0.019,1.6287,1.2747,1.9045,0.0041,0.0308,1.3581,0.0011,0.0455,-0.032,-0.044,0.4144,-0.1617,2.0559,0.9507,-0.0734,-0.0212,-0.0558,0.3015,0.9071,-0.0103,-0.0623,0.9876,0.758,0.9596,1.3428,-0.0758,-0.0393,-0.0029,-0.0248,0.6115,0.7159,0.6151,1.218,0.1651,0.6655,0.432,0.585,-0.1675,-0.1109,0.0911,0.8128,2.0557,-0.0355,0.7195,-0.0557,Control
I08,-0.1217,0.0275,-0.0397,-0.0911,0.3672,-0.0192,0.0488,1.6218,-0.0785,-0.1348,0.181,-0.1031,-0.0011,0.0374,-0.048,0.4685,-0.1155,-0.1336,0.242,0.5106,-0.0212,0.1588,0.644,-0.0766,0.2911,-0.0104,-0.1399,0.1034,0.2293,0.633,0.5086,-0.0527,0.6537,0.5709,0.855,-0.0735,0.0479,0.5544,-0.0287,1.4574,1.8723,-0.0267,0.2087,-0.1048,0.2211,0.103,0.4966,0.1525,-0.0429,1.3955,1.0855,1.7731,0.056,0.0191,1.4863,-8e-04,-0.0298,-0.0089,-0.0157,0.4388,-0.0623,1.5876,0.5984,-0.0928,-0.0823,-0.073,0.1876,0.7106,-0.0762,-0.138,1.6446,0.584,1.1129,1.0778,-0.0495,0.0433,-0.0428,-0.0403,0.4872,0.574,0.789,1.1462,0.2391,1.1429,0.4048,0.4604,0.0442,-0.0531,0.1155,0.5672,2.3159,-0.0082,0.6787,-0.0077,Control
I09,-0.1968,0.0433,-0.0082,-0.0308,0.2497,0.0161,0.2316,1.6809,-0.1593,-0.1597,0.1832,-0.1017,0.0463,0.0914,-0.0022,0.1616,-0.099,-0.1432,0.3357,0.5055,-0.0292,0.0983,0.6422,-0.002,0.2826,-0.0784,-0.0749,0.0879,0.2104,0.542,0.3923,0.0197,0.382,0.5335,0.4946,-0.0328,0.058,0.4348,-0.0092,1.7013,1.5498,0.0376,0.0051,-0.1143,0.0924,0.1018,0.3025,0.2202,-0.0272,1.4724,1.0803,1.7357,0.0609,-6e-04,1.0288,0.0102,0.0073,-0.0299,0.0415,0.3248,-0.1702,1.6657,0.5906,-0.0394,-0.0073,-0.0274,0.2088,0.6701,-0.1303,-0.168,2.1408,0.4583,0.6718,1.0724,-0.0556,0.1568,0.053,0.0449,0.2623,0.4661,0.4387,1.1368,0.0077,0.9522,0.2627,0.3511,-0.1872,-0.1401,0.0109,0.4095,2.6634,0.0628,0.3486,0.0414,Control
I10,-0.1456,-0.0047,-0.0562,-0.1025,0.2922,0.0075,0.1308,1.747,-0.108,-0.128,0.2863,-0.1403,0.0381,0.0618,-0.052,0.2071,-0.1256,-0.0993,0.228,0.6019,-0.0754,0.2307,0.615,-0.0342,0.2802,-0.024,-0.1169,0.0292,0.3708,0.7028,0.3864,-0.0596,0.6366,0.6627,0.861,-0.0458,0.1106,0.634,-0.034,1.6732,1.8257,-0.0375,0.2138,-0.1596,0.2074,0.0152,0.3882,0.1957,0.0247,1.5699,1.0207,1.7737,0.0131,-0.0422,1.2846,0.0076,-0.068,-0.022,-0.1203,0.5199,-0.0622,1.7217,0.6616,-0.0652,-0.1294,0.0308,0.2718,0.7968,-0.0988,0.0153,1.7578,0.708,0.9605,1.3354,-0.0809,0.0691,0.0622,0.0353,0.4489,0.561,0.6893,1.2479,0.2149,0.7522,0.396,0.4507,-0.0081,-0.0429,0.0995,0.5915,2.4888,0.0437,0.7668,-0.0407,Control
I11,-0.2141,0.0629,0.0708,-0.023,0.2629,0.1051,0.0931,0.8918,-0.0663,-0.1471,0.0723,3e-04,0.064,0.1237,0.0939,0.0944,-0.0828,-0.0267,0.2526,0.29,-0.0406,0.0357,0.3632,-0.0929,0.082,0.0784,-0.1272,0.2487,0.2353,0.3954,0.2737,0.0619,0.4354,0.3291,0.48,-0.0479,0.0155,0.3258,-0.0942,1.1192,1.5642,0.0332,-0.0411,-0.1101,0.1499,0.046,0.3093,0.1038,-0.0541,1.0816,0.771,1.2021,0.1827,-0.0348,0.8304,0.0721,-0.002,-0.0738,-0.0378,0.2262,0.0789,0.8301,0.3006,-0.1176,-0.023,-0.0243,0.1357,0.5254,-0.1988,0.2332,1.3564,0.4633,0.7909,0.7891,0.0115,0.1741,0.0576,0.1146,0.2401,0.4168,0.3594,1.0331,0.0187,0.7406,0.2686,0.033,0.1019,-0.0515,-0.0099,0.1748,2.0149,0.0293,0.2892,0.0965,Control
I12,-0.1804,-0.0073,-0.0264,-0.0565,0.2822,0.0315,0.0919,1.408,-0.1026,-0.1415,0.1503,-0.1091,0.0226,-0.0148,-0.0844,0.0824,-0.0562,-0.0508,0.2369,0.4368,-0.104,0.1471,0.4799,-0.106,0.2459,-0.0519,-0.1425,0.1632,0.185,0.5873,0.2794,-0.0229,0.4425,0.5363,0.6542,-0.001,0.0248,0.4498,-0.0443,1.4857,1.7657,-0.033,0.0382,-0.1301,0.1619,-0.0161,0.2562,0.1089,-0.0068,1.4364,0.9955,1.7546,0.0696,-0.0276,1.0365,0.0841,0.0247,0.101,-0.038,0.2272,-0.1804,1.4084,0.5219,-0.0518,-0.046,-0.0111,0.2292,0.6249,-0.1575,0.0173,1.7437,0.4854,0.6992,1.0268,-0.0748,0.116,-0.0545,0.1333,0.2571,0.4134,0.5621,0.9146,0.156,0.672,0.3182,0.3608,0.065,0.0207,-0.0284,0.475,2.4644,0.0327,0.4126,-0.0098,Control
I13,-0.1034,0.0497,0.0064,-0.0781,0.2473,0.0252,0.0701,1.8917,-0.1,-0.1084,0.2428,-0.0522,-0.0041,0.069,-0.0926,0.5415,-0.1044,-0.0719,0.0878,0.5671,-0.0625,0.1087,0.7002,-0.0336,0.2924,-0.0163,-0.1168,0.1679,0.2575,0.5756,0.3449,-0.0108,0.4958,0.5099,0.7029,-0.0769,0.0992,0.448,-0.0409,1.4715,1.8384,-0.0348,0.1714,-0.114,0.1051,0.0093,0.3564,0.0612,-0.0339,1.4905,1.1029,1.7524,0.0292,-0.0012,1.3049,0.0351,-0.0733,-0.0411,-0.032,0.2499,-0.1029,1.8117,0.5481,-0.0644,-0.0647,-0.0167,0.2739,0.6733,-0.0016,0.0391,1.7104,0.4433,0.7943,1.0969,-0.0463,-0.0207,0.0894,-6e-04,0.4773,0.4893,0.6023,0.9949,0.1397,0.8874,0.2742,0.3654,-0.1348,-0.0124,0.0291,0.6147,2.6495,0.0099,0.7695,-0.0313,Control
J01,-0.0246,0.0364,-0.0256,-0.0161,0.1646,-0.0177,0.1106,1.3145,-0.0983,-0.0797,0.218,-0.0913,0.0431,0.0568,-0.0395,0.0558,-0.0539,-0.0757,0.2111,0.2154,-0.0613,0.0404,0.5219,0.0633,0.2378,0.0128,-0.0715,0.1793,0.256,0.6,0.089,-0.1779,0.2842,0.4148,0.4292,-0.0263,0.1458,0.4228,-0.1249,1.3523,1.4344,0.0083,0.1405,-0.0173,0.0997,0.1104,0.3004,0.1894,0.0724,1.204,0.9586,1.585,-0.0135,0.1188,1.008,-0.0415,0.0211,-0.001,0.002,0.1697,-0.1469,1.187,0.516,-0.0217,-0.0172,-0.0355,0.1917,0.6051,0.0996,0.0121,1.6498,0.477,0.6369,0.9218,-0.04,0.0228,0.0035,0.0065,0.3398,0.4025,0.3529,0.8764,0.0256,0.7604,0.2351,0.175,0.0777,-0.1132,-0.0372,0.2483,2.9102,-0.0305,0.3132,0.0268,Control
J02,-0.1237,0.0771,-0.0194,-0.058,0.237,0.0345,0.0947,1.3775,-0.0581,-0.1543,0.1301,-0.1186,0.0071,0.0154,-0.0143,0.3342,-0.0669,-0.0854,0.4056,0.2103,-0.0027,0.0681,0.5174,0.0081,0.1383,-0.0509,-0.098,0.3108,0.2269,0.6022,0.29,-0.0174,0.3893,0.4488,0.6601,-0.0555,0.1134,0.4561,-0.0837,1.3671,1.8498,0.0437,0.1512,-0.0708,0.066,0.026,0.3545,0.1718,-0.0234,1.231,1.0533,1.7241,0.0469,0.0149,1.0235,-0.0165,-0.0489,-0.0606,0.0148,0.1825,-0.1465,1.4762,0.4879,-0.0674,-0.0278,-0.033,0.263,0.657,-0.0213,-0.0087,1.5666,0.4939,0.6336,1.0372,-0.0571,0.0975,0.0346,-0.0789,0.3418,0.4426,0.5028,0.7697,0.133,0.7048,0.3945,0.2868,-0.0503,-0.078,-0.0041,0.4963,2.5887,0.1047,0.4233,0.0094,Control
J03,-0.1139,0.0539,-0.0553,-0.1047,0.3738,-0.0169,0.1849,1.8277,-0.0584,-0.1222,0.4442,-0.0855,0.0168,0.0207,-0.0575,0.2725,-0.127,-0.098,0.2138,0.5042,-0.0997,0.1291,0.7117,-0.0514,0.1703,-0.1876,-0.1143,0.2772,0.1732,0.6311,0.3487,0.0022,0.6072,0.6252,0.9703,-0.0776,0.1009,0.5014,0.0486,1.7419,1.7532,0.0048,0.5672,-0.1208,0.2536,0.0242,0.4588,0.14,0.0498,1.5325,1.285,1.7768,0.0164,0.0171,1.7547,-0.0295,-0.0042,-0.0111,-0.0016,0.5044,-0.1225,1.532,0.6416,-0.0607,-0.055,-0.0485,0.1834,0.7502,0.0304,-0.2193,1.6641,0.5968,0.9571,1.3439,-0.0569,-0.0135,-0.0025,-0.0248,0.5844,0.6826,0.8937,1.0257,0.2083,0.8481,0.3969,0.5071,-0.1383,0.0309,0.2018,0.5101,2.7175,-0.0099,0.801,-0.007,Control
J04,-0.1181,0.0426,-0.0317,-0.0835,0.3296,0.0044,0.0986,1.7668,-0.1262,-0.1214,0.3162,-0.0828,-0.0142,-0.0135,-0.107,0.5503,-0.1019,-0.1573,0.358,0.4343,-0.084,0.145,0.6858,-0.0417,0.2564,-0.0373,-0.1165,0.1849,0.3187,0.6352,0.2733,-0.0288,0.6107,0.6908,0.7034,-0.0494,0.139,0.4938,-0.0695,1.6932,1.731,-0.0265,0.176,-0.0641,0.2042,0.1425,0.2967,0.2072,0.0532,1.5427,1.1254,1.9097,0.0413,0.0323,1.2539,0.0162,0.087,0.0123,-0.0208,0.2693,-0.1564,1.5183,0.6168,-0.0726,-0.0224,-0.0587,0.3792,0.8945,-0.0322,-0.0228,1.6138,0.5504,0.8641,1.4015,-0.0812,-0.0037,0.0229,-0.0364,0.4299,0.5396,0.6513,1.0381,0.0918,0.5495,0.3125,0.4168,-0.0346,-0.0507,-0.0101,0.492,2.3646,0.0091,0.7073,0.0102,Control
J05,-0.1953,0.0398,-0.003,-0.0292,0.258,0.0595,0.0527,1.6471,-0.0547,-0.263,0.2219,-0.1031,-0.0176,0.0199,-0.0485,0.1222,-0.0639,-0.2262,0.1229,0.3806,-0.098,0.1491,0.6958,-0.0738,0.5131,-0.1483,-0.178,0.1688,0.8924,0.6442,0.5036,0.0014,0.7753,0.8358,0.5448,-0.1158,0.2766,0.8399,-0.0784,1.3199,1.5074,0.0458,-0.0317,-0.0379,0.1012,0.07,0.3466,0.0703,-0.0662,1.4908,1.0389,2.009,0.0715,-0.0183,1.0126,-0.048,0.1143,-0.013,0.0102,0.1836,-0.0809,1.527,0.4944,-0.138,-0.1472,-0.0582,0.6797,1.4366,-0.1683,-0.1113,1.6895,0.6288,1.1586,2.1731,-0.0597,-0.0695,-0.0228,0.1128,0.2601,0.5275,0.4856,0.885,0.1328,0.8215,0.4049,0.3164,-0.4413,-0.2459,-0.0223,0.4661,2.3415,0.0116,0.5168,-0.0431,Control
J06,-0.2337,0.093,0.0353,-0.0389,0.3266,0.0919,0.0875,1.7175,-0.0348,-0.1709,0.1571,-0.0479,0.0344,0.1456,0.0469,0.1611,-0.0415,-0.1672,0.1512,0.4837,-0.0017,0.1678,0.6595,-0.0587,0.5016,0.0132,-0.1533,0.1546,0.6887,0.6303,0.4723,0.08,0.7517,0.6921,0.8248,-0.0149,0.09,0.6787,0.0483,1.117,1.6859,0.0389,-0.0112,-0.0388,0.0991,-0.028,0.5463,0.2271,-0.0596,1.5613,0.8919,2.0943,0.1669,-0.0113,1.3619,0.0581,-0.1584,-0.0364,0.0591,0.2916,-0.0955,1.8081,0.433,-0.1175,-0.0655,-0.0359,0.3481,1.2395,-0.1882,-0.1076,1.0894,0.5533,1.2879,1.8069,-0.0366,0.0934,0.0975,0.1386,0.3555,0.448,0.5014,1.0505,0.1222,0.5335,0.295,0.3676,-0.0419,0.0025,0.049,0.5225,1.8028,0.0664,0.6391,0.0558,Control
J07,-0.0189,0.0613,-0.025,-0.0715,0.3846,0.0097,0.1759,1.9474,-0.0705,-0.1268,0.3955,-0.0637,-0.0122,0.0534,-0.0916,0.2656,-0.119,-0.1108,0.1456,0.6826,-0.0654,0.1973,0.8411,-0.0444,0.3033,-0.0106,-0.118,0.2387,0.3781,0.7431,0.3825,-0.0591,0.6008,0.7639,0.703,-0.082,0.1427,0.6619,-0.0239,1.9782,1.8794,0.0151,0.2696,-0.0307,0.3072,0.0207,0.6507,0.1628,0.0625,1.7416,1.3126,2.1201,-0.0015,-0.0067,1.3564,0.0688,0.0404,-0.0221,-0.1007,0.4632,-0.1697,1.9277,0.8305,-0.029,-0.0557,-0.1101,0.2931,0.9156,-0.0051,-0.0683,1.9808,0.7479,1.0627,1.6031,-0.0441,-0.0225,0.0376,0.0501,0.5701,0.7198,0.7243,1.2447,0.0786,1.0914,0.3515,0.4092,-0.0459,-0.0511,0.0876,0.608,2.7661,0.0022,0.9521,-0.0154,Control
J08,-0.1789,0.0129,-0.0127,-0.0962,0.3214,0.0318,0.0453,1.8956,-0.1202,-0.1858,0.2181,-0.1328,-8e-04,-0.0248,0.0091,0.2426,-0.0933,-0.2412,0.081,0.5442,-0.0374,0.086,0.7501,0.0038,0.3915,-0.2073,-0.1329,0.3268,0.385,0.6697,0.3545,-0.0397,0.5915,0.6248,0.7369,-0.0743,0.0707,0.5797,-0.0647,1.5042,1.6373,0.0646,0.1199,-0.1689,0.0942,0.0295,0.4782,0.192,0.0228,1.5042,1.1801,1.8966,0.0288,0.0187,1.1756,-0.0845,-0.0253,0.1722,0.0372,0.2737,-0.0907,1.855,0.6605,-0.0952,-0.0917,-0.0411,0.2624,1.0341,-0.0458,0.0485,1.57,0.504,0.8551,1.4384,-0.0425,0.0837,-0.0334,-0.0083,0.4152,0.433,0.5392,1.0027,0.1505,0.8158,0.2762,0.4423,0.0736,-0.033,0.0991,0.5091,2.5088,0.0463,0.5389,-0.0316,Control
J09,-0.2321,0.0019,-0.0019,-0.0875,0.195,-0.0307,0.0443,1.3974,-0.0596,-0.101,0.0317,-0.1306,-0.0271,0.0401,-0.0335,0.2356,-0.1035,-0.1409,0.1518,0.4863,-0.0569,0.1179,0.4953,-0.0059,0.2495,-0.0636,-0.1668,0.1733,0.4088,0.6408,0.4365,-0.0418,0.6055,0.5143,0.8683,-0.0278,0.0587,0.4599,0.0549,0.8861,1.8555,0.0177,0.0025,-0.1521,0.0197,-0.0882,0.2297,0.1995,-0.1225,1.3935,0.9952,1.5814,0.0511,-0.0405,1.1125,0.0519,-0.1059,0.0431,0.045,0.0916,-0.2068,1.3648,0.3419,-0.0717,-0.0459,-0.0038,0.5013,0.9461,-0.1544,-0.1177,1.3359,0.3025,0.8394,1.2602,-0.0547,0.1025,0.0076,-0.0427,0.1983,0.3935,0.4438,0.7716,0.0522,0.9495,0.2214,0.4392,-0.1109,-0.0284,-0.0148,0.5766,1.957,-0.0433,0.4375,0.01,Control
J10,-0.1233,0.0111,-0.0528,-0.1104,0.4424,0.0108,0.2217,1.7901,-0.066,-0.2026,0.4186,-0.1013,-0.003,-0.0285,-0.0939,0.0729,-0.1593,-0.0988,0.0955,0.5385,-0.1125,0.1995,0.6037,-0.0769,0.5937,-0.0536,-0.1394,0.0893,0.814,0.7701,0.5463,-0.0271,0.8821,0.9948,0.8709,-0.0903,0.2564,0.8161,-0.0515,1.6872,1.8381,0.013,0.224,-0.1231,0.1753,-0.0325,0.5167,0.18,0.0062,1.7641,1.2901,2.4136,0.0643,-0.0486,1.5171,-0.0644,-0.0993,0.0308,0.0043,0.4279,-0.1574,1.6088,0.5718,-0.0261,-0.0625,-0.0435,0.8307,1.3657,-0.1381,-0.2148,2.0193,0.7391,1.3804,2.3065,-0.0781,-0.1165,0.0023,-0.063,0.3525,0.6172,0.7257,0.8126,0.3754,0.9469,0.4769,0.4695,-0.0726,0.009,0.1143,0.6764,2.7265,0.0679,0.6981,-0.0629,Control
J11,-0.1658,0.0241,-0.042,-0.0946,0.1969,-0.0102,0.0498,1.8536,-0.0923,-0.1223,0.3505,-0.1133,0.0042,0.0134,-0.0704,0.0174,-0.159,-0.0821,0.1879,0.4476,-0.0935,0.1144,0.7224,-0.031,0.7757,-0.0337,-0.1081,0.1618,0.6953,0.7188,0.4483,0.0114,0.7147,0.9618,0.8504,-0.0513,0.2127,0.6172,-0.1157,1.4919,1.6241,0.0073,0.1531,-0.1325,0.0692,0.0436,0.3918,0.1257,0.0051,1.66,1.2107,2.4177,0.0261,-0.0186,1.5168,0.0226,-0.0733,-0.0664,0.1093,0.1858,-0.0948,1.7375,0.4539,-0.0654,0.0148,-0.0302,0.546,1.5096,-0.0921,0.0766,1.6941,0.3791,1.189,2.4278,-0.0862,0.0118,0.0628,-0.0624,0.3506,0.4875,0.5315,0.7659,0.1688,0.6613,0.326,0.4161,0.0656,-0.1825,0.0851,0.647,2.4003,-0.092,0.4673,-0.0417,Control
J12,-0.1693,0.0362,-0.0406,-0.0916,0.2305,-0.0116,0.1536,1.4231,-0.103,-0.1111,0.1743,-0.1017,0.0655,0.0354,0.0078,0.0166,-0.0911,-0.0433,0.224,0.3731,-0.0483,0.1462,0.5269,-0.0942,0.3809,-0.2052,-0.09,0.1261,0.69,0.5746,0.4075,-0.0491,0.7146,0.7423,0.7243,0.0053,0.1511,0.5677,0.0689,1.2876,1.6668,-0.037,0.089,-0.1263,-0.0372,0.0436,0.36,0.2044,0.0295,1.4766,0.9004,2.0471,0.085,0.0173,1.2147,0.0797,-0.0808,-0.0191,-0.0597,0.1438,-0.0977,1.3169,0.3857,-0.0735,-0.0536,0.0445,0.5859,1.2584,-0.1336,-0.0615,1.5301,0.4631,1.1142,2.0413,-0.0822,0.1254,-0.0489,0.0307,0.1886,0.4069,0.5398,0.5779,0.1567,0.4805,0.3079,0.3693,0.1226,0.0424,-0.05,0.4463,2.2593,0.0403,0.7174,-0.0015,Control
K01,-0.0858,0.059,-0.0294,-0.073,0.3491,0.0341,0.0855,2.0887,-0.0705,-0.1568,0.4072,-0.0728,-0.034,5e-04,-0.0109,0.2928,-0.1282,-0.155,0.0532,0.5828,-0.041,0.1597,0.8831,-0.0611,0.6337,-0.083,-0.1255,0.0502,0.735,0.7111,0.5534,-0.0123,0.7741,0.9208,0.7332,-0.1229,0.2339,0.9926,0.0473,1.8001,1.995,0.0299,0.1617,-0.0991,0.3448,-0.0033,1.1252,0.1383,-0.0251,1.8068,1.0238,2.2397,0.0567,-0.0097,1.504,0.0202,-0.0177,-0.0184,-0.0095,0.8084,-0.1488,2.168,0.8185,-0.0741,-0.0995,-0.0374,0.4032,1.2012,-0.0967,-0.235,1.7736,0.7812,1.412,2.115,-0.0767,0.0252,0.1087,-0.0507,0.5741,0.6767,0.7275,1.451,0.2058,0.9592,0.4401,0.3107,-0.0664,-0.0362,0.0989,0.5477,2.4956,-0.0461,0.7861,-0.0349,BRCACancer
K02,-0.0985,0.0432,-0.0424,-0.0738,0.3553,-0.0207,0.1405,2.0111,-0.0756,-0.1261,0.3117,-0.0803,-0.0207,0.024,-0.0494,0.1362,-0.1259,-0.1378,0.0973,0.4716,-0.0752,0.138,0.7512,-0.0821,0.3505,-0.026,-0.0899,0.1123,0.4071,0.6826,0.477,0.0401,0.7642,0.7849,0.8159,-0.0863,0.154,0.6326,-0.0475,1.8451,1.9137,0.0225,0.1382,-0.0986,0.2309,0.0473,0.422,0.2365,0.0074,1.723,1.182,1.944,0.0289,0.0207,1.3431,0.0775,-0.0064,0.0579,-0.0153,0.6267,-0.1445,1.8418,0.7571,-0.0574,-0.0283,-0.0734,0.3819,0.9159,-0.0383,-0.0379,2.0441,0.549,1.2112,1.6718,-0.0778,0.0489,0.0588,0.012,0.5402,0.6771,0.7798,1.1953,0.1148,1.0811,0.4866,0.4616,-0.0412,-0.0584,0.119,0.5676,2.7352,-0.0125,0.8963,-0.0231,BRCACancer
K03,-0.2806,0.0354,-9e-04,-0.0873,0.2283,-0.0102,0.1281,1.4928,-0.0997,-0.1729,0.174,-0.1487,0.0497,0.0477,-0.018,0.0881,-0.1706,-0.0791,0.2447,0.4115,0.0119,0.1706,0.5214,-0.1145,0.2859,-0.0717,-0.0781,-0.0724,0.3677,0.619,0.4508,0.0808,0.5939,0.6824,0.7751,0.0379,0.0168,0.7022,0.0212,1.2771,1.7277,0.0136,0.0286,-0.1417,0.1562,0.0113,0.3258,0.1566,0.0139,1.525,0.8821,1.7791,0.136,-0.0078,1.4851,0.0821,-0.1015,0.0643,0.0205,0.2365,-0.057,1.5032,0.4233,-0.072,-0.0532,-0.0075,0.2753,0.8507,-0.1984,-0.016,1.0903,0.6879,1.1613,1.6563,-0.0982,0.0153,0.0365,0.0685,0.1542,0.4814,0.615,0.9503,0.0297,0.4621,0.2221,0.3647,0.0364,0.0432,0.1014,0.4029,1.7285,0.0657,0.7239,-0.0014,BRCACancer
K04,-0.0668,0.0117,-0.0469,-0.0786,0.2664,-0.0139,0.0798,1.8806,-0.0774,-0.1281,0.4311,-0.1216,0.0024,-0.0251,-0.0558,0.4732,-0.1018,-0.1409,0.2092,0.4991,-0.1224,0.1513,0.7377,-0.035,0.362,0.0147,-0.0668,0.1082,0.4475,0.7825,0.5204,-0.1444,0.6377,0.8403,0.8408,-0.0696,0.1853,0.8065,-0.0295,1.7134,1.7733,-3e-04,0.268,-0.121,0.1018,0.0461,0.4241,0.2148,0.0582,1.5977,1.2751,2.0487,0.0061,0.0415,1.6627,0.0727,-0.0445,-0.0407,0.0107,0.3115,-0.1868,1.8054,0.6575,-0.049,-0.0056,-0.0931,0.3158,1.1075,-0.041,-0.0916,1.7128,0.5963,1.2095,1.8873,-0.0728,9e-04,0.0078,-0.0779,0.4163,0.5902,0.6839,0.9162,0.1547,0.6875,0.3921,0.4939,-0.0858,-0.0721,0.1186,0.6842,2.454,-0.0291,0.7179,-0.0261,BRCACancer
